w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
35.6,7.0,2.2,15.2,11.6,37.6,0.0,0.51,14.0,23.0,0.175,0.1,2.0,32.0,0.105,0.1,0.1,0.14,1.4,1.2,3.9,3.5,11.0,27.0,0.9,3.2,1.7,3.2,0.19,2.7,1.9329
48.8,9.4,2.2,26.0,17.6,52.0,0.0,0.51,14.0,15.0,0.105,0.08,2.0,32.0,0.175,0.04,0.1,0.22,1.0,1.1,4.4,4.1,13.0,11.0,1.6,0.5,2.6,2.9,0.85,3.9,1.20748
24.8,3.4,1.0,23.6,6.8,53.2,0.0,0.51,14.0,21.0,0.14,0.01,2.0,18.0,0.105,0.09,0.1,0.43,0.5,0.9,4.6,5.0,10.0,1.0,0.1,2.5,3.3,4.4,0.28,1.0,7.59035
26.0,4.6,7.0,11.6,8.0,37.6,0.0,0.51,14.0,32.0,0.105,0.01,2.0,25.0,0.175,0.03,0.1,0.36,0.4,2.3,2.6,2.3,30.0,10.0,1.8,2.2,0.4,2.2,0.21,1.8,1.84132
51.2,5.8,4.6,17.6,15.2,5.2,0.0,0.51,14.0,16.0,0.14,0.1,2.0,8.0,0.14,0.08,0.1,0.2,1.8,1.9,3.8,4.4,18.0,19.0,4.6,4.5,1.1,4.1,0.47,2.6,0.000324318
17.6,7.0,8.2,14.0,8.0,47.2,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.05,0.1,0.16,0.9,1.3,3.7,4.0,13.0,15.0,3.5,2.6,1.0,3.5,0.27,2.4,2.72963
39.2,5.8,2.2,10.4,15.2,47.2,0.0,0.5,14.0,19.0,0.14,0.1,2.0,20.0,0.14,0.01,0.1,0.42,1.8,1.6,3.4,4.1,10.0,13.0,0.8,4.9,3.8,2.4,1.51,2.8,2.26856
15.2,8.2,5.8,4.4,6.8,26.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.04,0.1,0.37,0.8,4.1,3.7,2.4,3.0,20.0,2.0,3.9,0.2,1.1,0.29,1.4,8.44994
41.6,7.0,10.6,17.6,22.4,30.4,0.0,0.51,14.0,18.0,0.105,0.07,2.0,13.0,0.14,0.02,0.1,0.39,2.9,1.5,4.4,4.7,12.0,19.0,0.8,0.1,2.8,1.7,0.47,3.7,0.000440604
34.4,8.2,2.2,11.6,21.2,22.0,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.105,0.06,0.1,0.21,1.7,1.9,3.5,5.0,20.0,0.0,4.6,2.5,0.8,3.6,0.25,3.3,2.9059
30.8,8.2,11.8,22.4,10.4,6.4,0.0,0.5,14.0,31.0,0.07,0.06,2.0,23.0,0.07,0.07,0.1,0.46,0.7,0.9,3.0,1.5,18.0,17.0,4.5,1.3,0.1,2.3,0.17,1.1,0.000221131
35.6,11.8,10.6,26.0,6.8,11.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,17.0,0.105,0.04,0.1,0.2,0.4,1.4,3.0,3.2,7.0,5.0,0.5,3.5,3.0,0.4,0.31,2.3,0.000175807
24.8,5.8,13.0,23.6,3.2,4.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,30.0,0.14,0.04,0.1,0.32,0.4,3.7,1.7,1.4,14.0,12.0,0.2,3.6,3.7,0.9,0.24,1.0,0.00030216
44.0,2.2,8.2,12.8,14.0,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,21.0,0.14,0.03,0.1,0.13,1.6,3.4,4.3,3.9,27.0,20.0,3.5,3.0,4.1,4.1,0.51,1.2,1.86872
42.8,3.4,9.4,20.0,20.0,17.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,13.0,0.14,0.03,0.1,0.21,2.0,3.2,4.3,4.1,30.0,9.0,2.6,1.7,4.5,4.2,0.61,4.0,0.00050214
24.8,4.6,3.4,17.6,21.2,20.8,0.0,0.5,14.0,32.0,0.105,0.04,2.0,8.0,0.14,0.03,0.1,0.45,1.3,3.6,4.1,3.6,1.0,14.0,4.7,1.5,1.4,4.5,0.68,3.2,3.0013
24.8,9.4,10.6,8.0,10.4,40.0,0.0,0.5,14.0,26.0,0.175,0.01,2.0,22.0,0.07,0.06,0.1,0.3,0.7,2.0,2.3,3.6,15.0,17.0,4.2,1.4,4.3,2.8,0.48,1.6,2.01696
8.0,8.2,10.6,11.6,20.0,22.0,0.0,0.5,14.0,33.0,0.14,0.09,2.0,16.0,0.105,0.03,0.1,0.48,2.5,2.4,4.4,3.2,19.0,28.0,4.5,1.9,4.1,4.0,1.08,2.1,8.68809
27.2,11.8,5.8,21.2,3.2,17.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,10.0,0.105,0.09,0.1,0.21,0.4,1.0,1.6,4.8,26.0,20.0,0.2,1.1,1.5,1.3,0.3,1.1,0.000443151
48.8,4.6,4.6,11.6,5.6,17.2,0.0,0.51,14.0,26.0,0.07,0.03,2.0,14.0,0.14,0.02,0.1,0.27,0.6,2.2,3.8,4.3,16.0,12.0,4.3,1.9,1.4,1.8,0.32,1.2,0.000382718
50.0,3.4,1.0,18.8,5.6,6.4,0.0,0.51,14.0,15.0,0.175,0.02,2.0,34.0,0.105,0.02,0.1,0.2,0.4,1.1,2.0,2.1,9.0,2.0,0.4,1.7,1.5,1.0,0.31,1.0,1.484
23.6,4.6,8.2,10.4,17.6,42.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,33.0,0.175,0.03,0.1,0.37,2.2,2.9,3.1,4.2,27.0,15.0,4.6,3.3,2.2,1.1,0.73,3.0,2.91336
9.2,9.4,8.2,21.2,21.2,13.6,0.0,0.5,14.0,14.0,0.105,0.06,2.0,34.0,0.07,0.04,0.1,0.4,2.4,1.7,4.8,2.6,11.0,2.0,2.0,3.3,3.3,4.9,0.51,1.6,4.39986
41.6,5.8,13.0,4.4,5.6,52.0,0.0,0.5,14.0,11.0,0.105,0.01,2.0,29.0,0.105,0.04,0.1,0.27,0.7,1.2,3.3,3.7,27.0,29.0,3.6,2.2,4.5,1.6,0.36,1.9,2.57006
47.6,13.0,9.4,21.2,8.0,49.6,0.0,0.5,14.0,24.0,0.14,0.09,2.0,25.0,0.105,0.05,0.1,0.4,0.4,1.9,3.1,4.3,17.0,30.0,4.1,2.7,0.2,0.3,0.38,3.0,0.000255301
48.8,10.6,10.6,15.2,20.0,26.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.6,1.2,4.0,4.7,24.0,27.0,5.0,3.3,1.3,0.3,0.97,3.0,0.000261633
46.4,7.0,11.8,11.6,22.4,26.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.175,0.05,0.1,0.43,2.3,2.0,5.0,3.6,16.0,18.0,2.7,1.8,0.8,3.1,1.2,3.0,0.000428917
16.4,2.2,7.0,11.6,11.6,42.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,33.0,0.035,0.01,0.1,0.43,1.3,2.3,3.1,4.7,7.0,14.0,3.5,1.7,4.8,3.9,0.89,1.6,9.6462
47.6,2.2,8.2,9.2,5.6,25.6,0.0,0.51,14.0,16.0,0.14,0.08,2.0,11.0,0.105,0.02,0.1,0.5,0.7,2.1,3.0,3.2,15.0,16.0,1.3,1.0,1.6,3.8,0.33,2.0,1.07337
17.6,9.4,10.6,23.6,17.6,10.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.25,1.5,3.4,4.5,3.4,19.0,21.0,2.9,1.5,1.2,3.9,0.58,1.7,0.000883647
52.4,4.6,13.0,26.0,24.8,47.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,22.0,0.175,0.02,0.1,0.35,1.9,2.4,4.9,4.9,5.0,25.0,1.2,2.3,1.2,4.8,0.46,2.9,0.000576153
29.6,5.8,7.0,12.8,12.8,32.8,0.0,0.51,14.0,33.0,0.175,0.06,2.0,7.0,0.07,0.06,0.1,0.22,1.4,4.2,3.7,3.5,20.0,22.0,4.1,0.7,3.7,3.0,1.26,1.8,1.23005
24.8,2.2,5.8,17.6,17.6,29.2,0.0,0.5,14.0,25.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.48,1.0,1.1,4.5,3.6,13.0,6.0,2.2,4.6,3.6,3.2,0.37,3.0,3.59562
34.4,13.0,3.4,14.0,23.6,41.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,7.0,0.105,0.02,0.1,0.3,2.1,3.3,4.9,3.8,5.0,20.0,4.8,2.0,3.5,3.4,0.21,2.9,1.72847
26.0,7.0,5.8,14.0,16.4,26.8,0.0,0.5,14.0,35.0,0.14,0.04,2.0,18.0,0.175,0.02,0.1,0.5,1.5,1.7,3.8,4.2,16.0,3.0,3.6,1.8,0.7,2.0,1.14,1.6,1.39601
45.2,2.2,5.8,23.6,26.0,47.2,0.0,0.5,14.0,29.0,0.175,0.1,2.0,19.0,0.14,0.1,0.1,0.26,2.5,2.8,4.8,4.3,13.0,0.0,4.8,4.3,4.0,2.4,1.07,3.5,1.83871
52.4,8.2,10.6,24.8,16.4,44.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.19,0.8,3.5,3.1,3.0,30.0,29.0,3.1,2.4,4.7,4.1,0.54,2.6,0.000260044
48.8,13.0,10.6,16.4,9.2,35.2,0.0,0.51,14.0,27.0,0.14,0.04,2.0,35.0,0.175,0.07,0.1,0.47,0.8,0.9,3.7,3.2,5.0,12.0,3.5,1.2,2.6,3.3,0.47,2.1,0.000225376
45.2,7.0,11.8,8.0,22.4,30.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,28.0,0.07,0.05,0.1,0.08,2.7,3.3,4.0,4.5,21.0,0.0,0.5,0.6,1.1,3.4,0.44,3.6,0.000681389
45.2,3.4,7.0,10.4,17.6,13.6,0.0,0.51,14.0,14.0,0.175,0.04,2.0,21.0,0.07,0.07,0.1,0.1,1.3,0.9,3.8,2.7,10.0,7.0,0.3,0.5,2.0,4.8,0.21,1.9,0.000609421
46.4,4.6,5.8,11.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.08,2.0,22.0,0.105,0.03,0.1,0.41,0.3,0.3,2.0,2.6,27.0,23.0,2.6,5.0,0.4,1.9,0.23,1.0,0.000381644
48.8,3.4,9.4,8.0,15.2,18.4,0.0,0.51,14.0,29.0,0.175,0.07,2.0,7.0,0.175,0.1,0.1,0.43,1.9,1.6,4.2,3.2,9.0,7.0,2.0,2.1,1.8,2.8,0.82,2.3,0.0006095979999999
44.0,3.4,2.2,4.4,14.0,31.6,0.0,0.51,14.0,28.0,0.105,0.07,2.0,22.0,0.07,0.02,0.1,0.25,1.6,3.6,4.0,4.9,14.0,5.0,4.3,4.4,1.3,3.0,0.73,1.6,2.98163
46.4,8.2,8.2,10.4,24.8,41.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,21.0,0.14,0.06,0.1,0.42,2.6,0.9,4.9,3.6,7.0,21.0,1.9,3.3,4.4,2.5,0.17,3.3,0.000652274
15.2,7.0,5.8,15.2,17.6,16.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,27.0,0.07,0.05,0.1,0.46,1.5,1.7,4.6,2.5,20.0,6.0,4.7,1.9,4.2,3.1,0.67,1.7,2.83845
50.0,3.4,5.8,11.6,24.8,11.2,0.0,0.5,14.0,30.0,0.035,0.03,2.0,17.0,0.035,0.03,0.1,0.47,2.8,3.6,4.9,3.2,28.0,1.0,3.5,4.0,2.0,1.2,2.23,3.1,0.000572409
38.0,10.6,8.2,20.0,23.6,31.6,0.0,0.5,14.0,28.0,0.14,0.01,2.0,17.0,0.105,0.1,0.1,0.47,1.2,0.6,4.5,3.5,29.0,11.0,1.0,0.9,1.9,3.4,0.59,2.9,0.000468343
38.0,4.6,13.0,8.0,12.8,24.4,0.0,0.5,14.0,20.0,0.175,0.03,2.0,14.0,0.14,0.1,0.1,0.33,1.5,1.9,2.8,4.0,9.0,20.0,4.5,3.9,0.9,3.6,0.24,1.7,0.000893624
33.2,5.8,4.6,4.4,10.4,22.0,0.0,0.5,14.0,9.0,0.14,0.03,2.0,31.0,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5.0,19.0,2.7,2.5,3.6,1.7,0.23,2.0,2.08058
15.2,3.4,7.0,12.8,21.2,50.8,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.07,0.1,0.26,2.3,1.9,4.9,4.9,12.0,22.0,3.3,1.3,4.7,1.6,1.25,1.5,9.14114
52.4,3.4,13.0,5.6,12.8,12.4,0.0,0.51,14.0,22.0,0.14,0.05,2.0,31.0,0.14,0.02,0.1,0.5,1.1,0.9,4.9,4.3,25.0,29.0,2.7,4.2,4.9,0.9,0.88,2.3,0.00047627
14.0,13.0,11.8,21.2,5.6,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,9.0,0.105,0.02,0.1,0.12,0.5,1.6,1.9,3.5,28.0,18.0,3.1,1.1,3.2,1.0,0.43,1.8,1.0586
12.8,4.6,7.0,12.8,10.4,50.8,0.0,0.5,14.0,32.0,0.175,0.05,2.0,18.0,0.105,0.1,0.1,0.3,1.1,2.5,4.9,2.0,5.0,6.0,3.4,0.1,2.2,2.3,0.67,1.2,9.02276
32.0,7.0,7.0,3.2,11.6,43.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,10.0,0.105,0.02,0.1,0.35,1.1,2.4,5.0,4.9,8.0,30.0,2.6,4.0,3.4,3.2,0.84,3.9,5.61452
42.8,9.4,3.4,6.8,14.0,52.0,0.0,0.5,14.0,33.0,0.14,0.02,2.0,25.0,0.175,0.01,0.1,0.35,1.8,0.5,5.0,4.9,30.0,14.0,4.2,4.5,4.0,2.0,0.26,3.1,1.70451
52.4,2.2,5.8,20.0,26.0,20.8,0.0,0.51,14.0,25.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.43,2.1,2.8,4.3,4.9,9.0,4.0,4.0,4.4,4.8,3.4,1.9,4.2,0.00078195
32.0,9.4,11.8,5.6,17.6,48.4,0.0,0.51,14.0,25.0,0.07,0.05,2.0,31.0,0.105,0.09,0.1,0.49,2.0,2.3,4.4,3.1,20.0,9.0,3.8,2.7,0.4,1.4,1.0,2.8,2.57002
10.4,4.6,4.6,14.0,3.2,12.4,0.0,0.5,14.0,21.0,0.175,0.1,2.0,12.0,0.14,0.08,0.1,0.35,0.4,2.8,1.9,2.0,14.0,17.0,1.5,1.5,5.0,0.3,0.22,1.1,3.89509
50.0,9.4,8.2,24.8,18.8,38.8,0.0,0.5,14.0,10.0,0.175,0.08,2.0,31.0,0.105,0.02,0.1,0.25,1.6,0.9,5.0,4.7,29.0,22.0,4.3,4.1,4.5,3.7,0.45,4.4,0.00027851
29.6,2.2,11.8,22.4,6.8,48.4,0.0,0.5,14.0,21.0,0.175,0.07,2.0,11.0,0.105,0.08,0.1,0.12,0.3,0.2,3.5,2.0,5.0,7.0,3.1,4.1,2.8,3.6,0.17,1.1,2.86761
9.2,8.2,10.6,10.4,17.6,14.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,9.0,0.14,0.04,0.1,0.24,1.7,1.5,4.5,4.4,6.0,28.0,3.4,1.5,3.9,4.8,0.19,2.4,5.22169
34.4,5.8,5.8,22.4,23.6,29.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,19.0,0.105,0.05,0.1,0.26,2.9,4.4,4.8,4.6,25.0,21.0,2.7,0.9,1.4,4.7,1.72,3.3,0.00094832
11.6,5.8,11.8,8.0,15.2,34.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,7.0,0.07,0.04,0.1,0.14,1.3,3.1,3.8,3.0,22.0,16.0,3.3,0.2,4.4,2.0,1.29,2.4,7.83884
26.0,3.4,10.6,20.0,18.8,46.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.035,0.03,0.1,0.07,1.9,3.2,4.1,4.3,28.0,4.0,4.1,0.8,2.5,1.5,0.11,2.3,2.2985
50.0,4.6,10.6,18.8,26.0,26.8,0.0,0.51,14.0,27.0,0.175,0.02,2.0,29.0,0.105,0.02,0.1,0.25,2.7,2.9,5.0,4.8,1.0,5.0,4.2,3.1,2.6,2.7,0.18,3.6,0.000420425
51.2,4.6,3.4,23.6,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,16.0,0.035,0.02,0.1,0.16,1.0,4.2,1.8,4.0,11.0,13.0,3.5,0.3,5.0,3.3,0.7,1.7,0.000710426
6.8,13.0,10.6,16.4,11.6,28.0,0.0,0.51,14.0,30.0,0.07,0.03,2.0,15.0,0.14,0.05,0.1,0.39,0.9,1.0,3.0,4.9,12.0,23.0,4.8,2.9,2.4,4.4,0.19,2.2,6.80864
29.6,8.2,10.6,14.0,8.0,12.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,10.0,0.14,0.04,0.1,0.36,0.5,2.2,3.9,4.8,0.0,10.0,0.7,3.7,0.8,1.4,0.47,3.3,0.000408998
32.0,9.4,9.4,20.0,14.0,46.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.23,1.3,2.7,4.1,1.9,14.0,16.0,1.6,4.9,1.8,0.8,0.9,1.0,0.000677809
40.4,13.0,8.2,9.2,15.2,10.0,0.0,0.5,14.0,21.0,0.105,0.08,2.0,31.0,0.14,0.05,0.1,0.34,1.3,1.9,4.7,3.5,19.0,2.0,3.7,4.1,0.8,0.8,0.91,2.8,0.000341406
35.6,3.4,8.2,17.6,14.0,12.4,0.0,0.5,14.0,32.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.34,0.7,0.8,3.4,3.0,1.0,20.0,5.0,0.5,0.7,0.3,0.28,2.3,0.0006023529999999
21.2,13.0,5.8,21.2,4.4,10.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,24.0,0.175,0.1,0.1,0.32,0.2,0.4,3.0,2.8,9.0,22.0,1.1,0.6,3.8,0.3,0.12,1.1,0.00066026
47.6,13.0,13.0,5.6,12.8,34.0,0.0,0.5,14.0,13.0,0.105,0.06,2.0,13.0,0.14,0.04,0.1,0.23,0.6,1.3,3.5,3.2,11.0,21.0,3.4,3.9,0.7,2.6,0.56,1.8,0.000876226
26.0,4.6,10.6,9.2,26.0,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,25.0,0.175,0.08,0.1,0.45,2.4,1.3,4.2,4.8,8.0,9.0,3.9,3.3,4.5,2.6,0.94,3.8,2.25091
17.6,10.6,8.2,17.6,15.2,25.6,0.0,0.51,14.0,29.0,0.175,0.06,2.0,26.0,0.105,0.09,0.1,0.17,1.4,1.5,3.8,4.4,2.0,28.0,2.0,1.0,1.3,3.5,0.51,1.9,1.57428
21.2,5.8,2.2,8.0,17.6,10.0,0.0,0.5,14.0,30.0,0.175,0.06,2.0,19.0,0.175,0.03,0.1,0.49,2.3,1.6,4.5,4.4,24.0,19.0,4.8,1.8,4.3,4.6,0.33,4.0,6.30304
28.4,7.0,9.4,21.2,6.8,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,5.0,0.14,0.08,0.1,0.25,0.4,2.6,2.1,2.1,2.0,15.0,2.4,3.6,2.1,1.7,0.17,1.0,0.000606706
46.4,10.6,9.4,22.4,18.8,32.8,0.0,0.5,14.0,31.0,0.14,0.05,2.0,33.0,0.105,0.01,0.1,0.33,1.7,4.2,4.3,2.5,27.0,16.0,3.7,4.9,1.7,2.8,0.62,2.2,0.000282818
46.4,7.0,3.4,15.2,10.4,19.6,0.0,0.5,14.0,20.0,0.175,0.05,2.0,29.0,0.07,0.04,0.1,0.15,1.0,1.5,3.3,2.5,19.0,5.0,3.8,0.6,0.3,3.5,0.48,2.0,0.000536109
16.4,10.6,5.8,22.4,23.6,19.6,0.0,0.5,14.0,19.0,0.105,0.09,2.0,24.0,0.035,0.01,0.1,0.16,1.5,1.0,4.0,5.0,11.0,12.0,1.6,4.8,3.5,2.1,0.64,3.4,2.61247
26.0,3.4,2.2,12.8,4.4,10.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,7.0,0.07,0.04,0.1,0.39,0.4,1.8,1.9,3.0,13.0,16.0,0.1,1.5,1.3,0.8,0.3,1.2,1.70836
9.2,7.0,7.0,15.2,11.6,11.2,0.0,0.5,14.0,24.0,0.14,0.02,2.0,12.0,0.105,0.1,0.1,0.34,0.8,2.9,3.1,3.1,15.0,17.0,1.3,4.3,1.3,4.1,0.2,1.1,4.70844
21.2,11.8,3.4,11.6,21.2,18.4,0.0,0.51,14.0,24.0,0.105,0.07,2.0,9.0,0.14,0.04,0.1,0.32,2.4,2.7,4.7,3.2,30.0,1.0,1.6,2.2,1.7,4.3,1.15,2.4,3.59846
42.8,13.0,8.2,17.6,14.0,12.4,0.0,0.5,14.0,18.0,0.14,0.03,2.0,5.0,0.035,0.03,0.1,0.34,1.1,0.5,3.7,3.4,5.0,3.0,0.9,0.8,1.3,2.2,0.43,1.3,0.000225702
45.2,4.6,7.0,22.4,18.8,20.8,0.0,0.5,14.0,15.0,0.105,0.02,2.0,19.0,0.14,0.06,0.1,0.26,1.7,1.8,3.7,3.3,12.0,16.0,3.3,1.9,1.1,3.6,1.01,2.1,0.00046513
23.6,5.8,8.2,26.0,16.4,34.0,0.0,0.5,14.0,20.0,0.035,0.02,2.0,25.0,0.07,0.06,0.1,0.37,1.0,2.5,4.5,3.5,10.0,0.0,0.5,1.8,3.4,1.0,0.3,2.0,1.32571
46.4,1.0,4.6,16.4,6.8,50.8,0.0,0.51,14.0,11.0,0.105,0.1,2.0,34.0,0.175,0.1,0.1,0.38,0.8,0.5,2.5,3.3,0.0,27.0,1.7,2.3,2.9,2.6,0.1,1.7,5.17691
51.2,9.4,5.8,14.0,8.0,4.0,0.0,0.51,14.0,20.0,0.07,0.04,2.0,27.0,0.07,0.01,0.1,0.4,0.7,1.3,4.2,3.6,10.0,8.0,4.1,0.5,2.7,2.1,0.58,3.2,0.000163518
44.0,8.2,8.2,12.8,11.6,14.8,0.0,0.51,14.0,27.0,0.14,0.05,2.0,28.0,0.105,0.02,0.1,0.2,0.6,1.5,3.1,4.7,23.0,5.0,1.5,3.9,4.7,3.5,0.56,2.5,0.000276235
35.6,13.0,2.2,22.4,14.0,22.0,0.0,0.5,14.0,20.0,0.07,0.03,2.0,28.0,0.105,0.09,0.1,0.16,1.9,2.7,4.8,3.8,5.0,15.0,0.5,3.3,1.2,3.2,0.1,1.2,1.83301
24.8,10.6,10.6,12.8,18.8,12.4,0.0,0.51,14.0,25.0,0.105,0.03,2.0,29.0,0.14,0.02,0.1,0.18,1.1,1.2,4.8,3.8,3.0,27.0,4.5,2.8,3.7,3.6,0.52,1.0,0.000669189
28.4,4.6,11.8,6.8,26.0,48.4,0.0,0.5,14.0,35.0,0.175,0.04,2.0,13.0,0.07,0.01,0.1,0.04,1.6,3.9,5.0,3.4,30.0,2.0,1.4,0.7,4.2,0.5,1.24,3.1,3.20649
21.2,13.0,8.2,20.0,22.4,52.0,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.07,0.03,0.1,0.3,1.8,3.8,4.8,4.4,23.0,6.0,1.0,3.9,2.2,2.2,1.6,2.9,1.55732
39.2,10.6,4.6,15.2,15.2,37.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,24.0,0.07,0.01,0.1,0.12,1.5,1.0,4.5,4.1,6.0,3.0,3.6,2.2,1.3,1.1,0.47,1.8,0.00076648
17.6,13.0,4.6,9.2,9.2,52.0,0.0,0.51,14.0,31.0,0.14,0.08,2.0,17.0,0.14,0.09,0.1,0.18,1.0,1.4,4.3,4.5,4.0,2.0,3.6,3.2,0.6,3.9,0.46,1.6,4.38598
38.0,7.0,2.2,20.0,5.6,35.2,0.0,0.5,14.0,31.0,0.07,0.01,2.0,16.0,0.14,0.1,0.1,0.42,0.5,2.5,3.4,3.6,4.0,14.0,0.4,2.5,1.9,1.7,0.45,1.2,1.02069
26.0,2.2,7.0,10.4,5.6,26.8,0.0,0.5,14.0,35.0,0.175,0.01,2.0,34.0,0.175,0.05,0.1,0.16,0.4,4.1,3.6,3.7,16.0,10.0,4.4,2.2,1.5,0.9,0.29,1.3,3.01629
40.4,2.2,8.2,15.2,5.6,52.0,0.0,0.51,14.0,25.0,0.035,0.02,2.0,26.0,0.105,0.06,0.1,0.19,0.5,0.3,2.9,2.3,8.0,15.0,2.4,3.9,4.4,4.8,0.22,2.2,2.26911
39.2,11.8,5.8,6.8,20.0,6.4,0.0,0.5,14.0,13.0,0.175,0.07,2.0,23.0,0.105,0.02,0.1,0.49,2.2,0.6,3.8,4.5,11.0,15.0,0.7,0.6,2.2,0.8,0.15,2.6,0.000613747
38.0,9.4,5.8,17.6,9.2,40.0,0.0,0.5,14.0,34.0,0.105,0.08,2.0,23.0,0.175,0.01,0.1,0.32,1.0,4.5,4.3,2.3,22.0,5.0,4.8,1.9,1.1,2.6,0.53,1.7,0.000552495
30.8,3.4,10.6,4.4,18.8,41.2,0.0,0.51,14.0,28.0,0.14,0.05,2.0,28.0,0.14,0.08,0.1,0.15,1.2,1.5,4.8,4.2,27.0,14.0,4.3,1.4,3.0,1.5,1.16,1.6,4.67964
47.6,13.0,5.8,8.0,11.6,4.0,0.0,0.51,14.0,32.0,0.175,0.02,2.0,14.0,0.035,0.02,0.1,0.26,1.3,1.5,4.6,2.5,10.0,21.0,3.6,0.9,2.1,2.0,0.56,2.3,0.000266028
27.2,11.8,8.2,26.0,8.0,4.0,0.0,0.5,14.0,20.0,0.035,0.01,2.0,19.0,0.175,0.09,0.1,0.34,0.9,1.1,3.2,4.9,7.0,19.0,2.0,4.3,1.6,1.1,0.58,2.4,0.000306915
44.0,4.6,5.8,18.8,17.6,36.4,0.0,0.51,14.0,14.0,0.105,0.05,2.0,17.0,0.14,0.02,0.1,0.35,1.9,1.6,4.6,5.0,25.0,1.0,3.7,0.5,3.0,2.9,0.37,4.2,0.000868157
32.0,8.2,9.4,20.0,26.0,22.0,0.0,0.5,14.0,14.0,0.14,0.01,2.0,35.0,0.175,0.06,0.1,0.38,1.4,1.3,4.6,4.7,17.0,27.0,3.4,3.8,1.4,0.3,0.54,4.2,0.000620314
44.0,4.6,8.2,18.8,4.4,14.8,0.0,0.51,14.0,10.0,0.07,0.01,2.0,32.0,0.07,0.07,0.1,0.46,0.3,0.7,2.2,1.9,6.0,24.0,3.5,5.0,4.6,1.1,0.14,1.0,0.000303729
29.6,9.4,1.0,4.4,3.2,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,27.0,0.07,0.04,0.1,0.05,0.3,3.6,1.5,3.1,7.0,9.0,0.2,3.7,4.3,1.9,0.13,1.1,4.51243
51.2,2.2,11.8,15.2,18.8,41.2,0.0,0.5,14.0,35.0,0.14,0.04,2.0,21.0,0.07,0.01,0.1,0.39,1.5,4.1,3.8,4.0,19.0,4.0,2.2,1.4,2.5,1.8,1.27,2.2,1.07401
21.2,2.2,7.0,6.8,18.8,46.0,0.0,0.5,14.0,25.0,0.14,0.05,2.0,16.0,0.175,0.02,0.1,0.35,2.1,2.3,5.0,2.5,13.0,22.0,2.8,4.6,4.6,0.2,0.37,1.8,10.9362
