w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k2
41.6,10.6,4.6,18.8,5.6,28.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,35.0,0.175,0.07,0.1,0.1,0.5,0.8,3.1,2.2,26.0,19.0,2.8,5.0,3.1,0.1,0.32,1.3,0.994277623869768
12.8,2.2,3.4,9.2,12.8,17.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.02,0.1,0.38,1.2,1.8,4.7,4.5,5.0,25.0,1.7,2.1,5.0,1.2,0.17,2.8,0.973189240236913
32.0,3.4,8.2,14.0,3.2,52.0,0.0,0.51,14.0,18.0,0.175,0.04,2.0,10.0,0.14,0.09,0.1,0.34,0.4,2.2,1.6,3.3,5.0,24.0,0.1,1.4,4.1,3.5,0.26,1.2,0.984019485115408
32.0,8.2,11.8,15.2,10.4,37.6,0.0,0.5,14.0,18.0,0.14,0.05,2.0,7.0,0.175,0.08,0.1,0.31,1.0,2.3,4.6,4.7,14.0,18.0,0.7,1.2,3.4,3.3,0.17,1.4,0.990325330076401
50.0,13.0,1.0,8.0,5.6,28.0,0.0,0.51,14.0,24.0,0.105,0.1,2.0,26.0,0.07,0.05,0.1,0.5,0.7,0.4,1.7,3.2,26.0,5.0,1.0,4.5,4.8,5.0,0.13,1.3,0.990053288465849
35.6,2.2,11.8,20.0,5.6,44.8,0.0,0.5,14.0,34.0,0.14,0.09,2.0,23.0,0.07,0.07,0.1,0.27,0.7,3.0,2.1,3.2,2.0,28.0,2.2,4.8,2.3,2.1,0.1,1.7,0.98218634099754
28.4,10.6,10.6,17.6,21.2,36.4,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.105,0.02,0.1,0.43,1.0,3.0,4.8,3.1,29.0,11.0,1.6,4.2,3.1,1.2,0.49,2.0,0.990804990551926
23.6,5.8,5.8,6.8,16.4,22.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,7.0,0.14,0.01,0.1,0.41,1.7,1.8,4.9,3.2,6.0,22.0,3.8,2.8,0.5,4.9,1.47,1.9,0.982795789310441
20.0,2.2,10.6,24.8,24.8,7.6,0.0,0.51,14.0,32.0,0.175,0.07,2.0,29.0,0.105,0.1,0.1,0.2,1.4,1.5,4.4,4.7,22.0,9.0,3.7,1.0,4.2,2.5,1.31,3.4,0.987094411656542
18.8,10.6,7.0,26.0,3.2,53.2,0.0,0.5,14.0,8.0,0.14,0.08,2.0,22.0,0.105,0.02,0.1,0.48,0.3,1.0,1.6,3.2,19.0,22.0,3.7,4.8,1.3,3.2,0.23,1.5,0.988828468647391
27.2,10.6,5.8,24.8,6.8,48.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,24.0,0.105,0.07,0.1,0.07,0.4,0.7,3.6,4.7,5.0,24.0,3.6,4.8,3.1,4.5,0.2,1.0,0.989569668764608
29.6,13.0,11.8,4.4,4.4,28.0,0.0,0.51,14.0,33.0,0.175,0.04,2.0,22.0,0.175,0.02,0.1,0.49,0.4,2.5,1.8,3.0,30.0,1.0,3.9,1.8,4.5,3.3,0.14,1.6,0.982799832740921
11.6,4.6,9.4,23.6,15.2,20.8,0.0,0.51,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.06,1.0,1.9,4.9,3.5,24.0,17.0,0.4,3.8,4.5,1.1,0.65,1.9,0.980417265779188
18.8,2.2,8.2,22.4,14.0,26.8,0.0,0.51,14.0,6.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,0.6,0.6,4.0,4.0,9.0,26.0,3.9,1.8,1.0,2.1,0.55,2.1,0.979638741421532
18.8,8.2,4.6,12.8,3.2,43.6,0.0,0.51,14.0,19.0,0.035,0.02,2.0,12.0,0.035,0.01,0.1,0.42,0.3,1.9,1.9,4.3,17.0,23.0,3.5,1.0,1.9,2.4,0.19,1.0,0.98328303757408
32.0,3.4,7.0,20.0,5.6,48.4,0.0,0.51,14.0,16.0,0.07,0.07,2.0,13.0,0.14,0.08,0.1,0.29,0.4,1.3,3.6,3.8,12.0,5.0,2.4,3.8,3.4,2.6,0.25,1.0,0.982829420288927
26.0,2.2,7.0,20.0,16.4,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,12.0,0.105,0.03,0.1,0.24,1.3,3.7,4.9,3.4,1.0,2.0,3.4,3.5,4.4,3.0,0.52,2.3,0.978667595071323
29.6,8.2,4.6,16.4,11.6,24.4,0.0,0.51,14.0,21.0,0.105,0.01,2.0,13.0,0.175,0.03,0.1,0.45,0.7,2.5,2.4,3.2,8.0,24.0,0.1,0.8,1.0,1.9,0.1,1.8,0.990070316013737
48.8,4.6,3.4,16.4,10.4,41.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,14.0,0.07,0.02,0.1,0.36,0.8,1.4,3.2,5.0,24.0,11.0,3.2,4.9,3.6,3.0,0.42,1.3,0.991364917866898
42.8,9.4,4.6,24.8,26.0,41.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,11.0,0.14,0.04,0.1,0.03,3.4,1.5,4.9,4.9,1.0,29.0,2.6,2.6,2.5,0.6,0.79,4.8,0.993238821154048
20.0,4.6,13.0,23.6,4.4,5.2,0.0,0.5,14.0,15.0,0.14,0.07,2.0,12.0,0.14,0.1,0.1,0.11,0.2,0.3,2.3,4.5,8.0,9.0,0.5,0.8,2.7,2.3,0.12,1.1,0.978954188224248
21.2,8.2,3.4,9.2,18.8,24.4,0.0,0.51,14.0,35.0,0.175,0.03,2.0,29.0,0.14,0.08,0.1,0.36,1.1,4.5,5.0,4.0,21.0,5.0,2.5,2.2,4.9,4.4,1.07,2.9,0.985386984393564
28.4,5.8,9.4,24.8,21.2,44.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,34.0,0.07,0.03,0.1,0.15,1.9,2.5,5.0,2.8,24.0,11.0,3.1,0.6,2.7,3.0,0.32,1.6,0.986127615922876
38.0,10.6,3.4,17.6,10.4,30.4,0.0,0.5,14.0,12.0,0.105,0.06,2.0,15.0,0.175,0.02,0.1,0.35,0.6,1.0,2.8,4.2,2.0,16.0,1.1,3.1,0.6,2.8,0.37,2.6,0.994652750950717
29.6,3.4,10.6,9.2,8.0,13.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,30.0,0.105,0.03,0.1,0.45,1.0,1.2,4.8,4.8,26.0,3.0,2.1,1.0,4.1,4.2,0.15,1.9,0.986325694843214
36.8,7.0,5.8,23.6,17.6,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,10.0,0.105,0.07,0.1,0.09,0.8,2.3,4.6,4.4,7.0,18.0,2.3,1.1,4.2,2.0,0.41,3.0,0.993418474886087
38.0,4.6,1.0,22.4,6.8,30.4,0.0,0.51,14.0,31.0,0.07,0.07,2.0,7.0,0.175,0.1,0.1,0.13,0.8,1.1,2.2,2.2,10.0,1.0,4.0,3.4,1.2,1.8,0.49,1.3,0.989787843597182
44.0,7.0,9.4,6.8,21.2,18.4,0.0,0.51,14.0,27.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.48,1.2,0.3,4.2,4.4,25.0,8.0,2.3,2.4,1.6,4.3,0.19,2.5,0.989568802343547
52.4,8.2,10.6,16.4,10.4,23.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,12.0,0.14,0.04,0.1,0.23,1.1,2.7,3.2,2.6,6.0,6.0,4.2,0.2,3.6,1.1,0.45,2.4,0.994247738796552
22.4,11.8,11.8,26.0,12.8,5.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,26.0,0.175,0.01,0.1,0.01,0.9,1.6,3.8,2.8,22.0,29.0,0.9,1.5,2.7,1.2,0.62,2.7,0.994518378289241
14.0,10.6,2.2,21.2,12.8,28.0,0.0,0.51,14.0,18.0,0.14,0.1,2.0,25.0,0.105,0.07,0.1,0.28,1.7,1.6,4.1,4.2,8.0,24.0,0.6,3.0,0.6,2.1,0.22,3.4,0.987190909479024
50.0,3.4,4.6,23.6,17.6,48.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,20.0,0.105,0.1,0.1,0.05,1.3,1.8,3.8,5.0,22.0,28.0,3.4,2.5,1.0,1.7,0.14,1.7,0.990075574470198
34.4,2.2,7.0,12.8,11.6,20.8,0.0,0.5,14.0,29.0,0.07,0.02,2.0,15.0,0.105,0.07,0.1,0.34,0.8,0.4,3.3,3.2,8.0,23.0,4.0,2.1,0.5,1.0,0.1,1.5,0.983891602031306
45.2,13.0,13.0,8.0,8.0,25.6,0.0,0.5,14.0,18.0,0.175,0.05,2.0,13.0,0.175,0.04,0.1,0.28,0.7,0.6,3.2,3.0,8.0,0.0,4.0,0.5,4.5,3.8,0.25,1.1,0.992008832410697
14.0,7.0,5.8,22.4,26.0,46.0,0.0,0.51,14.0,19.0,0.175,0.03,2.0,14.0,0.105,0.04,0.1,0.45,1.4,0.8,4.4,4.7,6.0,24.0,4.5,1.4,4.9,4.1,0.43,4.3,0.986780112227116
35.6,10.6,5.8,18.8,10.4,36.4,0.0,0.51,14.0,34.0,0.14,0.06,2.0,32.0,0.035,0.03,0.1,0.07,0.9,2.3,4.0,2.0,8.0,15.0,0.8,1.4,0.1,0.1,0.4,1.1,0.99146896163275
24.8,1.0,10.6,6.8,15.2,16.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,31.0,0.14,0.03,0.1,0.24,1.9,1.9,3.2,4.6,1.0,29.0,1.0,2.1,3.1,1.5,1.29,2.8,0.968984309466733
29.6,2.2,9.4,3.2,12.8,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,17.0,0.07,0.05,0.1,0.42,1.5,1.3,2.4,2.7,16.0,0.0,2.1,3.4,2.0,0.4,0.3,2.3,0.971031559554445
8.0,5.8,1.0,8.0,6.8,25.6,0.0,0.5,14.0,25.0,0.105,0.03,2.0,8.0,0.14,0.05,0.1,0.34,0.8,2.2,2.4,3.0,14.0,1.0,4.9,0.2,4.4,2.7,0.65,2.3,0.967553249755776
47.6,11.8,10.6,22.4,16.4,29.2,0.0,0.51,14.0,16.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.33,1.8,2.1,4.8,5.0,27.0,0.0,3.8,2.1,0.6,0.5,0.5,1.1,0.992665431225495
10.4,13.0,7.0,12.8,12.8,20.8,0.0,0.51,14.0,12.0,0.14,0.04,2.0,21.0,0.105,0.09,0.1,0.01,1.4,0.6,2.7,4.1,1.0,4.0,1.7,1.7,3.8,4.7,0.21,2.4,0.983433101997518
30.8,8.2,2.2,9.2,16.4,18.4,0.0,0.51,14.0,14.0,0.07,0.05,2.0,27.0,0.14,0.1,0.1,0.09,2.0,1.5,3.2,3.3,30.0,6.0,1.7,0.6,1.4,1.3,0.92,1.9,0.985880428787816
8.0,10.6,3.4,24.8,8.0,25.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,14.0,0.175,0.01,0.1,0.48,1.0,1.8,2.4,3.1,13.0,27.0,4.5,2.7,4.5,4.0,0.32,1.9,0.977900396990874
10.4,8.2,3.4,12.8,3.2,26.8,0.0,0.5,14.0,30.0,0.14,0.06,2.0,34.0,0.175,0.04,0.1,0.0,0.3,4.0,1.8,2.8,15.0,14.0,0.8,1.6,1.6,1.4,0.21,1.3,0.973926260762569
42.8,5.8,4.6,5.6,12.8,34.0,0.0,0.51,14.0,14.0,0.105,0.01,2.0,17.0,0.105,0.05,0.1,0.04,1.3,1.7,4.0,3.1,27.0,8.0,3.5,1.9,5.0,0.2,0.35,1.1,0.985299809621564
26.0,11.8,7.0,20.0,18.8,13.6,0.0,0.5,14.0,34.0,0.175,0.03,2.0,19.0,0.14,0.08,0.1,0.23,0.9,4.0,3.7,4.7,17.0,26.0,1.7,4.1,2.2,0.5,0.41,3.2,0.992492578164722
9.2,9.4,5.8,16.4,3.2,8.8,0.0,0.5,14.0,13.0,0.14,0.06,2.0,23.0,0.105,0.01,0.1,0.09,0.4,1.3,1.5,3.0,5.0,12.0,4.5,0.5,5.0,4.1,0.18,1.0,0.9816862968536
10.4,9.4,8.2,9.2,3.2,40.0,0.0,0.51,14.0,7.0,0.175,0.01,2.0,4.0,0.07,0.06,0.1,0.12,0.3,0.9,1.9,2.5,11.0,22.0,4.0,3.5,1.9,1.4,0.22,1.2,0.978879339698939
27.2,3.4,7.0,14.0,20.0,17.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,12.0,0.07,0.05,0.1,0.42,1.2,2.6,4.1,4.3,24.0,26.0,3.7,4.7,1.7,2.9,1.19,3.1,0.988471006164785
32.0,5.8,3.4,10.4,21.2,44.8,0.0,0.51,14.0,12.0,0.14,0.08,2.0,26.0,0.175,0.09,0.1,0.33,1.2,1.2,4.3,3.8,28.0,22.0,2.9,4.0,4.2,4.7,0.72,3.3,0.991901753108674
36.8,13.0,11.8,8.0,18.8,6.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,25.0,0.07,0.01,0.1,0.27,2.2,2.3,4.8,2.2,3.0,22.0,1.9,3.2,0.3,1.9,1.98,2.1,0.987221798336232
46.4,5.8,7.0,26.0,12.8,12.4,0.0,0.51,14.0,32.0,0.07,0.01,2.0,9.0,0.14,0.1,0.1,0.16,0.7,2.0,4.8,2.3,7.0,7.0,2.3,1.9,4.3,1.2,0.31,1.5,0.991798592147333
40.4,10.6,13.0,15.2,6.8,25.6,0.0,0.51,14.0,28.0,0.14,0.1,2.0,20.0,0.07,0.02,0.1,0.42,0.9,3.3,4.0,3.7,21.0,1.0,2.8,1.0,4.3,4.9,0.22,2.5,0.993129161847243
52.4,7.0,4.6,5.6,4.4,49.6,0.0,0.51,14.0,35.0,0.035,0.02,2.0,13.0,0.14,0.04,0.1,0.1,0.3,1.8,1.8,3.3,26.0,6.0,2.9,2.9,2.3,0.1,0.26,1.0,0.989183163814843
50.0,13.0,3.4,5.6,4.4,23.2,0.0,0.51,14.0,26.0,0.175,0.07,2.0,23.0,0.105,0.08,0.1,0.33,0.4,0.9,1.7,5.0,12.0,8.0,2.9,3.7,0.8,3.4,0.27,1.3,0.990552457510411
12.8,7.0,7.0,9.2,22.4,40.0,0.0,0.5,14.0,33.0,0.175,0.03,2.0,10.0,0.175,0.01,0.1,0.09,1.6,2.0,5.0,3.2,23.0,18.0,2.6,0.3,0.7,2.5,1.25,2.9,0.981763964283845
28.4,7.0,5.8,26.0,18.8,30.4,0.0,0.5,14.0,17.0,0.175,0.01,2.0,6.0,0.14,0.03,0.1,0.33,1.1,0.9,4.3,3.4,13.0,17.0,3.1,4.0,3.9,0.6,0.1,2.2,0.992099258707796
38.0,2.2,9.4,6.8,17.6,23.2,0.0,0.51,14.0,35.0,0.07,0.03,2.0,35.0,0.07,0.06,0.1,0.08,1.6,3.2,4.7,4.6,26.0,27.0,1.7,4.9,4.9,1.6,0.74,2.0,0.981952110608808
28.4,3.4,11.8,5.6,9.2,8.8,0.0,0.51,14.0,35.0,0.14,0.01,2.0,18.0,0.175,0.05,0.1,0.17,1.1,4.7,4.7,3.8,28.0,17.0,2.5,4.9,1.2,0.6,0.54,1.2,0.977591187449917
35.6,11.8,8.2,22.4,14.0,6.4,0.0,0.51,14.0,19.0,0.105,0.02,2.0,21.0,0.105,0.01,0.1,0.11,0.7,1.0,3.3,4.0,8.0,24.0,4.1,3.3,3.2,3.7,0.69,2.0,0.996111317616365
52.4,4.6,7.0,24.8,23.6,8.8,0.0,0.51,14.0,24.0,0.07,0.03,2.0,26.0,0.175,0.04,0.1,0.37,2.7,2.5,4.7,3.9,3.0,2.0,4.3,4.5,4.2,4.7,0.85,3.2,0.989101412276047
34.4,10.6,10.6,14.0,5.6,34.0,0.0,0.51,14.0,32.0,0.07,0.03,2.0,22.0,0.105,0.06,0.1,0.13,0.5,1.9,2.6,2.6,29.0,25.0,2.2,3.0,2.2,4.6,0.41,1.7,0.993173774305882
14.0,2.2,4.6,21.2,22.4,11.2,0.0,0.51,14.0,16.0,0.14,0.06,2.0,17.0,0.035,0.02,0.1,0.5,1.2,1.6,4.4,5.0,8.0,8.0,2.7,3.2,1.5,0.9,1.11,3.8,0.981829001039478
32.0,11.8,11.8,10.4,14.0,19.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,34.0,0.175,0.1,0.1,0.12,1.3,2.6,4.9,4.8,8.0,26.0,2.2,1.5,3.6,1.9,0.35,4.0,0.99393358005914
41.6,3.4,2.2,16.4,5.6,13.6,0.0,0.51,14.0,35.0,0.175,0.05,2.0,31.0,0.175,0.06,0.1,0.33,0.7,1.1,2.1,4.5,11.0,21.0,2.4,0.1,1.1,3.8,0.11,1.1,0.988332829223231
39.2,7.0,9.4,5.6,26.0,37.6,0.0,0.5,14.0,25.0,0.14,0.02,2.0,24.0,0.105,0.02,0.1,0.32,2.0,1.8,4.5,4.0,1.0,16.0,2.5,0.6,0.7,0.3,0.61,3.6,0.988578584020267
41.6,11.8,5.8,18.8,17.6,30.4,0.0,0.51,14.0,30.0,0.175,0.01,2.0,35.0,0.035,0.01,0.1,0.06,2.2,1.3,4.6,1.9,24.0,3.0,3.9,3.0,1.7,0.5,0.58,1.7,0.992046781705555
32.0,7.0,9.4,9.2,16.4,46.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,31.0,0.07,0.04,0.1,0.08,1.6,0.7,3.4,2.5,20.0,18.0,2.5,1.7,2.6,1.0,0.1,2.4,0.989653090494755
32.0,2.2,8.2,16.4,20.0,17.2,0.0,0.5,14.0,26.0,0.105,0.1,2.0,28.0,0.14,0.01,0.1,0.08,1.4,2.2,4.6,3.0,29.0,6.0,0.1,2.5,3.5,0.2,0.89,2.2,0.985856368038769
21.2,5.8,3.4,5.6,23.6,25.6,0.0,0.51,14.0,32.0,0.14,0.08,2.0,35.0,0.175,0.04,0.1,0.25,2.1,4.2,4.2,4.1,22.0,11.0,2.8,0.8,3.6,0.1,0.43,2.9,0.973667223579541
10.4,11.8,8.2,18.8,5.6,42.4,0.0,0.5,14.0,24.0,0.105,0.1,2.0,35.0,0.105,0.04,0.1,0.45,0.5,1.9,3.0,3.0,8.0,30.0,1.3,1.4,0.6,1.4,0.37,1.6,0.98199816607092
29.6,8.2,5.8,11.6,17.6,47.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,29.0,0.105,0.05,0.1,0.26,1.5,0.5,4.0,4.0,11.0,1.0,1.6,1.8,4.6,2.9,0.4,2.9,0.990132176790192
42.8,9.4,9.4,8.0,16.4,35.2,0.0,0.51,14.0,23.0,0.14,0.08,2.0,30.0,0.14,0.06,0.1,0.12,2.0,2.4,4.7,4.8,27.0,7.0,3.4,3.0,1.7,3.7,0.89,3.7,0.992089322844814
22.4,9.4,3.4,10.4,14.0,6.4,0.0,0.5,14.0,25.0,0.07,0.03,2.0,33.0,0.175,0.01,0.1,0.29,1.6,3.2,3.7,3.3,0.0,18.0,3.4,1.0,3.7,3.8,1.36,1.5,0.98240024802793
46.4,2.2,13.0,16.4,15.2,16.0,0.0,0.51,14.0,26.0,0.175,0.09,2.0,25.0,0.175,0.01,0.1,0.46,1.5,1.0,3.9,1.3,29.0,19.0,3.2,0.9,4.0,1.4,0.98,1.1,0.984201228860154
47.6,8.2,10.6,23.6,8.0,24.4,0.0,0.5,14.0,20.0,0.14,0.06,2.0,10.0,0.105,0.01,0.1,0.04,0.9,2.6,1.9,2.9,27.0,25.0,4.7,0.9,4.4,1.9,0.86,1.2,0.992635308328825
17.6,10.6,13.0,21.2,23.6,28.0,0.0,0.5,14.0,16.0,0.14,0.03,2.0,12.0,0.14,0.07,0.1,0.26,2.6,2.0,4.5,3.9,21.0,12.0,3.6,0.9,3.8,4.5,0.6,3.7,0.988851913203443
47.6,11.8,13.0,26.0,8.0,38.8,0.0,0.51,14.0,21.0,0.105,0.07,2.0,6.0,0.07,0.04,0.1,0.05,0.9,0.5,2.5,2.0,4.0,12.0,3.6,0.9,2.8,2.1,0.38,1.5,0.995861337810784
24.8,10.6,9.4,24.8,16.4,29.2,0.0,0.51,14.0,28.0,0.105,0.1,2.0,4.0,0.14,0.02,0.1,0.38,0.9,0.4,4.7,1.8,13.0,30.0,3.1,0.2,0.1,4.8,0.27,1.1,0.991109297308257
26.0,10.6,5.8,6.8,11.6,31.6,0.0,0.5,14.0,29.0,0.14,0.05,2.0,10.0,0.07,0.06,0.1,0.1,0.8,2.7,3.0,4.8,14.0,3.0,4.0,1.9,2.2,1.5,0.54,2.0,0.989273410542387
22.4,4.6,2.2,22.4,24.8,35.2,0.0,0.5,14.0,22.0,0.035,0.01,2.0,30.0,0.175,0.1,0.1,0.42,1.8,1.6,4.8,4.2,29.0,7.0,0.9,0.9,4.2,2.1,0.78,4.0,0.988143784587402
47.6,8.2,4.6,21.2,22.4,38.8,0.0,0.5,14.0,32.0,0.14,0.08,2.0,19.0,0.14,0.09,0.1,0.0,2.5,0.6,5.0,5.0,26.0,3.0,1.9,3.5,0.3,1.1,0.51,3.7,0.992975979017704
47.6,11.8,2.2,11.6,11.6,34.0,0.0,0.5,14.0,11.0,0.105,0.08,2.0,28.0,0.175,0.02,0.1,0.28,1.1,1.1,4.4,4.6,14.0,20.0,2.9,3.7,2.9,2.1,1.06,2.6,0.994994340434102
15.2,11.8,8.2,6.8,20.0,41.2,0.0,0.51,14.0,26.0,0.105,0.03,2.0,14.0,0.07,0.05,0.1,0.15,1.0,2.0,3.9,3.0,15.0,10.0,2.7,0.6,2.8,1.0,0.91,2.7,0.985190622730891
50.0,3.4,1.0,14.0,9.2,41.2,0.0,0.51,14.0,19.0,0.07,0.02,2.0,31.0,0.07,0.07,0.1,0.25,0.9,2.2,4.1,3.7,30.0,19.0,3.2,1.7,0.5,4.3,0.62,3.3,0.991933762435692
12.8,4.6,10.6,9.2,16.4,7.6,0.0,0.51,14.0,18.0,0.105,0.02,2.0,8.0,0.175,0.08,0.1,0.23,2.0,1.9,3.6,4.7,0.0,24.0,4.7,4.2,2.2,4.1,0.63,1.7,0.96997789117633
23.6,7.0,7.0,17.6,9.2,13.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,20.0,0.14,0.03,0.1,0.5,0.9,2.2,2.1,3.6,10.0,28.0,0.7,3.3,4.6,1.1,0.84,1.6,0.988394483146231
24.8,5.8,9.4,11.6,8.0,6.4,0.0,0.51,14.0,6.0,0.14,0.01,2.0,23.0,0.175,0.03,0.1,0.2,0.8,0.7,4.4,4.6,10.0,16.0,3.6,3.1,0.8,1.7,0.32,1.8,0.989228001321591
48.8,9.4,8.2,26.0,11.6,28.0,0.0,0.51,14.0,30.0,0.14,0.09,2.0,7.0,0.175,0.08,0.1,0.3,1.2,2.1,3.4,2.2,22.0,9.0,3.6,2.6,5.0,4.6,0.36,2.1,0.994195298288515
47.6,13.0,3.4,24.8,5.6,30.4,0.0,0.51,14.0,34.0,0.175,0.05,2.0,15.0,0.105,0.08,0.1,0.32,0.7,4.4,3.5,3.7,24.0,23.0,1.9,0.6,4.6,2.2,0.32,1.2,0.992857654427934
12.8,2.2,3.4,24.8,9.2,38.8,0.0,0.5,14.0,22.0,0.105,0.02,2.0,18.0,0.175,0.1,0.1,0.32,0.8,2.5,4.9,4.6,16.0,29.0,2.2,1.8,3.2,2.5,0.26,2.4,0.98976237066436
16.4,9.4,10.6,9.2,26.0,29.2,0.0,0.5,14.0,28.0,0.14,0.07,2.0,12.0,0.07,0.06,0.1,0.08,2.4,3.5,4.8,4.5,2.0,9.0,3.4,2.0,1.8,1.0,0.91,3.7,0.981721479791325
50.0,2.2,7.0,18.8,24.8,40.0,0.0,0.5,14.0,27.0,0.105,0.01,2.0,13.0,0.105,0.1,0.1,0.42,2.3,3.4,4.5,4.3,24.0,0.0,2.5,0.9,4.9,3.6,1.97,3.3,0.985869717601688
40.4,13.0,4.6,15.2,15.2,13.6,0.0,0.5,14.0,31.0,0.175,0.03,2.0,19.0,0.14,0.01,0.1,0.14,1.2,0.7,4.6,1.8,27.0,22.0,2.5,1.0,2.6,1.9,0.35,1.1,0.993329757465622
23.6,4.6,2.2,5.6,16.4,49.6,0.0,0.51,14.0,27.0,0.035,0.01,2.0,10.0,0.14,0.07,0.1,0.02,1.6,0.4,4.7,3.6,2.0,20.0,0.1,1.0,3.8,0.6,0.39,1.8,0.978096849135534
14.0,4.6,8.2,11.6,3.2,49.6,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.14,0.09,0.1,0.42,0.4,2.0,1.8,1.7,25.0,1.0,0.5,3.6,4.4,2.1,0.23,1.0,0.972323018479967
44.0,11.8,1.0,4.4,9.2,38.8,0.0,0.5,14.0,21.0,0.035,0.01,2.0,35.0,0.175,0.09,0.1,0.19,1.0,1.2,3.1,2.5,24.0,25.0,2.5,4.6,0.1,4.1,0.58,1.4,0.987260398649468
29.6,5.8,9.4,12.8,15.2,5.2,0.0,0.51,14.0,27.0,0.14,0.06,2.0,20.0,0.07,0.06,0.1,0.26,0.8,2.1,2.9,2.9,11.0,25.0,1.3,2.8,3.4,0.2,0.46,2.3,0.991679829012745
9.2,10.6,2.2,26.0,17.6,25.6,0.0,0.5,14.0,31.0,0.175,0.05,2.0,6.0,0.105,0.09,0.1,0.0,2.0,1.7,5.0,3.7,30.0,0.0,2.6,1.6,2.0,1.6,1.07,2.0,0.97861479164011
9.2,8.2,13.0,18.8,16.4,19.6,0.0,0.51,14.0,3.0,0.105,0.08,2.0,19.0,0.105,0.02,0.1,0.39,1.7,0.2,5.0,3.2,17.0,19.0,2.6,4.3,1.1,2.6,0.12,1.3,0.968377218104547
11.6,3.4,10.6,10.4,9.2,18.4,0.0,0.51,14.0,31.0,0.14,0.04,2.0,16.0,0.175,0.07,0.1,0.23,1.1,2.7,4.0,4.4,0.0,29.0,2.4,3.4,1.2,2.6,0.68,1.8,0.97207272541983
26.0,3.4,7.0,11.6,26.0,19.6,0.0,0.5,14.0,19.0,0.175,0.08,2.0,14.0,0.105,0.1,0.1,0.11,2.0,1.3,4.5,4.2,29.0,11.0,0.2,1.6,3.3,3.0,0.81,3.7,0.98863556661166
35.6,2.2,10.6,18.8,6.8,26.8,0.0,0.51,14.0,29.0,0.175,0.02,2.0,31.0,0.14,0.1,0.1,0.37,0.9,0.5,3.6,3.6,0.0,30.0,3.6,0.8,4.4,4.9,0.27,2.1,0.9854811889074
46.4,13.0,7.0,24.8,10.4,49.6,0.0,0.51,14.0,34.0,0.035,0.02,2.0,21.0,0.175,0.05,0.1,0.39,1.2,2.3,4.4,3.9,27.0,27.0,2.6,1.6,0.9,3.7,0.42,1.8,0.994349436227552
48.8,13.0,5.8,26.0,26.0,34.0,0.0,0.51,14.0,24.0,0.175,0.02,2.0,20.0,0.105,0.03,0.1,0.0,1.2,2.9,4.7,4.6,6.0,25.0,2.2,4.5,3.8,2.9,0.47,3.2,0.996120550220639
40.4,5.8,5.8,17.6,24.8,26.8,0.0,0.5,14.0,29.0,0.14,0.04,2.0,21.0,0.07,0.02,0.1,0.06,3.2,3.3,4.6,4.8,24.0,14.0,3.6,4.0,5.0,0.1,0.55,3.0,0.986977105155877
14.0,10.6,10.6,24.8,23.6,8.8,0.0,0.51,14.0,29.0,0.105,0.06,2.0,34.0,0.14,0.02,0.1,0.24,1.5,1.9,4.5,4.5,19.0,18.0,2.7,4.2,1.0,2.6,0.31,3.1,0.989700778621336
