w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
36.8,9.4,5.8,14.0,9.2,36.4,0.0,0.5,14.0,19.0,0.175,0.01,2.0,20.0,0.105,0.08,0.1,0.08,0.6,1.9,4.6,2.1,22.0,12.0,0.1,4.7,2.6,3.4,0.43,2.0,744.094645736536
28.4,5.8,13.0,20.0,6.8,49.6,0.0,0.5,14.0,14.0,0.105,0.06,2.0,14.0,0.07,0.02,0.1,0.39,0.7,1.2,3.3,2.2,1.0,23.0,1.5,4.6,0.3,0.1,0.17,2.1,547.183177290281
45.2,5.8,9.4,4.4,11.6,12.4,0.0,0.51,14.0,21.0,0.07,0.07,2.0,15.0,0.07,0.04,0.1,0.35,1.2,2.8,2.6,3.8,28.0,6.0,0.2,4.6,2.1,4.2,0.53,2.4,415.995666290367
36.8,8.2,5.8,9.2,26.0,46.0,0.0,0.51,14.0,28.0,0.035,0.02,2.0,13.0,0.07,0.07,0.1,0.32,1.1,1.4,4.4,4.7,17.0,3.0,3.1,4.3,4.3,3.9,0.38,3.8,525.037007949565
17.6,10.6,3.4,22.4,4.4,6.4,0.0,0.51,14.0,33.0,0.14,0.1,2.0,26.0,0.175,0.02,0.1,0.33,0.5,2.9,2.7,2.9,11.0,27.0,4.1,1.8,0.7,4.2,0.12,1.2,521.579347511604
36.8,8.2,10.6,16.4,9.2,22.0,0.0,0.51,14.0,25.0,0.105,0.01,2.0,19.0,0.105,0.05,0.1,0.11,0.7,2.7,3.1,3.0,2.0,21.0,0.7,4.4,3.1,0.8,0.3,2.8,812.88172985531
22.4,13.0,7.0,10.4,5.6,26.8,0.0,0.5,14.0,32.0,0.105,0.03,2.0,17.0,0.105,0.04,0.1,0.13,0.6,1.8,1.8,3.2,18.0,28.0,2.0,5.0,5.0,3.4,0.44,1.0,433.177482249401
51.2,4.6,2.2,18.8,5.6,18.4,0.0,0.5,14.0,25.0,0.175,0.02,2.0,14.0,0.14,0.03,0.1,0.45,0.7,1.2,1.5,1.3,21.0,14.0,2.1,5.0,3.0,0.4,0.39,1.2,836.554301986764
12.8,1.0,3.4,5.6,20.0,24.4,0.0,0.51,14.0,34.0,0.175,0.07,2.0,29.0,0.14,0.03,0.1,0.34,1.9,4.0,4.4,3.8,24.0,28.0,1.5,2.8,4.0,0.8,0.65,2.5,72.4633883968805
42.8,8.2,10.6,8.0,11.6,18.4,0.0,0.51,14.0,28.0,0.035,0.03,2.0,29.0,0.175,0.02,0.1,0.27,0.5,1.1,2.6,3.0,7.0,18.0,1.1,3.5,2.0,3.3,0.43,2.0,626.667977550938
8.0,7.0,2.2,20.0,8.0,4.0,0.0,0.51,14.0,34.0,0.175,0.01,2.0,20.0,0.105,0.01,0.1,0.23,0.9,3.3,4.4,2.8,28.0,21.0,4.1,1.4,4.3,2.6,0.84,1.7,175.243078683767
45.2,4.6,5.8,20.0,24.8,37.6,0.0,0.5,14.0,34.0,0.105,0.09,2.0,9.0,0.105,0.1,0.1,0.46,1.9,3.9,4.1,4.9,9.0,18.0,4.7,4.2,2.4,0.3,1.72,3.6,742.017392242541
23.6,10.6,7.0,18.8,8.0,35.2,0.0,0.51,14.0,18.0,0.175,0.1,2.0,35.0,0.175,0.07,0.1,0.5,0.6,1.1,1.3,3.6,21.0,6.0,1.6,4.3,0.1,3.9,0.53,1.1,598.954931191039
14.0,7.0,5.8,5.6,15.2,28.0,0.0,0.5,14.0,27.0,0.175,0.08,2.0,10.0,0.14,0.07,0.1,0.25,1.5,0.7,3.2,4.4,4.0,14.0,2.0,2.7,3.1,2.2,0.1,2.9,147.292767058933
32.0,8.2,13.0,9.2,5.6,48.4,0.0,0.5,14.0,17.0,0.07,0.03,2.0,9.0,0.035,0.03,0.1,0.22,0.4,1.1,4.1,3.7,28.0,2.0,2.6,2.5,1.5,4.0,0.13,1.1,466.465714957567
44.0,7.0,9.4,18.8,24.8,11.2,0.0,0.51,14.0,27.0,0.07,0.06,2.0,8.0,0.105,0.05,0.1,0.49,2.6,2.2,4.4,4.4,15.0,5.0,3.5,0.3,0.5,2.6,1.03,3.2,975.703376365549
45.2,10.6,2.2,18.8,23.6,34.0,0.0,0.51,14.0,27.0,0.14,0.08,2.0,10.0,0.035,0.01,0.1,0.19,2.3,1.5,4.4,3.6,21.0,18.0,2.4,4.2,4.5,1.3,1.07,3.3,887.725050098653
47.6,9.4,8.2,10.4,18.8,44.8,0.0,0.5,14.0,22.0,0.07,0.07,2.0,29.0,0.035,0.01,0.1,0.27,1.7,2.2,4.0,3.7,19.0,6.0,2.1,1.5,1.4,2.9,1.17,3.5,798.363918665649
30.8,4.6,7.0,24.8,24.8,37.6,0.0,0.5,14.0,10.0,0.14,0.05,2.0,34.0,0.175,0.06,0.1,0.49,2.3,1.1,4.6,5.0,20.0,6.0,2.5,2.4,3.2,1.0,0.42,4.2,549.674153223437
15.2,8.2,9.4,12.8,21.2,49.6,0.0,0.5,14.0,18.0,0.14,0.1,2.0,8.0,0.07,0.05,0.1,0.44,2.2,2.1,4.7,2.9,2.0,5.0,4.4,3.2,2.9,4.3,1.07,2.5,276.66701451726
10.4,5.8,10.6,22.4,16.4,14.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,11.0,0.175,0.04,0.1,0.36,1.5,0.5,3.9,4.5,1.0,30.0,1.5,1.2,0.5,4.2,0.37,1.1,242.166393401426
22.4,5.8,3.4,16.4,4.4,24.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.5,0.3,0.6,2.0,2.2,8.0,16.0,1.4,1.8,0.9,3.9,0.2,1.7,411.834874374308
12.8,5.8,4.6,20.0,4.4,17.2,0.0,0.5,14.0,27.0,0.14,0.01,2.0,12.0,0.105,0.03,0.1,0.07,0.5,0.3,2.0,2.9,1.0,7.0,2.4,2.8,3.8,4.7,0.13,1.4,260.199905874831
47.6,9.4,10.6,12.8,16.4,38.8,0.0,0.5,14.0,22.0,0.105,0.09,2.0,29.0,0.07,0.04,0.1,0.19,2.0,2.8,3.7,4.7,22.0,10.0,4.6,3.7,0.7,2.0,0.86,2.2,901.64996877757
16.4,9.4,8.2,15.2,4.4,42.4,0.0,0.51,14.0,11.0,0.14,0.06,2.0,13.0,0.14,0.04,0.1,0.2,0.5,1.1,2.3,2.4,20.0,21.0,0.6,2.7,1.1,1.7,0.33,1.5,359.913138820179
12.8,5.8,3.4,6.8,14.0,29.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,19.0,0.175,0.02,0.1,0.05,1.2,1.9,2.9,3.4,23.0,18.0,1.8,3.4,1.8,3.1,0.63,1.5,144.467930746981
32.0,5.8,8.2,6.8,9.2,6.4,0.0,0.5,14.0,13.0,0.14,0.1,2.0,27.0,0.105,0.05,0.1,0.12,0.7,1.4,2.9,4.5,23.0,19.0,0.5,1.1,0.3,4.1,0.46,1.5,409.605025352838
23.6,7.0,4.6,4.4,6.8,16.0,0.0,0.5,14.0,30.0,0.175,0.03,2.0,11.0,0.14,0.02,0.1,0.26,0.7,2.4,4.5,4.0,2.0,5.0,0.7,2.6,4.5,0.9,0.63,1.7,219.581613098798
15.2,3.4,5.8,17.6,24.8,29.2,0.0,0.51,14.0,30.0,0.105,0.03,2.0,11.0,0.175,0.02,0.1,0.12,2.2,2.4,5.0,4.6,11.0,14.0,5.0,4.3,3.1,0.3,0.77,4.0,215.995521733145
9.2,11.8,10.6,14.0,14.0,44.8,0.0,0.51,14.0,17.0,0.175,0.02,2.0,16.0,0.105,0.07,0.1,0.08,0.6,1.4,3.3,2.1,13.0,28.0,4.7,2.6,1.5,0.2,0.35,1.3,205.701682001698
9.2,4.6,10.6,14.0,8.0,41.2,0.0,0.51,14.0,25.0,0.175,0.08,2.0,18.0,0.175,0.1,0.1,0.26,0.9,2.5,3.6,5.0,23.0,10.0,1.5,1.6,4.2,4.3,0.82,1.6,142.993512873138
36.8,8.2,2.2,18.8,23.6,32.8,0.0,0.51,14.0,28.0,0.175,0.04,2.0,10.0,0.14,0.05,0.1,0.39,1.9,2.8,3.9,4.7,10.0,15.0,0.2,1.8,4.5,2.8,0.15,3.2,672.65857694201
8.0,5.8,13.0,21.2,4.4,38.8,0.0,0.51,14.0,32.0,0.14,0.02,2.0,15.0,0.105,0.06,0.1,0.39,0.4,1.7,3.0,4.6,25.0,4.0,4.5,2.7,1.2,0.7,0.35,1.2,169.422776766874
38.0,10.6,11.8,22.4,23.6,10.0,0.0,0.5,14.0,32.0,0.105,0.01,2.0,15.0,0.14,0.06,0.1,0.29,2.0,3.5,5.0,3.2,22.0,17.0,3.6,4.9,4.3,5.0,1.93,2.8,1094.90155929634
8.0,1.0,9.4,6.8,18.8,32.8,0.0,0.51,14.0,29.0,0.175,0.01,2.0,19.0,0.07,0.01,0.1,0.43,2.1,2.3,3.8,3.2,6.0,0.0,3.7,2.3,4.7,4.4,0.2,2.0,48.586858305007
18.8,11.8,13.0,8.0,12.8,30.4,0.0,0.51,14.0,31.0,0.07,0.06,2.0,12.0,0.035,0.01,0.1,0.06,1.3,2.0,3.1,3.0,30.0,6.0,1.8,2.4,2.7,3.2,0.23,2.0,291.383903351157
32.0,10.6,13.0,16.4,11.6,52.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,9.0,0.14,0.03,0.1,0.49,0.9,2.1,3.4,2.8,2.0,0.0,0.1,2.2,3.7,0.1,0.1,2.0,736.485196078174
39.2,8.2,5.8,8.0,9.2,36.4,0.0,0.5,14.0,16.0,0.14,0.1,2.0,7.0,0.14,0.08,0.1,0.06,1.0,2.1,4.4,3.9,3.0,14.0,0.7,0.3,1.8,0.2,0.7,2.2,542.395369264876
17.6,5.8,9.4,18.8,16.4,48.4,0.0,0.5,14.0,29.0,0.07,0.02,2.0,34.0,0.175,0.07,0.1,0.37,1.0,3.3,3.9,4.3,13.0,12.0,0.4,3.7,1.3,3.0,0.65,3.6,348.934798056489
48.8,8.2,7.0,14.0,10.4,31.6,0.0,0.5,14.0,19.0,0.105,0.1,2.0,35.0,0.14,0.04,0.1,0.48,1.0,1.0,2.7,1.6,17.0,4.0,2.1,2.1,0.1,0.9,0.7,1.3,968.771456723407
52.4,9.4,3.4,9.2,4.4,25.6,0.0,0.5,14.0,11.0,0.035,0.02,2.0,25.0,0.105,0.09,0.1,0.3,0.5,1.0,1.7,4.0,26.0,20.0,2.2,4.2,1.3,0.7,0.23,1.1,836.361614889482
36.8,11.8,3.4,22.4,21.2,40.0,0.0,0.5,14.0,27.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.34,2.3,2.8,4.9,4.8,20.0,7.0,2.0,3.1,1.3,0.5,0.43,2.6,880.326933147805
8.0,8.2,13.0,8.0,14.0,36.4,0.0,0.5,14.0,14.0,0.14,0.03,2.0,16.0,0.14,0.03,0.1,0.2,1.6,1.3,3.2,3.7,30.0,25.0,1.1,3.2,4.0,0.9,1.08,2.6,114.339746612953
33.2,4.6,5.8,20.0,20.0,40.0,0.0,0.51,14.0,35.0,0.105,0.02,2.0,21.0,0.175,0.09,0.1,0.41,1.4,4.6,4.4,2.5,14.0,5.0,1.8,0.9,4.0,0.8,0.7,2.0,544.930150855936
45.2,9.4,13.0,20.0,14.0,43.6,0.0,0.5,14.0,11.0,0.14,0.04,2.0,31.0,0.105,0.1,0.1,0.4,1.2,0.8,3.2,5.0,16.0,20.0,2.2,2.9,0.9,1.9,0.57,1.6,1113.85189991174
52.4,9.4,13.0,14.0,9.2,47.2,0.0,0.51,14.0,17.0,0.105,0.1,2.0,20.0,0.105,0.02,0.1,0.04,0.5,0.5,3.3,1.7,13.0,14.0,3.2,0.4,0.8,2.1,0.13,1.5,1047.96770100987
41.6,9.4,4.6,21.2,3.2,28.0,0.0,0.51,14.0,24.0,0.105,0.09,2.0,35.0,0.175,0.01,0.1,0.45,0.4,1.7,1.8,4.3,21.0,21.0,5.0,3.6,4.3,2.6,0.12,1.2,1094.00261421437
23.6,2.2,1.0,9.2,17.6,8.8,0.0,0.51,14.0,11.0,0.175,0.03,2.0,34.0,0.14,0.07,0.1,0.48,1.1,1.1,4.8,3.7,4.0,22.0,3.4,1.4,1.2,1.1,0.33,3.2,202.258516350981
20.0,4.6,1.0,4.4,5.6,18.4,0.0,0.5,14.0,34.0,0.14,0.07,2.0,28.0,0.14,0.07,0.1,0.26,0.6,4.6,1.9,2.2,16.0,10.0,0.8,4.5,4.2,1.6,0.59,1.5,161.641510018405
14.0,9.4,7.0,9.2,21.2,16.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,9.0,0.175,0.1,0.1,0.27,2.0,4.8,4.7,4.1,9.0,30.0,1.4,0.7,3.3,4.6,0.26,3.8,230.53485202666
36.8,5.8,1.0,6.8,6.8,49.6,0.0,0.5,14.0,34.0,0.07,0.02,2.0,31.0,0.14,0.07,0.1,0.09,0.8,1.2,1.8,2.6,1.0,23.0,2.7,1.1,2.0,1.4,0.55,1.2,365.069156971543
51.2,9.4,7.0,16.4,26.0,25.6,0.0,0.51,14.0,34.0,0.07,0.04,2.0,28.0,0.175,0.07,0.1,0.18,3.1,4.5,4.5,4.3,9.0,13.0,4.5,0.9,2.7,0.2,1.42,3.4,1105.79960366836
12.8,5.8,4.6,21.2,18.8,40.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,13.0,0.105,0.09,0.1,0.47,2.1,1.5,4.7,4.1,23.0,18.0,1.6,4.5,2.9,4.4,1.46,3.2,259.653270664714
16.4,10.6,7.0,22.4,8.0,10.0,0.0,0.5,14.0,4.0,0.035,0.01,2.0,11.0,0.14,0.04,0.1,0.22,0.4,0.4,4.0,4.5,8.0,11.0,1.3,0.3,3.8,3.5,0.29,1.8,475.892104155802
24.8,1.0,10.6,3.2,14.0,22.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,14.0,0.14,0.01,0.1,0.39,0.9,2.9,4.6,4.5,26.0,7.0,3.4,0.6,0.8,1.8,0.24,1.1,108.807937759667
15.2,3.4,11.8,18.8,5.6,22.0,0.0,0.51,14.0,25.0,0.105,0.08,2.0,27.0,0.105,0.08,0.1,0.32,0.4,1.7,2.2,2.4,20.0,22.0,2.2,4.1,0.1,2.5,0.21,1.5,233.537285044739
8.0,11.8,7.0,12.8,5.6,13.6,0.0,0.5,14.0,20.0,0.14,0.09,2.0,9.0,0.105,0.01,0.1,0.31,0.6,0.7,2.9,2.6,12.0,7.0,3.8,0.8,4.6,1.9,0.46,1.9,187.004585670937
23.6,8.2,1.0,8.0,10.4,6.4,0.0,0.51,14.0,31.0,0.105,0.04,2.0,30.0,0.175,0.06,0.1,0.14,1.2,2.3,5.0,2.1,29.0,4.0,0.2,1.1,3.3,0.8,0.12,2.0,303.063115097982
42.8,5.8,10.6,8.0,3.2,32.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,10.0,0.14,0.01,0.1,0.4,0.2,0.5,1.9,1.7,23.0,29.0,5.0,0.6,4.0,0.7,0.15,1.1,530.853964388198
27.2,4.6,9.4,11.6,8.0,35.2,0.0,0.51,14.0,35.0,0.105,0.07,2.0,26.0,0.105,0.02,0.1,0.36,0.9,4.6,2.5,3.7,19.0,29.0,4.5,3.1,4.1,4.9,0.65,1.8,385.073983084519
10.4,7.0,5.8,11.6,3.2,13.6,0.0,0.5,14.0,15.0,0.175,0.05,2.0,29.0,0.105,0.01,0.1,0.18,0.4,1.7,1.7,3.9,2.0,11.0,1.1,4.6,4.9,2.5,0.23,1.0,187.404043570198
32.0,11.8,11.8,5.6,6.8,49.6,0.0,0.5,14.0,25.0,0.07,0.04,2.0,28.0,0.105,0.06,0.1,0.34,0.7,1.9,4.0,4.2,17.0,2.0,4.4,1.8,3.4,3.0,0.64,2.1,362.147298671475
32.0,13.0,8.2,12.8,24.8,20.8,0.0,0.5,14.0,33.0,0.14,0.08,2.0,14.0,0.175,0.06,0.1,0.42,2.6,3.8,4.8,3.8,23.0,11.0,2.1,0.9,1.2,1.0,2.27,3.5,692.614227776579
15.2,7.0,13.0,26.0,24.8,18.4,0.0,0.5,14.0,14.0,0.07,0.04,2.0,10.0,0.035,0.02,0.1,0.29,1.7,1.5,4.6,4.2,29.0,24.0,3.4,1.6,1.6,1.7,0.72,3.9,397.814440941944
26.0,3.4,3.4,11.6,23.6,19.6,0.0,0.5,14.0,27.0,0.14,0.02,2.0,22.0,0.07,0.02,0.1,0.43,2.3,2.2,4.6,5.0,15.0,14.0,3.1,0.6,2.8,3.3,1.7,2.5,305.504888851271
45.2,13.0,13.0,12.8,20.0,16.0,0.0,0.5,14.0,5.0,0.14,0.01,2.0,27.0,0.105,0.1,0.1,0.29,1.6,0.4,4.8,3.3,28.0,9.0,3.2,0.1,0.2,1.5,0.33,2.8,1012.75050159368
15.2,11.8,11.8,21.2,20.0,17.2,0.0,0.51,14.0,25.0,0.14,0.07,2.0,17.0,0.175,0.04,0.1,0.42,2.4,2.6,5.0,2.6,6.0,8.0,2.5,2.4,1.1,4.1,0.91,1.3,449.427846610859
14.0,1.0,7.0,3.2,16.4,6.4,0.0,0.5,14.0,30.0,0.175,0.01,2.0,8.0,0.105,0.04,0.1,0.1,2.1,2.1,3.6,2.8,29.0,9.0,4.9,0.6,2.8,0.9,0.9,2.7,59.2459405409661
32.0,4.6,2.2,12.8,8.0,28.0,0.0,0.51,14.0,25.0,0.175,0.06,2.0,33.0,0.14,0.09,0.1,0.18,0.6,1.8,4.2,2.8,5.0,26.0,0.2,4.8,4.3,2.8,0.59,1.4,450.708123007021
34.4,11.8,2.2,18.8,3.2,18.4,0.0,0.5,14.0,10.0,0.175,0.09,2.0,6.0,0.14,0.09,0.1,0.41,0.4,0.6,1.7,2.6,1.0,30.0,1.5,1.1,0.3,2.7,0.13,1.2,896.637249183328
36.8,2.2,13.0,22.4,18.8,25.6,0.0,0.5,14.0,20.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.23,1.6,0.2,3.6,4.7,12.0,25.0,4.6,1.5,3.5,4.2,0.12,2.9,445.900818782415
36.8,5.8,2.2,17.6,23.6,22.0,0.0,0.5,14.0,32.0,0.14,0.02,2.0,21.0,0.14,0.02,0.1,0.49,3.2,4.1,5.0,4.6,26.0,26.0,1.2,0.5,3.2,4.5,0.24,3.8,570.622445401849
46.4,7.0,7.0,6.8,3.2,37.6,0.0,0.51,14.0,21.0,0.105,0.07,2.0,35.0,0.07,0.02,0.1,0.35,0.2,0.5,1.3,2.8,5.0,22.0,4.9,3.5,0.5,2.5,0.19,1.1,550.6791356601
34.4,13.0,8.2,10.4,21.2,25.6,0.0,0.5,14.0,31.0,0.175,0.1,2.0,11.0,0.105,0.02,0.1,0.01,2.1,2.6,3.7,3.7,11.0,7.0,4.5,0.6,2.9,4.0,1.77,3.6,648.724991342737
21.2,10.6,10.6,22.4,16.4,6.4,0.0,0.51,14.0,15.0,0.105,0.08,2.0,21.0,0.105,0.06,0.1,0.48,1.5,1.6,4.1,4.3,29.0,11.0,4.4,5.0,1.1,3.3,0.91,3.7,643.733199089096
40.4,11.8,9.4,21.2,6.8,36.4,0.0,0.5,14.0,21.0,0.14,0.05,2.0,15.0,0.175,0.02,0.1,0.17,0.8,1.5,4.8,4.0,20.0,30.0,1.9,2.0,2.5,1.6,0.66,1.6,1140.62668470048
21.2,7.0,5.8,5.6,18.8,31.6,0.0,0.51,14.0,24.0,0.14,0.08,2.0,32.0,0.105,0.05,0.1,0.09,2.0,2.0,5.0,3.9,22.0,26.0,2.3,2.8,0.8,1.7,1.84,3.4,220.056215406608
15.2,11.8,2.2,22.4,8.0,11.2,0.0,0.51,14.0,35.0,0.14,0.04,2.0,12.0,0.07,0.06,0.1,0.06,0.9,0.9,3.6,2.1,11.0,16.0,4.0,2.0,1.8,3.9,0.76,1.4,420.589056180588
24.8,11.8,7.0,22.4,17.6,16.0,0.0,0.51,14.0,31.0,0.14,0.07,2.0,7.0,0.07,0.05,0.1,0.5,2.3,3.1,4.3,3.3,22.0,22.0,2.6,2.5,2.8,1.3,0.25,1.2,717.787601121031
50.0,10.6,5.8,3.2,5.6,34.0,0.0,0.51,14.0,26.0,0.105,0.02,2.0,13.0,0.07,0.04,0.1,0.34,0.6,0.8,2.7,5.0,7.0,23.0,3.4,3.1,0.4,1.6,0.16,1.2,367.17802708288
47.6,13.0,8.2,18.8,18.8,34.0,0.0,0.5,14.0,31.0,0.14,0.1,2.0,14.0,0.105,0.05,0.1,0.49,2.5,2.8,4.2,3.1,3.0,13.0,4.1,0.8,0.1,4.3,0.5,3.0,1246.28662700484
11.6,7.0,11.8,14.0,3.2,26.8,0.0,0.5,14.0,27.0,0.105,0.01,2.0,21.0,0.105,0.1,0.1,0.36,0.4,0.3,1.9,1.7,25.0,6.0,2.2,3.7,4.9,2.2,0.13,1.2,221.670161580426
30.8,3.4,7.0,12.8,11.6,48.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,14.0,0.105,0.09,0.1,0.17,0.9,0.4,3.1,1.5,6.0,4.0,2.0,2.3,4.8,2.2,0.2,1.0,375.018894797328
29.6,8.2,8.2,24.8,10.4,12.4,0.0,0.51,14.0,26.0,0.175,0.06,2.0,31.0,0.07,0.02,0.1,0.21,1.1,2.4,4.6,2.5,15.0,16.0,3.2,3.7,4.1,1.9,0.1,2.3,804.968470390822
21.2,5.8,13.0,20.0,8.0,44.8,0.0,0.5,14.0,20.0,0.14,0.07,2.0,11.0,0.175,0.02,0.1,0.04,0.9,0.5,3.2,1.7,16.0,8.0,3.1,1.8,2.4,4.8,0.21,1.5,410.212426347251
29.6,3.4,10.6,9.2,10.4,6.4,0.0,0.5,14.0,14.0,0.175,0.03,2.0,26.0,0.175,0.03,0.1,0.16,1.0,1.8,2.4,3.1,4.0,12.0,5.0,2.6,2.0,4.6,0.97,1.7,361.874333001135
20.0,8.2,5.8,26.0,5.6,26.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,23.0,0.105,0.01,0.1,0.02,0.7,2.7,2.4,5.0,20.0,18.0,0.1,1.9,4.4,5.0,0.21,2.1,537.013882720791
26.0,5.8,8.2,21.2,9.2,31.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.14,0.01,0.1,0.27,1.0,4.1,3.2,3.9,0.0,21.0,2.3,0.2,0.4,4.9,0.67,1.4,528.080064073078
8.0,5.8,11.8,21.2,20.0,50.8,0.0,0.51,14.0,30.0,0.14,0.05,2.0,29.0,0.175,0.08,0.1,0.22,1.5,2.4,4.4,3.6,9.0,9.0,5.0,3.9,3.2,0.5,0.81,3.4,169.19710085618
40.4,9.4,11.8,11.6,26.0,26.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,15.0,0.14,0.08,0.1,0.07,1.8,2.3,4.9,4.9,9.0,24.0,3.1,1.0,2.0,3.1,1.13,3.0,753.985383109271
35.6,8.2,10.6,16.4,26.0,52.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,10.0,0.035,0.01,0.1,0.29,1.1,2.7,4.9,4.7,0.0,5.0,4.9,2.8,1.2,2.4,0.21,4.5,720.686230400996
45.2,3.4,13.0,26.0,17.6,26.8,0.0,0.5,14.0,24.0,0.07,0.02,2.0,18.0,0.175,0.1,0.1,0.33,1.5,2.1,5.0,5.0,15.0,20.0,2.1,0.4,4.6,3.6,1.09,3.8,736.290770136359
45.2,10.6,13.0,18.8,26.0,40.0,0.0,0.5,14.0,26.0,0.14,0.02,2.0,30.0,0.175,0.03,0.1,0.37,1.9,0.6,4.7,3.3,19.0,13.0,2.8,0.3,3.4,4.7,0.52,3.1,1109.44103980923
16.4,5.8,4.6,8.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,30.0,0.035,0.01,0.1,0.08,2.5,0.6,4.3,3.1,18.0,20.0,2.5,3.4,3.6,4.3,0.38,2.9,209.145170677653
42.8,11.8,11.8,10.4,8.0,12.4,0.0,0.51,14.0,32.0,0.14,0.02,2.0,23.0,0.14,0.07,0.1,0.1,0.7,2.7,4.9,1.3,16.0,12.0,0.1,3.2,0.3,4.6,0.24,1.2,841.714930281095
48.8,7.0,2.2,23.6,4.4,20.8,0.0,0.51,14.0,27.0,0.07,0.05,2.0,13.0,0.14,0.09,0.1,0.25,0.2,2.8,2.0,2.7,7.0,28.0,4.3,0.6,3.6,1.9,0.11,1.8,1098.31339008234
45.2,9.4,5.8,26.0,18.8,41.2,0.0,0.51,14.0,19.0,0.105,0.07,2.0,26.0,0.105,0.05,0.1,0.31,2.5,1.9,4.2,2.5,21.0,26.0,1.5,1.7,3.3,2.3,0.31,2.0,1153.61012324108
6.8,11.8,10.6,21.2,10.4,48.4,0.0,0.51,14.0,27.0,0.14,0.05,2.0,26.0,0.14,0.05,0.1,0.16,0.9,2.4,4.5,3.7,28.0,23.0,4.0,2.4,1.9,5.0,0.52,1.0,196.098713330377
17.6,10.6,11.8,17.6,9.2,49.6,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.08,0.1,0.5,1.0,3.2,4.3,2.9,18.0,30.0,2.0,1.5,1.7,3.4,0.95,1.6,425.519749010693
26.0,8.2,5.8,4.4,17.6,20.8,0.0,0.51,14.0,31.0,0.175,0.01,2.0,15.0,0.105,0.01,0.1,0.12,1.9,2.0,3.1,3.1,24.0,30.0,1.0,0.2,1.2,5.0,0.49,2.7,241.527780584397
46.4,4.6,9.4,22.4,9.2,5.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,9.0,0.175,0.1,0.1,0.5,0.7,2.1,2.5,1.5,15.0,17.0,1.6,0.5,4.7,4.9,0.48,1.0,920.804379266679
41.6,5.8,13.0,14.0,21.2,38.8,0.0,0.5,14.0,28.0,0.07,0.03,2.0,15.0,0.14,0.08,0.1,0.27,1.9,1.1,4.9,4.8,12.0,25.0,0.9,4.3,2.8,4.6,0.84,1.6,702.481261092049
12.8,11.8,7.0,23.6,17.6,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,12.0,0.175,0.02,0.1,0.35,2.1,1.5,3.8,3.2,11.0,14.0,2.8,1.2,2.4,3.1,0.32,2.1,364.729835541246
16.4,1.0,10.6,5.6,15.2,29.2,0.0,0.51,14.0,33.0,0.175,0.1,2.0,12.0,0.035,0.02,0.1,0.32,1.3,1.5,4.3,3.3,11.0,29.0,0.7,0.4,0.4,2.3,0.17,2.0,92.6766126068246
42.8,2.2,11.8,26.0,9.2,4.0,0.0,0.51,14.0,21.0,0.175,0.05,2.0,14.0,0.175,0.02,0.1,0.4,0.9,1.4,3.3,2.5,5.0,17.0,2.8,1.0,1.1,2.3,0.59,1.1,570.219855660967
34.4,5.8,5.8,12.8,18.8,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,25.0,0.07,0.05,0.1,0.04,2.4,1.0,4.0,3.0,1.0,18.0,2.0,1.3,2.2,4.9,0.68,2.7,522.653966472313
32.0,13.0,7.0,22.4,3.2,24.4,0.0,0.51,14.0,17.0,0.105,0.03,2.0,25.0,0.105,0.03,0.1,0.03,0.2,1.0,1.7,3.6,17.0,11.0,4.6,4.2,1.4,0.3,0.18,1.1,990.965738592162
12.8,9.4,5.8,6.8,4.4,19.6,0.0,0.51,14.0,21.0,0.07,0.03,2.0,24.0,0.105,0.02,0.1,0.47,0.3,0.4,2.0,3.1,3.0,21.0,2.9,0.3,2.9,2.5,0.24,1.6,171.789931611197
