w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k2
18.8,10.6,4.6,11.6,26.0,5.2,0.0,0.5,14.0,26.0,0.105,0.09,2.0,17.0,0.105,0.08,0.1,0.49,1.4,1.5,4.8,4.0,19.0,15.0,3.9,4.7,3.8,1.7,1.36,3.6,0.991495097040467
40.4,7.0,9.4,12.8,16.4,25.6,0.0,0.5,14.0,31.0,0.105,0.01,2.0,34.0,0.14,0.01,0.1,0.21,1.9,1.6,3.1,4.9,29.0,4.0,1.7,0.5,4.0,4.8,0.78,2.1,0.990465942427719
32.0,7.0,4.6,8.0,4.4,19.6,0.0,0.51,14.0,13.0,0.07,0.07,2.0,16.0,0.14,0.05,0.1,0.21,0.3,0.4,2.3,4.4,29.0,3.0,1.4,4.5,4.2,0.9,0.24,1.8,0.987877000722151
29.6,10.6,9.4,9.2,8.0,10.0,0.0,0.51,14.0,32.0,0.175,0.03,2.0,35.0,0.105,0.08,0.1,0.14,0.9,2.5,4.9,3.0,26.0,26.0,1.5,3.9,0.5,4.1,0.86,1.4,0.990223774207547
6.8,8.2,7.0,5.6,21.2,29.2,0.0,0.5,14.0,28.0,0.105,0.03,2.0,15.0,0.105,0.1,0.1,0.16,1.4,1.4,5.0,4.3,22.0,25.0,3.5,2.0,2.6,4.2,1.36,3.8,0.974597642262824
35.6,7.0,13.0,6.8,9.2,50.8,0.0,0.5,14.0,31.0,0.175,0.05,2.0,33.0,0.175,0.08,0.1,0.22,0.8,2.1,4.5,4.3,12.0,23.0,2.0,4.0,2.3,2.0,0.79,3.2,0.991494215190743
20.0,7.0,4.6,6.8,26.0,11.2,0.0,0.5,14.0,15.0,0.175,0.03,2.0,32.0,0.07,0.01,0.1,0.4,2.6,0.9,5.0,3.8,28.0,23.0,1.0,2.8,0.5,3.1,0.58,3.2,0.98140745112262
45.2,5.8,10.6,4.4,5.6,34.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,20.0,0.105,0.09,0.1,0.45,0.7,1.9,3.4,3.5,3.0,0.0,0.3,0.8,1.2,1.9,0.35,2.0,0.987710739159989
34.4,9.4,10.6,17.6,23.6,49.6,0.0,0.5,14.0,30.0,0.175,0.01,2.0,7.0,0.105,0.09,0.1,0.24,2.1,3.8,4.4,3.3,30.0,2.0,1.7,1.0,3.9,2.6,1.08,3.1,0.99062519906192
36.8,13.0,7.0,16.4,26.0,26.8,0.0,0.5,14.0,32.0,0.07,0.04,2.0,22.0,0.14,0.1,0.1,0.25,3.1,3.9,4.5,4.9,5.0,30.0,3.6,2.8,3.3,1.5,0.29,4.0,0.990032043744389
14.0,3.4,8.2,26.0,26.0,30.4,0.0,0.5,14.0,23.0,0.035,0.03,2.0,19.0,0.105,0.03,0.1,0.14,2.9,2.0,4.9,4.9,10.0,2.0,1.2,2.9,1.7,2.2,0.99,3.4,0.977094208084718
27.2,11.8,5.8,20.0,24.8,19.6,0.0,0.5,14.0,27.0,0.07,0.03,2.0,18.0,0.07,0.05,0.1,0.37,1.4,2.9,4.7,3.8,18.0,2.0,1.9,0.7,2.1,3.8,0.15,3.3,0.991971152495003
30.8,7.0,9.4,16.4,12.8,29.2,0.0,0.51,14.0,25.0,0.035,0.01,2.0,23.0,0.14,0.09,0.1,0.18,0.6,2.1,2.2,2.1,5.0,25.0,4.0,0.2,0.8,0.1,0.22,1.7,0.991848904502579
52.4,2.2,8.2,20.0,9.2,35.2,0.0,0.51,14.0,20.0,0.175,0.09,2.0,14.0,0.105,0.06,0.1,0.33,0.9,2.0,3.9,1.6,29.0,29.0,0.4,4.5,4.4,3.6,0.49,1.3,0.986722921374184
14.0,2.2,5.8,14.0,18.8,37.6,0.0,0.5,14.0,23.0,0.175,0.01,2.0,16.0,0.105,0.06,0.1,0.26,1.6,2.8,3.6,3.9,29.0,14.0,1.5,2.4,2.1,0.8,0.23,2.7,0.968413983318873
18.8,4.6,13.0,11.6,4.4,40.0,0.0,0.51,14.0,33.0,0.105,0.04,2.0,33.0,0.105,0.02,0.1,0.32,0.2,0.9,2.3,2.7,19.0,23.0,2.9,4.3,3.0,3.9,0.14,1.0,0.978551766682496
24.8,11.8,7.0,5.6,20.0,36.4,0.0,0.51,14.0,30.0,0.14,0.01,2.0,30.0,0.175,0.09,0.1,0.21,1.4,1.2,3.6,4.5,5.0,26.0,4.9,2.6,4.9,2.1,0.83,3.2,0.989693738592761
45.2,8.2,5.8,10.4,4.4,42.4,0.0,0.5,14.0,34.0,0.175,0.05,2.0,22.0,0.07,0.04,0.1,0.18,0.4,3.5,3.0,1.3,15.0,4.0,0.2,3.1,1.6,2.8,0.28,1.1,0.987773136822897
48.8,11.8,4.6,12.8,12.8,44.8,0.0,0.51,14.0,20.0,0.175,0.02,2.0,9.0,0.105,0.07,0.1,0.45,0.9,1.0,3.2,3.5,18.0,12.0,0.5,1.8,4.4,4.6,0.81,1.2,0.993060759385676
51.2,3.4,10.6,10.4,4.4,49.6,0.0,0.5,14.0,27.0,0.105,0.02,2.0,21.0,0.105,0.1,0.1,0.19,0.3,1.0,1.9,1.9,25.0,21.0,2.0,2.2,1.9,1.5,0.14,1.3,0.989477555140973
26.0,10.6,4.6,26.0,6.8,10.0,0.0,0.51,14.0,31.0,0.07,0.02,2.0,9.0,0.105,0.03,0.1,0.43,0.6,2.8,3.6,2.0,10.0,5.0,4.8,1.7,1.3,4.2,0.5,1.0,0.988986333533623
50.0,13.0,13.0,21.2,21.2,10.0,0.0,0.51,14.0,23.0,0.14,0.02,2.0,16.0,0.175,0.1,0.1,0.19,2.7,1.0,4.9,3.8,20.0,30.0,3.4,4.5,1.5,3.6,0.78,3.2,0.994673637818718
16.4,1.0,3.4,16.4,15.2,5.2,0.0,0.51,14.0,25.0,0.175,0.01,2.0,27.0,0.07,0.02,0.1,0.25,1.8,1.4,5.0,4.2,26.0,3.0,2.3,2.9,0.1,2.5,1.17,2.7,0.967612656732369
26.0,9.4,11.8,17.6,26.0,23.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,30.0,0.07,0.01,0.1,0.33,1.8,2.8,4.3,4.5,29.0,5.0,0.7,0.9,1.0,3.7,0.7,3.6,0.991738338795929
30.8,3.4,7.0,8.0,6.8,37.6,0.0,0.51,14.0,34.0,0.175,0.03,2.0,9.0,0.175,0.02,0.1,0.23,0.9,4.1,2.2,3.1,15.0,11.0,0.4,1.9,2.4,1.7,0.1,1.1,0.978385361861804
40.4,7.0,1.0,14.0,4.4,37.6,0.0,0.5,14.0,31.0,0.105,0.1,2.0,35.0,0.07,0.02,0.1,0.38,0.5,4.0,1.8,3.4,3.0,26.0,4.2,4.2,2.0,4.3,0.49,1.4,0.989566191523991
48.8,11.8,13.0,18.8,24.8,10.0,0.0,0.5,14.0,18.0,0.105,0.03,2.0,19.0,0.105,0.07,0.1,0.12,1.8,2.2,5.0,4.5,15.0,17.0,2.1,2.2,4.2,3.2,0.79,2.8,0.995502183437489
45.2,1.0,9.4,12.8,14.0,41.2,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.175,0.1,0.1,0.28,1.4,3.4,4.9,4.6,28.0,6.0,4.7,4.9,1.5,2.0,1.27,2.5,0.981782870920053
24.8,13.0,5.8,24.8,14.0,22.0,0.0,0.5,14.0,16.0,0.175,0.03,2.0,20.0,0.175,0.02,0.1,0.21,1.7,1.7,4.4,4.5,9.0,22.0,4.8,3.4,3.2,3.1,0.58,2.9,0.993524253600721
21.2,13.0,5.8,11.6,3.2,14.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,33.0,0.175,0.03,0.1,0.22,0.3,1.1,1.1,5.0,15.0,28.0,2.8,1.7,1.4,0.2,0.15,1.0,0.990552838664203
40.4,5.8,9.4,17.6,3.2,44.8,0.0,0.51,14.0,5.0,0.175,0.02,2.0,20.0,0.175,0.1,0.1,0.27,0.2,0.3,1.3,4.8,4.0,15.0,4.4,0.8,4.5,0.7,0.18,1.0,0.988228668034184
45.2,11.8,9.4,16.4,5.6,43.6,0.0,0.5,14.0,8.0,0.035,0.03,2.0,25.0,0.035,0.02,0.1,0.19,0.6,0.9,2.6,4.4,7.0,25.0,1.0,4.0,1.2,1.2,0.36,1.9,0.995924634332882
46.4,5.8,2.2,21.2,24.8,20.8,0.0,0.51,14.0,31.0,0.14,0.1,2.0,30.0,0.105,0.02,0.1,0.14,1.8,3.2,4.7,4.4,26.0,1.0,4.0,2.7,3.9,2.7,0.89,4.0,0.992678148008212
14.0,4.6,11.8,11.6,22.4,41.2,0.0,0.5,14.0,23.0,0.035,0.03,2.0,29.0,0.175,0.03,0.1,0.42,2.2,2.4,4.8,3.6,4.0,18.0,2.5,0.8,3.9,4.6,0.46,2.2,0.973635809839722
41.6,9.4,7.0,16.4,11.6,11.2,0.0,0.5,14.0,29.0,0.105,0.09,2.0,21.0,0.14,0.04,0.1,0.38,1.1,1.4,3.5,3.2,0.0,17.0,0.4,1.7,2.7,3.3,0.1,1.4,0.993187096370478
12.8,10.6,5.8,11.6,11.6,8.8,0.0,0.5,14.0,16.0,0.175,0.1,2.0,20.0,0.175,0.05,0.1,0.37,1.1,1.4,3.4,4.2,7.0,15.0,0.1,3.9,4.9,2.6,0.77,1.8,0.986084246474548
14.0,10.6,3.4,16.4,3.2,32.8,0.0,0.5,14.0,31.0,0.14,0.08,2.0,17.0,0.105,0.04,0.1,0.18,0.3,4.0,1.2,2.4,11.0,29.0,0.8,1.9,0.2,2.9,0.19,1.1,0.980795933731216
21.2,13.0,5.8,5.6,21.2,23.2,0.0,0.51,14.0,8.0,0.035,0.01,2.0,25.0,0.14,0.05,0.1,0.3,1.6,0.9,4.3,3.9,28.0,17.0,0.7,0.2,2.3,0.5,0.19,2.4,0.985551992374542
15.2,2.2,9.4,11.6,17.6,26.8,0.0,0.51,14.0,23.0,0.105,0.08,2.0,11.0,0.14,0.09,0.1,0.22,2.0,3.0,3.2,5.0,22.0,30.0,4.6,1.4,5.0,0.6,1.15,2.6,0.968549082737734
50.0,9.4,9.4,14.0,20.0,47.2,0.0,0.5,14.0,34.0,0.175,0.03,2.0,16.0,0.14,0.05,0.1,0.5,2.6,3.0,4.6,4.5,20.0,15.0,1.6,2.6,4.5,4.9,0.77,3.0,0.990930671415325
12.8,11.8,4.6,20.0,5.6,37.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,22.0,0.14,0.04,0.1,0.3,0.6,2.2,1.2,1.9,21.0,15.0,0.8,1.7,3.6,4.9,0.28,1.0,0.981693134408078
23.6,8.2,7.0,18.8,21.2,35.2,0.0,0.51,14.0,14.0,0.07,0.02,2.0,24.0,0.14,0.08,0.1,0.42,2.6,1.5,3.9,4.7,12.0,11.0,3.6,0.8,3.0,3.2,0.51,3.1,0.988682002161537
51.2,13.0,7.0,16.4,14.0,47.2,0.0,0.5,14.0,35.0,0.14,0.05,2.0,34.0,0.175,0.1,0.1,0.35,0.9,0.6,4.4,3.9,7.0,30.0,0.9,4.5,4.4,2.5,0.46,1.2,0.994504832270336
33.2,8.2,9.4,10.4,5.6,43.6,0.0,0.5,14.0,28.0,0.105,0.06,2.0,19.0,0.07,0.03,0.1,0.42,0.5,2.9,3.2,2.1,17.0,12.0,1.3,4.8,4.4,4.5,0.28,1.0,0.986350088471514
21.2,7.0,10.6,20.0,22.4,8.8,0.0,0.5,14.0,35.0,0.07,0.04,2.0,11.0,0.035,0.02,0.1,0.4,2.4,3.3,4.9,4.4,5.0,15.0,4.0,2.4,0.1,1.2,0.23,2.9,0.984008694166665
39.2,9.4,2.2,10.4,4.4,35.2,0.0,0.5,14.0,24.0,0.105,0.04,2.0,35.0,0.175,0.08,0.1,0.27,0.4,0.3,1.8,2.1,17.0,30.0,0.9,4.0,4.8,4.2,0.11,1.6,0.992635399251984
24.8,7.0,13.0,15.2,15.2,52.0,0.0,0.51,14.0,24.0,0.14,0.01,2.0,12.0,0.175,0.08,0.1,0.41,1.8,2.6,4.1,4.8,10.0,6.0,3.0,2.0,1.1,4.2,1.05,1.2,0.983979152589202
42.8,9.4,9.4,20.0,11.6,8.8,0.0,0.51,14.0,26.0,0.14,0.08,2.0,15.0,0.14,0.06,0.1,0.3,1.4,1.1,2.4,4.0,28.0,20.0,0.6,0.2,3.4,1.0,0.93,1.2,0.992295762398081
41.6,10.6,4.6,21.2,12.8,41.2,0.0,0.5,14.0,25.0,0.175,0.01,2.0,5.0,0.14,0.02,0.1,0.09,1.1,1.9,2.9,2.7,19.0,24.0,0.1,2.1,3.9,2.0,0.77,1.0,0.992100838179657
27.2,4.6,9.4,17.6,10.4,17.2,0.0,0.51,14.0,15.0,0.14,0.01,2.0,13.0,0.105,0.08,0.1,0.22,1.0,1.9,4.5,4.4,12.0,8.0,4.2,0.9,1.4,3.9,0.59,4.0,0.992762591860903
33.2,8.2,2.2,8.0,12.8,19.6,0.0,0.51,14.0,35.0,0.105,0.1,2.0,15.0,0.175,0.01,0.1,0.27,0.9,2.7,5.0,4.4,7.0,14.0,2.2,2.3,0.8,2.0,0.48,2.0,0.989711509358661
52.4,2.2,10.6,15.2,5.6,47.2,0.0,0.5,14.0,12.0,0.105,0.02,2.0,9.0,0.14,0.04,0.1,0.38,0.5,1.3,2.8,2.1,12.0,30.0,3.6,0.3,2.5,2.8,0.47,1.2,0.987377172508059
18.8,10.6,4.6,22.4,11.6,5.2,0.0,0.5,14.0,21.0,0.07,0.04,2.0,13.0,0.105,0.01,0.1,0.22,1.3,1.9,3.9,2.8,29.0,20.0,1.7,1.4,2.4,3.4,0.93,1.6,0.988534642910375
50.0,5.8,2.2,21.2,23.6,20.8,0.0,0.5,14.0,30.0,0.14,0.02,2.0,26.0,0.105,0.08,0.1,0.16,3.1,0.5,4.1,4.7,7.0,17.0,4.7,3.5,4.9,0.2,0.38,3.9,0.988484216594404
32.0,2.2,7.0,21.2,17.6,19.6,0.0,0.5,14.0,31.0,0.175,0.04,2.0,25.0,0.175,0.1,0.1,0.4,1.2,4.0,4.4,2.8,29.0,13.0,4.7,3.0,2.5,4.9,0.89,2.6,0.983597417192883
46.4,9.4,1.0,5.6,10.4,53.2,0.0,0.5,14.0,18.0,0.105,0.02,2.0,8.0,0.14,0.09,0.1,0.42,0.9,1.6,2.5,2.0,3.0,23.0,0.7,4.6,4.7,4.6,0.75,1.4,0.987315913116391
29.6,8.2,11.8,20.0,15.2,18.4,0.0,0.5,14.0,27.0,0.07,0.05,2.0,20.0,0.105,0.03,0.1,0.12,1.5,3.3,3.4,4.9,2.0,20.0,2.3,2.6,2.2,2.5,0.7,2.2,0.990966773168823
40.4,5.8,5.8,9.2,18.8,44.8,0.0,0.51,14.0,30.0,0.105,0.07,2.0,17.0,0.035,0.03,0.1,0.42,2.3,3.6,4.9,3.0,6.0,13.0,2.7,2.7,2.5,1.8,1.98,1.2,0.981530503066083
9.2,7.0,2.2,21.2,6.8,37.6,0.0,0.5,14.0,33.0,0.14,0.01,2.0,24.0,0.07,0.05,0.1,0.29,0.5,2.8,2.1,2.7,12.0,3.0,4.0,0.5,1.6,2.1,0.1,1.5,0.971115085276658
30.8,8.2,9.4,5.6,18.8,10.0,0.0,0.5,14.0,4.0,0.14,0.02,2.0,12.0,0.175,0.02,0.1,0.3,1.2,0.3,4.3,4.5,15.0,26.0,3.6,0.9,4.0,1.5,0.19,4.0,0.989530503662567
30.8,13.0,8.2,11.6,24.8,31.6,0.0,0.5,14.0,19.0,0.035,0.03,2.0,22.0,0.07,0.07,0.1,0.2,1.4,0.7,3.8,3.9,12.0,18.0,4.6,2.7,4.7,1.3,0.53,3.7,0.994381669976981
38.0,8.2,10.6,14.0,17.6,26.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,9.0,0.175,0.09,0.1,0.3,1.0,0.8,4.9,4.8,25.0,6.0,4.7,3.4,2.3,4.2,0.58,1.1,0.992428953126487
41.6,7.0,7.0,21.2,11.6,4.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,8.0,0.07,0.06,0.1,0.12,1.2,2.9,3.6,4.8,15.0,18.0,4.2,3.5,3.2,0.8,0.55,1.8,0.992762380274629
50.0,3.4,9.4,9.2,26.0,43.6,0.0,0.5,14.0,25.0,0.14,0.04,2.0,15.0,0.07,0.07,0.1,0.5,1.0,2.5,4.6,4.3,24.0,2.0,4.9,0.2,5.0,0.4,0.85,3.4,0.991593898852032
27.2,13.0,5.8,15.2,9.2,38.8,0.0,0.51,14.0,23.0,0.175,0.09,2.0,31.0,0.07,0.06,0.1,0.28,1.2,1.7,3.2,3.2,1.0,22.0,0.4,2.7,3.7,4.5,0.16,2.6,0.992544059307245
17.6,11.8,5.8,14.0,10.4,50.8,0.0,0.5,14.0,25.0,0.105,0.02,2.0,8.0,0.14,0.05,0.1,0.29,0.9,1.0,4.9,4.9,2.0,17.0,5.0,2.3,4.0,4.2,0.56,2.7,0.990833215100989
38.0,2.2,2.2,15.2,14.0,44.8,0.0,0.5,14.0,32.0,0.07,0.06,2.0,24.0,0.14,0.07,0.1,0.31,1.5,3.5,2.4,3.9,15.0,19.0,4.3,1.3,1.4,3.0,1.06,2.0,0.97938705965427
34.4,1.0,2.2,4.4,6.8,6.4,0.0,0.5,14.0,30.0,0.175,0.07,2.0,9.0,0.07,0.01,0.1,0.29,0.7,3.0,4.6,3.1,6.0,26.0,3.2,0.9,2.3,3.8,0.32,1.4,0.966218812786702
34.4,13.0,3.4,8.0,18.8,52.0,0.0,0.5,14.0,21.0,0.175,0.08,2.0,27.0,0.175,0.03,0.1,0.4,2.1,1.3,3.3,4.2,16.0,28.0,4.8,3.1,0.3,4.3,0.45,2.4,0.987445634413933
46.4,3.4,4.6,23.6,6.8,6.4,0.0,0.5,14.0,33.0,0.175,0.07,2.0,31.0,0.175,0.07,0.1,0.38,0.8,2.8,3.3,2.9,7.0,3.0,2.6,3.1,1.2,2.3,0.13,1.7,0.989920885806891
32.0,5.8,7.0,16.4,9.2,47.2,0.0,0.51,14.0,32.0,0.07,0.05,2.0,11.0,0.07,0.03,0.1,0.24,0.8,2.3,4.5,4.0,1.0,18.0,3.7,0.3,0.7,3.7,0.55,1.8,0.990358815097894
11.6,13.0,10.6,18.8,10.4,47.2,0.0,0.5,14.0,28.0,0.14,0.06,2.0,34.0,0.105,0.02,0.1,0.23,1.4,3.6,3.5,3.7,3.0,28.0,2.3,0.4,0.8,0.9,0.26,3.4,0.983880536780256
52.4,4.6,3.4,5.6,12.8,12.4,0.0,0.51,14.0,30.0,0.035,0.01,2.0,11.0,0.14,0.06,0.1,0.18,1.5,2.5,3.9,5.0,24.0,1.0,2.4,2.6,2.1,3.1,0.28,2.9,0.989947764843521
17.6,8.2,3.4,20.0,22.4,11.2,0.0,0.5,14.0,34.0,0.175,0.04,2.0,15.0,0.07,0.07,0.1,0.38,1.2,2.7,4.2,4.7,17.0,6.0,3.5,4.2,0.2,0.8,0.13,3.9,0.988884008460333
45.2,1.0,3.4,12.8,5.6,18.4,0.0,0.5,14.0,8.0,0.175,0.08,2.0,17.0,0.035,0.02,0.1,0.06,0.7,0.4,3.1,3.3,13.0,14.0,3.9,1.0,2.1,0.7,0.36,2.1,0.983506112928098
47.6,11.8,3.4,8.0,3.2,28.0,0.0,0.5,14.0,26.0,0.175,0.03,2.0,34.0,0.14,0.05,0.1,0.23,0.4,0.6,1.2,2.7,3.0,7.0,4.2,1.5,1.7,2.2,0.24,1.0,0.992662176949848
46.4,9.4,1.0,5.6,4.4,36.4,0.0,0.5,14.0,20.0,0.175,0.01,2.0,12.0,0.175,0.02,0.1,0.41,0.5,1.9,1.4,2.2,16.0,7.0,4.3,2.7,3.2,1.7,0.46,1.0,0.987024249752294
17.6,5.8,8.2,26.0,5.6,34.0,0.0,0.51,14.0,25.0,0.175,0.07,2.0,29.0,0.175,0.09,0.1,0.47,0.5,2.4,2.3,3.4,29.0,22.0,2.0,1.6,4.5,2.0,0.22,2.2,0.985457342085125
48.8,4.6,5.8,24.8,14.0,42.4,0.0,0.51,14.0,33.0,0.035,0.01,2.0,6.0,0.175,0.02,0.1,0.35,0.9,1.9,4.2,3.4,1.0,9.0,0.8,2.4,5.0,2.2,0.12,1.4,0.990957518720133
34.4,9.4,8.2,18.8,3.2,29.2,0.0,0.5,14.0,32.0,0.175,0.02,2.0,28.0,0.105,0.02,0.1,0.19,0.3,2.0,1.1,1.7,25.0,24.0,3.5,3.8,4.9,3.9,0.27,1.0,0.991701953368057
33.2,5.8,4.6,5.6,22.4,50.8,0.0,0.5,14.0,35.0,0.07,0.03,2.0,25.0,0.07,0.06,0.1,0.44,2.9,2.3,4.5,4.0,26.0,26.0,3.4,2.1,1.1,4.6,0.71,2.8,0.977975067030361
36.8,13.0,3.4,26.0,4.4,8.8,0.0,0.51,14.0,35.0,0.175,0.01,2.0,31.0,0.07,0.06,0.1,0.15,0.5,2.9,2.7,4.3,8.0,23.0,2.2,5.0,1.9,0.1,0.11,1.4,0.993699915042503
6.8,4.6,13.0,8.0,6.8,40.0,0.0,0.51,14.0,9.0,0.14,0.05,2.0,32.0,0.175,0.04,0.1,0.21,0.8,0.6,3.3,2.5,18.0,20.0,4.2,4.6,2.2,0.5,0.5,1.6,0.968773003848552
20.0,8.2,5.8,3.2,8.0,35.2,0.0,0.5,14.0,32.0,0.07,0.04,2.0,5.0,0.175,0.05,0.1,0.41,0.9,2.4,4.7,3.1,15.0,8.0,0.7,2.8,0.4,3.1,0.73,1.5,0.973544697488134
11.6,4.6,3.4,26.0,14.0,17.2,0.0,0.51,14.0,6.0,0.175,0.08,2.0,28.0,0.035,0.01,0.1,0.39,1.1,0.5,5.0,4.6,6.0,26.0,0.3,2.2,3.7,3.0,0.42,2.3,0.973576750767783
38.0,3.4,3.4,23.6,5.6,7.6,0.0,0.51,14.0,33.0,0.035,0.01,2.0,24.0,0.035,0.01,0.1,0.33,0.6,1.7,2.4,1.5,20.0,6.0,0.8,2.3,1.8,2.9,0.2,1.3,0.98784017332628
14.0,4.6,4.6,17.6,23.6,16.0,0.0,0.5,14.0,16.0,0.07,0.03,2.0,31.0,0.07,0.07,0.1,0.47,1.3,1.1,4.8,3.8,1.0,8.0,3.6,3.3,1.4,2.0,0.62,2.9,0.985582712462076
28.4,11.8,7.0,5.6,22.4,25.6,0.0,0.51,14.0,23.0,0.175,0.08,2.0,34.0,0.07,0.03,0.1,0.29,0.9,1.7,4.7,3.4,0.0,19.0,4.6,3.7,0.7,3.6,0.53,2.3,0.988780379564995
29.6,2.2,2.2,20.0,5.6,8.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,24.0,0.07,0.02,0.1,0.19,0.4,2.3,4.3,1.2,4.0,23.0,1.7,1.7,2.2,1.6,0.3,1.1,0.971597306901219
45.2,4.6,8.2,24.8,26.0,49.6,0.0,0.51,14.0,34.0,0.14,0.08,2.0,32.0,0.14,0.06,0.1,0.34,1.6,2.3,4.6,4.0,12.0,19.0,3.4,1.7,3.9,4.5,0.74,3.5,0.992996153591776
28.4,5.8,7.0,4.4,11.6,29.2,0.0,0.51,14.0,18.0,0.035,0.02,2.0,26.0,0.105,0.04,0.1,0.5,0.5,1.8,4.0,3.3,2.0,28.0,0.9,3.0,4.7,4.7,0.28,2.5,0.980576388718546
12.8,10.6,11.8,16.4,22.4,24.4,0.0,0.51,14.0,32.0,0.07,0.05,2.0,19.0,0.175,0.05,0.1,0.21,2.4,2.8,4.5,3.3,21.0,19.0,1.6,3.3,1.7,1.7,1.39,2.8,0.982354901410276
46.4,8.2,8.2,5.6,24.8,29.2,0.0,0.51,14.0,34.0,0.14,0.05,2.0,29.0,0.175,0.01,0.1,0.4,1.8,2.9,4.6,4.8,21.0,19.0,2.1,0.3,0.4,4.4,1.14,3.4,0.990255005500775
36.8,11.8,3.4,4.4,15.2,8.8,0.0,0.51,14.0,31.0,0.175,0.09,2.0,8.0,0.175,0.1,0.1,0.42,0.7,3.2,5.0,2.6,14.0,29.0,3.0,4.7,1.9,0.5,0.16,1.9,0.983613951441378
34.4,8.2,8.2,26.0,15.2,37.6,0.0,0.51,14.0,35.0,0.14,0.01,2.0,8.0,0.07,0.03,0.1,0.1,1.5,2.4,4.9,4.0,14.0,28.0,2.1,3.2,2.9,1.6,0.98,3.4,0.994148934783265
21.2,2.2,2.2,6.8,4.4,26.8,0.0,0.51,14.0,14.0,0.14,0.07,2.0,16.0,0.035,0.03,0.1,0.11,0.5,0.5,2.4,1.9,3.0,24.0,0.3,3.6,2.2,0.1,0.11,1.3,0.980443004759569
39.2,8.2,13.0,12.8,10.4,32.8,0.0,0.5,14.0,31.0,0.105,0.04,2.0,33.0,0.07,0.04,0.1,0.44,1.4,0.9,4.1,4.0,30.0,6.0,3.6,3.6,1.4,1.0,0.19,2.5,0.992802931042308
46.4,11.8,3.4,6.8,5.6,32.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,8.0,0.14,0.05,0.1,0.2,0.7,4.5,2.3,1.9,17.0,9.0,2.6,5.0,1.1,2.2,0.48,1.8,0.991054499476181
21.2,2.2,9.4,9.2,15.2,31.6,0.0,0.51,14.0,34.0,0.14,0.1,2.0,10.0,0.105,0.1,0.1,0.27,2.0,4.0,4.9,3.9,28.0,15.0,0.2,0.5,1.3,1.2,0.13,3.7,0.973378858013855
44.0,8.2,4.6,15.2,8.0,53.2,0.0,0.5,14.0,26.0,0.175,0.05,2.0,31.0,0.14,0.01,0.1,0.34,1.0,2.7,3.2,3.5,21.0,22.0,1.9,2.6,0.8,3.7,0.56,2.1,0.992677927998323
28.4,13.0,3.4,8.0,3.2,25.6,0.0,0.5,14.0,14.0,0.07,0.01,2.0,15.0,0.07,0.02,0.1,0.33,0.2,1.7,1.6,2.5,25.0,4.0,4.8,4.5,3.5,4.6,0.1,1.5,0.986484459437052
51.2,9.4,8.2,15.2,16.4,18.4,0.0,0.5,14.0,27.0,0.14,0.02,2.0,34.0,0.175,0.04,0.1,0.31,1.7,3.6,4.1,4.9,25.0,23.0,3.7,1.5,0.8,0.8,0.1,1.7,0.99155872013211
33.2,3.4,4.6,12.8,18.8,4.0,0.0,0.51,14.0,31.0,0.14,0.1,2.0,14.0,0.07,0.07,0.1,0.1,2.5,3.8,3.8,5.0,0.0,15.0,3.6,0.1,2.4,2.4,0.41,2.0,0.971323591679155
26.0,4.6,9.4,18.8,12.8,25.6,0.0,0.51,14.0,24.0,0.07,0.03,2.0,33.0,0.175,0.05,0.1,0.43,0.9,2.8,2.7,3.6,0.0,1.0,2.7,0.1,3.9,0.3,0.17,1.4,0.985612521783241
14.0,8.2,11.8,14.0,23.6,30.4,0.0,0.5,14.0,15.0,0.07,0.07,2.0,23.0,0.105,0.09,0.1,0.26,2.4,2.0,4.6,4.6,7.0,19.0,1.7,1.6,2.8,0.6,0.18,3.6,0.983703298728401
11.6,4.6,9.4,16.4,15.2,5.2,0.0,0.5,14.0,29.0,0.175,0.09,2.0,23.0,0.175,0.05,0.1,0.44,1.5,3.4,2.8,2.4,14.0,24.0,0.6,1.4,2.6,4.0,1.12,2.2,0.97118464193306
46.4,1.0,2.2,9.2,8.0,28.0,0.0,0.5,14.0,16.0,0.175,0.05,2.0,11.0,0.035,0.02,0.1,0.48,0.4,1.7,4.9,2.0,8.0,0.0,0.1,4.2,0.9,2.1,0.35,1.3,0.9667937046263
