w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx_W
48.8,13.0,2.2,14.0,15.2,29.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,35.0,0.07,0.03,0.1,0.27,2.0,1.5,3.6,1.9,3.0,18.0,1.0,4.9,2.4,4.8,0.3,1.6,8.93394041064404
40.4,10.6,3.4,10.4,9.2,46.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,11.0,0.14,0.09,0.1,0.23,1.1,3.0,3.9,4.5,18.0,22.0,3.2,3.0,1.1,2.7,0.85,3.5,7.96215737837154
15.2,9.4,4.6,24.8,5.6,38.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.07,0.1,0.4,0.6,1.6,2.0,3.5,22.0,8.0,3.0,2.1,1.5,1.2,0.14,1.0,11.7854954083249
50.0,4.6,5.8,9.2,3.2,48.4,0.0,0.5,14.0,26.0,0.14,0.09,2.0,34.0,0.175,0.01,0.1,0.45,0.4,0.4,1.3,5.0,0.0,16.0,4.3,0.6,3.2,2.3,0.27,1.2,9.43777187237627
41.6,7.0,2.2,3.2,3.2,44.8,0.0,0.5,14.0,31.0,0.175,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.3,4.0,1.1,2.7,21.0,5.0,2.1,3.2,1.0,2.4,0.2,1.0,12.0125548018137
12.8,1.0,8.2,24.8,10.4,31.6,0.0,0.5,14.0,26.0,0.07,0.05,2.0,27.0,0.07,0.07,0.1,0.34,1.0,2.3,4.8,4.4,4.0,29.0,2.7,0.6,3.8,4.8,0.68,2.8,6.87595452173313
26.0,1.0,3.4,10.4,11.6,52.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.24,1.3,3.4,3.0,3.7,0.0,11.0,3.3,3.1,0.9,2.5,0.39,2.7,6.77542813345448
10.4,11.8,4.6,16.4,26.0,25.6,0.0,0.5,14.0,11.0,0.14,0.1,2.0,26.0,0.07,0.02,0.1,0.35,3.5,0.5,4.5,4.5,27.0,10.0,2.0,3.0,4.6,0.5,0.12,3.8,16.819264951763
9.2,3.4,13.0,6.8,17.6,22.0,0.0,0.51,14.0,13.0,0.07,0.04,2.0,17.0,0.035,0.01,0.1,0.4,2.0,1.2,4.8,5.0,14.0,9.0,1.4,3.1,4.1,2.4,0.54,2.3,5.93913149793928
18.8,10.6,9.4,21.2,26.0,36.4,0.0,0.5,14.0,28.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.26,2.3,2.8,4.9,4.5,1.0,30.0,1.7,3.2,4.9,2.0,0.97,2.9,11.9671949490244
20.0,1.0,2.2,10.4,3.2,36.4,0.0,0.5,14.0,33.0,0.105,0.02,2.0,31.0,0.07,0.04,0.1,0.42,0.3,0.9,1.1,1.9,7.0,13.0,0.4,4.2,1.7,1.2,0.21,1.0,9.74640551773143
16.4,9.4,2.2,21.2,10.4,41.2,0.0,0.5,14.0,29.0,0.175,0.01,2.0,12.0,0.105,0.08,0.1,0.46,1.1,2.7,4.7,1.7,23.0,26.0,3.6,3.9,0.5,1.0,0.73,1.0,3.97461422601883
33.2,8.2,4.6,6.8,8.0,16.0,0.0,0.51,14.0,24.0,0.175,0.09,2.0,17.0,0.175,0.08,0.1,0.48,0.8,1.9,3.2,3.1,19.0,2.0,3.2,2.5,3.2,1.6,0.4,2.7,5.23944077518363
8.0,3.4,3.4,10.4,20.0,52.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,14.0,0.07,0.07,0.1,0.38,1.1,2.3,4.5,3.6,5.0,25.0,4.9,1.7,2.3,4.3,1.02,2.8,2.20650154168731
12.8,7.0,4.6,23.6,20.0,49.6,0.0,0.51,14.0,31.0,0.14,0.04,2.0,19.0,0.035,0.02,0.1,0.05,2.4,2.9,4.6,2.4,27.0,30.0,1.5,3.5,2.5,1.3,1.24,1.6,3.56058216039338
16.4,3.4,4.6,18.8,3.2,20.8,0.0,0.51,14.0,18.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.5,0.3,1.2,1.2,2.8,23.0,16.0,2.3,2.6,1.1,3.3,0.24,1.0,6.14070250706965
14.0,1.0,3.4,20.0,9.2,34.0,0.0,0.5,14.0,19.0,0.105,0.03,2.0,22.0,0.14,0.04,0.1,0.41,0.5,1.7,2.8,1.3,17.0,13.0,2.5,2.2,1.3,3.3,0.39,1.1,6.58553175775718
45.2,5.8,8.2,8.0,5.6,32.8,0.0,0.5,14.0,33.0,0.105,0.01,2.0,33.0,0.105,0.05,0.1,0.42,0.4,0.9,3.5,1.8,1.0,24.0,4.4,0.4,0.4,4.6,0.22,1.3,14.4864847199691
11.6,2.2,4.6,20.0,17.6,5.2,0.0,0.5,14.0,28.0,0.07,0.04,2.0,31.0,0.14,0.07,0.1,0.37,1.8,1.7,4.6,4.2,0.0,12.0,4.2,3.5,3.3,2.6,0.54,1.4,7.94472561405801
45.2,3.4,5.8,3.2,6.8,25.6,0.0,0.51,14.0,27.0,0.14,0.03,2.0,31.0,0.07,0.05,0.1,0.19,0.7,2.1,3.8,2.6,21.0,3.0,0.6,3.7,1.9,4.5,0.56,2.3,6.66495377452252
51.2,9.4,8.2,8.0,20.0,41.2,0.0,0.51,14.0,32.0,0.07,0.02,2.0,9.0,0.07,0.04,0.1,0.34,2.4,2.4,5.0,4.3,25.0,9.0,2.8,1.9,4.4,0.8,1.15,1.7,9.71407531752941
6.8,13.0,8.2,14.0,4.4,38.8,0.0,0.5,14.0,8.0,0.105,0.04,2.0,20.0,0.105,0.1,0.1,0.21,0.5,0.5,2.1,2.1,2.0,19.0,5.0,2.8,2.4,0.8,0.29,1.0,5.4674470861122
22.4,2.2,7.0,3.2,10.4,43.6,0.0,0.51,14.0,34.0,0.07,0.01,2.0,33.0,0.14,0.04,0.1,0.34,0.9,4.3,2.2,4.3,23.0,19.0,1.4,1.5,3.7,4.2,0.29,1.5,16.348574103168
11.6,8.2,5.8,21.2,5.6,24.4,0.0,0.51,14.0,21.0,0.175,0.1,2.0,33.0,0.175,0.05,0.1,0.38,0.4,0.6,2.4,3.3,23.0,3.0,1.2,0.7,3.2,2.4,0.35,1.3,3.96566942113492
48.8,5.8,9.4,21.2,4.4,12.4,0.0,0.51,14.0,5.0,0.105,0.06,2.0,35.0,0.175,0.06,0.1,0.3,0.5,0.5,2.7,2.2,24.0,20.0,3.7,1.4,0.1,4.1,0.48,1.3,8.82745430593655
9.2,11.8,11.8,9.2,26.0,11.2,0.0,0.5,14.0,24.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.45,2.0,2.4,4.7,4.8,19.0,22.0,3.0,4.8,4.2,3.2,0.99,3.2,3.00234549421548
22.4,3.4,7.0,14.0,12.8,22.0,0.0,0.5,14.0,11.0,0.07,0.04,2.0,12.0,0.105,0.1,0.1,0.36,1.2,0.6,3.8,3.8,20.0,1.0,3.7,4.4,4.2,1.2,0.46,1.4,8.42500141517615
36.8,10.6,7.0,15.2,8.0,32.8,0.0,0.51,14.0,19.0,0.14,0.04,2.0,8.0,0.14,0.02,0.1,0.37,0.4,1.0,4.8,1.7,15.0,18.0,2.5,5.0,1.3,1.2,0.17,1.3,13.6927619097455
44.0,9.4,3.4,14.0,10.4,42.4,0.0,0.5,14.0,14.0,0.175,0.06,2.0,29.0,0.105,0.04,0.1,0.41,1.1,1.8,1.7,4.3,30.0,19.0,1.4,1.7,2.9,3.8,0.79,1.5,5.81298815432305
38.0,13.0,11.8,21.2,16.4,28.0,0.0,0.5,14.0,25.0,0.035,0.03,2.0,31.0,0.035,0.01,0.1,0.12,1.7,3.0,4.7,3.4,12.0,12.0,0.3,3.1,3.1,0.8,1.64,2.2,11.1992392592559
23.6,13.0,3.4,5.6,4.4,7.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,15.0,0.14,0.08,0.1,0.17,0.3,2.8,1.7,1.6,5.0,18.0,4.8,0.8,4.1,3.3,0.29,1.3,7.56100045540812
8.0,7.0,4.6,11.6,16.4,24.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,26.0,0.175,0.02,0.1,0.28,1.1,1.3,3.4,3.9,24.0,15.0,4.9,3.7,1.5,4.0,0.48,2.5,2.87235669376985
11.6,2.2,10.6,14.0,21.2,44.8,0.0,0.51,14.0,18.0,0.175,0.03,2.0,27.0,0.07,0.01,0.1,0.34,1.9,1.4,4.9,3.1,23.0,16.0,2.5,4.7,3.9,2.2,1.17,2.8,2.26302087498974
45.2,2.2,9.4,21.2,18.8,50.8,0.0,0.51,14.0,11.0,0.14,0.07,2.0,24.0,0.175,0.05,0.1,0.18,1.9,1.3,4.8,3.4,23.0,14.0,0.6,1.3,0.7,4.3,1.09,2.5,4.23795388390519
33.2,3.4,10.6,16.4,14.0,11.2,0.0,0.5,14.0,21.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.28,1.6,1.1,3.8,4.6,0.0,0.0,2.3,1.4,4.2,1.0,0.54,1.1,9.85258815963796
20.0,5.8,2.2,23.6,11.6,7.6,0.0,0.51,14.0,31.0,0.105,0.09,2.0,30.0,0.07,0.02,0.1,0.36,0.8,2.2,4.4,4.6,20.0,2.0,5.0,2.8,2.2,3.8,0.62,4.3,5.60647527160716
34.4,11.8,7.0,24.8,3.2,19.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,26.0,0.175,0.03,0.1,0.44,0.4,1.8,1.5,4.4,10.0,9.0,2.9,1.5,1.8,4.9,0.24,1.2,15.3133811247635
33.2,1.0,7.0,24.8,9.2,52.0,0.0,0.5,14.0,31.0,0.175,0.05,2.0,16.0,0.14,0.06,0.1,0.3,1.0,1.0,1.7,4.4,0.0,29.0,3.1,3.3,0.9,2.4,0.5,1.6,4.77757524252309
39.2,1.0,1.0,18.8,12.8,40.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,31.0,0.175,0.09,0.1,0.39,0.6,0.9,4.6,2.2,17.0,14.0,0.1,4.1,0.9,2.5,0.25,1.3,20.0849165749071
11.6,11.8,9.4,12.8,11.6,19.6,0.0,0.5,14.0,20.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.34,1.2,1.4,4.6,4.9,0.0,11.0,2.0,0.7,3.0,1.7,0.8,2.1,3.09309081304247
28.4,10.6,13.0,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.04,2.0,33.0,0.14,0.03,0.1,0.22,1.0,3.5,3.5,2.5,7.0,9.0,2.7,4.2,0.3,2.3,0.7,1.6,5.74356750765484
14.0,1.0,9.4,9.2,14.0,29.2,0.0,0.51,14.0,15.0,0.105,0.09,2.0,22.0,0.175,0.03,0.1,0.34,1.6,1.7,4.1,4.2,9.0,7.0,0.1,1.4,1.4,4.3,1.35,1.1,3.44390819253119
26.0,8.2,13.0,9.2,18.8,6.4,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.07,0.02,0.1,0.19,1.5,3.5,5.0,2.9,6.0,5.0,4.1,2.5,3.7,3.8,1.17,1.3,6.36674990649375
34.4,11.8,10.6,17.6,21.2,10.0,0.0,0.51,14.0,11.0,0.14,0.1,2.0,9.0,0.105,0.06,0.1,0.35,0.9,1.0,4.9,3.5,1.0,28.0,1.1,0.7,0.3,3.7,0.29,3.0,8.57668920916148
15.2,9.4,11.8,11.6,12.8,22.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,17.0,0.105,0.06,0.1,0.33,1.5,2.9,3.3,2.5,17.0,30.0,1.9,3.9,0.4,3.5,0.43,1.8,4.65378020230813
22.4,9.4,1.0,6.8,8.0,29.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,28.0,0.105,0.05,0.1,0.44,0.8,1.3,3.9,1.3,7.0,18.0,4.6,3.0,1.6,1.0,0.45,1.2,15.402603252771
11.6,9.4,9.4,4.4,6.8,16.0,0.0,0.51,14.0,30.0,0.035,0.03,2.0,30.0,0.175,0.09,0.1,0.5,0.8,3.2,4.9,3.8,4.0,24.0,1.2,4.1,1.7,2.1,0.56,1.4,12.6974492029981
42.8,2.2,10.6,5.6,26.0,19.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,22.0,0.07,0.02,0.1,0.23,2.1,1.8,4.3,5.0,11.0,6.0,2.1,4.1,3.2,4.8,0.18,4.0,20.5277763851395
34.4,5.8,11.8,18.8,18.8,13.6,0.0,0.5,14.0,28.0,0.105,0.01,2.0,26.0,0.07,0.03,0.1,0.43,1.8,2.7,4.7,4.3,2.0,16.0,1.0,4.1,2.7,2.6,0.71,3.0,6.67086394011319
6.8,13.0,11.8,4.4,10.4,8.8,0.0,0.51,14.0,34.0,0.105,0.08,2.0,9.0,0.175,0.04,0.1,0.27,1.1,4.6,3.0,4.1,2.0,21.0,1.8,3.9,2.9,0.1,0.34,2.0,7.93736941572575
22.4,13.0,7.0,6.8,12.8,38.8,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.14,0.04,0.1,0.49,1.5,3.6,3.9,2.1,12.0,6.0,0.3,0.8,4.9,1.0,0.23,1.8,10.8673138206579
40.4,9.4,9.4,20.0,21.2,5.2,0.0,0.5,14.0,14.0,0.07,0.07,2.0,13.0,0.105,0.04,0.1,0.17,2.2,0.9,3.5,4.2,12.0,11.0,4.7,2.8,1.0,3.8,0.53,3.1,12.0672626792003
38.0,13.0,5.8,20.0,15.2,13.6,0.0,0.51,14.0,35.0,0.105,0.04,2.0,32.0,0.07,0.02,0.1,0.44,1.2,3.3,4.3,4.7,20.0,1.0,2.6,0.9,0.2,0.8,0.53,3.5,8.99181003808546
12.8,8.2,7.0,4.4,15.2,13.6,0.0,0.51,14.0,27.0,0.175,0.03,2.0,32.0,0.175,0.05,0.1,0.45,1.4,3.5,4.5,4.3,5.0,0.0,1.1,2.5,4.4,4.0,0.18,3.4,8.97252241939669
45.2,8.2,8.2,6.8,20.0,16.0,0.0,0.51,14.0,33.0,0.035,0.01,2.0,14.0,0.175,0.1,0.1,0.4,1.2,2.8,4.0,4.4,22.0,27.0,2.6,0.2,4.1,0.1,0.96,2.4,13.6866442047438
26.0,1.0,3.4,2.0,8.0,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.07,0.1,0.24,0.8,0.8,4.5,3.6,28.0,23.0,3.5,0.5,1.7,4.3,0.52,2.2,4.63151653963765
44.0,5.8,4.6,16.4,14.0,37.6,0.0,0.5,14.0,14.0,0.105,0.01,2.0,24.0,0.14,0.01,0.1,0.44,0.6,1.5,4.6,2.6,19.0,28.0,0.3,1.1,1.0,3.5,0.22,1.8,16.7969438903518
22.4,1.0,3.4,4.4,8.0,22.0,0.0,0.5,14.0,25.0,0.07,0.02,2.0,19.0,0.14,0.01,0.1,0.37,1.0,2.0,3.6,3.8,13.0,5.0,1.2,2.2,4.7,3.1,0.19,2.4,19.3765248360419
52.4,1.0,4.6,3.2,14.0,25.6,0.0,0.5,14.0,20.0,0.14,0.08,2.0,18.0,0.07,0.02,0.1,0.5,0.6,1.2,2.8,4.4,14.0,30.0,2.1,1.0,4.2,0.3,0.49,1.7,6.20744610820575
21.2,10.6,4.6,10.4,5.6,11.2,0.0,0.51,14.0,29.0,0.175,0.07,2.0,17.0,0.14,0.07,0.1,0.23,0.5,1.0,2.2,1.6,25.0,17.0,2.3,4.1,3.1,2.3,0.14,1.2,9.48354939369279
23.6,5.8,5.8,15.2,18.8,41.2,0.0,0.51,14.0,25.0,0.07,0.03,2.0,27.0,0.14,0.03,0.1,0.26,2.0,2.8,3.9,4.4,3.0,21.0,0.7,0.9,3.4,0.6,0.83,3.4,7.10895571259845
23.6,5.8,5.8,6.8,15.2,36.4,0.0,0.51,14.0,18.0,0.14,0.08,2.0,26.0,0.07,0.07,0.1,0.39,1.4,2.1,3.6,2.2,11.0,26.0,2.4,3.8,3.8,2.9,1.13,1.1,4.64867970965911
40.4,5.8,9.4,5.6,8.0,11.2,0.0,0.5,14.0,25.0,0.175,0.08,2.0,32.0,0.07,0.02,0.1,0.5,0.7,3.0,3.0,3.4,8.0,26.0,0.1,1.8,3.0,4.5,0.51,2.2,5.84156341184499
24.8,5.8,13.0,16.4,11.6,53.2,0.0,0.5,14.0,35.0,0.105,0.01,2.0,24.0,0.105,0.08,0.1,0.33,0.6,2.3,3.6,4.9,27.0,17.0,3.5,3.8,4.6,0.6,0.56,3.4,6.22505721144845
30.8,13.0,11.8,12.8,22.4,20.8,0.0,0.5,14.0,21.0,0.14,0.02,2.0,20.0,0.105,0.03,0.1,0.33,2.5,1.8,4.5,3.8,24.0,20.0,2.1,4.6,2.0,3.3,0.92,3.4,5.62561009081206
44.0,7.0,10.6,16.4,5.6,20.8,0.0,0.5,14.0,16.0,0.105,0.09,2.0,27.0,0.035,0.03,0.1,0.35,0.7,2.1,2.3,3.2,7.0,8.0,1.7,4.6,1.1,4.1,0.16,1.5,24.2222152903415
34.4,13.0,2.2,5.6,4.4,48.4,0.0,0.5,14.0,15.0,0.175,0.04,2.0,21.0,0.14,0.06,0.1,0.44,0.5,0.9,2.2,2.0,30.0,22.0,2.9,1.2,3.5,3.0,0.27,1.6,6.51407665682085
52.4,13.0,7.0,18.8,5.6,22.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,31.0,0.07,0.03,0.1,0.31,0.5,4.0,1.6,2.4,12.0,5.0,4.9,0.2,1.5,4.7,0.29,1.5,13.3543642235582
23.6,11.8,5.8,22.4,3.2,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,5.0,0.14,0.09,0.1,0.41,0.3,1.1,1.3,3.1,27.0,30.0,0.5,0.3,4.1,2.6,0.26,1.0,10.864735194534
26.0,8.2,5.8,6.8,3.2,40.0,0.0,0.51,14.0,19.0,0.07,0.03,2.0,8.0,0.035,0.02,0.1,0.45,0.2,1.1,1.5,2.7,22.0,29.0,1.2,0.3,3.5,0.5,0.18,1.0,18.3641963919726
30.8,2.2,9.4,14.0,22.4,36.4,0.0,0.5,14.0,18.0,0.105,0.01,2.0,27.0,0.14,0.07,0.1,0.35,2.3,1.9,4.7,5.0,2.0,30.0,2.8,4.3,3.5,2.0,0.95,3.3,4.51684728488061
24.8,11.8,7.0,12.8,4.4,42.4,0.0,0.51,14.0,22.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.47,0.5,0.8,2.3,3.5,27.0,25.0,3.4,0.8,4.7,4.1,0.26,1.0,7.19315073736168
16.4,5.8,3.4,3.2,9.2,44.8,0.0,0.5,14.0,12.0,0.035,0.03,2.0,27.0,0.105,0.07,0.1,0.38,0.8,0.9,3.7,3.1,18.0,11.0,2.0,2.5,0.8,3.1,0.33,1.5,15.7452930300056
48.8,7.0,5.8,5.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.01,2.0,15.0,0.14,0.03,0.1,0.32,0.4,1.8,1.7,3.7,14.0,27.0,0.7,2.7,1.8,2.5,0.18,1.3,12.2788225242343
42.8,10.6,4.6,24.8,23.6,12.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,7.0,0.175,0.09,0.1,0.35,1.5,1.2,4.9,3.2,14.0,9.0,1.9,4.5,1.2,0.3,0.8,2.5,16.0467045358956
36.8,7.0,8.2,12.8,15.2,22.0,0.0,0.5,14.0,21.0,0.07,0.04,2.0,27.0,0.14,0.04,0.1,0.5,0.8,1.0,3.4,2.8,19.0,5.0,1.8,4.5,3.7,0.3,0.72,1.7,7.67350890344592
32.0,11.8,13.0,23.6,26.0,50.8,0.0,0.51,14.0,7.0,0.105,0.06,2.0,14.0,0.14,0.02,0.1,0.33,3.4,0.3,4.7,4.7,8.0,30.0,4.7,3.5,2.2,1.7,0.22,3.3,17.8069089307362
15.2,13.0,3.4,21.2,4.4,40.0,0.0,0.51,14.0,21.0,0.105,0.02,2.0,28.0,0.07,0.06,0.1,0.42,0.3,1.0,2.4,3.8,23.0,6.0,2.4,3.8,3.7,2.2,0.26,1.2,9.18341027909946
20.0,5.8,7.0,16.4,26.0,10.0,0.0,0.51,14.0,20.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.18,3.0,1.8,4.8,3.8,17.0,1.0,2.8,4.3,3.8,4.4,0.17,3.6,15.0261352209095
26.0,7.0,1.0,6.8,8.0,31.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,29.0,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15.0,8.0,1.3,1.5,2.0,2.6,0.54,1.4,5.69250741945441
50.0,13.0,2.2,17.6,22.4,13.6,0.0,0.51,14.0,18.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.37,2.9,0.9,4.2,4.2,16.0,1.0,2.3,4.9,1.4,4.4,0.54,2.6,9.16994109999768
48.8,13.0,13.0,17.6,18.8,34.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.16,2.5,1.6,5.0,1.7,16.0,18.0,4.0,3.7,1.7,0.7,0.4,1.0,9.55923774253035
48.8,8.2,11.8,15.2,3.2,14.8,0.0,0.5,14.0,34.0,0.105,0.09,2.0,32.0,0.105,0.04,0.1,0.18,0.4,2.2,1.2,4.3,17.0,29.0,3.5,1.1,2.1,1.6,0.17,1.0,23.5283941779891
40.4,13.0,10.6,22.4,5.6,49.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.17,0.7,1.1,2.5,2.8,9.0,22.0,4.2,0.3,1.0,2.5,0.44,2.0,9.08193835600936
41.6,5.8,9.4,26.0,16.4,49.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,5.0,0.07,0.07,0.1,0.21,2.2,0.5,5.0,3.0,13.0,6.0,3.3,3.8,0.6,1.0,0.18,1.7,13.9110118552483
29.6,1.0,11.8,17.6,14.0,26.8,0.0,0.51,14.0,32.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.4,1.3,4.2,4.0,3.4,15.0,19.0,0.7,4.1,3.0,0.1,0.9,2.8,5.23429185273554
52.4,11.8,11.8,22.4,26.0,36.4,0.0,0.5,14.0,32.0,0.14,0.02,2.0,16.0,0.14,0.07,0.1,0.21,2.9,1.0,4.1,5.0,24.0,5.0,1.8,4.3,3.4,3.4,0.29,3.8,12.9535642713617
15.2,7.0,1.0,18.8,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.1,2.0,12.0,0.14,0.01,0.1,0.33,0.4,0.6,1.3,2.2,6.0,17.0,1.1,3.4,2.5,4.8,0.11,1.2,11.4787740700685
27.2,9.4,5.8,4.4,12.8,48.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,21.0,0.14,0.08,0.1,0.24,1.3,2.3,2.9,3.0,16.0,6.0,1.1,0.7,1.9,2.7,0.24,2.2,7.59317811132689
20.0,8.2,2.2,10.4,4.4,48.4,0.0,0.51,14.0,35.0,0.07,0.01,2.0,15.0,0.14,0.03,0.1,0.41,0.5,3.2,1.1,4.5,15.0,8.0,1.7,4.9,2.0,3.4,0.39,1.0,11.4686523389948
33.2,8.2,9.4,9.2,4.4,52.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,9.0,0.14,0.1,0.1,0.22,0.3,1.2,1.7,3.1,15.0,9.0,4.9,0.1,2.4,0.3,0.24,1.4,7.26880000860986
51.2,1.0,10.6,14.0,11.6,11.2,0.0,0.5,14.0,33.0,0.14,0.06,2.0,14.0,0.105,0.1,0.1,0.45,1.2,0.4,4.9,3.6,7.0,22.0,4.9,0.5,3.8,0.4,0.25,2.1,11.270913621436
24.8,8.2,5.8,6.8,4.4,14.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.35,0.4,1.5,2.2,4.4,3.0,25.0,4.1,2.8,4.8,0.6,0.34,1.0,6.09535579290809
15.2,7.0,9.4,12.8,15.2,52.0,0.0,0.51,14.0,15.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.33,0.7,0.6,4.8,2.4,4.0,10.0,4.3,1.1,4.0,2.2,0.2,1.9,5.9600579334507
21.2,8.2,3.4,14.0,10.4,52.0,0.0,0.5,14.0,33.0,0.14,0.04,2.0,9.0,0.175,0.02,0.1,0.43,1.0,2.0,2.9,4.0,26.0,15.0,3.0,2.4,2.2,0.3,0.68,1.1,4.27756428898163
10.4,13.0,5.8,20.0,16.4,19.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,7.0,0.14,0.07,0.1,0.14,1.5,0.5,4.4,4.1,23.0,8.0,4.9,3.3,3.2,4.0,0.16,2.0,8.5503737836886
41.6,2.2,2.2,6.8,24.8,22.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,32.0,0.175,0.02,0.1,0.41,2.6,2.4,4.8,4.4,30.0,23.0,1.2,2.6,1.1,4.2,1.52,4.3,4.18000325547281
52.4,9.4,9.4,5.6,26.0,23.2,0.0,0.5,14.0,29.0,0.105,0.03,2.0,15.0,0.175,0.05,0.1,0.39,2.1,2.6,4.5,4.6,0.0,13.0,2.5,0.1,4.9,3.3,1.44,3.8,7.87048439829886
47.6,11.8,2.2,18.8,20.0,20.8,0.0,0.51,14.0,23.0,0.07,0.01,2.0,33.0,0.105,0.03,0.1,0.19,2.0,2.9,3.9,2.9,2.0,5.0,1.7,4.9,0.1,0.5,0.9,2.7,9.75197835218563
47.6,10.6,8.2,4.4,4.4,7.6,0.0,0.51,14.0,24.0,0.175,0.09,2.0,15.0,0.035,0.02,0.1,0.08,0.3,0.7,2.6,2.8,18.0,20.0,2.2,3.5,3.2,2.0,0.19,1.6,10.1500656850052
14.0,4.6,3.4,9.2,14.0,52.0,0.0,0.51,14.0,31.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.32,1.0,1.3,4.8,4.6,2.0,5.0,0.1,2.5,2.3,3.7,0.15,1.6,8.2715369492493
28.4,13.0,9.4,14.0,16.4,37.6,0.0,0.51,14.0,29.0,0.14,0.07,2.0,17.0,0.175,0.04,0.1,0.23,0.9,3.6,4.4,3.6,8.0,11.0,0.3,4.9,3.2,3.1,0.71,1.6,5.50099860613623
26.0,10.6,11.8,14.0,5.6,24.4,0.0,0.5,14.0,27.0,0.14,0.02,2.0,32.0,0.035,0.03,0.1,0.35,0.7,0.4,3.0,4.5,6.0,16.0,0.6,3.8,4.4,3.1,0.12,2.4,15.1389697082783
44.0,2.2,10.6,22.4,15.2,32.8,0.0,0.51,14.0,30.0,0.14,0.1,2.0,15.0,0.105,0.06,0.1,0.25,1.0,3.8,3.9,4.3,8.0,9.0,4.1,2.0,2.0,4.0,0.27,2.3,13.3544060150325
12.8,13.0,13.0,9.2,4.4,7.6,0.0,0.51,14.0,20.0,0.14,0.04,2.0,15.0,0.14,0.1,0.1,0.23,0.4,0.4,1.9,4.4,12.0,25.0,4.4,4.2,1.2,4.6,0.13,1.8,8.86219752207408
40.4,10.6,13.0,10.4,24.8,32.8,0.0,0.51,14.0,34.0,0.175,0.1,2.0,12.0,0.14,0.02,0.1,0.18,2.6,4.1,4.8,4.0,1.0,11.0,1.5,1.9,3.7,0.6,1.68,3.0,4.87595458994494
32.0,9.4,3.4,16.4,26.0,46.0,0.0,0.51,14.0,26.0,0.07,0.06,2.0,22.0,0.07,0.01,0.1,0.44,2.3,2.5,4.9,4.1,1.0,1.0,1.4,4.7,3.4,0.6,1.14,3.3,6.50945951299856
