w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,totalloss_W
15.2,7.0,11.8,23.6,14.0,17.2,0.0,0.51,14.0,23.0,0.175,0.05,2.0,24.0,0.105,0.04,0.1,0.03,1.7,2.9,3.8,3.3,15.0,30.0,2.1,2.7,2.0,1.3,1.05,3.1,8.871204563039878
46.4,3.4,2.2,12.8,16.4,17.2,0.0,0.5,14.0,35.0,0.14,0.08,2.0,21.0,0.175,0.09,0.1,0.37,2.1,1.5,4.7,2.7,8.0,0.0,2.7,1.4,4.4,3.5,0.77,1.6,11.300240003229854
46.4,3.4,3.4,9.2,26.0,47.2,0.0,0.5,14.0,29.0,0.14,0.01,2.0,19.0,0.175,0.05,0.1,0.39,2.0,2.1,5.0,4.8,25.0,16.0,3.5,4.4,5.0,0.2,0.73,2.9,10.668354599754226
12.8,11.8,11.8,16.4,4.4,4.0,0.0,0.51,14.0,25.0,0.14,0.07,2.0,22.0,0.175,0.06,0.1,0.07,0.5,2.8,1.2,2.1,17.0,15.0,3.0,4.2,0.3,3.4,0.16,1.0,17.896290059856305
27.2,1.0,8.2,8.0,14.0,18.4,0.0,0.5,14.0,34.0,0.175,0.01,2.0,19.0,0.175,0.05,0.1,0.46,1.5,1.1,4.6,3.5,1.0,0.0,0.2,4.5,3.2,2.5,0.37,1.5,14.744728057054164
40.4,2.2,13.0,9.2,18.8,37.6,0.0,0.51,14.0,27.0,0.175,0.05,2.0,29.0,0.14,0.08,0.1,0.33,1.6,2.7,3.9,4.8,24.0,17.0,5.0,3.3,1.8,1.4,0.63,3.6,9.436559007841746
17.6,5.8,8.2,14.0,12.8,32.8,0.0,0.5,14.0,31.0,0.035,0.03,2.0,27.0,0.105,0.08,0.1,0.25,1.1,1.0,3.1,4.1,4.0,30.0,0.5,0.7,4.2,0.6,0.98,2.7,14.303090725678317
36.8,11.8,8.2,21.2,6.8,43.6,0.0,0.51,14.0,31.0,0.105,0.03,2.0,28.0,0.105,0.04,0.1,0.38,0.7,3.0,2.4,2.8,25.0,12.0,0.6,2.6,5.0,0.5,0.52,1.0,17.851658368436723
39.2,3.4,11.8,22.4,4.4,20.8,0.0,0.51,14.0,21.0,0.175,0.04,2.0,19.0,0.105,0.04,0.1,0.25,0.5,0.5,2.8,3.4,24.0,21.0,0.2,2.6,3.5,2.3,0.17,1.4,24.058936508532238
35.6,4.6,2.2,15.2,23.6,52.0,0.0,0.51,14.0,21.0,0.035,0.02,2.0,16.0,0.175,0.1,0.1,0.38,1.0,2.7,4.4,4.7,8.0,24.0,4.7,4.2,4.3,4.3,0.78,3.4,20.857142550716883
36.8,4.6,13.0,18.8,26.0,32.8,0.0,0.51,14.0,30.0,0.07,0.02,2.0,29.0,0.175,0.05,0.1,0.48,2.0,2.2,4.7,4.7,12.0,22.0,2.2,1.3,2.2,0.3,1.68,3.5,8.410055699515194
21.2,8.2,7.0,18.8,14.0,23.2,0.0,0.51,14.0,16.0,0.14,0.03,2.0,34.0,0.14,0.09,0.1,0.17,1.4,1.5,4.0,2.2,4.0,7.0,2.2,3.9,0.3,1.4,0.49,1.4,13.353033727758069
34.4,4.6,2.2,18.8,8.0,43.6,0.0,0.51,14.0,25.0,0.14,0.02,2.0,21.0,0.14,0.06,0.1,0.13,0.6,2.0,3.6,2.3,5.0,5.0,0.1,4.8,4.2,1.4,0.15,2.0,25.382935653610406
52.4,10.6,3.4,18.8,24.8,18.4,0.0,0.51,14.0,26.0,0.14,0.05,2.0,10.0,0.14,0.1,0.1,0.29,3.0,2.9,4.2,4.8,15.0,13.0,4.0,4.7,2.9,2.7,1.86,4.0,10.712146148052195
28.4,8.2,8.2,4.4,10.4,8.8,0.0,0.5,14.0,29.0,0.175,0.08,2.0,26.0,0.07,0.06,0.1,0.13,0.5,2.7,3.8,3.6,8.0,13.0,0.5,3.6,1.1,0.9,0.26,2.3,17.517573524157104
46.4,9.4,3.4,24.8,12.8,13.6,0.0,0.5,14.0,15.0,0.175,0.06,2.0,28.0,0.14,0.02,0.1,0.35,1.5,0.7,3.0,4.9,16.0,25.0,1.5,1.9,0.4,0.6,0.44,2.8,11.48665226252982
11.6,5.8,4.6,20.0,3.2,22.0,0.0,0.51,14.0,20.0,0.07,0.03,2.0,31.0,0.07,0.02,0.1,0.35,0.3,2.2,1.4,4.3,2.0,17.0,3.2,4.7,3.0,4.4,0.12,1.3,15.109434456727104
12.8,11.8,10.6,23.6,22.4,26.8,0.0,0.51,14.0,24.0,0.14,0.07,2.0,23.0,0.07,0.03,0.1,0.1,2.6,2.3,4.2,4.0,11.0,19.0,0.9,2.9,2.0,2.5,0.96,3.5,21.290552972794206
40.4,8.2,8.2,6.8,5.6,42.4,0.0,0.51,14.0,22.0,0.105,0.04,2.0,25.0,0.105,0.03,0.1,0.09,0.3,0.3,2.4,1.4,19.0,26.0,3.5,3.7,3.2,1.9,0.12,1.0,8.752124662543764
51.2,8.2,13.0,24.8,23.6,6.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,18.0,0.14,0.01,0.1,0.04,1.9,0.5,4.6,4.5,3.0,5.0,3.6,3.2,4.0,2.3,0.21,4.2,18.461527390910916
42.8,13.0,11.8,23.6,9.2,16.0,0.0,0.51,14.0,11.0,0.14,0.05,2.0,16.0,0.105,0.06,0.1,0.31,0.6,0.2,3.9,3.9,1.0,27.0,2.8,2.3,1.9,1.7,0.19,2.7,21.63626577404437
11.6,5.8,11.8,10.4,21.2,25.6,0.0,0.51,14.0,32.0,0.175,0.02,2.0,23.0,0.175,0.05,0.1,0.01,1.8,1.9,4.5,3.8,13.0,21.0,3.8,4.3,0.3,4.9,1.05,2.3,12.02586492236284
33.2,2.2,11.8,24.8,17.6,53.2,0.0,0.5,14.0,21.0,0.175,0.07,2.0,23.0,0.175,0.1,0.1,0.13,2.1,2.3,4.9,2.7,10.0,15.0,0.1,3.2,4.6,1.0,1.48,1.5,11.173675757054227
41.6,2.2,1.0,4.4,11.6,52.0,0.0,0.5,14.0,32.0,0.105,0.04,2.0,14.0,0.105,0.01,0.1,0.2,1.3,2.6,2.3,3.5,17.0,13.0,0.1,1.5,1.5,1.0,1.14,1.2,23.481053432267107
21.2,13.0,2.2,17.6,17.6,43.6,0.0,0.5,14.0,33.0,0.105,0.06,2.0,18.0,0.175,0.06,0.1,0.1,1.4,4.3,4.8,2.9,10.0,14.0,5.0,3.8,2.0,3.6,1.37,1.4,21.370286574641487
34.4,11.8,4.6,18.8,8.0,29.2,0.0,0.51,14.0,34.0,0.14,0.01,2.0,25.0,0.14,0.03,0.1,0.49,1.0,1.1,4.8,3.3,30.0,0.0,2.5,1.6,1.9,1.7,0.25,2.0,14.498923326927127
51.2,4.6,11.8,21.2,4.4,7.6,0.0,0.51,14.0,17.0,0.105,0.03,2.0,12.0,0.14,0.04,0.1,0.14,0.4,1.9,2.0,1.5,3.0,17.0,3.8,3.7,2.4,2.2,0.18,1.1,28.73446590959106
22.4,3.4,2.2,4.4,23.6,32.8,0.0,0.5,14.0,33.0,0.14,0.05,2.0,18.0,0.035,0.03,0.1,0.43,2.2,1.3,4.5,5.0,20.0,15.0,0.8,2.5,3.8,3.0,0.1,3.6,43.60959153982434
23.6,7.0,4.6,26.0,15.2,30.4,0.0,0.51,14.0,31.0,0.07,0.04,2.0,9.0,0.105,0.01,0.1,0.32,0.8,3.4,4.0,4.8,23.0,24.0,4.4,2.9,3.2,4.8,0.19,2.4,37.03463679740343
51.2,2.2,11.8,21.2,15.2,12.4,0.0,0.5,14.0,12.0,0.14,0.02,2.0,34.0,0.14,0.09,0.1,0.32,2.0,0.9,5.0,4.5,25.0,16.0,1.5,2.1,1.0,5.0,0.65,3.8,9.489315646916538
11.6,5.8,11.8,9.2,14.0,4.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,29.0,0.175,0.1,0.1,0.37,1.3,1.7,4.5,3.2,28.0,14.0,0.8,1.7,4.6,2.8,0.17,2.1,16.436804081054547
35.6,5.8,9.4,20.0,23.6,44.8,0.0,0.5,14.0,15.0,0.105,0.04,2.0,25.0,0.07,0.07,0.1,0.1,2.4,1.6,5.0,3.0,7.0,4.0,3.3,4.6,4.2,4.2,0.79,2.2,13.740356298413118
9.2,3.4,5.8,11.6,9.2,7.6,0.0,0.51,14.0,35.0,0.175,0.01,2.0,9.0,0.105,0.05,0.1,0.22,0.7,0.4,2.8,2.6,16.0,30.0,0.1,0.8,3.0,2.9,0.19,1.7,17.292018752486566
27.2,9.4,10.6,23.6,15.2,43.6,0.0,0.5,14.0,31.0,0.035,0.03,2.0,7.0,0.105,0.06,0.1,0.07,1.9,3.6,3.7,3.6,0.0,9.0,0.7,2.8,4.4,2.6,1.33,1.8,17.95685154466484
40.4,10.6,2.2,18.8,8.0,50.8,0.0,0.51,14.0,29.0,0.175,0.09,2.0,20.0,0.07,0.03,0.1,0.32,1.0,0.9,4.0,4.3,17.0,28.0,4.7,0.2,0.1,3.8,0.55,3.2,11.28709417613016
11.6,3.4,9.4,4.4,11.6,32.8,0.0,0.51,14.0,32.0,0.105,0.06,2.0,22.0,0.14,0.07,0.1,0.01,1.3,3.9,4.7,2.1,16.0,3.0,4.7,1.5,1.0,0.1,0.98,1.5,35.3547996932934
11.6,8.2,7.0,6.8,11.6,49.6,0.0,0.51,14.0,25.0,0.105,0.1,2.0,3.0,0.175,0.03,0.1,0.21,0.8,2.5,4.7,1.4,7.0,1.0,0.1,4.1,2.8,3.0,0.6,1.0,29.099021173639205
29.6,4.6,10.6,23.6,16.4,40.0,0.0,0.51,14.0,34.0,0.175,0.03,2.0,18.0,0.14,0.08,0.1,0.2,1.7,3.6,4.0,3.8,0.0,27.0,2.7,4.8,3.7,3.8,0.38,3.4,11.590702821224625
22.4,5.8,10.6,18.8,21.2,23.2,0.0,0.51,14.0,26.0,0.175,0.05,2.0,16.0,0.175,0.03,0.1,0.38,1.3,0.8,4.2,3.2,26.0,0.0,2.5,4.8,4.4,0.8,0.61,2.3,6.472420055034197
15.2,9.4,8.2,20.0,17.6,43.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,11.0,0.14,0.07,0.1,0.27,1.8,2.7,4.2,3.4,0.0,10.0,0.6,1.5,1.0,0.5,1.66,1.9,20.024709399510197
17.6,8.2,13.0,23.6,6.8,37.6,0.0,0.51,14.0,16.0,0.105,0.05,2.0,5.0,0.035,0.02,0.1,0.3,0.8,0.6,3.0,1.3,21.0,6.0,4.5,1.7,3.9,0.9,0.31,1.1,27.417320449670605
12.8,10.6,13.0,5.6,4.4,5.2,0.0,0.51,14.0,32.0,0.105,0.1,2.0,7.0,0.175,0.07,0.1,0.33,0.4,4.1,1.7,1.8,20.0,13.0,4.3,3.6,2.8,1.9,0.29,1.4,17.102046931419107
24.8,4.6,2.2,23.6,20.0,26.8,0.0,0.51,14.0,10.0,0.14,0.05,2.0,10.0,0.14,0.04,0.1,0.44,2.3,1.3,4.0,4.0,12.0,21.0,0.5,4.2,3.8,0.6,0.21,2.4,11.840628335329468
22.4,7.0,4.6,23.6,6.8,8.8,0.0,0.5,14.0,19.0,0.07,0.01,2.0,32.0,0.105,0.09,0.1,0.27,0.7,2.4,2.3,1.4,6.0,28.0,3.9,0.7,1.0,2.8,0.56,1.0,17.5334800500292
28.4,8.2,7.0,10.4,10.4,49.6,0.0,0.5,14.0,19.0,0.175,0.02,2.0,8.0,0.105,0.06,0.1,0.02,1.3,2.5,4.8,4.4,3.0,1.0,1.5,4.1,3.4,3.8,0.67,2.8,10.713883116040261
9.2,10.6,3.4,18.8,18.8,32.8,0.0,0.5,14.0,28.0,0.105,0.08,2.0,27.0,0.14,0.01,0.1,0.43,1.3,1.1,4.7,3.1,6.0,4.0,1.5,0.3,0.9,2.7,0.57,1.3,21.705247561289102
20.0,7.0,9.4,24.8,10.4,19.6,0.0,0.51,14.0,16.0,0.14,0.01,2.0,24.0,0.07,0.03,0.1,0.23,1.3,1.7,2.1,2.6,27.0,28.0,1.1,3.3,4.4,4.3,0.51,1.4,14.888188011175174
38.0,4.6,8.2,16.4,18.8,50.8,0.0,0.5,14.0,31.0,0.105,0.03,2.0,23.0,0.105,0.08,0.1,0.1,1.2,3.1,4.4,2.3,20.0,21.0,4.7,4.1,1.9,3.7,0.91,1.8,11.592673576435
44.0,9.4,4.6,11.6,8.0,24.4,0.0,0.5,14.0,19.0,0.175,0.07,2.0,12.0,0.175,0.03,0.1,0.32,0.6,0.5,1.7,3.0,5.0,26.0,4.5,2.7,1.7,1.3,0.26,1.1,13.782988696962946
44.0,8.2,3.4,21.2,20.0,44.8,0.0,0.51,14.0,32.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.26,2.2,4.2,4.9,2.6,10.0,14.0,4.6,3.8,0.3,1.4,0.22,2.2,10.495997301937447
42.8,8.2,1.0,26.0,3.2,13.6,0.0,0.51,14.0,5.0,0.175,0.05,2.0,9.0,0.105,0.03,0.1,0.22,0.2,0.6,1.9,2.3,6.0,3.0,3.5,0.4,3.5,1.9,0.15,1.1,14.38141704713316
21.2,13.0,2.2,9.2,4.4,13.6,0.0,0.51,14.0,16.0,0.105,0.04,2.0,13.0,0.175,0.1,0.1,0.12,0.5,0.5,3.0,3.4,15.0,5.0,1.6,0.8,3.7,4.8,0.46,1.2,13.438112871200191
44.0,13.0,4.6,12.8,12.8,11.2,0.0,0.51,14.0,30.0,0.105,0.08,2.0,11.0,0.175,0.01,0.1,0.13,1.1,2.8,3.1,1.9,12.0,0.0,4.9,4.6,2.2,2.2,0.99,1.0,15.522705787649887
27.2,2.2,8.2,16.4,26.0,16.0,0.0,0.5,14.0,28.0,0.07,0.07,2.0,12.0,0.105,0.08,0.1,0.13,1.3,3.2,4.2,4.0,9.0,18.0,2.8,1.4,3.1,3.8,1.14,3.9,10.502332414699392
46.4,10.6,2.2,11.6,23.6,24.4,0.0,0.5,14.0,29.0,0.105,0.04,2.0,34.0,0.175,0.05,0.1,0.39,3.2,1.9,3.8,4.2,30.0,25.0,0.8,4.0,4.2,0.7,0.48,3.5,15.715171538392912
12.8,13.0,10.6,8.0,20.0,31.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,30.0,0.105,0.02,0.1,0.43,1.6,1.4,3.5,4.6,13.0,20.0,3.0,0.1,1.0,2.5,1.36,3.0,15.387509474292491
51.2,5.8,13.0,23.6,11.6,29.2,0.0,0.5,14.0,29.0,0.175,0.05,2.0,30.0,0.14,0.09,0.1,0.31,0.9,0.6,4.9,5.0,19.0,20.0,3.3,0.4,2.4,4.7,0.51,2.0,12.350975312233919
5.6,2.2,9.4,5.6,5.6,4.0,0.0,0.5,14.0,33.0,0.105,0.03,2.0,22.0,0.14,0.02,0.1,0.38,0.4,2.3,2.3,4.1,17.0,9.0,0.2,0.9,1.9,3.7,0.31,1.4,44.871745505031825
30.8,5.8,10.6,20.0,5.6,48.4,0.0,0.5,14.0,24.0,0.175,0.02,2.0,6.0,0.175,0.09,0.1,0.19,0.4,2.8,3.4,2.2,2.0,14.0,3.8,1.9,5.0,4.8,0.24,1.1,15.936447987087693
15.2,5.8,11.8,11.6,15.2,34.0,0.0,0.5,14.0,30.0,0.175,0.01,2.0,22.0,0.07,0.04,0.1,0.43,1.2,1.3,4.9,3.7,27.0,3.0,3.0,5.0,0.6,3.5,0.72,2.2,12.317894022218203
36.8,4.6,8.2,10.4,9.2,25.6,0.0,0.5,14.0,31.0,0.105,0.09,2.0,9.0,0.07,0.02,0.1,0.16,1.0,1.8,3.4,2.8,19.0,8.0,0.3,3.2,0.7,4.7,0.62,2.4,13.001607813039964
51.2,9.4,4.6,15.2,21.2,34.0,0.0,0.51,14.0,17.0,0.175,0.07,2.0,14.0,0.105,0.03,0.1,0.49,1.9,1.3,4.2,4.0,12.0,14.0,0.8,1.6,4.7,2.4,1.1,3.1,16.183232414612863
34.4,3.4,9.4,8.0,14.0,29.2,0.0,0.51,14.0,23.0,0.14,0.09,2.0,16.0,0.105,0.09,0.1,0.36,1.9,2.5,5.0,3.2,8.0,27.0,1.6,1.2,1.2,0.5,0.12,1.4,21.600859332593053
39.2,13.0,9.4,9.2,24.8,19.6,0.0,0.5,14.0,21.0,0.14,0.01,2.0,10.0,0.035,0.02,0.1,0.43,2.2,1.8,4.0,4.9,11.0,24.0,2.4,0.8,4.7,3.7,1.35,3.8,16.852600022644573
44.0,10.6,3.4,10.4,16.4,37.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,22.0,0.07,0.02,0.1,0.02,2.0,3.0,4.7,3.2,30.0,28.0,2.8,0.2,3.0,2.5,1.25,3.1,15.040476514935895
44.0,13.0,4.6,14.0,26.0,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,29.0,0.105,0.06,0.1,0.32,3.4,2.6,4.7,4.8,25.0,3.0,0.9,3.7,3.2,3.3,1.14,3.9,9.9605684163169
46.4,3.4,4.6,26.0,15.2,41.2,0.0,0.51,14.0,17.0,0.175,0.01,2.0,20.0,0.175,0.09,0.1,0.12,1.8,2.0,2.6,3.0,30.0,15.0,0.2,4.9,4.1,4.5,0.52,2.2,10.113083718041139
50.0,2.2,3.4,15.2,5.6,49.6,0.0,0.51,14.0,21.0,0.175,0.06,2.0,21.0,0.035,0.03,0.1,0.21,0.7,1.0,2.7,3.8,21.0,29.0,2.5,1.9,4.2,0.4,0.33,1.0,36.03770335045921
47.6,13.0,3.4,9.2,22.4,42.4,0.0,0.5,14.0,11.0,0.14,0.04,2.0,17.0,0.175,0.04,0.1,0.46,2.3,1.3,4.4,3.3,1.0,4.0,1.9,4.9,3.6,3.8,0.37,3.0,33.962362909637875
4.4,5.8,9.4,10.4,9.2,19.6,0.0,0.5,14.0,31.0,0.175,0.09,2.0,19.0,0.175,0.07,0.1,0.31,1.2,1.4,4.1,3.5,15.0,22.0,2.8,1.8,0.8,2.7,0.5,1.3,36.800114788075575
21.2,4.6,7.0,4.4,15.2,22.0,0.0,0.51,14.0,29.0,0.175,0.04,2.0,18.0,0.07,0.07,0.1,0.18,1.9,2.9,4.1,4.4,19.0,14.0,2.8,0.6,2.9,3.7,0.73,2.1,17.846022305898945
18.8,5.8,11.8,24.8,26.0,49.6,0.0,0.51,14.0,35.0,0.105,0.01,2.0,18.0,0.07,0.01,0.1,0.28,1.2,2.7,4.9,4.9,5.0,28.0,1.2,3.4,1.5,3.6,0.27,3.7,19.941234542445635
35.6,7.0,9.4,11.6,18.8,47.2,0.0,0.51,14.0,21.0,0.175,0.02,2.0,13.0,0.175,0.07,0.1,0.2,1.3,1.6,4.6,4.8,22.0,29.0,2.0,4.9,1.6,4.8,1.0,2.4,8.840715917924742
11.6,10.6,5.8,20.0,3.2,12.4,0.0,0.5,14.0,12.0,0.14,0.09,2.0,6.0,0.175,0.03,0.1,0.44,0.3,0.4,1.5,2.2,26.0,29.0,2.6,1.2,1.9,4.6,0.26,1.0,12.963939408566615
22.4,7.0,3.4,22.4,12.8,47.2,0.0,0.5,14.0,27.0,0.175,0.05,2.0,12.0,0.105,0.01,0.1,0.29,1.4,2.3,2.7,3.0,9.0,13.0,1.0,4.8,4.0,2.0,1.19,1.9,11.628964259769422
45.2,2.2,4.6,12.8,18.8,43.6,0.0,0.5,14.0,25.0,0.105,0.01,2.0,10.0,0.175,0.1,0.1,0.43,1.6,2.4,5.0,4.8,9.0,28.0,5.0,1.9,2.0,0.3,0.22,2.2,39.424559991065244
40.4,10.6,7.0,22.4,5.6,38.8,0.0,0.5,14.0,23.0,0.105,0.08,2.0,6.0,0.175,0.1,0.1,0.24,0.7,1.3,1.6,2.2,1.0,21.0,4.9,3.9,0.4,0.8,0.28,1.0,20.078447360183933
21.2,5.8,7.0,21.2,22.4,52.0,0.0,0.51,14.0,27.0,0.035,0.02,2.0,34.0,0.105,0.08,0.1,0.02,2.9,3.0,4.6,4.2,12.0,23.0,0.2,2.3,3.0,1.4,0.75,2.9,23.370366812359844
32.0,7.0,4.6,20.0,24.8,40.0,0.0,0.51,14.0,28.0,0.105,0.04,2.0,30.0,0.175,0.07,0.1,0.27,2.8,2.8,4.6,4.1,16.0,0.0,3.3,1.0,2.9,1.0,1.8,3.8,25.898295361838862
47.6,10.6,7.0,18.8,8.0,12.4,0.0,0.5,14.0,24.0,0.105,0.04,2.0,22.0,0.14,0.09,0.1,0.15,0.8,1.7,4.9,3.5,24.0,28.0,4.2,2.2,1.0,3.1,0.16,1.3,23.371057602202125
32.0,11.8,5.8,26.0,22.4,46.0,0.0,0.51,14.0,25.0,0.175,0.03,2.0,12.0,0.175,0.03,0.1,0.02,2.6,2.3,3.8,4.5,22.0,15.0,0.9,2.4,2.5,2.5,0.27,3.0,11.09552382334513
51.2,1.0,5.8,4.4,17.6,34.0,0.0,0.5,14.0,25.0,0.14,0.08,2.0,21.0,0.175,0.1,0.1,0.19,2.0,0.8,4.9,1.7,12.0,18.0,1.9,2.5,2.1,0.9,0.63,1.2,16.553912263260568
35.6,5.8,5.8,3.2,12.8,28.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,22.0,0.105,0.02,0.1,0.49,1.2,2.9,3.6,3.4,30.0,30.0,2.4,2.2,1.9,4.4,0.12,2.4,39.33022114972985
11.6,3.4,7.0,14.0,21.2,18.4,0.0,0.51,14.0,24.0,0.035,0.01,2.0,13.0,0.07,0.07,0.1,0.14,2.4,1.1,4.2,4.0,3.0,25.0,3.6,2.4,0.2,1.8,0.58,3.9,26.520236827970166
12.8,3.4,10.6,15.2,24.8,44.8,0.0,0.5,14.0,25.0,0.14,0.06,2.0,21.0,0.07,0.01,0.1,0.21,2.2,2.2,5.0,4.3,30.0,8.0,1.6,1.4,3.9,3.5,0.78,2.8,17.770487280678562
32.0,2.2,11.8,9.2,9.2,13.6,0.0,0.51,14.0,31.0,0.14,0.05,2.0,6.0,0.105,0.01,0.1,0.15,1.1,3.4,4.4,1.5,7.0,27.0,0.9,4.2,0.6,1.3,0.82,1.0,14.497086402168483
34.4,3.4,9.4,23.6,16.4,48.4,0.0,0.51,14.0,22.0,0.07,0.07,2.0,26.0,0.07,0.03,0.1,0.34,1.7,2.6,4.9,3.8,28.0,23.0,3.0,3.4,0.7,1.3,1.36,1.0,21.055355244630963
22.4,2.2,4.6,14.0,11.6,14.8,0.0,0.51,14.0,30.0,0.105,0.1,2.0,9.0,0.105,0.08,0.1,0.36,1.4,1.9,3.8,2.6,27.0,5.0,4.4,2.4,2.4,2.0,0.4,1.9,15.686788638332123
27.2,7.0,9.4,4.4,20.0,48.4,0.0,0.51,14.0,19.0,0.175,0.06,2.0,13.0,0.105,0.05,0.1,0.27,2.2,2.2,3.6,5.0,29.0,2.0,0.9,0.6,2.2,0.4,0.48,2.6,15.963663303434094
30.8,13.0,2.2,20.0,21.2,43.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,19.0,0.175,0.07,0.1,0.04,1.2,1.4,3.6,3.1,25.0,21.0,4.9,4.2,2.3,1.2,0.38,2.9,10.74945453070808
34.4,7.0,7.0,11.6,3.2,38.8,0.0,0.51,14.0,28.0,0.07,0.06,2.0,32.0,0.175,0.1,0.1,0.02,0.3,3.6,1.2,4.2,6.0,26.0,2.5,1.3,1.8,3.3,0.23,1.0,30.42077781291375
35.6,1.0,13.0,17.6,14.0,25.6,0.0,0.51,14.0,12.0,0.07,0.07,2.0,25.0,0.14,0.03,0.1,0.12,1.4,1.2,3.6,4.0,7.0,15.0,5.0,0.9,2.7,2.2,0.62,3.1,15.81659494024098
9.2,2.2,2.2,17.6,4.4,28.0,0.0,0.51,14.0,23.0,0.07,0.03,2.0,6.0,0.07,0.05,0.1,0.3,0.3,1.0,2.6,3.5,9.0,26.0,3.3,2.3,3.1,4.6,0.25,1.5,46.78916809667291
39.2,10.6,10.6,24.8,12.8,38.8,0.0,0.51,14.0,34.0,0.175,0.09,2.0,25.0,0.105,0.03,0.1,0.19,1.3,2.6,3.3,5.0,6.0,26.0,3.5,4.6,1.8,3.4,0.48,1.5,13.659501501765002
16.4,4.6,4.6,14.0,12.8,34.0,0.0,0.5,14.0,21.0,0.07,0.07,2.0,32.0,0.14,0.02,0.1,0.09,1.0,2.1,3.1,4.4,23.0,14.0,1.1,0.2,1.0,4.8,0.78,1.6,14.81957003577022
24.8,8.2,4.6,23.6,14.0,20.8,0.0,0.5,14.0,27.0,0.105,0.1,2.0,11.0,0.105,0.06,0.1,0.33,1.6,3.3,4.7,4.7,27.0,25.0,4.3,2.0,2.3,4.8,0.23,2.4,23.36823001211814
8.0,3.4,3.4,15.2,17.6,52.0,0.0,0.5,14.0,17.0,0.105,0.09,2.0,27.0,0.105,0.01,0.1,0.06,2.1,1.4,4.0,2.8,23.0,3.0,4.2,2.7,3.5,3.1,0.59,2.7,38.32857627488112
22.4,11.8,3.4,16.4,10.4,32.8,0.0,0.51,14.0,16.0,0.07,0.02,2.0,34.0,0.14,0.06,0.1,0.03,0.7,1.5,4.4,4.3,30.0,22.0,2.7,4.7,3.5,0.1,0.47,3.1,16.77970143813822
50.0,13.0,7.0,21.2,18.8,5.2,0.0,0.5,14.0,34.0,0.175,0.04,2.0,13.0,0.175,0.02,0.1,0.28,2.5,3.2,5.0,1.8,18.0,27.0,2.3,0.3,4.9,3.0,0.45,1.1,15.932904253457158
15.2,11.8,7.0,11.6,15.2,5.2,0.0,0.5,14.0,26.0,0.14,0.06,2.0,21.0,0.14,0.06,0.1,0.24,1.4,3.2,4.4,4.0,24.0,8.0,0.5,1.7,0.4,0.4,0.7,2.9,10.15532920479372
16.4,3.4,5.8,4.4,18.8,20.8,0.0,0.5,14.0,18.0,0.175,0.07,2.0,24.0,0.14,0.04,0.1,0.05,1.5,1.5,4.9,4.1,28.0,16.0,4.9,4.4,0.6,3.8,0.96,1.9,17.796396254030377
10.4,2.2,5.8,5.6,24.8,53.2,0.0,0.5,14.0,32.0,0.14,0.05,2.0,13.0,0.14,0.05,0.1,0.25,1.2,1.3,4.7,3.5,26.0,28.0,4.9,4.6,1.8,3.1,1.02,3.3,40.70253826223653
46.4,4.6,3.4,20.0,6.8,19.6,0.0,0.51,14.0,26.0,0.175,0.02,2.0,9.0,0.14,0.04,0.1,0.36,0.4,0.3,3.3,3.9,18.0,15.0,3.0,1.9,2.2,3.8,0.29,1.6,15.303467603489697
14.0,3.4,8.2,11.6,15.2,19.6,0.0,0.5,14.0,33.0,0.105,0.01,2.0,32.0,0.14,0.03,0.1,0.48,1.6,2.5,4.1,4.5,1.0,19.0,3.3,3.9,4.9,1.0,0.71,1.5,14.055857066665105
28.4,4.6,10.6,11.6,10.4,36.4,0.0,0.51,14.0,16.0,0.07,0.02,2.0,26.0,0.14,0.09,0.1,0.14,0.5,0.4,1.7,1.8,17.0,5.0,1.2,0.9,4.2,0.6,0.34,1.5,10.754444661380406
11.6,3.4,7.0,26.0,11.6,49.6,0.0,0.51,14.0,32.0,0.035,0.03,2.0,19.0,0.105,0.1,0.1,0.29,0.8,2.5,3.3,1.3,17.0,27.0,2.3,2.2,0.4,1.8,0.68,1.1,31.674582145631966
29.6,5.8,4.6,24.8,10.4,52.0,0.0,0.5,14.0,26.0,0.175,0.04,2.0,14.0,0.07,0.01,0.1,0.4,1.1,1.4,4.5,3.1,1.0,8.0,2.3,3.2,4.1,2.7,0.25,1.1,21.149220588716926
