w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llt_uH
29.6,8.2,4.6,14.0,22.4,22.0,0.0,0.51,14.0,21.0,0.07,0.06,2.0,28.0,0.07,0.03,0.1,0.09,1.9,2.2,3.8,3.9,24.0,3.0,1.3,2.4,0.2,1.9,1.14,3.3,9.68542744012292
40.4,2.2,11.8,23.6,6.8,17.2,0.0,0.5,14.0,14.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.36,0.8,0.9,2.0,4.8,3.0,2.0,0.8,2.3,4.1,3.7,0.3,1.6,12.2401501849563
52.4,4.6,5.8,24.8,18.8,4.0,0.0,0.5,14.0,30.0,0.105,0.08,2.0,10.0,0.035,0.03,0.1,0.41,2.2,2.1,4.1,4.7,23.0,21.0,3.5,2.9,3.3,3.8,1.72,4.0,17.9783072944852
39.2,1.0,8.2,18.8,11.6,53.2,0.0,0.5,14.0,6.0,0.175,0.1,2.0,10.0,0.07,0.04,0.1,0.1,1.1,0.2,1.8,2.8,29.0,2.0,3.0,1.8,1.5,1.0,0.16,1.7,15.2529500843549
48.8,11.8,2.2,4.4,4.4,46.0,0.0,0.51,14.0,17.0,0.07,0.07,2.0,11.0,0.175,0.1,0.1,0.45,0.5,0.4,1.8,3.3,23.0,2.0,0.8,0.4,1.1,0.3,0.23,1.7,9.11337811722087
22.4,4.6,10.6,26.0,12.8,10.0,0.0,0.5,14.0,12.0,0.035,0.02,2.0,12.0,0.07,0.07,0.1,0.28,0.6,0.3,3.7,2.5,13.0,3.0,0.5,4.2,0.6,1.0,0.24,2.3,12.1955433664228
50.0,10.6,4.6,6.8,21.2,48.4,0.0,0.51,14.0,23.0,0.105,0.05,2.0,12.0,0.175,0.01,0.1,0.43,2.9,1.0,4.5,3.2,9.0,9.0,3.7,1.8,0.3,2.7,0.11,2.3,17.200559007531
29.6,2.2,7.0,23.6,26.0,53.2,0.0,0.5,14.0,18.0,0.175,0.03,2.0,24.0,0.105,0.02,0.1,0.49,2.3,1.3,4.4,4.2,24.0,2.0,1.5,4.3,2.8,2.4,0.41,3.6,11.0746109874596
51.2,1.0,1.0,11.6,9.2,50.8,0.0,0.5,14.0,31.0,0.07,0.05,2.0,8.0,0.035,0.02,0.1,0.33,1.0,1.1,5.0,2.8,6.0,6.0,0.4,1.0,1.3,4.0,0.99,1.3,11.8963076290861
22.4,3.4,9.4,18.8,15.2,52.0,0.0,0.5,14.0,26.0,0.035,0.03,2.0,35.0,0.175,0.04,0.1,0.45,1.4,3.5,3.8,4.2,17.0,3.0,1.9,1.0,2.7,2.9,0.62,2.8,11.2960045487598
14.0,10.6,13.0,8.0,16.4,35.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,9.0,0.105,0.01,0.1,0.5,1.9,2.2,3.2,3.3,14.0,25.0,3.7,4.4,0.3,3.1,0.89,2.0,10.1557522226369
11.6,2.2,2.2,20.0,20.0,10.0,0.0,0.51,14.0,35.0,0.105,0.02,2.0,16.0,0.14,0.03,0.1,0.37,1.1,1.6,4.5,5.0,5.0,1.0,1.0,1.8,4.6,3.1,0.17,2.5,7.68927785097105
39.2,11.8,8.2,8.0,24.8,40.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.02,0.1,0.38,3.3,3.4,4.6,4.7,14.0,26.0,4.4,1.8,3.0,0.7,0.57,2.9,17.9044753551406
35.6,7.0,2.2,15.2,11.6,37.6,0.0,0.51,14.0,23.0,0.175,0.1,2.0,32.0,0.105,0.1,0.1,0.14,1.4,1.2,3.9,3.5,11.0,27.0,0.9,3.2,1.7,3.2,0.19,2.7,8.82860941602854
48.8,9.4,2.2,26.0,17.6,52.0,0.0,0.51,14.0,15.0,0.105,0.08,2.0,32.0,0.175,0.04,0.1,0.22,1.0,1.1,4.4,4.1,13.0,11.0,1.6,0.5,2.6,2.9,0.85,3.9,7.57740263283866
24.8,3.4,1.0,23.6,6.8,53.2,0.0,0.51,14.0,21.0,0.14,0.01,2.0,18.0,0.105,0.09,0.1,0.43,0.5,0.9,4.6,5.0,10.0,1.0,0.1,2.5,3.3,4.4,0.28,1.0,15.1651685695591
26.0,4.6,7.0,11.6,8.0,37.6,0.0,0.51,14.0,32.0,0.105,0.01,2.0,25.0,0.175,0.03,0.1,0.36,0.4,2.3,2.6,2.3,30.0,10.0,1.8,2.2,0.4,2.2,0.21,1.8,10.7265627151577
51.2,5.8,4.6,17.6,15.2,5.2,0.0,0.51,14.0,16.0,0.14,0.1,2.0,8.0,0.14,0.08,0.1,0.2,1.8,1.9,3.8,4.4,18.0,19.0,4.6,4.5,1.1,4.1,0.47,2.6,16.0022234134887
3.2,2.2,1.0,14.0,5.6,23.2,0.0,0.5,14.0,11.0,0.105,0.09,2.0,14.0,0.175,0.09,0.1,0.5,0.6,0.6,1.4,5.0,30.0,12.0,4.0,2.4,4.3,0.9,0.55,1.1,7.60685009450492
4.4,2.2,10.6,4.4,9.2,41.2,0.0,0.5,14.0,26.0,0.105,0.01,2.0,15.0,0.175,0.07,0.1,0.41,1.1,2.4,2.6,4.7,7.0,15.0,3.6,0.3,4.2,3.9,0.1,1.2,6.93789247065661
17.6,7.0,8.2,14.0,8.0,47.2,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.05,0.1,0.16,0.9,1.3,3.7,4.0,13.0,15.0,3.5,2.6,1.0,3.5,0.27,2.4,6.55663147877309
39.2,5.8,2.2,10.4,15.2,47.2,0.0,0.5,14.0,19.0,0.14,0.1,2.0,20.0,0.14,0.01,0.1,0.42,1.8,1.6,3.4,4.1,10.0,13.0,0.8,4.9,3.8,2.4,1.51,2.8,10.697630205344
15.2,8.2,5.8,4.4,6.8,26.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.04,0.1,0.37,0.8,4.1,3.7,2.4,3.0,20.0,2.0,3.9,0.2,1.1,0.29,1.4,9.4727633676464
41.6,7.0,10.6,17.6,22.4,30.4,0.0,0.51,14.0,18.0,0.105,0.07,2.0,13.0,0.14,0.02,0.1,0.39,2.9,1.5,4.4,4.7,12.0,19.0,0.8,0.1,2.8,1.7,0.47,3.7,14.3163271900329
34.4,8.2,2.2,11.6,21.2,22.0,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.105,0.06,0.1,0.21,1.7,1.9,3.5,5.0,20.0,0.0,4.6,2.5,0.8,3.6,0.25,3.3,9.67153596006223
5.6,3.4,10.6,5.6,16.4,29.2,0.0,0.51,14.0,29.0,0.07,0.06,2.0,26.0,0.035,0.03,0.1,0.3,0.8,2.0,3.6,4.8,18.0,15.0,1.4,4.1,4.3,1.3,0.43,3.5,4.59328375462778
30.8,8.2,11.8,22.4,10.4,6.4,0.0,0.5,14.0,31.0,0.07,0.06,2.0,23.0,0.07,0.07,0.1,0.46,0.7,0.9,3.0,1.5,18.0,17.0,4.5,1.3,0.1,2.3,0.17,1.1,13.5074197942046
35.6,11.8,10.6,26.0,6.8,11.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,17.0,0.105,0.04,0.1,0.2,0.4,1.4,3.0,3.2,7.0,5.0,0.5,3.5,3.0,0.4,0.31,2.3,12.5098068838896
24.8,5.8,13.0,23.6,3.2,4.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,30.0,0.14,0.04,0.1,0.32,0.4,3.7,1.7,1.4,14.0,12.0,0.2,3.6,3.7,0.9,0.24,1.0,17.7253187419238
44.0,2.2,8.2,12.8,14.0,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,21.0,0.14,0.03,0.1,0.13,1.6,3.4,4.3,3.9,27.0,20.0,3.5,3.0,4.1,4.1,0.51,1.2,16.6157137253317
42.8,3.4,9.4,20.0,20.0,17.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,13.0,0.14,0.03,0.1,0.21,2.0,3.2,4.3,4.1,30.0,9.0,2.6,1.7,4.5,4.2,0.61,4.0,12.6545187812966
24.8,4.6,3.4,17.6,21.2,20.8,0.0,0.5,14.0,32.0,0.105,0.04,2.0,8.0,0.14,0.03,0.1,0.45,1.3,3.6,4.1,3.6,1.0,14.0,4.7,1.5,1.4,4.5,0.68,3.2,10.6394442890632
24.8,9.4,10.6,8.0,10.4,40.0,0.0,0.5,14.0,26.0,0.175,0.01,2.0,22.0,0.07,0.06,0.1,0.3,0.7,2.0,2.3,3.6,15.0,17.0,4.2,1.4,4.3,2.8,0.48,1.6,8.74254506562054
8.0,8.2,10.6,11.6,20.0,22.0,0.0,0.5,14.0,33.0,0.14,0.09,2.0,16.0,0.105,0.03,0.1,0.48,2.5,2.4,4.4,3.2,19.0,28.0,4.5,1.9,4.1,4.0,1.08,2.1,10.6544272423196
5.6,2.2,4.6,6.8,20.0,34.0,0.0,0.51,14.0,32.0,0.14,0.04,2.0,24.0,0.14,0.1,0.1,0.25,2.0,2.5,5.0,4.8,28.0,7.0,0.7,2.1,2.7,2.7,1.12,4.3,5.47938364505402
9.2,2.2,13.0,15.2,11.6,32.8,0.0,0.5,14.0,17.0,0.175,0.09,2.0,10.0,0.07,0.02,0.1,0.2,1.1,1.7,4.3,3.6,18.0,1.0,3.1,4.9,0.2,3.8,0.92,2.2,7.00211725473863
27.2,11.8,5.8,21.2,3.2,17.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,10.0,0.105,0.09,0.1,0.21,0.4,1.0,1.6,4.8,26.0,20.0,0.2,1.1,1.5,1.3,0.3,1.1,10.7716241716169
48.8,4.6,4.6,11.6,5.6,17.2,0.0,0.51,14.0,26.0,0.07,0.03,2.0,14.0,0.14,0.02,0.1,0.27,0.6,2.2,3.8,4.3,16.0,12.0,4.3,1.9,1.4,1.8,0.32,1.2,13.7377740240062
50.0,3.4,1.0,18.8,5.6,6.4,0.0,0.51,14.0,15.0,0.175,0.02,2.0,34.0,0.105,0.02,0.1,0.2,0.4,1.1,2.0,2.1,9.0,2.0,0.4,1.7,1.5,1.0,0.31,1.0,13.4092224249972
23.6,4.6,8.2,10.4,17.6,42.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,33.0,0.175,0.03,0.1,0.37,2.2,2.9,3.1,4.2,27.0,15.0,4.6,3.3,2.2,1.1,0.73,3.0,11.844809629759
9.2,9.4,8.2,21.2,21.2,13.6,0.0,0.5,14.0,14.0,0.105,0.06,2.0,34.0,0.07,0.04,0.1,0.4,2.4,1.7,4.8,2.6,11.0,2.0,2.0,3.3,3.3,4.9,0.51,1.6,12.9064807711764
41.6,5.8,13.0,4.4,5.6,52.0,0.0,0.5,14.0,11.0,0.105,0.01,2.0,29.0,0.105,0.04,0.1,0.27,0.7,1.2,3.3,3.7,27.0,29.0,3.6,2.2,4.5,1.6,0.36,1.9,7.62645075461306
47.6,13.0,9.4,21.2,8.0,49.6,0.0,0.5,14.0,24.0,0.14,0.09,2.0,25.0,0.105,0.05,0.1,0.4,0.4,1.9,3.1,4.3,17.0,30.0,4.1,2.7,0.2,0.3,0.38,3.0,14.0876439790359
48.8,10.6,10.6,15.2,20.0,26.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.6,1.2,4.0,4.7,24.0,27.0,5.0,3.3,1.3,0.3,0.97,3.0,9.52364623222356
46.4,7.0,11.8,11.6,22.4,26.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.175,0.05,0.1,0.43,2.3,2.0,5.0,3.6,16.0,18.0,2.7,1.8,0.8,3.1,1.2,3.0,12.9194058329438
16.4,2.2,7.0,11.6,11.6,42.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,33.0,0.035,0.01,0.1,0.43,1.3,2.3,3.1,4.7,7.0,14.0,3.5,1.7,4.8,3.9,0.89,1.6,10.1025518935781
47.6,2.2,8.2,9.2,5.6,25.6,0.0,0.51,14.0,16.0,0.14,0.08,2.0,11.0,0.105,0.02,0.1,0.5,0.7,2.1,3.0,3.2,15.0,16.0,1.3,1.0,1.6,3.8,0.33,2.0,10.8978230700382
10.4,2.2,11.8,8.0,11.6,37.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,30.0,0.175,0.07,0.1,0.37,0.8,2.6,2.5,3.6,8.0,2.0,3.3,0.9,1.8,1.9,0.37,2.2,6.81947734933903
17.6,9.4,10.6,23.6,17.6,10.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.25,1.5,3.4,4.5,3.4,19.0,21.0,2.9,1.5,1.2,3.9,0.58,1.7,14.9805701259599
52.4,4.6,13.0,26.0,24.8,47.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,22.0,0.175,0.02,0.1,0.35,1.9,2.4,4.9,4.9,5.0,25.0,1.2,2.3,1.2,4.8,0.46,2.9,14.2619105942265
10.4,2.2,8.2,12.8,22.4,24.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,11.0,0.175,0.02,0.1,0.46,1.9,1.5,5.0,4.7,30.0,13.0,4.2,0.4,3.0,3.2,1.37,2.9,6.84088461975459
9.2,8.2,3.4,10.4,24.8,36.4,0.0,0.51,14.0,32.0,0.14,0.1,2.0,16.0,0.14,0.09,0.1,0.43,2.1,2.6,4.1,4.0,15.0,10.0,4.8,3.2,2.5,3.4,0.39,3.7,8.21695882254856
29.6,5.8,7.0,12.8,12.8,32.8,0.0,0.51,14.0,33.0,0.175,0.06,2.0,7.0,0.07,0.06,0.1,0.22,1.4,4.2,3.7,3.5,20.0,22.0,4.1,0.7,3.7,3.0,1.26,1.8,13.5663311711805
24.8,2.2,5.8,17.6,17.6,29.2,0.0,0.5,14.0,25.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.48,1.0,1.1,4.5,3.6,13.0,6.0,2.2,4.6,3.6,3.2,0.37,3.0,7.53286575716046
34.4,13.0,3.4,14.0,23.6,41.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,7.0,0.105,0.02,0.1,0.3,2.1,3.3,4.9,3.8,5.0,20.0,4.8,2.0,3.5,3.4,0.21,2.9,14.5168554989945
26.0,7.0,5.8,14.0,16.4,26.8,0.0,0.5,14.0,35.0,0.14,0.04,2.0,18.0,0.175,0.02,0.1,0.5,1.5,1.7,3.8,4.2,16.0,3.0,3.6,1.8,0.7,2.0,1.14,1.6,11.3768714555774
45.2,2.2,5.8,23.6,26.0,47.2,0.0,0.5,14.0,29.0,0.175,0.1,2.0,19.0,0.14,0.1,0.1,0.26,2.5,2.8,4.8,4.3,13.0,0.0,4.8,4.3,4.0,2.4,1.07,3.5,14.5235175011212
52.4,8.2,10.6,24.8,16.4,44.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.19,0.8,3.5,3.1,3.0,30.0,29.0,3.1,2.4,4.7,4.1,0.54,2.6,13.2352777653764
48.8,13.0,10.6,16.4,9.2,35.2,0.0,0.51,14.0,27.0,0.14,0.04,2.0,35.0,0.175,0.07,0.1,0.47,0.8,0.9,3.7,3.2,5.0,12.0,3.5,1.2,2.6,3.3,0.47,2.1,10.8362408394287
45.2,7.0,11.8,8.0,22.4,30.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,28.0,0.07,0.05,0.1,0.08,2.7,3.3,4.0,4.5,21.0,0.0,0.5,0.6,1.1,3.4,0.44,3.6,15.4661343294267
11.6,3.4,3.4,8.0,17.6,41.2,0.0,0.5,14.0,22.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.35,1.8,1.2,3.4,2.7,12.0,7.0,2.8,4.3,1.2,3.1,0.46,2.4,7.20858219168879
45.2,3.4,7.0,10.4,17.6,13.6,0.0,0.51,14.0,14.0,0.175,0.04,2.0,21.0,0.07,0.07,0.1,0.1,1.3,0.9,3.8,2.7,10.0,7.0,0.3,0.5,2.0,4.8,0.21,1.9,9.96700959275402
46.4,4.6,5.8,11.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.08,2.0,22.0,0.105,0.03,0.1,0.41,0.3,0.3,2.0,2.6,27.0,23.0,2.6,5.0,0.4,1.9,0.23,1.0,15.8784706311658
21.2,3.4,1.0,9.2,10.4,20.8,0.0,0.51,14.0,20.0,0.14,0.07,2.0,16.0,0.105,0.09,0.1,0.13,0.9,2.3,3.6,3.1,26.0,10.0,1.4,3.7,0.2,4.2,0.76,1.4,8.53867578981892
48.8,3.4,9.4,8.0,15.2,18.4,0.0,0.51,14.0,29.0,0.175,0.07,2.0,7.0,0.175,0.1,0.1,0.43,1.9,1.6,4.2,3.2,9.0,7.0,2.0,2.1,1.8,2.8,0.82,2.3,12.7898813452139
44.0,3.4,2.2,4.4,14.0,31.6,0.0,0.51,14.0,28.0,0.105,0.07,2.0,22.0,0.07,0.02,0.1,0.25,1.6,3.6,4.0,4.9,14.0,5.0,4.3,4.4,1.3,3.0,0.73,1.6,13.8324494795292
46.4,8.2,8.2,10.4,24.8,41.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,21.0,0.14,0.06,0.1,0.42,2.6,0.9,4.9,3.6,7.0,21.0,1.9,3.3,4.4,2.5,0.17,3.3,13.1876163878357
15.2,7.0,5.8,15.2,17.6,16.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,27.0,0.07,0.05,0.1,0.46,1.5,1.7,4.6,2.5,20.0,6.0,4.7,1.9,4.2,3.1,0.67,1.7,10.630584740138
9.2,3.4,8.2,14.0,11.6,42.4,0.0,0.51,14.0,27.0,0.175,0.04,2.0,14.0,0.175,0.05,0.1,0.22,1.5,2.2,3.4,2.7,23.0,0.0,4.9,0.7,4.6,3.1,0.64,1.5,10.0292440449681
38.0,10.6,8.2,20.0,23.6,31.6,0.0,0.5,14.0,28.0,0.14,0.01,2.0,17.0,0.105,0.1,0.1,0.47,1.2,0.6,4.5,3.5,29.0,11.0,1.0,0.9,1.9,3.4,0.59,2.9,9.82708761337493
38.0,4.6,13.0,8.0,12.8,24.4,0.0,0.5,14.0,20.0,0.175,0.03,2.0,14.0,0.14,0.1,0.1,0.33,1.5,1.9,2.8,4.0,9.0,20.0,4.5,3.9,0.9,3.6,0.24,1.7,12.8960005869897
33.2,5.8,4.6,4.4,10.4,22.0,0.0,0.5,14.0,9.0,0.14,0.03,2.0,31.0,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5.0,19.0,2.7,2.5,3.6,1.7,0.23,2.0,8.26008584291628
15.2,4.6,9.4,4.4,10.4,50.8,0.0,0.5,14.0,14.0,0.105,0.08,2.0,33.0,0.175,0.05,0.1,0.47,0.9,1.2,2.5,1.8,5.0,11.0,5.0,2.5,0.7,1.4,0.42,1.3,7.27680694225824
15.2,3.4,7.0,12.8,21.2,50.8,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.07,0.1,0.26,2.3,1.9,4.9,4.9,12.0,22.0,3.3,1.3,4.7,1.6,1.25,1.5,11.196961427551
52.4,3.4,13.0,5.6,12.8,12.4,0.0,0.51,14.0,22.0,0.14,0.05,2.0,31.0,0.14,0.02,0.1,0.5,1.1,0.9,4.9,4.3,25.0,29.0,2.7,4.2,4.9,0.9,0.88,2.3,9.05516894936418
14.0,13.0,11.8,21.2,5.6,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,9.0,0.105,0.02,0.1,0.12,0.5,1.6,1.9,3.5,28.0,18.0,3.1,1.1,3.2,1.0,0.43,1.8,7.5741978188715
12.8,4.6,7.0,12.8,10.4,50.8,0.0,0.5,14.0,32.0,0.175,0.05,2.0,18.0,0.105,0.1,0.1,0.3,1.1,2.5,4.9,2.0,5.0,6.0,3.4,0.1,2.2,2.3,0.67,1.2,10.8900758446938
32.0,7.0,7.0,3.2,11.6,43.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,10.0,0.105,0.02,0.1,0.35,1.1,2.4,5.0,4.9,8.0,30.0,2.6,4.0,3.4,3.2,0.84,3.9,5.885570985146
42.8,9.4,3.4,6.8,14.0,52.0,0.0,0.5,14.0,33.0,0.14,0.02,2.0,25.0,0.175,0.01,0.1,0.35,1.8,0.5,5.0,4.9,30.0,14.0,4.2,4.5,4.0,2.0,0.26,3.1,10.8830020212662
52.4,2.2,5.8,20.0,26.0,20.8,0.0,0.51,14.0,25.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.43,2.1,2.8,4.3,4.9,9.0,4.0,4.0,4.4,4.8,3.4,1.9,4.2,12.0732311330368
32.0,9.4,11.8,5.6,17.6,48.4,0.0,0.51,14.0,25.0,0.07,0.05,2.0,31.0,0.105,0.09,0.1,0.49,2.0,2.3,4.4,3.1,20.0,9.0,3.8,2.7,0.4,1.4,1.0,2.8,10.5690492060595
10.4,4.6,4.6,14.0,3.2,12.4,0.0,0.5,14.0,21.0,0.175,0.1,2.0,12.0,0.14,0.08,0.1,0.35,0.4,2.8,1.9,2.0,14.0,17.0,1.5,1.5,5.0,0.3,0.22,1.1,10.8145845638547
50.0,9.4,8.2,24.8,18.8,38.8,0.0,0.5,14.0,10.0,0.175,0.08,2.0,31.0,0.105,0.02,0.1,0.25,1.6,0.9,5.0,4.7,29.0,22.0,4.3,4.1,4.5,3.7,0.45,4.4,9.80773401555011
29.6,2.2,11.8,22.4,6.8,48.4,0.0,0.5,14.0,21.0,0.175,0.07,2.0,11.0,0.105,0.08,0.1,0.12,0.3,0.2,3.5,2.0,5.0,7.0,3.1,4.1,2.8,3.6,0.17,1.1,16.923497505419
9.2,8.2,10.6,10.4,17.6,14.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,9.0,0.14,0.04,0.1,0.24,1.7,1.5,4.5,4.4,6.0,28.0,3.4,1.5,3.9,4.8,0.19,2.4,7.4324950211853
34.4,5.8,5.8,22.4,23.6,29.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,19.0,0.105,0.05,0.1,0.26,2.9,4.4,4.8,4.6,25.0,21.0,2.7,0.9,1.4,4.7,1.72,3.3,18.1294626250144
11.6,5.8,11.8,8.0,15.2,34.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,7.0,0.07,0.04,0.1,0.14,1.3,3.1,3.8,3.0,22.0,16.0,3.3,0.2,4.4,2.0,1.29,2.4,8.00543006567358
26.0,3.4,10.6,20.0,18.8,46.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.035,0.03,0.1,0.07,1.9,3.2,4.1,4.3,28.0,4.0,4.1,0.8,2.5,1.5,0.11,2.3,15.1643672306802
50.0,4.6,10.6,18.8,26.0,26.8,0.0,0.51,14.0,27.0,0.175,0.02,2.0,29.0,0.105,0.02,0.1,0.25,2.7,2.9,5.0,4.8,1.0,5.0,4.2,3.1,2.6,2.7,0.18,3.6,16.7634090831209
51.2,4.6,3.4,23.6,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,16.0,0.035,0.02,0.1,0.16,1.0,4.2,1.8,4.0,11.0,13.0,3.5,0.3,5.0,3.3,0.7,1.7,19.4943312800481
6.8,13.0,10.6,16.4,11.6,28.0,0.0,0.51,14.0,30.0,0.07,0.03,2.0,15.0,0.14,0.05,0.1,0.39,0.9,1.0,3.0,4.9,12.0,23.0,4.8,2.9,2.4,4.4,0.19,2.2,6.9301952168207
29.6,8.2,10.6,14.0,8.0,12.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,10.0,0.14,0.04,0.1,0.36,0.5,2.2,3.9,4.8,0.0,10.0,0.7,3.7,0.8,1.4,0.47,3.3,10.688109255106
32.0,9.4,9.4,20.0,14.0,46.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.23,1.3,2.7,4.1,1.9,14.0,16.0,1.6,4.9,1.8,0.8,0.9,1.0,16.9032680735062
40.4,13.0,8.2,9.2,15.2,10.0,0.0,0.5,14.0,21.0,0.105,0.08,2.0,31.0,0.14,0.05,0.1,0.34,1.3,1.9,4.7,3.5,19.0,2.0,3.7,4.1,0.8,0.8,0.91,2.8,8.46349565491615
35.6,3.4,8.2,17.6,14.0,12.4,0.0,0.5,14.0,32.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.34,0.7,0.8,3.4,3.0,1.0,20.0,5.0,0.5,0.7,0.3,0.28,2.3,8.57952527562087
21.2,13.0,5.8,21.2,4.4,10.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,24.0,0.175,0.1,0.1,0.32,0.2,0.4,3.0,2.8,9.0,22.0,1.1,0.6,3.8,0.3,0.12,1.1,15.1061556425248
47.6,13.0,13.0,5.6,12.8,34.0,0.0,0.5,14.0,13.0,0.105,0.06,2.0,13.0,0.14,0.04,0.1,0.23,0.6,1.3,3.5,3.2,11.0,21.0,3.4,3.9,0.7,2.6,0.56,1.8,8.48725330539916
26.0,4.6,10.6,9.2,26.0,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,25.0,0.175,0.08,0.1,0.45,2.4,1.3,4.2,4.8,8.0,9.0,3.9,3.3,4.5,2.6,0.94,3.8,8.65692968988996
17.6,10.6,8.2,17.6,15.2,25.6,0.0,0.51,14.0,29.0,0.175,0.06,2.0,26.0,0.105,0.09,0.1,0.17,1.4,1.5,3.8,4.4,2.0,28.0,2.0,1.0,1.3,3.5,0.51,1.9,9.47279939091812
21.2,5.8,2.2,8.0,17.6,10.0,0.0,0.5,14.0,30.0,0.175,0.06,2.0,19.0,0.175,0.03,0.1,0.49,2.3,1.6,4.5,4.4,24.0,19.0,4.8,1.8,4.3,4.6,0.33,4.0,8.75428447205056
28.4,7.0,9.4,21.2,6.8,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,5.0,0.14,0.08,0.1,0.25,0.4,2.6,2.1,2.1,2.0,15.0,2.4,3.6,2.1,1.7,0.17,1.0,14.4857845149072
46.4,10.6,9.4,22.4,18.8,32.8,0.0,0.5,14.0,31.0,0.14,0.05,2.0,33.0,0.105,0.01,0.1,0.33,1.7,4.2,4.3,2.5,27.0,16.0,3.7,4.9,1.7,2.8,0.62,2.2,19.3674542366018
46.4,7.0,3.4,15.2,10.4,19.6,0.0,0.5,14.0,20.0,0.175,0.05,2.0,29.0,0.07,0.04,0.1,0.15,1.0,1.5,3.3,2.5,19.0,5.0,3.8,0.6,0.3,3.5,0.48,2.0,10.9615434026818
16.4,10.6,5.8,22.4,23.6,19.6,0.0,0.5,14.0,19.0,0.105,0.09,2.0,24.0,0.035,0.01,0.1,0.16,1.5,1.0,4.0,5.0,11.0,12.0,1.6,4.8,3.5,2.1,0.64,3.4,7.45431313475334
26.0,3.4,2.2,12.8,4.4,10.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,7.0,0.07,0.04,0.1,0.39,0.4,1.8,1.9,3.0,13.0,16.0,0.1,1.5,1.3,0.8,0.3,1.2,10.6084653616466
9.2,7.0,7.0,15.2,11.6,11.2,0.0,0.5,14.0,24.0,0.14,0.02,2.0,12.0,0.105,0.1,0.1,0.34,0.8,2.9,3.1,3.1,15.0,17.0,1.3,4.3,1.3,4.1,0.2,1.1,11.0320524147694
21.2,11.8,3.4,11.6,21.2,18.4,0.0,0.51,14.0,24.0,0.105,0.07,2.0,9.0,0.14,0.04,0.1,0.32,2.4,2.7,4.7,3.2,30.0,1.0,1.6,2.2,1.7,4.3,1.15,2.4,12.6438726005375
