w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_top_right_T
20.0,11.8,3.4,5.6,11.6,44.8,0.0,0.51,14.0,33.0,0.175,0.07,2.0,3.0,0.105,0.09,0.1,0.36,1.1,3.3,3.3,1.1,9.0,1.0,2.9,4.8,3.6,3.3,0.15,1.0,0.158733612077034
41.6,4.6,5.8,21.2,23.6,31.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,34.0,0.07,0.03,0.1,0.22,2.1,2.1,4.9,4.5,12.0,20.0,2.9,2.6,4.3,0.8,0.22,3.0,0.0459117527041338
38.0,4.6,5.8,16.4,4.4,41.2,0.0,0.5,14.0,30.0,0.175,0.05,2.0,33.0,0.105,0.02,0.1,0.07,0.5,4.0,2.7,2.9,10.0,12.0,1.2,4.6,2.6,4.8,0.28,1.0,0.0502602784077431
23.6,3.4,8.2,26.0,8.0,13.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,29.0,0.105,0.05,0.1,0.16,0.5,3.1,4.2,1.7,19.0,18.0,4.4,2.9,1.9,3.9,0.39,1.1,0.0533477233729385
21.2,13.0,2.2,18.8,23.6,52.0,0.0,0.5,14.0,21.0,0.105,0.07,2.0,10.0,0.105,0.09,0.1,0.18,2.2,1.9,3.8,3.6,13.0,16.0,0.4,1.6,2.8,0.8,0.94,3.4,0.222188747203194
11.6,3.4,11.8,20.0,10.4,32.8,0.0,0.51,14.0,16.0,0.14,0.02,2.0,15.0,0.07,0.04,0.1,0.44,1.4,1.4,4.5,4.8,23.0,2.0,4.2,4.0,1.1,0.7,0.13,1.8,0.076658730117409
27.2,10.6,7.0,17.6,15.2,38.8,0.0,0.5,14.0,32.0,0.07,0.03,2.0,11.0,0.105,0.08,0.1,0.43,0.8,1.1,3.9,1.6,9.0,19.0,2.2,4.8,4.2,1.4,0.34,1.5,0.0543237835157269
24.8,4.6,11.8,12.8,5.6,22.0,0.0,0.5,14.0,27.0,0.14,0.1,2.0,31.0,0.035,0.03,0.1,0.48,0.3,1.6,3.1,1.2,28.0,26.0,5.0,0.7,2.4,5.0,0.16,1.1,0.0393985330720332
29.6,1.0,5.8,6.8,16.4,38.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,14.0,0.035,0.02,0.1,0.22,1.5,0.5,4.9,3.1,2.0,30.0,1.7,2.1,1.6,4.8,0.1,1.7,0.0592311882103004
8.0,2.2,7.0,18.8,9.2,41.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.14,0.04,0.1,0.19,1.1,1.4,4.1,4.1,3.0,20.0,1.4,4.0,4.9,0.9,0.38,1.1,0.181507612846898
28.4,9.4,7.0,8.0,4.4,24.4,0.0,0.51,14.0,3.0,0.07,0.04,2.0,28.0,0.175,0.05,0.1,0.43,0.5,0.2,2.1,2.6,7.0,13.0,3.6,0.1,3.8,2.7,0.19,2.0,0.0562979742379195
47.6,1.0,1.0,17.6,14.0,34.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,34.0,0.175,0.06,0.1,0.49,1.0,3.7,2.6,4.3,16.0,14.0,0.5,4.5,3.0,4.2,0.32,2.3,0.21562165512995
36.8,4.6,8.2,14.0,18.8,35.2,0.0,0.5,14.0,23.0,0.175,0.08,2.0,18.0,0.105,0.06,0.1,0.28,1.7,2.0,4.3,4.2,9.0,13.0,4.0,4.0,0.4,0.3,0.42,4.1,0.033664888400784
44.0,1.0,7.0,3.2,11.6,12.4,0.0,0.51,14.0,27.0,0.105,0.05,2.0,22.0,0.105,0.1,0.1,0.5,0.9,3.1,3.3,4.9,28.0,18.0,0.3,1.1,0.5,3.9,0.44,3.0,0.0338439259058714
17.6,8.2,10.6,12.8,22.4,43.6,0.0,0.5,14.0,24.0,0.175,0.05,2.0,27.0,0.105,0.03,0.1,0.44,1.6,2.9,5.0,3.3,19.0,18.0,3.5,3.7,2.3,3.7,0.64,2.5,0.0547668213276212
44.0,4.6,5.8,5.6,16.4,13.6,0.0,0.5,14.0,31.0,0.105,0.08,2.0,26.0,0.14,0.06,0.1,0.36,1.6,2.3,3.1,4.7,8.0,13.0,1.7,0.1,2.6,2.5,1.42,2.9,0.0419994428147237
32.0,9.4,13.0,21.2,15.2,40.0,0.0,0.5,14.0,24.0,0.07,0.05,2.0,8.0,0.07,0.06,0.1,0.17,1.1,2.1,5.0,3.4,1.0,4.0,1.6,4.9,1.6,1.1,0.74,1.7,0.0255720461895827
42.8,8.2,5.8,5.6,15.2,31.6,0.0,0.5,14.0,32.0,0.07,0.06,2.0,28.0,0.07,0.07,0.1,0.15,0.7,3.5,2.7,4.0,17.0,10.0,3.5,4.2,1.1,4.5,0.45,1.9,0.0415276913975956
48.8,7.0,11.8,10.4,4.4,32.8,0.0,0.5,14.0,12.0,0.14,0.05,2.0,8.0,0.105,0.01,0.1,0.37,0.2,1.5,2.9,1.2,25.0,26.0,3.9,3.9,1.3,2.4,0.14,1.1,0.0191712651637199
29.6,10.6,8.2,23.6,4.4,25.6,0.0,0.5,14.0,32.0,0.105,0.09,2.0,20.0,0.14,0.05,0.1,0.26,0.2,2.9,1.8,2.0,30.0,30.0,2.1,4.1,3.3,4.5,0.12,1.5,0.0462610850355469
41.6,8.2,10.6,20.0,18.8,7.6,0.0,0.5,14.0,21.0,0.07,0.06,2.0,32.0,0.14,0.1,0.1,0.25,0.8,1.0,4.4,4.2,13.0,5.0,2.6,3.3,4.3,4.9,0.17,3.6,0.0230528468878239
47.6,10.6,8.2,3.2,6.8,30.4,0.0,0.5,14.0,20.0,0.035,0.01,2.0,25.0,0.14,0.02,0.1,0.26,0.9,1.8,2.3,4.1,3.0,21.0,3.2,3.5,2.2,1.3,0.25,1.0,0.0282540973163691
46.4,4.6,8.2,17.6,18.8,17.2,0.0,0.51,14.0,7.0,0.14,0.09,2.0,24.0,0.14,0.07,0.1,0.24,1.8,0.5,4.6,4.4,14.0,21.0,2.4,3.4,4.1,0.9,0.25,3.4,0.0275607879444726
22.4,7.0,4.6,10.4,14.0,6.4,0.0,0.51,14.0,26.0,0.105,0.09,2.0,9.0,0.175,0.07,0.1,0.33,1.3,2.3,3.8,3.4,10.0,11.0,0.8,4.0,3.6,4.1,0.59,2.8,0.100979904649182
24.8,8.2,2.2,5.6,4.4,31.6,0.0,0.5,14.0,28.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.47,0.3,2.9,2.5,3.6,7.0,5.0,1.7,0.2,3.3,3.2,0.15,1.4,0.200569852682095
45.2,5.8,11.8,26.0,8.0,16.0,0.0,0.51,14.0,31.0,0.105,0.06,2.0,25.0,0.14,0.06,0.1,0.44,0.4,2.9,3.8,4.6,21.0,30.0,4.8,4.8,4.4,3.4,0.19,2.3,0.0204178582560896
52.4,2.2,13.0,16.4,11.6,49.6,0.0,0.51,14.0,17.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,1.3,1.4,4.0,4.7,1.0,19.0,4.6,2.4,4.3,4.3,0.39,1.4,0.014857874555135
48.8,4.6,11.8,11.6,23.6,11.2,0.0,0.5,14.0,32.0,0.14,0.05,2.0,26.0,0.175,0.02,0.1,0.33,2.7,2.4,4.7,4.9,23.0,21.0,3.6,1.4,0.9,2.4,2.26,3.8,0.0185529654320539
22.4,10.6,5.8,8.0,17.6,18.4,0.0,0.51,14.0,35.0,0.035,0.01,2.0,24.0,0.105,0.05,0.1,0.13,2.1,1.9,3.4,4.5,8.0,10.0,2.1,0.1,1.9,2.6,1.49,2.1,0.0824939311046165
44.0,3.4,5.8,10.4,6.8,11.2,0.0,0.51,14.0,33.0,0.105,0.01,2.0,14.0,0.14,0.09,0.1,0.21,0.7,2.9,4.4,2.8,0.0,1.0,0.3,0.3,2.6,2.1,0.61,2.1,0.0412914770854873
44.0,3.4,13.0,16.4,9.2,14.8,0.0,0.51,14.0,30.0,0.14,0.07,2.0,25.0,0.035,0.03,0.1,0.24,0.8,2.2,4.4,4.2,9.0,6.0,1.1,4.5,4.9,3.4,0.44,2.9,0.0187572527590475
51.2,7.0,9.4,26.0,15.2,20.8,0.0,0.5,14.0,23.0,0.07,0.05,2.0,35.0,0.035,0.02,0.1,0.28,1.0,1.6,4.4,4.5,0.0,18.0,1.9,3.8,5.0,4.5,0.12,4.1,0.0217096543017343
9.2,3.4,11.8,6.8,16.4,17.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,28.0,0.175,0.07,0.1,0.4,1.9,2.7,4.4,3.4,22.0,5.0,2.5,5.0,2.0,5.0,0.25,1.6,0.102318083102856
40.4,7.0,7.0,11.6,4.4,36.4,0.0,0.51,14.0,27.0,0.105,0.03,2.0,7.0,0.175,0.08,0.1,0.29,0.4,0.9,2.2,3.6,21.0,29.0,0.6,1.2,2.5,2.5,0.29,1.3,0.0385111321990514
28.4,5.8,10.6,18.8,16.4,38.8,0.0,0.5,14.0,21.0,0.035,0.01,2.0,6.0,0.105,0.08,0.1,0.49,0.7,2.4,4.6,1.6,1.0,16.0,0.1,3.4,0.3,0.3,0.37,1.4,0.0352994038459956
51.2,13.0,4.6,9.2,4.4,43.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,6.0,0.07,0.05,0.1,0.26,0.3,3.4,2.0,1.8,5.0,1.0,2.6,3.2,0.8,2.6,0.24,1.2,0.0451761918524928
41.6,7.0,8.2,24.8,16.4,37.6,0.0,0.51,14.0,20.0,0.07,0.03,2.0,6.0,0.105,0.05,0.1,0.37,1.4,0.9,4.4,3.3,8.0,26.0,0.2,2.6,3.9,5.0,0.5,2.4,0.0303244386500398
35.6,8.2,7.0,2.0,3.2,32.8,0.0,0.51,14.0,34.0,0.035,0.03,2.0,28.0,0.175,0.07,0.1,0.42,0.3,4.2,2.0,1.7,6.0,28.0,2.4,2.9,1.5,2.4,0.17,1.0,0.0465944646118856
24.8,5.8,2.2,17.6,20.0,26.8,0.0,0.5,14.0,16.0,0.105,0.05,2.0,8.0,0.14,0.04,0.1,0.33,1.8,1.8,4.4,3.6,24.0,7.0,0.6,0.8,0.1,2.1,0.62,2.0,0.194607262252338
34.4,10.6,5.8,16.4,6.8,32.8,0.0,0.5,14.0,22.0,0.07,0.02,2.0,29.0,0.105,0.07,0.1,0.27,0.8,2.1,4.5,1.5,18.0,28.0,4.2,4.4,1.1,0.7,0.23,1.2,0.0553885262417902
12.8,4.6,9.4,15.2,12.8,10.0,0.0,0.5,14.0,29.0,0.07,0.01,2.0,11.0,0.07,0.07,0.1,0.46,0.7,3.7,4.1,3.7,19.0,0.0,2.0,1.6,0.8,5.0,0.22,2.1,0.0921046245687426
47.6,3.4,2.2,17.6,12.8,47.2,0.0,0.51,14.0,29.0,0.14,0.03,2.0,27.0,0.105,0.1,0.1,0.49,1.1,3.4,4.6,4.1,16.0,20.0,1.2,3.8,2.0,4.7,0.31,3.4,0.0968816091380927
50.0,4.6,2.2,23.6,16.4,22.0,0.0,0.51,14.0,21.0,0.175,0.09,2.0,34.0,0.175,0.07,0.1,0.2,2.0,2.3,4.8,3.9,1.0,14.0,1.0,2.5,3.6,2.3,0.3,1.4,0.0968787503116676
29.6,1.0,13.0,21.2,6.8,48.4,0.0,0.5,14.0,33.0,0.105,0.07,2.0,16.0,0.07,0.06,0.1,0.12,0.3,0.5,4.4,4.4,10.0,25.0,2.6,1.8,0.6,3.6,0.19,2.1,0.0259395744965816
22.4,4.6,9.4,6.8,5.6,32.8,0.0,0.51,14.0,32.0,0.14,0.07,2.0,14.0,0.175,0.06,0.1,0.37,0.6,3.3,2.9,4.8,7.0,25.0,2.1,0.8,4.0,1.3,0.2,1.2,0.0527630906360193
29.6,10.6,13.0,11.6,9.2,40.0,0.0,0.5,14.0,22.0,0.175,0.03,2.0,17.0,0.035,0.02,0.1,0.05,0.6,1.2,3.0,2.9,16.0,0.0,1.4,2.8,0.2,3.5,0.33,2.4,0.0284010951165666
21.2,5.8,8.2,16.4,23.6,32.8,0.0,0.5,14.0,26.0,0.175,0.01,2.0,24.0,0.035,0.02,0.1,0.34,2.4,1.7,5.0,4.0,7.0,2.0,1.8,0.6,1.3,1.0,0.49,2.1,0.0603805880616424
18.8,7.0,4.6,23.6,22.4,32.8,0.0,0.5,14.0,13.0,0.035,0.03,2.0,12.0,0.175,0.06,0.1,0.46,1.1,0.9,4.5,4.2,16.0,16.0,2.4,2.4,4.7,3.9,0.13,4.0,0.122640863676476
11.6,8.2,9.4,12.8,8.0,35.2,0.0,0.5,14.0,22.0,0.105,0.06,2.0,15.0,0.035,0.03,0.1,0.19,0.9,0.7,1.9,1.5,7.0,3.0,2.4,0.4,1.7,4.3,0.29,1.4,0.0961129968556165
33.2,8.2,8.2,20.0,10.4,47.2,0.0,0.5,14.0,17.0,0.14,0.07,2.0,32.0,0.14,0.07,0.1,0.4,0.9,0.4,4.4,2.8,11.0,26.0,2.0,4.9,4.4,0.8,0.14,1.6,0.0390561796469048
44.0,11.8,8.2,5.6,17.6,6.4,0.0,0.5,14.0,26.0,0.14,0.08,2.0,35.0,0.14,0.1,0.1,0.29,0.9,2.1,4.9,4.9,11.0,19.0,2.2,1.6,3.5,2.9,0.55,3.1,0.0291874152675899
36.8,11.8,11.8,23.6,5.6,26.8,0.0,0.51,14.0,7.0,0.07,0.06,2.0,27.0,0.035,0.01,0.1,0.38,0.3,0.3,2.6,2.8,4.0,19.0,1.3,0.6,3.0,3.6,0.27,1.8,0.0254766153522241
52.4,9.4,3.4,17.6,15.2,50.8,0.0,0.51,14.0,35.0,0.175,0.1,2.0,5.0,0.14,0.07,0.1,0.23,0.8,3.5,4.3,2.1,25.0,5.0,1.1,4.0,4.3,3.3,0.25,1.7,0.0598385888514908
40.4,2.2,3.4,23.6,6.8,40.0,0.0,0.5,14.0,27.0,0.105,0.08,2.0,24.0,0.14,0.04,0.1,0.49,0.8,0.7,2.6,3.2,10.0,4.0,2.2,0.6,2.0,1.6,0.27,1.8,0.0728408704618506
26.0,4.6,7.0,5.6,21.2,38.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,28.0,0.105,0.08,0.1,0.22,1.5,3.8,5.0,4.8,0.0,13.0,0.5,0.1,1.1,0.5,1.4,3.6,0.0586301745762633
29.6,5.8,8.2,23.6,24.8,44.8,0.0,0.51,14.0,29.0,0.105,0.07,2.0,17.0,0.175,0.09,0.1,0.46,2.4,3.7,4.3,4.0,2.0,9.0,2.3,2.4,3.0,4.0,0.84,3.6,0.0420216028933282
33.2,4.6,10.6,12.8,3.2,49.6,0.0,0.51,14.0,28.0,0.14,0.09,2.0,30.0,0.105,0.09,0.1,0.15,0.3,2.3,1.6,2.2,2.0,22.0,0.1,4.6,0.4,1.9,0.17,1.0,0.0293260394676994
42.8,13.0,13.0,17.6,11.6,44.8,0.0,0.51,14.0,21.0,0.105,0.06,2.0,10.0,0.175,0.01,0.1,0.34,1.3,2.0,4.3,4.7,29.0,23.0,1.1,4.6,4.0,2.6,0.84,1.2,0.0187807612752251
48.8,10.6,9.4,5.6,23.6,44.8,0.0,0.5,14.0,35.0,0.07,0.07,2.0,12.0,0.14,0.02,0.1,0.2,1.6,0.9,4.7,3.7,18.0,20.0,5.0,0.6,3.1,3.5,0.38,2.7,0.0229283901903568
10.4,4.6,11.8,23.6,24.8,16.0,0.0,0.5,14.0,20.0,0.175,0.04,2.0,34.0,0.105,0.1,0.1,0.17,2.4,2.1,4.6,5.0,23.0,4.0,4.8,2.3,5.0,4.9,1.32,3.5,0.0856808280287879
14.0,5.8,10.6,11.6,5.6,23.2,0.0,0.5,14.0,30.0,0.07,0.04,2.0,32.0,0.14,0.05,0.1,0.47,0.6,1.4,2.7,2.0,21.0,16.0,2.4,4.4,1.5,1.3,0.31,1.6,0.0808952923852444
46.4,8.2,7.0,11.6,18.8,16.0,0.0,0.51,14.0,34.0,0.14,0.1,2.0,35.0,0.105,0.07,0.1,0.48,2.2,4.3,4.6,3.9,4.0,1.0,2.9,0.3,4.4,0.4,0.11,3.8,0.0326340459129949
39.2,8.2,11.8,17.6,9.2,13.6,0.0,0.51,14.0,29.0,0.105,0.06,2.0,32.0,0.14,0.02,0.1,0.49,0.6,3.8,4.9,3.5,21.0,22.0,0.9,3.2,0.6,2.6,0.42,1.0,0.0229087565255708
45.2,5.8,9.4,26.0,26.0,31.6,0.0,0.51,14.0,35.0,0.035,0.01,2.0,26.0,0.105,0.1,0.1,0.33,2.1,1.5,5.0,4.3,0.0,0.0,2.9,1.1,2.2,3.6,0.55,2.9,0.0240312256677706
10.4,8.2,11.8,5.6,23.6,49.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,20.0,0.07,0.07,0.1,0.28,1.4,2.5,4.5,5.0,30.0,23.0,1.3,2.5,2.1,2.4,0.82,3.4,0.0877526313951973
8.0,4.6,8.2,10.4,24.8,49.6,0.0,0.5,14.0,27.0,0.07,0.05,2.0,33.0,0.105,0.01,0.1,0.41,2.2,3.2,4.3,4.4,10.0,19.0,3.9,5.0,2.7,1.1,1.29,3.8,0.168845064433921
32.0,4.6,5.8,11.6,9.2,5.2,0.0,0.5,14.0,26.0,0.105,0.02,2.0,19.0,0.14,0.04,0.1,0.24,0.8,2.9,3.5,3.2,24.0,30.0,1.9,1.1,0.6,1.2,0.72,1.6,0.0568007959990037
48.8,13.0,2.2,21.2,16.4,24.4,0.0,0.51,14.0,32.0,0.14,0.04,2.0,15.0,0.07,0.06,0.1,0.28,2.1,3.2,4.3,4.5,27.0,3.0,3.7,4.8,0.8,2.9,1.12,1.3,0.0978448388865628
48.8,2.2,10.6,9.2,17.6,32.8,0.0,0.5,14.0,35.0,0.14,0.02,2.0,25.0,0.105,0.05,0.1,0.38,1.2,3.2,4.2,2.1,4.0,28.0,5.0,0.3,3.4,4.5,1.11,1.5,0.0201767810068478
17.6,5.8,13.0,24.8,21.2,11.2,0.0,0.51,14.0,34.0,0.07,0.03,2.0,7.0,0.105,0.01,0.1,0.26,1.1,1.5,4.0,3.5,28.0,13.0,1.4,0.8,3.8,3.4,0.49,2.5,0.0455861514718344
46.4,3.4,1.0,5.6,8.0,25.6,0.0,0.5,14.0,31.0,0.14,0.02,2.0,12.0,0.105,0.1,0.1,0.31,1.0,1.9,5.0,4.0,11.0,24.0,1.7,2.6,0.8,2.2,0.59,2.5,0.224564581932123
38.0,13.0,8.2,17.6,24.8,37.6,0.0,0.5,14.0,35.0,0.175,0.04,2.0,27.0,0.105,0.04,0.1,0.46,1.3,1.2,5.0,4.8,21.0,18.0,2.1,0.7,5.0,2.9,0.71,4.6,0.0342429250661474
45.2,4.6,10.6,15.2,6.8,12.4,0.0,0.51,14.0,31.0,0.105,0.05,2.0,22.0,0.14,0.08,0.1,0.2,0.6,2.0,3.3,4.0,21.0,24.0,2.9,2.0,2.0,0.8,0.57,1.7,0.0216511948896493
44.0,13.0,3.4,8.0,26.0,11.2,0.0,0.51,14.0,27.0,0.07,0.06,2.0,19.0,0.105,0.07,0.1,0.26,2.4,2.7,4.8,4.8,21.0,23.0,0.6,3.1,2.6,1.3,1.0,4.4,0.073401298804942
6.8,11.8,11.8,11.6,8.0,22.0,0.0,0.5,14.0,33.0,0.105,0.04,2.0,30.0,0.07,0.06,0.1,0.08,0.6,2.1,4.7,3.6,4.0,12.0,1.0,3.3,3.2,2.8,0.19,2.9,0.132309885324102
11.6,11.8,7.0,24.8,26.0,8.8,0.0,0.51,14.0,34.0,0.07,0.03,2.0,13.0,0.07,0.06,0.1,0.2,2.3,3.5,4.7,4.0,16.0,17.0,3.1,4.1,3.4,0.7,0.34,3.6,0.128434035763979
45.2,4.6,4.6,4.4,4.4,41.2,0.0,0.51,14.0,32.0,0.14,0.03,2.0,11.0,0.175,0.01,0.1,0.23,0.5,0.8,1.6,4.2,21.0,6.0,0.2,2.0,3.4,1.5,0.42,1.1,0.0512231013030308
52.4,11.8,13.0,24.8,11.6,10.0,0.0,0.5,14.0,30.0,0.14,0.08,2.0,21.0,0.105,0.04,0.1,0.13,1.4,1.6,4.0,1.8,9.0,22.0,0.6,0.6,1.2,0.8,0.31,1.3,0.0157059356030332
44.0,8.2,11.8,26.0,18.8,28.0,0.0,0.5,14.0,32.0,0.07,0.03,2.0,16.0,0.105,0.02,0.1,0.41,2.3,1.5,4.3,4.4,21.0,2.0,4.5,0.5,1.0,4.0,0.56,4.1,0.0202670006286826
39.2,5.8,8.2,22.4,3.2,44.8,0.0,0.51,14.0,14.0,0.105,0.1,2.0,15.0,0.105,0.01,0.1,0.27,0.4,0.4,2.0,1.4,21.0,16.0,2.5,3.7,0.7,1.1,0.27,1.0,0.0338418952492195
6.8,8.2,8.2,16.4,4.4,29.2,0.0,0.5,14.0,14.0,0.105,0.04,2.0,29.0,0.175,0.09,0.1,0.47,0.3,0.7,2.1,1.9,8.0,0.0,0.2,2.8,1.7,0.6,0.14,1.8,0.194160589421996
16.4,4.6,11.8,3.2,11.6,47.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,22.0,0.14,0.08,0.1,0.18,0.7,2.8,4.8,2.7,7.0,27.0,3.7,1.7,4.8,5.0,0.57,2.6,0.0556834437692944
42.8,9.4,7.0,12.8,10.4,50.8,0.0,0.5,14.0,21.0,0.105,0.04,2.0,13.0,0.175,0.08,0.1,0.26,1.1,0.8,2.3,4.9,14.0,30.0,1.4,3.1,3.1,3.1,0.28,1.6,0.0349382463555387
42.8,4.6,7.0,23.6,17.6,47.2,0.0,0.51,14.0,32.0,0.07,0.07,2.0,30.0,0.14,0.09,0.1,0.41,1.7,3.2,3.1,4.2,29.0,13.0,2.4,4.8,0.3,2.8,0.65,3.0,0.0361988395735944
27.2,9.4,7.0,8.0,21.2,5.2,0.0,0.51,14.0,35.0,0.07,0.03,2.0,31.0,0.175,0.01,0.1,0.33,2.4,1.9,4.4,4.3,30.0,5.0,3.8,0.4,0.8,4.2,0.3,2.4,0.0573585737696185
39.2,5.8,7.0,4.4,4.4,41.2,0.0,0.5,14.0,31.0,0.175,0.02,2.0,22.0,0.07,0.07,0.1,0.19,0.4,3.9,1.8,3.3,2.0,2.0,3.9,1.1,1.0,2.7,0.27,1.1,0.0431718137635483
45.2,3.4,10.6,3.2,10.4,20.8,0.0,0.51,14.0,29.0,0.175,0.03,2.0,10.0,0.175,0.05,0.1,0.36,1.2,3.2,2.9,4.0,29.0,8.0,1.2,0.6,1.2,1.2,0.53,1.1,0.0217999618704113
14.0,11.8,5.8,10.4,10.4,26.8,0.0,0.51,14.0,24.0,0.105,0.09,2.0,26.0,0.14,0.1,0.1,0.49,1.2,2.7,4.1,3.8,3.0,4.0,4.9,0.6,3.3,3.0,0.59,2.0,0.130308216106526
34.4,3.4,11.8,24.8,6.8,32.8,0.0,0.51,14.0,21.0,0.175,0.1,2.0,15.0,0.175,0.02,0.1,0.17,0.9,1.0,2.3,4.0,5.0,25.0,1.5,1.9,3.2,3.8,0.19,1.1,0.0259849770928863
38.0,10.6,2.2,9.2,16.4,32.8,0.0,0.51,14.0,21.0,0.175,0.03,2.0,24.0,0.14,0.07,0.1,0.47,1.0,1.0,4.0,4.5,4.0,21.0,1.8,1.1,1.3,2.9,0.58,1.8,0.131304213973234
20.0,1.0,5.8,15.2,5.6,23.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,16.0,0.14,0.04,0.1,0.31,0.4,1.8,2.3,4.1,0.0,22.0,2.3,2.4,4.5,4.5,0.1,1.5,0.0878339818718596
44.0,11.8,2.2,16.4,3.2,43.6,0.0,0.51,14.0,31.0,0.14,0.09,2.0,29.0,0.175,0.06,0.1,0.43,0.4,0.3,1.7,2.8,3.0,29.0,3.3,2.8,3.8,2.2,0.11,1.0,0.104536313799239
27.2,3.4,4.6,4.4,9.2,17.2,0.0,0.51,14.0,31.0,0.035,0.03,2.0,26.0,0.175,0.08,0.1,0.5,0.8,1.5,2.9,2.8,17.0,30.0,3.0,2.7,1.3,2.1,0.65,2.1,0.0876434999877932
52.4,11.8,3.4,6.8,10.4,44.8,0.0,0.51,14.0,17.0,0.14,0.09,2.0,30.0,0.175,0.06,0.1,0.2,1.4,1.8,4.0,2.7,25.0,0.0,4.0,2.2,3.5,2.5,0.27,1.0,0.0576600537456579
45.2,9.4,11.8,9.2,21.2,34.0,0.0,0.5,14.0,25.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.45,2.0,2.1,4.9,3.7,24.0,27.0,0.5,1.9,3.9,4.4,0.23,3.6,0.0198701068788839
16.4,10.6,10.6,9.2,3.2,35.2,0.0,0.51,14.0,26.0,0.14,0.08,2.0,3.0,0.07,0.01,0.1,0.26,0.4,2.5,1.7,1.8,22.0,23.0,1.5,1.6,4.9,0.7,0.18,1.0,0.0639575731595122
33.2,3.4,5.8,16.4,5.6,7.6,0.0,0.5,14.0,33.0,0.14,0.05,2.0,22.0,0.035,0.01,0.1,0.12,0.3,0.6,2.6,2.8,8.0,3.0,1.2,3.8,3.7,1.7,0.17,1.4,0.0555235292350602
10.4,7.0,11.8,18.8,14.0,41.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,17.0,0.035,0.01,0.1,0.31,0.9,1.6,3.4,4.8,6.0,19.0,3.7,0.3,3.7,2.8,0.26,1.9,0.0833831571567124
28.4,10.6,2.2,21.2,9.2,14.8,0.0,0.5,14.0,14.0,0.105,0.07,2.0,13.0,0.14,0.03,0.1,0.17,0.7,1.4,3.9,4.9,12.0,12.0,4.8,4.4,2.5,4.7,0.26,2.5,0.171401322543329
18.8,2.2,11.8,3.2,12.8,43.6,0.0,0.51,14.0,34.0,0.175,0.01,2.0,5.0,0.105,0.05,0.1,0.38,1.2,3.6,4.2,2.2,20.0,26.0,3.5,3.0,3.3,1.2,0.27,1.1,0.0495250175103242
47.6,13.0,9.4,21.2,18.8,30.4,0.0,0.5,14.0,10.0,0.07,0.02,2.0,17.0,0.14,0.09,0.1,0.24,1.2,1.0,4.6,3.8,25.0,23.0,4.2,4.2,1.3,1.6,0.91,2.9,0.0234051923632171
47.6,10.6,13.0,6.8,8.0,30.4,0.0,0.5,14.0,26.0,0.07,0.05,2.0,15.0,0.175,0.05,0.1,0.33,0.4,0.3,2.1,3.4,2.0,8.0,0.6,0.2,0.7,1.3,0.16,1.2,0.0179160862646628
39.2,3.4,9.4,14.0,20.0,19.6,0.0,0.5,14.0,18.0,0.175,0.09,2.0,26.0,0.07,0.07,0.1,0.38,2.5,2.0,4.9,4.7,25.0,26.0,3.0,4.8,0.6,1.8,0.41,2.3,0.0285251120761037
23.6,4.6,13.0,3.2,14.0,50.8,0.0,0.5,14.0,28.0,0.105,0.07,2.0,26.0,0.175,0.01,0.1,0.29,1.3,0.7,4.5,2.5,28.0,16.0,0.2,1.7,3.0,4.8,0.33,1.1,0.0358244230609309
11.6,10.6,8.2,6.8,26.0,37.6,0.0,0.5,14.0,34.0,0.07,0.02,2.0,30.0,0.105,0.01,0.1,0.45,3.3,3.8,4.8,4.4,22.0,17.0,1.3,4.3,4.4,2.9,0.36,3.1,0.114152632099919
50.0,4.6,13.0,2.0,8.0,41.2,0.0,0.5,14.0,4.0,0.07,0.02,2.0,25.0,0.14,0.03,0.1,0.26,0.7,0.4,4.1,4.4,26.0,29.0,3.1,0.9,2.0,2.3,0.12,3.2,0.0162963970600231
21.2,9.4,13.0,9.2,6.8,49.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,13.0,0.035,0.02,0.1,0.05,0.8,2.2,2.1,3.2,0.0,23.0,1.1,1.8,3.4,0.9,0.35,1.3,0.0397665310949868
