w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_left_T
30.8,4.6,7.0,24.8,24.8,37.6,0.0,0.5,14.0,10.0,0.14,0.05,2.0,34.0,0.175,0.06,0.1,0.49,2.3,1.1,4.6,5.0,20.0,6.0,2.5,2.4,3.2,1.0,0.42,4.2,0.0487342975566773
15.2,8.2,9.4,12.8,21.2,49.6,0.0,0.5,14.0,18.0,0.14,0.1,2.0,8.0,0.07,0.05,0.1,0.44,2.2,2.1,4.7,2.9,2.0,5.0,4.4,3.2,2.9,4.3,1.07,2.5,0.0721097424439501
22.4,5.8,3.4,16.4,4.4,24.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.5,0.3,0.6,2.0,2.2,8.0,16.0,1.4,1.8,0.9,3.9,0.2,1.7,0.141946251636844
12.8,5.8,4.6,20.0,4.4,17.2,0.0,0.5,14.0,27.0,0.14,0.01,2.0,12.0,0.105,0.03,0.1,0.07,0.5,0.3,2.0,2.9,1.0,7.0,2.4,2.8,3.8,4.7,0.13,1.4,0.184116365189574
16.4,9.4,8.2,15.2,4.4,42.4,0.0,0.51,14.0,11.0,0.14,0.06,2.0,13.0,0.14,0.04,0.1,0.2,0.5,1.1,2.3,2.4,20.0,21.0,0.6,2.7,1.1,1.7,0.33,1.5,0.0819589294352234
12.8,5.8,3.4,6.8,14.0,29.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,19.0,0.175,0.02,0.1,0.05,1.2,1.9,2.9,3.4,23.0,18.0,1.8,3.4,1.8,3.1,0.63,1.5,0.2406925312325
32.0,5.8,8.2,6.8,9.2,6.4,0.0,0.5,14.0,13.0,0.14,0.1,2.0,27.0,0.105,0.05,0.1,0.12,0.7,1.4,2.9,4.5,23.0,19.0,0.5,1.1,0.3,4.1,0.46,1.5,0.0408364120308877
23.6,7.0,4.6,4.4,6.8,16.0,0.0,0.5,14.0,30.0,0.175,0.03,2.0,11.0,0.14,0.02,0.1,0.26,0.7,2.4,4.5,4.0,2.0,5.0,0.7,2.6,4.5,0.9,0.63,1.7,0.0981398085950622
15.2,3.4,5.8,17.6,24.8,29.2,0.0,0.51,14.0,30.0,0.105,0.03,2.0,11.0,0.175,0.02,0.1,0.12,2.2,2.4,5.0,4.6,11.0,14.0,5.0,4.3,3.1,0.3,0.77,4.0,0.117499799302896
9.2,11.8,10.6,14.0,14.0,44.8,0.0,0.51,14.0,17.0,0.175,0.02,2.0,16.0,0.105,0.07,0.1,0.08,0.6,1.4,3.3,2.1,13.0,28.0,4.7,2.6,1.5,0.2,0.35,1.3,0.112020906201216
9.2,4.6,10.6,14.0,8.0,41.2,0.0,0.51,14.0,25.0,0.175,0.08,2.0,18.0,0.175,0.1,0.1,0.26,0.9,2.5,3.6,5.0,23.0,10.0,1.5,1.6,4.2,4.3,0.82,1.6,0.104385735979265
8.0,5.8,13.0,21.2,4.4,38.8,0.0,0.51,14.0,32.0,0.14,0.02,2.0,15.0,0.105,0.06,0.1,0.39,0.4,1.7,3.0,4.6,25.0,4.0,4.5,2.7,1.2,0.7,0.35,1.2,0.101888935430812
38.0,10.6,11.8,22.4,23.6,10.0,0.0,0.5,14.0,32.0,0.105,0.01,2.0,15.0,0.14,0.06,0.1,0.29,2.0,3.5,5.0,3.2,22.0,17.0,3.6,4.9,4.3,5.0,1.93,2.8,0.0233075188239485
8.0,1.0,9.4,6.8,18.8,32.8,0.0,0.51,14.0,29.0,0.175,0.01,2.0,19.0,0.07,0.01,0.1,0.43,2.1,2.3,3.8,3.2,6.0,0.0,3.7,2.3,4.7,4.4,0.2,2.0,0.138074404744652
39.2,8.2,5.8,8.0,9.2,36.4,0.0,0.5,14.0,16.0,0.14,0.1,2.0,7.0,0.14,0.08,0.1,0.06,1.0,2.1,4.4,3.9,3.0,14.0,0.7,0.3,1.8,0.2,0.7,2.2,0.04857439558326
17.6,5.8,9.4,18.8,16.4,48.4,0.0,0.5,14.0,29.0,0.07,0.02,2.0,34.0,0.175,0.07,0.1,0.37,1.0,3.3,3.9,4.3,13.0,12.0,0.4,3.7,1.3,3.0,0.65,3.6,0.0606943638910405
52.4,9.4,3.4,9.2,4.4,25.6,0.0,0.5,14.0,11.0,0.035,0.02,2.0,25.0,0.105,0.09,0.1,0.3,0.5,1.0,1.7,4.0,26.0,20.0,2.2,4.2,1.3,0.7,0.23,1.1,0.0627092962343546
36.8,11.8,3.4,22.4,21.2,40.0,0.0,0.5,14.0,27.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.34,2.3,2.8,4.9,4.8,20.0,7.0,2.0,3.1,1.3,0.5,0.43,2.6,0.0841985012470816
8.0,8.2,13.0,8.0,14.0,36.4,0.0,0.5,14.0,14.0,0.14,0.03,2.0,16.0,0.14,0.03,0.1,0.2,1.6,1.3,3.2,3.7,30.0,25.0,1.1,3.2,4.0,0.9,1.08,2.6,0.105805132056048
33.2,4.6,5.8,20.0,20.0,40.0,0.0,0.51,14.0,35.0,0.105,0.02,2.0,21.0,0.175,0.09,0.1,0.41,1.4,4.6,4.4,2.5,14.0,5.0,1.8,0.9,4.0,0.8,0.7,2.0,0.0541388921892058
45.2,9.4,13.0,20.0,14.0,43.6,0.0,0.5,14.0,11.0,0.14,0.04,2.0,31.0,0.105,0.1,0.1,0.4,1.2,0.8,3.2,5.0,16.0,20.0,2.2,2.9,0.9,1.9,0.57,1.6,0.0172808244167786
52.4,9.4,13.0,14.0,9.2,47.2,0.0,0.51,14.0,17.0,0.105,0.1,2.0,20.0,0.105,0.02,0.1,0.04,0.5,0.5,3.3,1.7,13.0,14.0,3.2,0.4,0.8,2.1,0.13,1.5,0.0174357104099211
14.0,9.4,7.0,9.2,21.2,16.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,9.0,0.175,0.1,0.1,0.27,2.0,4.8,4.7,4.1,9.0,30.0,1.4,0.7,3.3,4.6,0.26,3.8,0.111181303801183
36.8,5.8,1.0,6.8,6.8,49.6,0.0,0.5,14.0,34.0,0.07,0.02,2.0,31.0,0.14,0.07,0.1,0.09,0.8,1.2,1.8,2.6,1.0,23.0,2.7,1.1,2.0,1.4,0.55,1.2,0.285651812517798
51.2,9.4,7.0,16.4,26.0,25.6,0.0,0.51,14.0,34.0,0.07,0.04,2.0,28.0,0.175,0.07,0.1,0.18,3.1,4.5,4.5,4.3,9.0,13.0,4.5,0.9,2.7,0.2,1.42,3.4,0.0300638749270394
12.8,5.8,4.6,21.2,18.8,40.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,13.0,0.105,0.09,0.1,0.47,2.1,1.5,4.7,4.1,23.0,18.0,1.6,4.5,2.9,4.4,1.46,3.2,0.16787975506149
16.4,10.6,7.0,22.4,8.0,10.0,0.0,0.5,14.0,4.0,0.035,0.01,2.0,11.0,0.14,0.04,0.1,0.22,0.4,0.4,4.0,4.5,8.0,11.0,1.3,0.3,3.8,3.5,0.29,1.8,0.0911824508802356
24.8,1.0,10.6,3.2,14.0,22.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,14.0,0.14,0.01,0.1,0.39,0.9,2.9,4.6,4.5,26.0,7.0,3.4,0.6,0.8,1.8,0.24,1.1,0.0392329028250272
15.2,3.4,11.8,18.8,5.6,22.0,0.0,0.51,14.0,25.0,0.105,0.08,2.0,27.0,0.105,0.08,0.1,0.32,0.4,1.7,2.2,2.4,20.0,22.0,2.2,4.1,0.1,2.5,0.21,1.5,0.063116011539572
8.0,11.8,7.0,12.8,5.6,13.6,0.0,0.5,14.0,20.0,0.14,0.09,2.0,9.0,0.105,0.01,0.1,0.31,0.6,0.7,2.9,2.6,12.0,7.0,3.8,0.8,4.6,1.9,0.46,1.9,0.186816162691837
45.2,13.0,13.0,12.8,20.0,16.0,0.0,0.5,14.0,5.0,0.14,0.01,2.0,27.0,0.105,0.1,0.1,0.29,1.6,0.4,4.8,3.3,28.0,9.0,3.2,0.1,0.2,1.5,0.33,2.8,0.0180042552989465
14.0,1.0,7.0,3.2,16.4,6.4,0.0,0.5,14.0,30.0,0.175,0.01,2.0,8.0,0.105,0.04,0.1,0.1,2.1,2.1,3.6,2.8,29.0,9.0,4.9,0.6,2.8,0.9,0.9,2.7,0.114269113970524
32.0,4.6,2.2,12.8,8.0,28.0,0.0,0.51,14.0,25.0,0.175,0.06,2.0,33.0,0.14,0.09,0.1,0.18,0.6,1.8,4.2,2.8,5.0,26.0,0.2,4.8,4.3,2.8,0.59,1.4,0.154909858998763
34.4,11.8,2.2,18.8,3.2,18.4,0.0,0.5,14.0,10.0,0.175,0.09,2.0,6.0,0.14,0.09,0.1,0.41,0.4,0.6,1.7,2.6,1.0,30.0,1.5,1.1,0.3,2.7,0.13,1.2,0.140031034266298
36.8,2.2,13.0,22.4,18.8,25.6,0.0,0.5,14.0,20.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.23,1.6,0.2,3.6,4.7,12.0,25.0,4.6,1.5,3.5,4.2,0.12,2.9,0.02092439016863
40.4,11.8,9.4,21.2,6.8,36.4,0.0,0.5,14.0,21.0,0.14,0.05,2.0,15.0,0.175,0.02,0.1,0.17,0.8,1.5,4.8,4.0,20.0,30.0,1.9,2.0,2.5,1.6,0.66,1.6,0.030314009642485
21.2,7.0,5.8,5.6,18.8,31.6,0.0,0.51,14.0,24.0,0.14,0.08,2.0,32.0,0.105,0.05,0.1,0.09,2.0,2.0,5.0,3.9,22.0,26.0,2.3,2.8,0.8,1.7,1.84,3.4,0.0865842287206067
15.2,11.8,2.2,22.4,8.0,11.2,0.0,0.51,14.0,35.0,0.14,0.04,2.0,12.0,0.07,0.06,0.1,0.06,0.9,0.9,3.6,2.1,11.0,16.0,4.0,2.0,1.8,3.9,0.76,1.4,0.31497411439417
24.8,11.8,7.0,22.4,17.6,16.0,0.0,0.51,14.0,31.0,0.14,0.07,2.0,7.0,0.07,0.05,0.1,0.5,2.3,3.1,4.3,3.3,22.0,22.0,2.6,2.5,2.8,1.3,0.25,1.2,0.063224994759465
50.0,10.6,5.8,3.2,5.6,34.0,0.0,0.51,14.0,26.0,0.105,0.02,2.0,13.0,0.07,0.04,0.1,0.34,0.6,0.8,2.7,5.0,7.0,23.0,3.4,3.1,0.4,1.6,0.16,1.2,0.0386021795413114
47.6,13.0,8.2,18.8,18.8,34.0,0.0,0.5,14.0,31.0,0.14,0.1,2.0,14.0,0.105,0.05,0.1,0.49,2.5,2.8,4.2,3.1,3.0,13.0,4.1,0.8,0.1,4.3,0.5,3.0,0.0293339747433505
11.6,7.0,11.8,14.0,3.2,26.8,0.0,0.5,14.0,27.0,0.105,0.01,2.0,21.0,0.105,0.1,0.1,0.36,0.4,0.3,1.9,1.7,25.0,6.0,2.2,3.7,4.9,2.2,0.13,1.2,0.0788117571611337
29.6,8.2,8.2,24.8,10.4,12.4,0.0,0.51,14.0,26.0,0.175,0.06,2.0,31.0,0.07,0.02,0.1,0.21,1.1,2.4,4.6,2.5,15.0,16.0,3.2,3.7,4.1,1.9,0.1,2.3,0.0438732479574358
21.2,5.8,13.0,20.0,8.0,44.8,0.0,0.5,14.0,20.0,0.14,0.07,2.0,11.0,0.175,0.02,0.1,0.04,0.9,0.5,3.2,1.7,16.0,8.0,3.1,1.8,2.4,4.8,0.21,1.5,0.0394336467491672
29.6,3.4,10.6,9.2,10.4,6.4,0.0,0.5,14.0,14.0,0.175,0.03,2.0,26.0,0.175,0.03,0.1,0.16,1.0,1.8,2.4,3.1,4.0,12.0,5.0,2.6,2.0,4.6,0.97,1.7,0.0331734905871707
20.0,8.2,5.8,26.0,5.6,26.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,23.0,0.105,0.01,0.1,0.02,0.7,2.7,2.4,5.0,20.0,18.0,0.1,1.9,4.4,5.0,0.21,2.1,0.0874239495835787
26.0,5.8,8.2,21.2,9.2,31.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.14,0.01,0.1,0.27,1.0,4.1,3.2,3.9,0.0,21.0,2.3,0.2,0.4,4.9,0.67,1.4,0.0491820952825191
8.0,5.8,11.8,21.2,20.0,50.8,0.0,0.51,14.0,30.0,0.14,0.05,2.0,29.0,0.175,0.08,0.1,0.22,1.5,2.4,4.4,3.6,9.0,9.0,5.0,3.9,3.2,0.5,0.81,3.4,0.105481033492193
40.4,9.4,11.8,11.6,26.0,26.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,15.0,0.14,0.08,0.1,0.07,1.8,2.3,4.9,4.9,9.0,24.0,3.1,1.0,2.0,3.1,1.13,3.0,0.0220833611182566
45.2,3.4,13.0,26.0,17.6,26.8,0.0,0.5,14.0,24.0,0.07,0.02,2.0,18.0,0.175,0.1,0.1,0.33,1.5,2.1,5.0,5.0,15.0,20.0,2.1,0.4,4.6,3.6,1.09,3.8,0.0170785934192929
16.4,5.8,4.6,8.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,30.0,0.035,0.01,0.1,0.08,2.5,0.6,4.3,3.1,18.0,20.0,2.5,3.4,3.6,4.3,0.38,2.9,0.138800912337675
42.8,11.8,11.8,10.4,8.0,12.4,0.0,0.51,14.0,32.0,0.14,0.02,2.0,23.0,0.14,0.07,0.1,0.1,0.7,2.7,4.9,1.3,16.0,12.0,0.1,3.2,0.3,4.6,0.24,1.2,0.0216103849960928
48.8,7.0,2.2,23.6,4.4,20.8,0.0,0.51,14.0,27.0,0.07,0.05,2.0,13.0,0.14,0.09,0.1,0.25,0.2,2.8,2.0,2.7,7.0,28.0,4.3,0.6,3.6,1.9,0.11,1.8,0.101609418977541
50.0,9.4,8.2,22.4,6.8,22.0,0.0,0.5,14.0,31.0,0.105,0.01,2.0,10.0,0.175,0.01,0.1,0.04,0.6,0.5,3.5,4.8,1.0,5.0,1.8,2.9,0.1,0.5,0.14,1.7,0.0252693646774074
6.8,11.8,10.6,21.2,10.4,48.4,0.0,0.51,14.0,27.0,0.14,0.05,2.0,26.0,0.14,0.05,0.1,0.16,0.9,2.4,4.5,3.7,28.0,23.0,4.0,2.4,1.9,5.0,0.52,1.0,0.14825720132504
46.4,4.6,9.4,22.4,9.2,5.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,9.0,0.175,0.1,0.1,0.5,0.7,2.1,2.5,1.5,15.0,17.0,1.6,0.5,4.7,4.9,0.48,1.0,0.0239644120254198
41.6,5.8,13.0,14.0,21.2,38.8,0.0,0.5,14.0,28.0,0.07,0.03,2.0,15.0,0.14,0.08,0.1,0.27,1.9,1.1,4.9,4.8,12.0,25.0,0.9,4.3,2.8,4.6,0.84,1.6,0.0191323459705467
12.8,11.8,7.0,23.6,17.6,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,12.0,0.175,0.02,0.1,0.35,2.1,1.5,3.8,3.2,11.0,14.0,2.8,1.2,2.4,3.1,0.32,2.1,0.114123347372442
34.4,5.8,5.8,12.8,18.8,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,25.0,0.07,0.05,0.1,0.04,2.4,1.0,4.0,3.0,1.0,18.0,2.0,1.3,2.2,4.9,0.68,2.7,0.0529331320779615
32.0,13.0,7.0,22.4,3.2,24.4,0.0,0.51,14.0,17.0,0.105,0.03,2.0,25.0,0.105,0.03,0.1,0.03,0.2,1.0,1.7,3.6,17.0,11.0,4.6,4.2,1.4,0.3,0.18,1.1,0.047827149477938
12.8,9.4,5.8,6.8,4.4,19.6,0.0,0.51,14.0,21.0,0.07,0.03,2.0,24.0,0.105,0.02,0.1,0.47,0.3,0.4,2.0,3.1,3.0,21.0,2.9,0.3,2.9,2.5,0.24,1.6,0.146328885612929
18.8,13.0,4.6,11.6,23.6,11.2,0.0,0.51,14.0,34.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.45,2.9,1.3,4.6,4.4,18.0,20.0,1.4,2.3,2.5,4.0,0.82,3.4,0.121970748900624
42.8,4.6,9.4,26.0,21.2,16.0,0.0,0.51,14.0,14.0,0.175,0.1,2.0,29.0,0.14,0.02,0.1,0.14,2.1,0.9,4.6,2.8,24.0,3.0,2.7,1.9,2.7,1.9,0.37,2.5,0.0255389344628058
34.4,7.0,8.2,9.2,11.6,41.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,11.0,0.105,0.06,0.1,0.25,1.2,1.2,3.4,4.1,3.0,6.0,0.8,2.1,4.6,1.7,0.85,2.2,0.0371293771536663
26.0,4.6,8.2,15.2,14.0,28.0,0.0,0.5,14.0,20.0,0.14,0.03,2.0,26.0,0.07,0.04,0.1,0.45,1.2,1.9,3.8,3.6,27.0,21.0,3.4,2.3,0.6,0.4,0.64,2.9,0.0490068867540226
42.8,8.2,11.8,18.8,5.6,35.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,4.0,0.105,0.02,0.1,0.06,0.5,4.5,3.4,2.2,1.0,4.0,4.7,0.1,3.5,2.4,0.4,1.6,0.0220605869227371
14.0,8.2,5.8,15.2,12.8,42.4,0.0,0.51,14.0,33.0,0.105,0.1,2.0,35.0,0.035,0.01,0.1,0.17,1.5,1.5,4.7,3.8,12.0,8.0,5.0,2.3,4.5,2.6,0.87,3.1,0.1340215774421
18.8,9.4,11.8,23.6,4.4,28.0,0.0,0.51,14.0,29.0,0.14,0.07,2.0,26.0,0.14,0.09,0.1,0.06,0.5,0.3,1.4,4.7,4.0,15.0,3.5,2.4,4.9,1.3,0.23,1.2,0.0494457822614265
46.4,13.0,13.0,4.4,11.6,17.2,0.0,0.5,14.0,24.0,0.14,0.1,2.0,7.0,0.14,0.02,0.1,0.11,1.2,2.4,3.0,4.8,13.0,18.0,0.7,3.5,1.9,5.0,0.7,1.3,0.0182855407573107
26.0,2.2,2.2,22.4,21.2,47.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,15.0,0.105,0.06,0.1,0.13,2.3,2.8,4.8,4.7,0.0,9.0,3.8,0.1,1.2,1.5,0.52,2.6,0.186804298747935
27.2,1.0,9.4,8.0,8.0,44.8,0.0,0.51,14.0,33.0,0.07,0.05,2.0,13.0,0.07,0.02,0.1,0.17,0.7,1.2,3.6,4.1,10.0,29.0,0.3,3.3,2.7,2.9,0.52,3.2,0.0406724089694246
20.0,5.8,13.0,24.8,23.6,38.8,0.0,0.51,14.0,16.0,0.105,0.1,2.0,31.0,0.14,0.06,0.1,0.31,1.8,1.9,5.0,3.9,28.0,8.0,4.9,0.4,1.4,2.7,0.96,2.2,0.0378878792612549
10.4,3.4,7.0,17.6,8.0,36.4,0.0,0.51,14.0,32.0,0.14,0.05,2.0,35.0,0.175,0.01,0.1,0.39,0.4,1.3,4.9,4.1,4.0,17.0,2.0,3.7,0.8,0.1,0.15,2.8,0.141237920885211
50.0,9.4,5.8,16.4,5.6,22.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,6.0,0.105,0.06,0.1,0.01,0.5,1.8,3.3,3.4,27.0,1.0,3.8,2.9,4.2,3.4,0.4,1.2,0.0389997216382759
41.6,3.4,8.2,9.2,18.8,19.6,0.0,0.51,14.0,14.0,0.035,0.02,2.0,20.0,0.105,0.01,0.1,0.3,1.4,1.4,3.8,3.9,4.0,19.0,3.7,3.9,2.0,1.9,0.1,3.4,0.0309097558856362
48.8,5.8,5.8,16.4,26.0,48.4,0.0,0.51,14.0,24.0,0.14,0.08,2.0,16.0,0.14,0.09,0.1,0.3,2.9,1.0,4.7,4.8,20.0,1.0,1.0,2.5,0.6,3.5,0.83,3.7,0.0365867814640498
42.8,7.0,3.4,23.6,4.4,43.6,0.0,0.5,14.0,30.0,0.105,0.03,2.0,9.0,0.175,0.1,0.1,0.14,0.4,0.5,3.0,4.2,17.0,3.0,3.9,4.1,2.0,0.8,0.38,1.1,0.071709445141674
15.2,13.0,10.6,14.0,8.0,16.0,0.0,0.51,14.0,19.0,0.07,0.05,2.0,18.0,0.175,0.09,0.1,0.31,0.4,2.3,3.4,3.6,19.0,26.0,3.5,0.1,3.7,2.2,0.18,1.1,0.0649996383571355
15.2,5.8,4.6,14.0,6.8,48.4,0.0,0.51,14.0,20.0,0.175,0.01,2.0,26.0,0.175,0.04,0.1,0.05,0.4,0.4,2.8,2.3,22.0,12.0,2.3,0.9,0.8,3.1,0.16,1.5,0.151707417572371
12.8,3.4,5.8,21.2,4.4,52.0,0.0,0.51,14.0,26.0,0.175,0.05,2.0,32.0,0.14,0.06,0.1,0.26,0.5,1.9,1.8,4.6,1.0,14.0,2.4,3.5,2.7,1.4,0.48,1.1,0.148873616326372
32.0,11.8,4.6,3.2,8.0,53.2,0.0,0.5,14.0,6.0,0.175,0.07,2.0,31.0,0.105,0.01,0.1,0.38,1.0,0.7,3.6,2.7,28.0,0.0,3.9,4.3,4.8,1.2,0.35,2.4,0.0764242534826158
40.4,9.4,8.2,16.4,3.2,49.6,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.105,0.06,0.1,0.41,0.4,2.2,1.3,1.6,17.0,12.0,3.9,3.8,2.1,0.3,0.23,1.1,0.0358171686451356
24.8,10.6,7.0,5.6,26.0,11.2,0.0,0.5,14.0,21.0,0.105,0.08,2.0,9.0,0.105,0.06,0.1,0.26,1.2,2.1,4.9,4.9,27.0,29.0,3.3,3.6,4.4,0.7,1.11,3.0,0.0610727680866707
10.4,7.0,9.4,24.8,26.0,41.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,26.0,0.105,0.09,0.1,0.12,1.6,0.8,4.7,4.0,7.0,27.0,4.5,1.3,3.8,1.1,0.75,3.6,0.102557286470752
32.0,3.4,5.8,20.0,8.0,47.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,20.0,0.175,0.09,0.1,0.13,1.0,3.2,3.6,4.4,20.0,27.0,2.6,2.2,2.8,4.9,0.36,2.1,0.0580595687807797
47.6,11.8,7.0,22.4,6.8,25.6,0.0,0.51,14.0,32.0,0.105,0.03,2.0,29.0,0.175,0.02,0.1,0.08,0.5,3.6,2.5,3.8,1.0,23.0,4.9,4.1,3.7,3.6,0.38,2.0,0.0333513392412766
9.2,10.6,10.6,24.8,17.6,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,25.0,0.105,0.02,0.1,0.49,2.3,1.7,4.7,3.2,5.0,5.0,0.6,3.3,4.2,4.2,0.64,1.5,0.10852639926241
11.6,9.4,4.6,22.4,5.6,43.6,0.0,0.5,14.0,32.0,0.175,0.01,2.0,24.0,0.105,0.06,0.1,0.1,0.5,3.0,2.8,5.0,24.0,19.0,0.1,2.6,1.5,4.7,0.17,1.6,0.202046442790417
51.2,10.6,3.4,5.6,6.8,50.8,0.0,0.51,14.0,35.0,0.14,0.08,2.0,8.0,0.035,0.03,0.1,0.28,0.6,1.8,2.0,4.8,24.0,20.0,0.5,3.1,4.2,1.9,0.35,1.9,0.062953552231368
28.4,2.2,9.4,17.6,24.8,30.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,30.0,0.105,0.08,0.1,0.49,3.1,3.4,4.4,5.0,19.0,28.0,1.9,2.4,1.0,4.7,0.33,4.0,0.0399425214588543
50.0,10.6,3.4,16.4,3.2,28.0,0.0,0.51,14.0,34.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.25,0.4,2.5,1.4,3.2,1.0,30.0,4.9,4.2,5.0,1.4,0.15,1.0,0.0632612826592766
39.2,13.0,2.2,23.6,26.0,24.4,0.0,0.5,14.0,23.0,0.14,0.04,2.0,31.0,0.105,0.09,0.1,0.5,2.6,2.0,4.7,3.4,30.0,29.0,1.0,4.5,2.2,1.8,1.41,3.1,0.121973147207739
27.2,8.2,4.6,22.4,24.8,19.6,0.0,0.5,14.0,33.0,0.07,0.05,2.0,24.0,0.175,0.01,0.1,0.33,1.8,0.3,4.3,4.7,5.0,25.0,3.4,0.4,2.6,2.0,0.12,3.7,0.0815841738131939
18.8,5.8,2.2,17.6,26.0,18.4,0.0,0.51,14.0,27.0,0.175,0.03,2.0,12.0,0.175,0.05,0.1,0.39,1.1,2.8,4.8,4.0,20.0,6.0,0.1,0.4,0.6,0.8,0.61,3.7,0.253216846803688
21.2,7.0,8.2,3.2,5.6,11.2,0.0,0.5,14.0,25.0,0.035,0.01,2.0,26.0,0.14,0.06,0.1,0.42,0.4,0.5,3.2,4.7,5.0,0.0,4.1,3.4,0.6,0.7,0.32,1.8,0.0634576383712662
15.2,13.0,2.2,8.0,4.4,31.6,0.0,0.51,14.0,30.0,0.105,0.09,2.0,34.0,0.14,0.09,0.1,0.18,0.5,1.5,2.1,2.5,12.0,28.0,0.6,3.1,2.2,1.2,0.18,1.1,0.327960714870482
39.2,4.6,3.4,21.2,14.0,36.4,0.0,0.5,14.0,28.0,0.105,0.08,2.0,21.0,0.14,0.06,0.1,0.06,1.4,1.6,2.8,3.8,29.0,6.0,2.7,3.1,0.4,4.2,0.7,2.2,0.0
44.0,3.4,4.6,20.0,17.6,12.4,0.0,0.5,14.0,22.0,0.14,0.04,2.0,9.0,0.105,0.04,0.1,0.46,1.5,0.6,3.1,3.7,20.0,9.0,0.8,3.8,4.5,0.3,0.3,2.2,0.0522068511498897
11.6,4.6,10.6,8.0,17.6,35.2,0.0,0.5,14.0,35.0,0.14,0.06,2.0,20.0,0.07,0.06,0.1,0.08,1.9,3.8,5.0,1.6,23.0,5.0,2.6,2.4,0.2,4.0,0.81,1.0,0.090019393013814
18.8,11.8,4.6,20.0,14.0,11.2,0.0,0.5,14.0,12.0,0.175,0.06,2.0,24.0,0.14,0.02,0.1,0.02,1.7,1.5,4.0,4.5,3.0,0.0,2.5,0.3,5.0,0.3,0.11,3.4,0.122488487444066
52.4,3.4,5.8,2.0,5.6,46.0,0.0,0.51,14.0,32.0,0.105,0.08,2.0,20.0,0.105,0.04,0.1,0.33,0.6,4.1,2.6,4.9,12.0,7.0,0.5,4.1,4.4,3.1,0.44,2.2,0.0359209334061845
48.8,5.8,3.4,5.6,21.2,4.0,0.0,0.51,14.0,18.0,0.105,0.08,2.0,11.0,0.105,0.08,0.1,0.14,2.4,1.8,4.3,3.5,10.0,7.0,0.3,2.8,3.6,4.6,1.32,3.1,0.0658763975540817
42.8,4.6,5.8,8.0,11.6,43.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,24.0,0.105,0.05,0.1,0.07,1.4,1.3,4.0,4.0,22.0,5.0,2.1,4.8,1.6,3.6,0.55,3.6,0.0436378529173562
52.4,7.0,3.4,16.4,16.4,31.6,0.0,0.5,14.0,14.0,0.105,0.09,2.0,29.0,0.07,0.02,0.1,0.05,1.8,1.4,4.7,3.8,1.0,9.0,1.4,3.9,0.8,1.9,1.25,2.2,0.0599861638571424
27.2,5.8,3.4,8.0,16.4,37.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,22.0,0.07,0.07,0.1,0.04,1.6,0.9,3.9,4.0,26.0,22.0,1.2,4.4,2.2,3.9,0.22,3.3,0.113023588459216
28.4,9.4,10.6,21.2,16.4,23.2,0.0,0.51,14.0,26.0,0.14,0.06,2.0,17.0,0.14,0.08,0.1,0.26,0.9,2.4,4.1,4.2,0.0,8.0,2.8,4.2,1.7,1.7,0.77,1.6,0.0336276227542464
14.0,3.4,5.8,3.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.04,2.0,4.0,0.14,0.01,0.1,0.41,0.7,3.7,1.6,2.7,7.0,19.0,1.7,2.4,1.5,4.6,0.43,1.1,0.130882682195142
