w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
39.2,2.2,3.4,8.0,17.6,46.0,0.0,0.5,14.0,32.0,0.105,0.05,2.0,6.0,0.105,0.01,0.1,0.06,1.6,2.2,4.7,2.9,10.0,26.0,3.6,3.9,5.0,1.0,0.59,1.2,318.222251597138
16.4,2.2,2.2,17.6,24.8,34.0,0.0,0.5,14.0,20.0,0.07,0.06,2.0,31.0,0.14,0.06,0.1,0.06,1.1,2.6,4.3,3.3,8.0,29.0,0.7,3.0,1.0,4.9,1.07,3.2,174.364828727878
26.0,3.4,5.8,8.0,6.8,16.0,0.0,0.5,14.0,35.0,0.105,0.1,2.0,28.0,0.105,0.06,0.1,0.47,0.4,4.7,3.7,4.6,4.0,5.0,1.1,0.3,0.4,1.8,0.13,1.3,279.405532346154
9.2,4.6,2.2,14.0,3.2,34.0,0.0,0.51,14.0,31.0,0.14,0.05,2.0,28.0,0.14,0.04,0.1,0.46,0.2,4.0,1.9,2.8,8.0,19.0,1.5,0.3,2.8,2.0,0.1,1.2,137.875492691012
21.2,9.4,8.2,4.4,15.2,53.2,0.0,0.5,14.0,9.0,0.14,0.09,2.0,15.0,0.07,0.06,0.1,0.25,1.2,1.1,4.5,3.3,9.0,15.0,1.6,2.6,4.4,4.2,0.47,2.1,188.740622541309
11.6,8.2,8.2,11.6,12.8,37.6,0.0,0.5,14.0,26.0,0.105,0.04,2.0,24.0,0.105,0.03,0.1,0.5,1.5,1.3,4.3,4.2,17.0,5.0,4.1,1.4,2.1,2.2,0.32,2.0,206.597526598436
47.6,10.6,8.2,22.4,8.0,41.2,0.0,0.5,14.0,24.0,0.14,0.08,2.0,33.0,0.175,0.01,0.1,0.44,0.9,2.7,3.9,3.4,4.0,23.0,4.9,1.6,3.1,4.2,0.33,1.0,1301.71408964778
44.0,4.6,8.2,8.0,12.8,40.0,0.0,0.51,14.0,21.0,0.105,0.09,2.0,24.0,0.14,0.08,0.1,0.23,1.5,1.2,5.0,4.8,2.0,13.0,1.0,2.5,2.5,3.3,0.17,1.1,493.120193501177
9.2,9.4,8.2,14.0,9.2,12.4,0.0,0.5,14.0,28.0,0.035,0.03,2.0,13.0,0.175,0.03,0.1,0.41,0.7,1.4,2.2,2.4,19.0,6.0,1.3,1.7,1.8,0.7,0.6,2.0,209.100920862516
20.0,10.6,13.0,11.6,22.4,18.4,0.0,0.5,14.0,16.0,0.175,0.08,2.0,29.0,0.035,0.02,0.1,0.24,3.0,1.2,4.2,4.2,15.0,12.0,2.3,1.8,1.1,4.0,0.3,2.7,399.559482938637
27.2,9.4,8.2,5.6,12.8,4.0,0.0,0.5,14.0,28.0,0.14,0.1,2.0,17.0,0.035,0.03,0.1,0.06,0.9,3.1,4.4,3.9,20.0,23.0,4.2,0.4,1.9,1.4,0.81,3.1,340.026152731966
30.8,8.2,5.8,18.8,18.8,4.0,0.0,0.51,14.0,29.0,0.175,0.02,2.0,26.0,0.14,0.03,0.1,0.12,1.8,2.3,4.7,4.8,27.0,21.0,0.9,4.6,0.1,2.4,1.04,2.3,731.546813278405
27.2,1.0,3.4,5.6,4.4,40.0,0.0,0.51,14.0,14.0,0.105,0.06,2.0,7.0,0.105,0.09,0.1,0.12,0.5,0.6,2.5,2.1,28.0,10.0,0.3,0.2,1.3,2.7,0.3,1.2,132.215499822364
47.6,5.8,10.6,10.4,10.4,10.0,0.0,0.5,14.0,19.0,0.07,0.04,2.0,17.0,0.14,0.01,0.1,0.11,1.2,1.2,3.3,3.7,9.0,23.0,4.2,3.1,4.0,4.2,0.84,1.0,731.905073757886
50.0,9.4,11.8,3.2,5.6,22.0,0.0,0.51,14.0,12.0,0.07,0.05,2.0,20.0,0.07,0.06,0.1,0.27,0.7,1.3,2.6,3.5,17.0,6.0,2.8,0.4,2.3,3.3,0.44,2.2,380.476369169075
51.2,4.6,1.0,3.2,10.4,14.8,0.0,0.5,14.0,10.0,0.105,0.1,2.0,17.0,0.07,0.05,0.1,0.2,0.8,1.3,3.6,3.0,19.0,7.0,4.9,3.5,0.8,3.1,0.53,1.6,330.292206335162
6.8,7.0,4.6,10.4,6.8,12.4,0.0,0.5,14.0,13.0,0.14,0.01,2.0,9.0,0.14,0.07,0.1,0.16,0.8,1.6,3.6,3.5,22.0,0.0,4.8,5.0,4.8,2.8,0.56,2.5,116.464434910328
24.8,8.2,8.2,14.0,8.0,40.0,0.0,0.5,14.0,10.0,0.105,0.08,2.0,28.0,0.14,0.05,0.1,0.33,0.5,0.9,4.9,3.4,19.0,30.0,0.8,1.0,0.1,2.0,0.15,2.5,479.240264404066
6.8,3.4,11.8,26.0,8.0,10.0,0.0,0.5,14.0,18.0,0.175,0.01,2.0,7.0,0.175,0.01,0.1,0.38,0.5,1.7,4.4,2.3,3.0,1.0,1.3,4.1,3.4,2.5,0.4,1.0,122.138429407982
14.0,13.0,2.2,22.4,11.6,10.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,25.0,0.175,0.1,0.1,0.48,1.5,1.8,5.0,4.8,20.0,4.0,4.5,2.3,4.7,1.4,0.38,4.1,382.189243137534
12.8,4.6,13.0,6.8,23.6,49.6,0.0,0.5,14.0,25.0,0.105,0.04,2.0,33.0,0.105,0.05,0.1,0.45,3.1,3.2,4.2,4.4,11.0,26.0,3.7,3.6,3.0,2.7,0.99,4.1,131.12531213696
11.6,4.6,13.0,21.2,10.4,43.6,0.0,0.5,14.0,35.0,0.105,0.06,2.0,19.0,0.105,0.04,0.1,0.38,1.2,1.5,3.9,4.0,15.0,1.0,3.5,4.8,3.0,0.4,0.69,2.9,214.847283005052
52.4,9.4,11.8,22.4,9.2,46.0,0.0,0.5,14.0,35.0,0.035,0.02,2.0,31.0,0.105,0.1,0.1,0.19,0.5,4.5,4.1,5.0,4.0,20.0,1.3,1.4,4.8,2.6,0.36,1.8,1326.18192093591
28.4,4.6,4.6,14.0,9.2,37.6,0.0,0.5,14.0,31.0,0.175,0.02,2.0,23.0,0.105,0.05,0.1,0.3,0.4,2.5,4.3,4.7,13.0,13.0,0.3,3.4,0.5,3.3,0.26,1.5,418.550701795594
28.4,2.2,9.4,23.6,12.8,32.8,0.0,0.5,14.0,21.0,0.14,0.07,2.0,17.0,0.175,0.04,0.1,0.45,1.0,1.2,4.0,3.2,17.0,22.0,1.2,1.4,3.0,4.4,0.51,1.1,338.217210702782
52.4,9.4,7.0,6.8,5.6,8.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,22.0,0.105,0.05,0.1,0.35,0.6,1.9,1.8,4.1,27.0,1.0,1.7,3.4,4.4,3.0,0.43,1.3,729.303917442734
30.8,9.4,10.6,21.2,4.4,14.8,0.0,0.51,14.0,20.0,0.175,0.08,2.0,25.0,0.14,0.1,0.1,0.11,0.4,0.7,1.8,4.0,28.0,12.0,2.6,3.3,4.0,4.7,0.18,1.0,875.979094070616
39.2,4.6,7.0,11.6,8.0,48.4,0.0,0.51,14.0,35.0,0.105,0.1,2.0,20.0,0.14,0.1,0.1,0.2,0.4,1.6,3.5,5.0,4.0,5.0,5.0,2.1,4.3,4.8,0.1,1.3,516.437937149369
30.8,5.8,5.8,2.0,6.8,37.6,0.0,0.5,14.0,15.0,0.07,0.07,2.0,7.0,0.175,0.1,0.1,0.31,0.5,1.6,3.7,3.7,30.0,0.0,1.7,2.6,0.6,0.4,0.12,2.2,138.811563369169
14.0,7.0,5.8,18.8,6.8,25.6,0.0,0.5,14.0,31.0,0.07,0.01,2.0,12.0,0.14,0.04,0.1,0.08,0.8,2.9,3.0,2.8,6.0,27.0,0.1,2.6,4.4,5.0,0.79,1.7,298.023628676148
18.8,10.6,3.4,8.0,26.0,6.4,0.0,0.51,14.0,33.0,0.175,0.08,2.0,18.0,0.175,0.07,0.1,0.25,2.6,3.5,4.7,4.9,22.0,10.0,1.6,0.1,4.5,3.7,0.34,4.2,277.390362853778
14.0,7.0,5.8,22.4,5.6,14.8,0.0,0.5,14.0,13.0,0.105,0.06,2.0,9.0,0.14,0.02,0.1,0.29,0.4,0.5,2.8,4.6,28.0,21.0,2.5,4.2,2.9,0.1,0.33,1.3,337.575302767652
6.8,3.4,10.6,3.2,15.2,24.4,0.0,0.5,14.0,31.0,0.175,0.1,2.0,19.0,0.14,0.03,0.1,0.12,1.2,1.6,4.5,2.7,10.0,9.0,4.2,2.9,4.0,3.9,0.99,2.3,44.4023812677671
27.2,11.8,4.6,15.2,3.2,8.8,0.0,0.51,14.0,30.0,0.105,0.09,2.0,18.0,0.105,0.09,0.1,0.14,0.4,3.5,1.9,2.9,10.0,23.0,2.8,1.7,1.1,4.5,0.14,1.0,681.127034432709
44.0,2.2,9.4,10.4,16.4,23.2,0.0,0.51,14.0,21.0,0.14,0.09,2.0,10.0,0.07,0.03,0.1,0.25,1.5,2.1,4.2,4.4,5.0,23.0,3.4,2.6,3.8,2.9,0.83,2.1,429.943986651922
45.2,10.6,13.0,17.6,10.4,13.6,0.0,0.5,14.0,14.0,0.175,0.05,2.0,16.0,0.105,0.05,0.1,0.39,1.1,0.8,3.8,3.7,29.0,3.0,2.3,2.6,1.7,1.9,0.11,1.7,1197.21880091631
47.6,8.2,9.4,9.2,10.4,53.2,0.0,0.51,14.0,20.0,0.07,0.01,2.0,26.0,0.175,0.02,0.1,0.04,0.9,1.3,4.2,3.2,27.0,20.0,2.2,1.5,1.2,0.7,0.75,2.7,690.668673410224
14.0,3.4,8.2,12.8,18.8,49.6,0.0,0.51,14.0,17.0,0.175,0.1,2.0,12.0,0.14,0.04,0.1,0.33,1.4,1.2,3.9,4.0,24.0,12.0,5.0,2.8,2.1,0.3,0.35,2.7,184.764979406136
50.0,9.4,7.0,11.6,15.2,47.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,16.0,0.07,0.01,0.1,0.46,1.4,3.5,3.9,4.0,21.0,3.0,2.1,0.6,3.6,4.1,0.19,2.1,863.475434129819
41.6,5.8,7.0,3.2,9.2,38.8,0.0,0.51,14.0,23.0,0.14,0.07,2.0,16.0,0.175,0.08,0.1,0.35,1.0,1.4,4.4,4.9,22.0,14.0,2.3,1.2,1.5,1.5,0.1,3.1,276.858883909121
47.6,4.6,9.4,8.0,16.4,52.0,0.0,0.51,14.0,30.0,0.14,0.05,2.0,9.0,0.07,0.06,0.1,0.21,1.5,3.6,3.5,4.2,15.0,16.0,4.5,4.5,2.4,4.5,0.81,2.3,519.685184872185
35.6,9.4,9.4,22.4,12.8,37.6,0.0,0.51,14.0,34.0,0.175,0.03,2.0,31.0,0.105,0.1,0.1,0.49,1.4,1.7,3.4,4.4,9.0,4.0,2.4,4.6,2.8,2.6,0.72,1.2,939.25196985829
41.6,10.6,4.6,18.8,5.6,28.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,35.0,0.175,0.07,0.1,0.1,0.5,0.8,3.1,2.2,26.0,19.0,2.8,5.0,3.1,0.1,0.32,1.3,1047.7675420681
12.8,2.2,3.4,9.2,12.8,17.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.02,0.1,0.38,1.2,1.8,4.7,4.5,5.0,25.0,1.7,2.1,5.0,1.2,0.17,2.8,123.013851268156
32.0,3.4,8.2,14.0,3.2,52.0,0.0,0.51,14.0,18.0,0.175,0.04,2.0,10.0,0.14,0.09,0.1,0.34,0.4,2.2,1.6,3.3,5.0,24.0,0.1,1.4,4.1,3.5,0.26,1.2,393.739616754227
32.0,8.2,11.8,15.2,10.4,37.6,0.0,0.5,14.0,18.0,0.14,0.05,2.0,7.0,0.175,0.08,0.1,0.31,1.0,2.3,4.6,4.7,14.0,18.0,0.7,1.2,3.4,3.3,0.17,1.4,655.817006228127
50.0,13.0,1.0,8.0,5.6,28.0,0.0,0.51,14.0,24.0,0.105,0.1,2.0,26.0,0.07,0.05,0.1,0.5,0.7,0.4,1.7,3.2,26.0,5.0,1.0,4.5,4.8,5.0,0.13,1.3,712.333292506159
35.6,2.2,11.8,20.0,5.6,44.8,0.0,0.5,14.0,34.0,0.14,0.09,2.0,23.0,0.07,0.07,0.1,0.27,0.7,3.0,2.1,3.2,2.0,28.0,2.2,4.8,2.3,2.1,0.1,1.7,376.035760109688
28.4,10.6,10.6,17.6,21.2,36.4,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.105,0.02,0.1,0.43,1.0,3.0,4.8,3.1,29.0,11.0,1.6,4.2,3.1,1.2,0.49,2.0,704.039609639943
23.6,5.8,5.8,6.8,16.4,22.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,7.0,0.14,0.01,0.1,0.41,1.7,1.8,4.9,3.2,6.0,22.0,3.8,2.8,0.5,4.9,1.47,1.9,275.82213245666
20.0,2.2,10.6,24.8,24.8,7.6,0.0,0.51,14.0,32.0,0.175,0.07,2.0,29.0,0.105,0.1,0.1,0.2,1.4,1.5,4.4,4.7,22.0,9.0,3.7,1.0,4.2,2.5,1.31,3.4,279.900146931918
18.8,10.6,7.0,26.0,3.2,53.2,0.0,0.5,14.0,8.0,0.14,0.08,2.0,22.0,0.105,0.02,0.1,0.48,0.3,1.0,1.6,3.2,19.0,22.0,3.7,4.8,1.3,3.2,0.23,1.5,538.62321326925
27.2,10.6,5.8,24.8,6.8,48.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,24.0,0.105,0.07,0.1,0.07,0.4,0.7,3.6,4.7,5.0,24.0,3.6,4.8,3.1,4.5,0.2,1.0,778.266847714961
29.6,13.0,11.8,4.4,4.4,28.0,0.0,0.51,14.0,33.0,0.175,0.04,2.0,22.0,0.175,0.02,0.1,0.49,0.4,2.5,1.8,3.0,30.0,1.0,3.9,1.8,4.5,3.3,0.14,1.6,295.995107593693
11.6,4.6,9.4,23.6,15.2,20.8,0.0,0.51,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.06,1.0,1.9,4.9,3.5,24.0,17.0,0.4,3.8,4.5,1.1,0.65,1.9,233.156504587661
18.8,2.2,8.2,22.4,14.0,26.8,0.0,0.51,14.0,6.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,0.6,0.6,4.0,4.0,9.0,26.0,3.9,1.8,1.0,2.1,0.55,2.1,229.079026983973
18.8,8.2,4.6,12.8,3.2,43.6,0.0,0.51,14.0,19.0,0.035,0.02,2.0,12.0,0.035,0.01,0.1,0.42,0.3,1.9,1.9,4.3,17.0,23.0,3.5,1.0,1.9,2.4,0.19,1.0,337.351719583753
32.0,3.4,7.0,20.0,5.6,48.4,0.0,0.51,14.0,16.0,0.07,0.07,2.0,13.0,0.14,0.08,0.1,0.29,0.4,1.3,3.6,3.8,12.0,5.0,2.4,3.8,3.4,2.6,0.25,1.0,459.385850347794
26.0,2.2,7.0,20.0,16.4,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,12.0,0.105,0.03,0.1,0.24,1.3,3.7,4.9,3.4,1.0,2.0,3.4,3.5,4.4,3.0,0.52,2.3,289.094138815802
29.6,8.2,4.6,16.4,11.6,24.4,0.0,0.51,14.0,21.0,0.105,0.01,2.0,13.0,0.175,0.03,0.1,0.45,0.7,2.5,2.4,3.2,8.0,24.0,0.1,0.8,1.0,1.9,0.1,1.8,638.789758858327
48.8,4.6,3.4,16.4,10.4,41.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,14.0,0.07,0.02,0.1,0.36,0.8,1.4,3.2,5.0,24.0,11.0,3.2,4.9,3.6,3.0,0.42,1.3,784.158791943497
42.8,9.4,4.6,24.8,26.0,41.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,11.0,0.14,0.04,0.1,0.03,3.4,1.5,4.9,4.9,1.0,29.0,2.6,2.6,2.5,0.6,0.79,4.8,998.186049418288
20.0,4.6,13.0,23.6,4.4,5.2,0.0,0.5,14.0,15.0,0.14,0.07,2.0,12.0,0.14,0.1,0.1,0.11,0.2,0.3,2.3,4.5,8.0,9.0,0.5,0.8,2.7,2.3,0.12,1.1,417.848320633455
21.2,8.2,3.4,9.2,18.8,24.4,0.0,0.51,14.0,35.0,0.175,0.03,2.0,29.0,0.14,0.08,0.1,0.36,1.1,4.5,5.0,4.0,21.0,5.0,2.5,2.2,4.9,4.4,1.07,2.9,318.062975541197
28.4,5.8,9.4,24.8,21.2,44.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,34.0,0.07,0.03,0.1,0.15,1.9,2.5,5.0,2.8,24.0,11.0,3.1,0.6,2.7,3.0,0.32,1.6,592.008794911489
38.0,10.6,3.4,17.6,10.4,30.4,0.0,0.5,14.0,12.0,0.105,0.06,2.0,15.0,0.175,0.02,0.1,0.35,0.6,1.0,2.8,4.2,2.0,16.0,1.1,3.1,0.6,2.8,0.37,2.6,884.525415715189
29.6,3.4,10.6,9.2,8.0,13.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,30.0,0.105,0.03,0.1,0.45,1.0,1.2,4.8,4.8,26.0,3.0,2.1,1.0,4.1,4.2,0.15,1.9,340.034720613874
36.8,7.0,5.8,23.6,17.6,53.2,0.0,0.51,14.0,32.0,0.105,0.08,2.0,10.0,0.105,0.07,0.1,0.09,0.8,2.3,4.6,4.4,7.0,18.0,2.3,1.1,4.2,2.0,0.41,3.0,786.829952781533
38.0,4.6,1.0,22.4,6.8,30.4,0.0,0.51,14.0,31.0,0.07,0.07,2.0,7.0,0.175,0.1,0.1,0.13,0.8,1.1,2.2,2.2,10.0,1.0,4.0,3.4,1.2,1.8,0.49,1.3,596.444444766237
44.0,7.0,9.4,6.8,21.2,18.4,0.0,0.51,14.0,27.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.48,1.2,0.3,4.2,4.4,25.0,8.0,2.3,2.4,1.6,4.3,0.19,2.5,552.79155773572
4.4,2.2,5.8,4.4,11.6,46.0,0.0,0.5,14.0,23.0,0.07,0.03,2.0,31.0,0.105,0.1,0.1,0.08,1.3,3.0,4.7,4.1,8.0,19.0,5.0,2.2,0.6,3.1,0.25,1.6,28.3129385188579
20.0,1.0,13.0,5.6,12.8,26.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,11.0,0.105,0.04,0.1,0.07,1.6,3.8,3.7,4.5,10.0,29.0,1.1,3.5,3.2,1.7,0.73,2.2,106.924539497237
52.4,8.2,10.6,16.4,10.4,23.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,12.0,0.14,0.04,0.1,0.23,1.1,2.7,3.2,2.6,6.0,6.0,4.2,0.2,3.6,1.1,0.45,2.4,1147.46530849292
22.4,11.8,11.8,26.0,12.8,5.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,26.0,0.175,0.01,0.1,0.01,0.9,1.6,3.8,2.8,22.0,29.0,0.9,1.5,2.7,1.2,0.62,2.7,784.469448550957
14.0,10.6,2.2,21.2,12.8,28.0,0.0,0.51,14.0,18.0,0.14,0.1,2.0,25.0,0.105,0.07,0.1,0.28,1.7,1.6,4.1,4.2,8.0,24.0,0.6,3.0,0.6,2.1,0.22,3.4,332.999032686985
50.0,3.4,4.6,23.6,17.6,48.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,20.0,0.105,0.1,0.1,0.05,1.3,1.8,3.8,5.0,22.0,28.0,3.4,2.5,1.0,1.7,0.14,1.7,698.188561527129
34.4,2.2,7.0,12.8,11.6,20.8,0.0,0.5,14.0,29.0,0.07,0.02,2.0,15.0,0.105,0.07,0.1,0.34,0.8,0.4,3.3,3.2,8.0,23.0,4.0,2.1,0.5,1.0,0.1,1.5,355.089832719788
45.2,13.0,13.0,8.0,8.0,25.6,0.0,0.5,14.0,18.0,0.175,0.05,2.0,13.0,0.175,0.04,0.1,0.28,0.7,0.6,3.2,3.0,8.0,0.0,4.0,0.5,4.5,3.8,0.25,1.1,730.202075818372
14.0,7.0,5.8,22.4,26.0,46.0,0.0,0.51,14.0,19.0,0.175,0.03,2.0,14.0,0.105,0.04,0.1,0.45,1.4,0.8,4.4,4.7,6.0,24.0,4.5,1.4,4.9,4.1,0.43,4.3,305.021921673015
35.6,10.6,5.8,18.8,10.4,36.4,0.0,0.51,14.0,34.0,0.14,0.06,2.0,32.0,0.035,0.03,0.1,0.07,0.9,2.3,4.0,2.0,8.0,15.0,0.8,1.4,0.1,0.1,0.4,1.1,873.015826453009
4.4,10.6,5.8,3.2,6.8,26.8,0.0,0.51,14.0,30.0,0.105,0.08,2.0,33.0,0.14,0.05,0.1,0.5,0.8,1.5,2.7,1.7,24.0,29.0,5.0,0.8,3.0,4.9,0.56,1.3,33.449875777379
24.8,1.0,10.6,6.8,15.2,16.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,31.0,0.14,0.03,0.1,0.24,1.9,1.9,3.2,4.6,1.0,29.0,1.0,2.1,3.1,1.5,1.29,2.8,138.666871718424
29.6,2.2,9.4,3.2,12.8,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,17.0,0.07,0.05,0.1,0.42,1.5,1.3,2.4,2.7,16.0,0.0,2.1,3.4,2.0,0.4,0.3,2.3,157.185302595514
8.0,5.8,1.0,8.0,6.8,25.6,0.0,0.5,14.0,25.0,0.105,0.03,2.0,8.0,0.14,0.05,0.1,0.34,0.8,2.2,2.4,3.0,14.0,1.0,4.9,0.2,4.4,2.7,0.65,2.3,96.2332872641061
47.6,11.8,10.6,22.4,16.4,29.2,0.0,0.51,14.0,16.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.33,1.8,2.1,4.8,5.0,27.0,0.0,3.8,2.1,0.6,0.5,0.5,1.1,1399.08021079493
10.4,13.0,7.0,12.8,12.8,20.8,0.0,0.51,14.0,12.0,0.14,0.04,2.0,21.0,0.105,0.09,0.1,0.01,1.4,0.6,2.7,4.1,1.0,4.0,1.7,1.7,3.8,4.7,0.21,2.4,231.135312431674
30.8,8.2,2.2,9.2,16.4,18.4,0.0,0.51,14.0,14.0,0.07,0.05,2.0,27.0,0.14,0.1,0.1,0.09,2.0,1.5,3.2,3.3,30.0,6.0,1.7,0.6,1.4,1.3,0.92,1.9,441.844738552748
5.6,8.2,9.4,4.4,16.4,35.2,0.0,0.5,14.0,23.0,0.14,0.06,2.0,9.0,0.105,0.05,0.1,0.02,1.4,2.8,3.8,3.6,27.0,29.0,1.4,0.9,3.6,1.0,0.42,1.7,51.304137530724
8.0,10.6,3.4,24.8,8.0,25.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,14.0,0.175,0.01,0.1,0.48,1.0,1.8,2.4,3.1,13.0,27.0,4.5,2.7,4.5,4.0,0.32,1.9,231.202434323261
10.4,8.2,3.4,12.8,3.2,26.8,0.0,0.5,14.0,30.0,0.14,0.06,2.0,34.0,0.175,0.04,0.1,0.0,0.3,4.0,1.8,2.8,15.0,14.0,0.8,1.6,1.6,1.4,0.21,1.3,196.175798114461
42.8,5.8,4.6,5.6,12.8,34.0,0.0,0.51,14.0,14.0,0.105,0.01,2.0,17.0,0.105,0.05,0.1,0.04,1.3,1.7,4.0,3.1,27.0,8.0,3.5,1.9,5.0,0.2,0.35,1.1,419.301599710192
26.0,11.8,7.0,20.0,18.8,13.6,0.0,0.5,14.0,34.0,0.175,0.03,2.0,19.0,0.14,0.08,0.1,0.23,0.9,4.0,3.7,4.7,17.0,26.0,1.7,4.1,2.2,0.5,0.41,3.2,745.529736369884
9.2,9.4,5.8,16.4,3.2,8.8,0.0,0.5,14.0,13.0,0.14,0.06,2.0,23.0,0.105,0.01,0.1,0.09,0.4,1.3,1.5,3.0,5.0,12.0,4.5,0.5,5.0,4.1,0.18,1.0,227.482510097306
10.4,9.4,8.2,9.2,3.2,40.0,0.0,0.51,14.0,7.0,0.175,0.01,2.0,4.0,0.07,0.06,0.1,0.12,0.3,0.9,1.9,2.5,11.0,22.0,4.0,3.5,1.9,1.4,0.22,1.2,164.925409989739
27.2,3.4,7.0,14.0,20.0,17.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,12.0,0.07,0.05,0.1,0.42,1.2,2.6,4.1,4.3,24.0,26.0,3.7,4.7,1.7,2.9,1.19,3.1,372.703197929319
32.0,5.8,3.4,10.4,21.2,44.8,0.0,0.51,14.0,12.0,0.14,0.08,2.0,26.0,0.175,0.09,0.1,0.33,1.2,1.2,4.3,3.8,28.0,22.0,2.9,4.0,4.2,4.7,0.72,3.3,442.577782207274
36.8,13.0,11.8,8.0,18.8,6.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,25.0,0.07,0.01,0.1,0.27,2.2,2.3,4.8,2.2,3.0,22.0,1.9,3.2,0.3,1.9,1.98,2.1,613.182463753691
46.4,5.8,7.0,26.0,12.8,12.4,0.0,0.51,14.0,32.0,0.07,0.01,2.0,9.0,0.14,0.1,0.1,0.16,0.7,2.0,4.8,2.3,7.0,7.0,2.3,1.9,4.3,1.2,0.31,1.5,1068.78943707644
40.4,10.6,13.0,15.2,6.8,25.6,0.0,0.51,14.0,28.0,0.14,0.1,2.0,20.0,0.07,0.02,0.1,0.42,0.9,3.3,4.0,3.7,21.0,1.0,2.8,1.0,4.3,4.9,0.22,2.5,948.723322400111
52.4,7.0,4.6,5.6,4.4,49.6,0.0,0.51,14.0,35.0,0.035,0.02,2.0,13.0,0.14,0.04,0.1,0.1,0.3,1.8,1.8,3.3,26.0,6.0,2.9,2.9,2.3,0.1,0.26,1.0,522.259630413591
50.0,13.0,3.4,5.6,4.4,23.2,0.0,0.51,14.0,26.0,0.175,0.07,2.0,23.0,0.105,0.08,0.1,0.33,0.4,0.9,1.7,5.0,12.0,8.0,2.9,3.7,0.8,3.4,0.27,1.3,613.722933922277
12.8,7.0,7.0,9.2,22.4,40.0,0.0,0.5,14.0,33.0,0.175,0.03,2.0,10.0,0.175,0.01,0.1,0.09,1.6,2.0,5.0,3.2,23.0,18.0,2.6,0.3,0.7,2.5,1.25,2.9,183.999686072865
10.4,1.0,2.2,8.0,9.2,43.6,0.0,0.5,14.0,21.0,0.175,0.06,2.0,16.0,0.175,0.04,0.1,0.14,1.1,0.7,3.4,1.7,19.0,7.0,2.4,0.9,1.6,1.9,0.58,1.0,60.4996019351203
28.4,7.0,5.8,26.0,18.8,30.4,0.0,0.5,14.0,17.0,0.175,0.01,2.0,6.0,0.14,0.03,0.1,0.33,1.1,0.9,4.3,3.4,13.0,17.0,3.1,4.0,3.9,0.6,0.1,2.2,655.903482033218
38.0,2.2,9.4,6.8,17.6,23.2,0.0,0.51,14.0,35.0,0.07,0.03,2.0,35.0,0.07,0.06,0.1,0.08,1.6,3.2,4.7,4.6,26.0,27.0,1.7,4.9,4.9,1.6,0.74,2.0,307.900038316312
28.4,3.4,11.8,5.6,9.2,8.8,0.0,0.51,14.0,35.0,0.14,0.01,2.0,18.0,0.175,0.05,0.1,0.17,1.1,4.7,4.7,3.8,28.0,17.0,2.5,4.9,1.2,0.6,0.54,1.2,258.267152990523
35.6,11.8,8.2,22.4,14.0,6.4,0.0,0.51,14.0,19.0,0.105,0.02,2.0,21.0,0.105,0.01,0.1,0.11,0.7,1.0,3.3,4.0,8.0,24.0,4.1,3.3,3.2,3.7,0.69,2.0,1105.64404697331
52.4,4.6,7.0,24.8,23.6,8.8,0.0,0.51,14.0,24.0,0.07,0.03,2.0,26.0,0.175,0.04,0.1,0.37,2.7,2.5,4.7,3.9,3.0,2.0,4.3,4.5,4.2,4.7,0.85,3.2,969.628647796534
