w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Tx_W
46.4,8.2,5.8,10.4,16.4,12.4,0.0,0.51,14.0,35.0,0.07,0.04,2.0,30.0,0.175,0.1,0.1,0.22,1.3,3.8,3.2,2.8,6.0,5.0,4.2,3.5,3.5,1.1,0.54,2.1,0.161062471299045
51.2,3.4,3.4,17.6,11.6,20.8,0.0,0.5,14.0,27.0,0.175,0.07,2.0,28.0,0.07,0.01,0.1,0.4,1.2,2.0,3.6,4.1,6.0,8.0,3.7,4.7,0.9,3.7,1.19,1.0,0.112866306878383
9.2,10.6,11.8,6.8,16.4,35.2,0.0,0.51,14.0,32.0,0.035,0.01,2.0,9.0,0.07,0.01,0.1,0.47,2.0,1.6,4.4,3.4,7.0,13.0,1.4,0.8,4.1,2.2,1.09,2.6,3.36080618144686
38.0,7.0,2.2,18.8,21.2,49.6,0.0,0.5,14.0,24.0,0.105,0.04,2.0,13.0,0.105,0.05,0.1,0.22,2.5,1.6,4.8,4.8,24.0,9.0,3.9,5.0,4.5,1.4,1.1,1.8,0.113612220105861
41.6,5.8,7.0,9.2,20.0,48.4,0.0,0.51,14.0,26.0,0.07,0.05,2.0,9.0,0.105,0.03,0.1,0.5,1.2,0.7,4.2,4.7,25.0,6.0,4.2,1.3,4.3,3.1,0.36,3.3,0.286359234399939
9.2,13.0,9.4,10.4,15.2,23.2,0.0,0.5,14.0,27.0,0.07,0.02,2.0,26.0,0.035,0.01,0.1,0.16,1.0,2.2,2.8,2.1,29.0,9.0,1.8,3.8,1.3,2.7,0.57,1.9,1.54460462750423
18.8,10.6,10.6,24.8,4.4,5.2,0.0,0.51,14.0,19.0,0.07,0.05,2.0,23.0,0.07,0.07,0.1,0.18,0.5,2.1,2.1,1.4,6.0,17.0,5.0,2.2,2.1,1.4,0.24,1.2,0.292414874289923
30.8,10.6,4.6,20.0,17.6,36.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,10.0,0.07,0.01,0.1,0.46,2.2,3.0,3.4,3.2,23.0,12.0,4.9,4.8,0.1,1.4,1.51,3.1,0.104824472134076
23.6,5.8,1.0,6.8,12.8,52.0,0.0,0.51,14.0,24.0,0.14,0.09,2.0,28.0,0.105,0.07,0.1,0.25,1.4,0.8,3.7,4.9,1.0,5.0,4.4,2.8,1.9,4.4,0.77,2.3,0.667351004805659
44.0,13.0,13.0,10.4,8.0,24.4,0.0,0.51,14.0,35.0,0.14,0.07,2.0,6.0,0.07,0.02,0.1,0.13,0.5,0.6,3.1,3.0,1.0,9.0,2.5,1.3,2.6,4.7,0.31,2.1,0.0893437568059632
51.2,4.6,2.2,4.4,9.2,38.8,0.0,0.51,14.0,28.0,0.175,0.03,2.0,9.0,0.07,0.02,0.1,0.18,1.0,3.1,4.7,3.5,26.0,3.0,0.7,3.5,2.6,4.9,0.7,2.8,0.631162708342269
27.2,8.2,5.8,23.6,24.8,10.0,0.0,0.51,14.0,25.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.36,2.9,1.5,4.6,4.9,20.0,27.0,3.4,1.4,3.3,0.4,1.47,3.0,0.157609197971189
46.4,4.6,5.8,8.0,4.4,8.8,0.0,0.5,14.0,35.0,0.14,0.02,2.0,15.0,0.175,0.1,0.1,0.4,0.5,1.8,2.7,3.6,17.0,20.0,3.3,0.3,3.6,0.3,0.14,1.5,0.329817606785176
12.8,1.0,10.6,14.0,9.2,4.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,23.0,0.175,0.03,0.1,0.48,1.0,0.8,3.0,4.2,5.0,28.0,0.2,2.1,4.4,0.5,0.58,2.8,2.62479238711025
44.0,2.2,5.8,4.4,5.6,12.4,0.0,0.5,14.0,11.0,0.14,0.07,2.0,10.0,0.07,0.03,0.1,0.33,0.6,0.2,3.0,5.0,16.0,20.0,0.2,0.5,3.4,4.2,0.13,1.6,1.09432380027464
18.8,4.6,3.4,24.8,14.0,52.0,0.0,0.51,14.0,20.0,0.14,0.02,2.0,9.0,0.105,0.04,0.1,0.3,1.4,1.6,3.1,2.3,11.0,29.0,4.9,2.9,0.3,2.4,1.28,1.3,0.282140688332491
46.4,5.8,10.6,12.8,6.8,42.4,0.0,0.5,14.0,28.0,0.175,0.08,2.0,35.0,0.07,0.01,0.1,0.25,0.4,2.1,1.9,2.5,30.0,5.0,1.1,4.6,2.1,5.0,0.21,1.0,0.120999825301854
40.4,4.6,7.0,4.4,17.6,37.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,31.0,0.105,0.01,0.1,0.15,2.1,1.1,4.2,3.2,22.0,26.0,4.4,4.5,1.9,0.6,0.86,1.9,0.799180328142666
36.8,1.0,5.8,18.8,14.0,8.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,28.0,0.14,0.1,0.1,0.4,1.8,2.7,4.2,4.2,19.0,24.0,1.4,2.1,3.3,0.1,0.52,3.8,0.623962662613665
30.8,8.2,4.6,16.4,10.4,53.2,0.0,0.5,14.0,15.0,0.105,0.04,2.0,32.0,0.175,0.07,0.1,0.19,0.5,1.4,3.7,3.6,29.0,15.0,1.7,2.3,5.0,4.7,0.14,2.6,0.334619369011894
50.0,5.8,7.0,14.0,11.6,30.4,0.0,0.51,14.0,23.0,0.035,0.03,2.0,35.0,0.105,0.09,0.1,0.4,0.7,2.7,3.2,4.3,3.0,29.0,0.6,3.1,4.7,1.5,0.69,1.8,0.157202777129655
15.2,11.8,4.6,6.8,15.2,19.6,0.0,0.51,14.0,24.0,0.175,0.08,2.0,19.0,0.14,0.09,0.1,0.49,1.3,0.9,4.2,2.4,6.0,14.0,5.0,3.0,1.1,0.7,0.58,1.3,0.846330653149043
18.8,11.8,11.8,15.2,18.8,34.0,0.0,0.51,14.0,17.0,0.14,0.05,2.0,13.0,0.07,0.01,0.1,0.26,2.2,2.1,4.2,4.9,20.0,18.0,3.4,1.6,1.5,1.8,0.71,3.1,0.231498265955636
28.4,13.0,9.4,12.8,11.6,4.0,0.0,0.51,14.0,22.0,0.175,0.09,2.0,31.0,0.175,0.07,0.1,0.39,0.8,0.7,2.7,4.2,2.0,16.0,2.3,3.8,1.6,3.2,0.69,2.4,0.133556498032344
48.8,2.2,1.0,11.6,15.2,26.8,0.0,0.51,14.0,26.0,0.14,0.04,2.0,33.0,0.175,0.04,0.1,0.37,1.4,2.7,3.1,3.4,19.0,5.0,2.8,2.0,1.7,3.9,0.78,2.2,0.231463254664156
47.6,9.4,7.0,12.8,5.6,7.6,0.0,0.51,14.0,27.0,0.14,0.01,2.0,5.0,0.07,0.01,0.1,0.24,0.6,3.1,3.0,3.1,9.0,10.0,1.1,4.3,2.2,1.0,0.13,1.7,0.144794420961204
20.0,3.4,1.0,18.8,8.0,43.6,0.0,0.51,14.0,25.0,0.105,0.08,2.0,18.0,0.175,0.08,0.1,0.29,0.5,2.9,1.9,4.4,4.0,23.0,0.7,1.0,3.9,4.5,0.49,1.4,0.625584847228221
40.4,4.6,4.6,15.2,23.6,50.8,0.0,0.51,14.0,32.0,0.14,0.01,2.0,16.0,0.035,0.02,0.1,0.07,2.3,4.2,4.5,4.6,4.0,22.0,0.6,1.9,1.4,2.4,0.35,2.8,0.213019543565871
15.2,5.8,9.4,6.8,9.2,16.0,0.0,0.51,14.0,30.0,0.07,0.06,2.0,7.0,0.14,0.06,0.1,0.5,0.9,1.3,1.7,2.2,21.0,0.0,4.5,0.3,3.6,1.5,0.45,1.2,1.39577674073365
12.8,5.8,9.4,21.2,10.4,36.4,0.0,0.5,14.0,17.0,0.175,0.08,2.0,23.0,0.105,0.09,0.1,0.14,1.3,1.6,3.7,4.1,12.0,4.0,0.9,4.3,2.9,2.2,0.38,2.9,0.418048640857894
14.0,10.6,13.0,26.0,12.8,40.0,0.0,0.51,14.0,22.0,0.105,0.05,2.0,25.0,0.07,0.03,0.1,0.29,0.8,1.7,4.0,4.3,21.0,0.0,1.5,3.2,4.2,4.8,0.41,2.4,0.253055621179428
38.0,10.6,11.8,21.2,24.8,50.8,0.0,0.5,14.0,23.0,0.14,0.09,2.0,31.0,0.105,0.1,0.1,0.24,2.0,0.9,4.5,5.0,3.0,13.0,4.5,1.9,1.1,2.5,0.79,3.6,0.0493418812103746
52.4,5.8,11.8,16.4,24.8,53.2,0.0,0.51,14.0,25.0,0.14,0.03,2.0,31.0,0.175,0.01,0.1,0.24,2.7,2.4,4.8,4.8,26.0,29.0,4.5,2.4,3.2,3.7,0.79,3.1,0.0785596781445125
38.0,2.2,7.0,15.2,4.4,23.2,0.0,0.5,14.0,35.0,0.175,0.03,2.0,34.0,0.175,0.05,0.1,0.22,0.5,3.2,1.2,2.7,21.0,24.0,4.3,2.9,3.9,3.7,0.18,1.1,0.452326096682842
50.0,4.6,9.4,12.8,21.2,48.4,0.0,0.5,14.0,25.0,0.14,0.03,2.0,33.0,0.14,0.03,0.1,0.17,1.5,2.9,4.2,3.8,3.0,25.0,2.4,4.9,0.9,4.6,1.0,2.5,0.123632918023368
39.2,9.4,11.8,23.6,17.6,49.6,0.0,0.5,14.0,35.0,0.14,0.09,2.0,27.0,0.175,0.03,0.1,0.31,2.2,1.6,5.0,2.2,9.0,1.0,1.7,0.2,2.4,1.7,1.07,1.3,0.049172490952673
48.8,3.4,13.0,10.4,6.8,8.8,0.0,0.51,14.0,22.0,0.105,0.1,2.0,31.0,0.07,0.01,0.1,0.26,0.3,2.5,3.5,4.1,14.0,13.0,1.8,4.3,2.0,2.4,0.16,1.2,0.370592416313557
36.8,11.8,8.2,8.0,11.6,14.8,0.0,0.5,14.0,27.0,0.07,0.04,2.0,14.0,0.105,0.05,0.1,0.18,1.4,1.1,3.9,3.6,4.0,11.0,3.7,2.4,1.2,4.8,0.67,1.8,0.264741928285709
11.6,2.2,9.4,11.6,11.6,50.8,0.0,0.5,14.0,29.0,0.175,0.07,2.0,32.0,0.07,0.04,0.1,0.33,0.8,0.2,4.8,4.9,9.0,23.0,0.9,3.8,3.5,2.3,0.16,1.5,2.81907418428968
14.0,5.8,7.0,22.4,26.0,22.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,29.0,0.105,0.06,0.1,0.19,1.4,2.4,4.9,3.9,9.0,29.0,0.5,2.1,0.1,0.7,1.13,3.2,0.280830403040717
50.0,3.4,10.6,6.8,9.2,5.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,12.0,0.14,0.02,0.1,0.15,0.7,1.2,1.9,3.2,15.0,10.0,2.2,0.7,1.7,2.5,0.5,1.7,0.215980102011999
32.0,11.8,5.8,14.0,5.6,43.6,0.0,0.51,14.0,17.0,0.07,0.01,2.0,13.0,0.105,0.1,0.1,0.34,0.4,1.3,2.6,2.4,4.0,23.0,3.2,1.2,3.4,3.2,0.19,1.2,0.280058962978369
11.6,9.4,4.6,12.8,8.0,14.8,0.0,0.5,14.0,17.0,0.07,0.03,2.0,31.0,0.14,0.02,0.1,0.18,0.9,1.2,3.3,4.2,29.0,15.0,3.4,3.5,1.3,1.3,0.61,2.7,0.779892191244163
48.8,4.6,8.2,14.0,8.0,8.8,0.0,0.5,14.0,10.0,0.07,0.02,2.0,16.0,0.035,0.01,0.1,0.41,0.6,0.5,2.4,4.7,15.0,27.0,3.8,1.1,3.4,0.8,0.2,1.2,0.237901254700356
34.4,5.8,7.0,4.4,10.4,38.8,0.0,0.51,14.0,34.0,0.105,0.04,2.0,23.0,0.105,0.03,0.1,0.38,0.8,4.6,3.1,3.8,22.0,2.0,4.1,1.4,4.7,2.6,0.1,2.6,2.56754216214994
9.2,10.6,11.8,5.6,20.0,19.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,25.0,0.175,0.09,0.1,0.22,1.7,1.6,3.9,4.4,5.0,26.0,0.3,4.5,1.6,3.7,1.08,2.5,3.19531593750777
16.4,4.6,3.4,23.6,20.0,41.2,0.0,0.51,14.0,26.0,0.14,0.02,2.0,29.0,0.14,0.02,0.1,0.34,2.6,2.5,4.5,4.3,10.0,30.0,0.1,2.2,2.0,1.1,0.98,2.9,0.409750342124915
26.0,8.2,2.2,9.2,22.4,34.0,0.0,0.5,14.0,30.0,0.07,0.06,2.0,12.0,0.175,0.05,0.1,0.26,2.4,0.9,4.9,3.9,19.0,0.0,1.3,3.3,3.3,1.6,0.27,2.6,0.805537611500986
30.8,3.4,3.4,6.8,17.6,29.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,34.0,0.14,0.01,0.1,0.44,1.9,1.7,3.5,2.8,14.0,12.0,2.6,2.1,4.4,4.2,0.52,2.0,0.689728348718789
6.8,9.4,3.4,12.8,16.4,6.4,0.0,0.51,14.0,24.0,0.14,0.01,2.0,11.0,0.035,0.03,0.1,0.4,2.1,0.9,4.5,4.2,8.0,14.0,3.0,1.9,4.3,2.3,0.38,1.2,1.77434889236051
24.8,5.8,1.0,4.4,3.2,19.6,0.0,0.51,14.0,30.0,0.105,0.06,2.0,10.0,0.105,0.02,0.1,0.31,0.4,3.7,1.5,4.9,24.0,23.0,0.3,1.5,2.6,0.4,0.11,1.1,3.32435159202577
52.4,11.8,5.8,18.8,26.0,16.0,0.0,0.5,14.0,30.0,0.175,0.07,2.0,17.0,0.14,0.04,0.1,0.23,1.6,3.5,4.4,4.2,19.0,21.0,0.6,4.8,4.7,3.2,1.53,4.1,0.0388416681121084
29.6,4.6,11.8,6.8,12.8,52.0,0.0,0.5,14.0,22.0,0.175,0.07,2.0,24.0,0.105,0.01,0.1,0.43,0.9,0.9,2.6,3.9,7.0,19.0,3.6,0.3,1.1,3.2,0.19,1.9,0.553725392986824
16.4,4.6,3.4,26.0,17.6,7.6,0.0,0.51,14.0,31.0,0.105,0.08,2.0,27.0,0.14,0.01,0.1,0.49,1.2,2.8,3.4,4.0,25.0,13.0,0.1,2.5,1.3,3.9,1.1,3.3,0.291704954169472
28.4,13.0,9.4,9.2,12.8,20.8,0.0,0.51,14.0,25.0,0.07,0.05,2.0,14.0,0.105,0.01,0.1,0.28,1.6,1.3,4.8,2.9,12.0,19.0,3.1,3.1,4.6,4.5,0.78,2.0,0.301962293475753
46.4,2.2,13.0,17.6,18.8,5.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,22.0,0.105,0.03,0.1,0.49,2.2,2.7,3.3,3.3,20.0,20.0,0.1,4.7,0.3,2.2,0.92,3.1,0.164961596799774
34.4,11.8,10.6,26.0,17.6,30.4,0.0,0.51,14.0,33.0,0.175,0.1,2.0,15.0,0.07,0.06,0.1,0.36,1.6,4.2,4.8,3.4,4.0,10.0,2.9,3.8,3.3,3.1,1.26,1.6,0.0438787968040349
24.8,2.2,9.4,12.8,4.4,48.4,0.0,0.51,14.0,33.0,0.035,0.01,2.0,23.0,0.105,0.1,0.1,0.29,0.4,1.2,2.7,3.6,16.0,15.0,1.1,1.6,4.9,2.8,0.36,1.0,2.12207923826115
12.8,9.4,11.8,12.8,21.2,48.4,0.0,0.5,14.0,29.0,0.14,0.01,2.0,34.0,0.07,0.04,0.1,0.28,2.3,1.3,3.9,4.2,29.0,26.0,2.0,0.6,4.9,4.7,0.74,3.1,0.696793239770154
21.2,2.2,11.8,23.6,10.4,37.6,0.0,0.51,14.0,22.0,0.07,0.03,2.0,20.0,0.105,0.06,0.1,0.2,0.9,1.0,4.6,3.2,15.0,18.0,4.3,3.4,0.3,0.7,0.66,2.9,0.621508413504078
35.6,8.2,8.2,20.0,26.0,20.8,0.0,0.51,14.0,25.0,0.14,0.03,2.0,16.0,0.14,0.06,0.1,0.46,3.5,2.4,4.7,3.9,14.0,23.0,0.6,1.8,2.1,3.1,0.4,3.4,0.0978321520182676
46.4,8.2,11.8,23.6,8.0,22.0,0.0,0.5,14.0,33.0,0.175,0.01,2.0,18.0,0.105,0.05,0.1,0.37,0.8,3.9,4.4,4.2,3.0,3.0,4.0,4.6,0.9,4.2,0.67,1.8,0.0466322936482549
28.4,9.4,4.6,22.4,9.2,52.0,0.0,0.5,14.0,30.0,0.035,0.02,2.0,12.0,0.07,0.01,0.1,0.5,1.1,3.6,4.7,4.9,26.0,2.0,4.2,0.2,2.5,3.2,0.82,3.8,0.198064500654452
16.4,10.6,13.0,4.4,6.8,19.6,0.0,0.51,14.0,19.0,0.175,0.08,2.0,28.0,0.035,0.03,0.1,0.37,0.3,0.8,2.1,3.9,4.0,30.0,1.7,0.4,1.6,0.5,0.17,1.8,1.44428201471062
16.4,11.8,7.0,23.6,24.8,8.8,0.0,0.51,14.0,24.0,0.105,0.1,2.0,32.0,0.14,0.03,0.1,0.5,3.1,1.6,4.6,4.8,6.0,23.0,4.7,1.4,3.3,2.6,1.1,4.0,0.165765979770812
40.4,10.6,11.8,11.6,18.8,23.2,0.0,0.51,14.0,29.0,0.105,0.01,2.0,11.0,0.035,0.02,0.1,0.5,2.0,3.2,3.2,4.7,13.0,12.0,1.9,2.1,4.2,0.2,1.29,3.1,0.219241157901902
6.8,9.4,5.8,22.4,4.4,46.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,31.0,0.14,0.03,0.1,0.37,0.5,2.1,2.4,1.5,26.0,15.0,4.4,3.4,2.9,4.7,0.39,1.3,1.3058373555651
18.8,2.2,2.2,16.4,6.8,43.6,0.0,0.5,14.0,33.0,0.105,0.01,2.0,15.0,0.14,0.08,0.1,0.2,0.6,1.5,5.0,3.6,3.0,24.0,3.7,0.9,0.6,3.7,0.36,1.3,1.20102938099575
32.0,10.6,10.6,4.4,16.4,6.4,0.0,0.51,14.0,24.0,0.14,0.07,2.0,11.0,0.105,0.1,0.1,0.24,1.7,3.0,4.7,3.7,23.0,13.0,1.6,3.4,5.0,2.0,0.4,2.9,0.575634214342519
42.8,11.8,9.4,10.4,20.0,23.2,0.0,0.51,14.0,29.0,0.175,0.07,2.0,30.0,0.175,0.06,0.1,0.17,2.6,0.9,4.4,5.0,24.0,1.0,1.9,2.9,4.2,2.3,0.11,3.1,0.195692932596369
29.6,11.8,3.4,22.4,21.2,50.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,34.0,0.14,0.09,0.1,0.33,1.9,2.0,4.4,3.4,24.0,0.0,2.0,0.6,3.4,4.6,0.52,3.1,0.0756558593745298
27.2,11.8,3.4,14.0,18.8,18.4,0.0,0.51,14.0,28.0,0.175,0.1,2.0,10.0,0.07,0.02,0.1,0.26,1.2,0.5,3.6,3.9,16.0,21.0,3.3,4.7,2.0,3.9,0.46,2.1,0.11397453885649
33.2,2.2,11.8,21.2,18.8,41.2,0.0,0.51,14.0,29.0,0.105,0.01,2.0,16.0,0.14,0.06,0.1,0.38,2.1,2.9,4.3,4.3,28.0,25.0,4.0,2.1,2.6,1.6,0.11,2.1,1.62011416227007
48.8,5.8,9.4,8.0,24.8,36.4,0.0,0.5,14.0,26.0,0.035,0.02,2.0,16.0,0.175,0.06,0.1,0.33,1.2,2.6,4.4,4.4,27.0,20.0,0.7,3.5,2.2,2.7,0.83,3.8,0.291492314649562
27.2,4.6,10.6,20.0,21.2,5.2,0.0,0.5,14.0,31.0,0.175,0.1,2.0,17.0,0.07,0.02,0.1,0.29,1.6,1.1,4.6,2.8,14.0,29.0,1.6,1.1,4.3,2.3,1.09,1.9,0.124432443713938
23.6,7.0,11.8,3.2,5.6,40.0,0.0,0.51,14.0,25.0,0.105,0.1,2.0,15.0,0.105,0.07,0.1,0.28,0.4,0.2,1.4,2.6,6.0,24.0,0.8,2.8,2.5,1.8,0.14,1.2,2.71148398033957
51.2,7.0,11.8,24.8,8.0,40.0,0.0,0.5,14.0,17.0,0.175,0.08,2.0,12.0,0.175,0.05,0.1,0.26,1.0,1.8,3.9,4.5,1.0,25.0,3.1,1.5,3.0,4.2,0.38,2.6,0.0372005716249184
20.0,4.6,3.4,9.2,14.0,4.0,0.0,0.5,14.0,24.0,0.14,0.04,2.0,23.0,0.14,0.06,0.1,0.42,0.8,0.6,3.5,2.7,16.0,30.0,0.5,0.5,0.9,0.8,0.56,1.5,0.483252768249332
17.6,13.0,10.6,17.6,26.0,12.4,0.0,0.5,14.0,35.0,0.105,0.02,2.0,20.0,0.105,0.07,0.1,0.4,2.7,4.2,5.0,5.0,28.0,17.0,1.4,2.6,1.0,0.1,2.53,3.0,0.307221640487114
29.6,8.2,4.6,14.0,22.4,22.0,0.0,0.51,14.0,21.0,0.07,0.06,2.0,28.0,0.07,0.03,0.1,0.09,1.9,2.2,3.8,3.9,24.0,3.0,1.3,2.4,0.2,1.9,1.14,3.3,0.193515047740259
40.4,2.2,11.8,23.6,6.8,17.2,0.0,0.5,14.0,14.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.36,0.8,0.9,2.0,4.8,3.0,2.0,0.8,2.3,4.1,3.7,0.3,1.6,0.240345787147101
52.4,4.6,5.8,24.8,18.8,4.0,0.0,0.5,14.0,30.0,0.105,0.08,2.0,10.0,0.035,0.03,0.1,0.41,2.2,2.1,4.1,4.7,23.0,21.0,3.5,2.9,3.3,3.8,1.72,4.0,0.10525704023484
39.2,1.0,8.2,18.8,11.6,53.2,0.0,0.5,14.0,6.0,0.175,0.1,2.0,10.0,0.07,0.04,0.1,0.1,1.1,0.2,1.8,2.8,29.0,2.0,3.0,1.8,1.5,1.0,0.16,1.7,0.958704669471975
48.8,11.8,2.2,4.4,4.4,46.0,0.0,0.51,14.0,17.0,0.07,0.07,2.0,11.0,0.175,0.1,0.1,0.45,0.5,0.4,1.8,3.3,23.0,2.0,0.8,0.4,1.1,0.3,0.23,1.7,0.590814160089796
22.4,4.6,10.6,26.0,12.8,10.0,0.0,0.5,14.0,12.0,0.035,0.02,2.0,12.0,0.07,0.07,0.1,0.28,0.6,0.3,3.7,2.5,13.0,3.0,0.5,4.2,0.6,1.0,0.24,2.3,0.823184497168311
50.0,10.6,4.6,6.8,21.2,48.4,0.0,0.51,14.0,23.0,0.105,0.05,2.0,12.0,0.175,0.01,0.1,0.43,2.9,1.0,4.5,3.2,9.0,9.0,3.7,1.8,0.3,2.7,0.11,2.3,0.581400630471988
29.6,2.2,7.0,23.6,26.0,53.2,0.0,0.5,14.0,18.0,0.175,0.03,2.0,24.0,0.105,0.02,0.1,0.49,2.3,1.3,4.4,4.2,24.0,2.0,1.5,4.3,2.8,2.4,0.41,3.6,0.302454167436674
51.2,1.0,1.0,11.6,9.2,50.8,0.0,0.5,14.0,31.0,0.07,0.05,2.0,8.0,0.035,0.02,0.1,0.33,1.0,1.1,5.0,2.8,6.0,6.0,0.4,1.0,1.3,4.0,0.99,1.3,0.718966986075158
22.4,3.4,9.4,18.8,15.2,52.0,0.0,0.5,14.0,26.0,0.035,0.03,2.0,35.0,0.175,0.04,0.1,0.45,1.4,3.5,3.8,4.2,17.0,3.0,1.9,1.0,2.7,2.9,0.62,2.8,1.04007033365532
14.0,10.6,13.0,8.0,16.4,35.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,9.0,0.105,0.01,0.1,0.5,1.9,2.2,3.2,3.3,14.0,25.0,3.7,4.4,0.3,3.1,0.89,2.0,1.0557276217303
39.2,11.8,8.2,8.0,24.8,40.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.02,0.1,0.38,3.3,3.4,4.6,4.7,14.0,26.0,4.4,1.8,3.0,0.7,0.57,2.9,0.246830713320098
35.6,7.0,2.2,15.2,11.6,37.6,0.0,0.51,14.0,23.0,0.175,0.1,2.0,32.0,0.105,0.1,0.1,0.14,1.4,1.2,3.9,3.5,11.0,27.0,0.9,3.2,1.7,3.2,0.19,2.7,0.167918080621135
48.8,9.4,2.2,26.0,17.6,52.0,0.0,0.51,14.0,15.0,0.105,0.08,2.0,32.0,0.175,0.04,0.1,0.22,1.0,1.1,4.4,4.1,13.0,11.0,1.6,0.5,2.6,2.9,0.85,3.9,0.0375460550679847
24.8,3.4,1.0,23.6,6.8,53.2,0.0,0.51,14.0,21.0,0.14,0.01,2.0,18.0,0.105,0.09,0.1,0.43,0.5,0.9,4.6,5.0,10.0,1.0,0.1,2.5,3.3,4.4,0.28,1.0,0.446493503375769
26.0,4.6,7.0,11.6,8.0,37.6,0.0,0.51,14.0,32.0,0.105,0.01,2.0,25.0,0.175,0.03,0.1,0.36,0.4,2.3,2.6,2.3,30.0,10.0,1.8,2.2,0.4,2.2,0.21,1.8,0.602595702095774
51.2,5.8,4.6,17.6,15.2,5.2,0.0,0.51,14.0,16.0,0.14,0.1,2.0,8.0,0.14,0.08,0.1,0.2,1.8,1.9,3.8,4.4,18.0,19.0,4.6,4.5,1.1,4.1,0.47,2.6,0.0538567310827449
17.6,7.0,8.2,14.0,8.0,47.2,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.05,0.1,0.16,0.9,1.3,3.7,4.0,13.0,15.0,3.5,2.6,1.0,3.5,0.27,2.4,0.356002397516369
39.2,5.8,2.2,10.4,15.2,47.2,0.0,0.5,14.0,19.0,0.14,0.1,2.0,20.0,0.14,0.01,0.1,0.42,1.8,1.6,3.4,4.1,10.0,13.0,0.8,4.9,3.8,2.4,1.51,2.8,0.189005294356771
15.2,8.2,5.8,4.4,6.8,26.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.04,0.1,0.37,0.8,4.1,3.7,2.4,3.0,20.0,2.0,3.9,0.2,1.1,0.29,1.4,3.12262626865037
41.6,7.0,10.6,17.6,22.4,30.4,0.0,0.51,14.0,18.0,0.105,0.07,2.0,13.0,0.14,0.02,0.1,0.39,2.9,1.5,4.4,4.7,12.0,19.0,0.8,0.1,2.8,1.7,0.47,3.7,0.0899993790124094
34.4,8.2,2.2,11.6,21.2,22.0,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.105,0.06,0.1,0.21,1.7,1.9,3.5,5.0,20.0,0.0,4.6,2.5,0.8,3.6,0.25,3.3,0.236902831077648
30.8,8.2,11.8,22.4,10.4,6.4,0.0,0.5,14.0,31.0,0.07,0.06,2.0,23.0,0.07,0.07,0.1,0.46,0.7,0.9,3.0,1.5,18.0,17.0,4.5,1.3,0.1,2.3,0.17,1.1,0.213875960500433
35.6,11.8,10.6,26.0,6.8,11.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,17.0,0.105,0.04,0.1,0.2,0.4,1.4,3.0,3.2,7.0,5.0,0.5,3.5,3.0,0.4,0.31,2.3,0.0531446349471582
24.8,5.8,13.0,23.6,3.2,4.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,30.0,0.14,0.04,0.1,0.32,0.4,3.7,1.7,1.4,14.0,12.0,0.2,3.6,3.7,0.9,0.24,1.0,0.228386793363575
44.0,2.2,8.2,12.8,14.0,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,21.0,0.14,0.03,0.1,0.13,1.6,3.4,4.3,3.9,27.0,20.0,3.5,3.0,4.1,4.1,0.51,1.2,0.271588199111219
42.8,3.4,9.4,20.0,20.0,17.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,13.0,0.14,0.03,0.1,0.21,2.0,3.2,4.3,4.1,30.0,9.0,2.6,1.7,4.5,4.2,0.61,4.0,0.174077832122648
24.8,4.6,3.4,17.6,21.2,20.8,0.0,0.5,14.0,32.0,0.105,0.04,2.0,8.0,0.14,0.03,0.1,0.45,1.3,3.6,4.1,3.6,1.0,14.0,4.7,1.5,1.4,4.5,0.68,3.2,0.275373714869918
