w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
42.8,1.0,2.2,18.8,11.6,37.6,0.0,0.5,14.0,35.0,0.175,0.03,2.0,7.0,0.07,0.05,0.1,0.34,1.5,1.2,3.2,2.5,20.0,23.0,3.9,3.8,1.1,1.6,0.26,1.3,284.423247047276
15.2,13.0,10.6,15.2,20.0,13.6,0.0,0.5,14.0,35.0,0.035,0.03,2.0,20.0,0.07,0.06,0.1,0.4,1.9,1.5,5.0,5.0,13.0,20.0,1.9,1.7,1.8,2.8,0.8,1.5,399.628194091384
14.0,2.2,2.2,4.4,12.8,50.8,0.0,0.5,14.0,25.0,0.175,0.02,2.0,21.0,0.07,0.06,0.1,0.19,1.2,2.6,4.7,4.4,26.0,22.0,0.9,4.7,0.5,2.4,0.98,1.2,91.3514875067719
22.4,5.8,8.2,12.8,14.0,41.2,0.0,0.51,14.0,25.0,0.175,0.06,2.0,11.0,0.175,0.04,0.1,0.3,1.1,1.1,5.0,4.6,9.0,0.0,1.9,4.8,4.6,1.6,0.27,2.0,384.916831911311
42.8,2.2,11.8,6.8,17.6,18.4,0.0,0.5,14.0,19.0,0.14,0.08,2.0,31.0,0.07,0.07,0.1,0.33,1.6,1.6,4.4,3.5,23.0,30.0,4.0,3.6,1.6,2.0,1.49,1.7,365.458084478669
18.8,7.0,1.0,5.6,14.0,23.2,0.0,0.5,14.0,28.0,0.175,0.1,2.0,33.0,0.105,0.03,0.1,0.23,0.8,3.6,3.3,4.9,30.0,23.0,0.9,4.1,3.8,0.2,0.46,1.9,188.523477863223
30.8,9.4,13.0,20.0,21.2,13.6,0.0,0.5,14.0,27.0,0.14,0.02,2.0,20.0,0.07,0.07,0.1,0.13,1.9,1.3,4.7,4.8,14.0,0.0,2.1,3.2,1.8,3.4,0.43,2.9,815.821588891307
32.0,7.0,8.2,5.6,10.4,25.6,0.0,0.5,14.0,11.0,0.07,0.07,2.0,12.0,0.14,0.01,0.1,0.2,1.1,1.2,4.0,2.2,4.0,8.0,3.7,4.3,1.6,4.0,0.84,2.1,355.471111274141
47.6,7.0,8.2,24.8,20.0,41.2,0.0,0.51,14.0,30.0,0.105,0.06,2.0,33.0,0.175,0.03,0.1,0.4,2.0,2.4,4.6,4.7,21.0,23.0,3.9,2.9,4.7,0.9,1.63,2.4,1108.34319843195
8.0,8.2,4.6,26.0,6.8,43.6,0.0,0.5,14.0,30.0,0.07,0.03,2.0,8.0,0.14,0.01,0.1,0.43,0.6,0.8,4.5,1.7,2.0,23.0,0.8,4.0,1.3,2.5,0.4,1.5,218.343327825217
6.8,5.8,8.2,8.0,6.8,4.0,0.0,0.51,14.0,31.0,0.175,0.04,2.0,10.0,0.035,0.02,0.1,0.1,0.7,0.9,2.9,3.7,19.0,28.0,2.7,4.7,3.2,4.5,0.66,1.0,102.515677499531
45.2,4.6,9.4,9.2,22.4,36.4,0.0,0.51,14.0,26.0,0.105,0.02,2.0,12.0,0.14,0.05,0.1,0.33,2.6,2.2,3.7,4.8,24.0,17.0,3.2,1.3,2.0,0.2,0.74,3.6,570.838320235418
16.4,5.8,9.4,2.0,4.4,24.4,0.0,0.51,14.0,28.0,0.105,0.07,2.0,23.0,0.175,0.01,0.1,0.33,0.4,2.7,2.7,3.3,23.0,24.0,3.1,3.8,2.1,3.8,0.29,1.3,85.797096958289
48.8,5.8,5.8,21.2,20.0,36.4,0.0,0.5,14.0,21.0,0.14,0.02,2.0,27.0,0.105,0.07,0.1,0.34,2.2,2.5,3.2,3.2,6.0,17.0,2.8,4.0,3.4,2.7,1.36,3.1,947.940218814311
12.8,4.6,2.2,10.4,15.2,12.4,0.0,0.51,14.0,26.0,0.175,0.03,2.0,12.0,0.14,0.1,0.1,0.24,1.2,2.0,3.5,4.9,5.0,13.0,1.7,1.1,3.0,1.4,0.1,3.4,175.30995986055
39.2,5.8,8.2,12.8,16.4,36.4,0.0,0.5,14.0,28.0,0.105,0.06,2.0,21.0,0.07,0.07,0.1,0.49,1.4,3.4,4.7,3.7,10.0,21.0,3.1,2.9,1.6,4.0,1.2,1.1,652.441572703332
18.8,2.2,2.2,4.4,9.2,13.6,0.0,0.5,14.0,15.0,0.105,0.08,2.0,21.0,0.035,0.03,0.1,0.05,0.9,0.5,2.4,4.5,21.0,9.0,1.6,0.8,4.3,1.6,0.38,1.5,132.210256165895
35.6,10.6,3.4,23.6,16.4,53.2,0.0,0.51,14.0,35.0,0.035,0.02,2.0,11.0,0.175,0.1,0.1,0.48,0.9,4.0,4.6,3.6,30.0,27.0,0.3,0.3,2.4,3.3,0.25,1.5,879.305813691846
10.4,9.4,10.6,6.8,10.4,50.8,0.0,0.51,14.0,29.0,0.175,0.09,2.0,26.0,0.14,0.02,0.1,0.36,0.7,0.4,4.0,2.4,25.0,9.0,0.8,2.0,1.3,1.4,0.28,1.2,137.455114867395
8.0,9.4,1.0,9.2,8.0,11.2,0.0,0.5,14.0,25.0,0.14,0.02,2.0,26.0,0.175,0.09,0.1,0.5,1.0,3.0,3.7,4.6,13.0,29.0,2.1,2.2,0.6,0.5,0.59,2.0,126.972146687895
42.8,8.2,3.4,26.0,16.4,10.0,0.0,0.5,14.0,21.0,0.14,0.03,2.0,28.0,0.105,0.06,0.1,0.22,1.8,1.9,3.9,3.7,6.0,9.0,2.6,0.9,4.3,2.7,1.18,2.0,1069.8203371355698
45.2,5.8,9.4,26.0,26.0,36.4,0.0,0.51,14.0,21.0,0.105,0.08,2.0,10.0,0.105,0.06,0.1,0.2,1.9,2.0,4.4,4.8,28.0,6.0,1.9,0.3,1.2,2.3,0.3,3.8,951.147714899979
23.6,3.4,9.4,26.0,14.0,6.4,0.0,0.5,14.0,33.0,0.175,0.03,2.0,18.0,0.105,0.09,0.1,0.28,0.6,3.6,4.9,4.4,5.0,23.0,1.0,2.5,4.0,2.2,0.18,1.9,424.12859797681
35.6,8.2,13.0,20.0,21.2,36.4,0.0,0.51,14.0,23.0,0.14,0.02,2.0,20.0,0.105,0.06,0.1,0.22,2.7,1.2,3.9,4.7,2.0,27.0,2.6,2.6,0.8,1.7,0.66,3.4,816.956538933447
15.2,2.2,13.0,20.0,9.2,14.8,0.0,0.5,14.0,13.0,0.105,0.04,2.0,33.0,0.105,0.1,0.1,0.21,1.0,0.6,3.9,4.4,5.0,1.0,1.4,3.6,2.5,2.2,0.46,3.1,193.257849771669
21.2,9.4,2.2,14.0,18.8,31.6,0.0,0.5,14.0,20.0,0.07,0.05,2.0,35.0,0.14,0.06,0.1,0.32,2.3,2.0,4.8,3.6,22.0,8.0,1.1,1.9,1.7,4.2,1.22,1.0,378.348085623536
36.8,3.4,9.4,9.2,4.4,14.8,0.0,0.5,14.0,15.0,0.175,0.07,2.0,19.0,0.105,0.06,0.1,0.15,0.5,1.4,3.1,3.8,19.0,24.0,3.9,4.9,4.1,1.2,0.44,1.0,429.139063743158
47.6,10.6,3.4,17.6,15.2,35.2,0.0,0.5,14.0,35.0,0.105,0.03,2.0,10.0,0.07,0.03,0.1,0.39,1.5,1.7,4.6,4.0,4.0,20.0,2.7,1.8,0.6,1.6,0.58,3.0,1086.31762677348
23.6,1.0,4.6,8.0,9.2,5.2,0.0,0.5,14.0,29.0,0.14,0.03,2.0,27.0,0.175,0.1,0.1,0.43,0.6,1.3,5.0,2.0,26.0,9.0,4.4,0.7,1.7,4.5,0.5,1.3,161.495460573884
18.8,3.4,9.4,11.6,11.6,22.0,0.0,0.51,14.0,34.0,0.105,0.04,2.0,9.0,0.105,0.03,0.1,0.12,1.3,3.8,4.5,4.9,18.0,25.0,2.8,3.6,0.9,2.6,0.96,3.7,242.683235325575
40.4,5.8,10.6,21.2,20.0,40.0,0.0,0.51,14.0,32.0,0.105,0.05,2.0,11.0,0.07,0.03,0.1,0.3,2.5,2.9,4.9,3.3,8.0,15.0,4.2,2.7,4.0,1.0,0.27,2.1,786.489491392128
6.8,5.8,4.6,18.8,12.8,14.8,0.0,0.5,14.0,19.0,0.14,0.04,2.0,26.0,0.175,0.05,0.1,0.32,0.7,0.5,4.5,3.6,25.0,6.0,3.0,1.1,3.1,1.8,0.28,2.0,148.322877594392
32.0,11.8,7.0,23.6,9.2,41.2,0.0,0.51,14.0,15.0,0.175,0.1,2.0,14.0,0.175,0.1,0.1,0.25,0.8,0.4,3.5,4.6,22.0,15.0,1.7,0.6,2.0,1.2,0.27,2.4,936.93293283667
50.0,13.0,2.2,4.4,6.8,41.2,0.0,0.51,14.0,31.0,0.07,0.04,2.0,4.0,0.07,0.01,0.1,0.43,0.7,1.5,1.4,1.6,26.0,13.0,0.6,2.7,4.3,3.8,0.22,1.1,478.325989734552
34.4,8.2,4.6,18.8,16.4,49.6,0.0,0.51,14.0,31.0,0.035,0.01,2.0,15.0,0.14,0.05,0.1,0.27,1.6,3.2,4.0,4.3,19.0,6.0,3.1,3.5,4.2,2.2,0.41,2.8,705.338039694704
50.0,10.6,7.0,10.4,4.4,4.0,0.0,0.51,14.0,25.0,0.175,0.01,2.0,14.0,0.07,0.03,0.1,0.3,0.2,1.8,2.1,3.8,26.0,6.0,3.5,2.5,4.3,1.3,0.19,1.3,988.644167595075
17.6,1.0,5.8,4.4,5.6,5.2,0.0,0.51,14.0,32.0,0.105,0.06,2.0,7.0,0.14,0.02,0.1,0.21,0.6,3.8,2.6,4.8,25.0,23.0,0.8,5.0,3.8,1.6,0.51,1.1,96.5853107220836
22.4,7.0,4.6,15.2,21.2,42.4,0.0,0.51,14.0,12.0,0.105,0.03,2.0,20.0,0.14,0.06,0.1,0.24,1.5,1.1,4.6,4.1,11.0,16.0,4.6,5.0,3.3,0.5,0.74,3.2,406.648992677452
34.4,2.2,8.2,3.2,18.8,28.0,0.0,0.51,14.0,25.0,0.07,0.07,2.0,25.0,0.105,0.02,0.1,0.15,2.2,2.8,4.8,4.6,6.0,26.0,1.9,0.6,2.0,3.0,1.49,3.5,194.55670820853
16.4,1.0,7.0,17.6,10.4,32.8,0.0,0.51,14.0,25.0,0.035,0.03,2.0,20.0,0.07,0.07,0.1,0.13,1.2,1.1,4.7,2.3,4.0,1.0,4.6,3.2,2.5,3.8,0.48,1.8,125.203770546284
14.0,10.6,3.4,8.0,4.4,10.0,0.0,0.51,14.0,12.0,0.14,0.06,2.0,6.0,0.175,0.06,0.1,0.27,0.5,0.8,2.7,1.9,2.0,28.0,0.3,4.5,1.3,3.8,0.38,1.0,231.172211160191
29.6,4.6,13.0,10.4,8.0,12.4,0.0,0.5,14.0,26.0,0.14,0.04,2.0,21.0,0.105,0.08,0.1,0.2,1.0,1.4,5.0,4.3,4.0,27.0,1.3,0.2,3.4,4.4,0.39,2.4,433.252250988544
42.8,11.8,5.8,20.0,17.6,44.8,0.0,0.5,14.0,13.0,0.175,0.05,2.0,35.0,0.14,0.02,0.1,0.38,1.2,1.6,4.8,4.7,2.0,14.0,3.1,3.3,3.0,3.4,0.52,1.4,1103.82078592294
9.2,4.6,5.8,12.8,12.8,35.2,0.0,0.5,14.0,35.0,0.105,0.02,2.0,14.0,0.105,0.06,0.1,0.45,0.8,0.7,3.1,2.4,10.0,11.0,2.8,1.8,4.4,1.4,0.43,1.2,148.589675525443
15.2,7.0,8.2,22.4,17.6,42.4,0.0,0.5,14.0,23.0,0.175,0.08,2.0,24.0,0.14,0.08,0.1,0.18,1.5,2.1,3.1,4.8,20.0,3.0,0.7,2.1,2.7,1.7,0.29,2.5,357.036945855917
24.8,13.0,10.6,14.0,12.8,17.2,0.0,0.5,14.0,15.0,0.105,0.01,2.0,20.0,0.175,0.08,0.1,0.48,1.4,1.4,3.0,2.6,11.0,17.0,0.6,1.9,0.1,4.8,1.12,2.2,603.404098236276
26.0,9.4,2.2,5.6,8.0,36.4,0.0,0.5,14.0,24.0,0.105,0.07,2.0,14.0,0.14,0.1,0.1,0.39,0.5,1.1,4.1,3.4,20.0,16.0,2.8,4.3,2.5,0.1,0.26,3.3,284.90604049697
34.4,9.4,10.6,8.0,4.4,29.2,0.0,0.51,14.0,15.0,0.105,0.1,2.0,20.0,0.07,0.05,0.1,0.22,0.5,1.8,1.5,3.3,21.0,1.0,2.3,2.8,4.0,4.6,0.12,1.2,518.420457124472
17.6,7.0,2.2,23.6,3.2,32.8,0.0,0.51,14.0,35.0,0.035,0.01,2.0,35.0,0.105,0.04,0.1,0.45,0.3,0.3,1.6,4.1,10.0,27.0,3.5,4.6,3.4,0.2,0.17,1.1,402.272185547958
9.2,7.0,4.6,5.6,21.2,32.8,0.0,0.51,14.0,24.0,0.105,0.04,2.0,14.0,0.035,0.02,0.1,0.43,2.8,2.6,5.0,3.6,0.0,3.0,3.8,3.5,3.9,1.3,0.51,1.8,104.779219091397
15.2,10.6,4.6,6.8,8.0,48.4,0.0,0.5,14.0,13.0,0.105,0.09,2.0,21.0,0.07,0.04,0.1,0.38,0.6,1.7,3.7,4.7,13.0,8.0,1.1,0.9,2.6,4.3,0.47,2.6,200.326745399052
44.0,4.6,4.6,5.6,3.2,23.2,0.0,0.51,14.0,12.0,0.175,0.07,2.0,11.0,0.105,0.03,0.1,0.13,0.3,1.4,1.5,2.4,19.0,20.0,3.2,4.2,3.6,3.7,0.28,1.0,431.081141259247
50.0,11.8,11.8,23.6,9.2,49.6,0.0,0.5,14.0,31.0,0.14,0.1,2.0,30.0,0.07,0.02,0.1,0.5,0.9,1.6,4.0,4.3,26.0,22.0,0.3,1.8,0.7,5.0,0.79,3.4,1447.51855264938
26.0,4.6,7.0,26.0,15.2,41.2,0.0,0.5,14.0,35.0,0.07,0.04,2.0,10.0,0.105,0.05,0.1,0.49,0.8,4.1,4.0,4.3,27.0,26.0,4.2,4.2,4.5,1.9,0.61,2.2,502.107402113703
41.6,2.2,10.6,18.8,11.6,40.0,0.0,0.51,14.0,25.0,0.14,0.06,2.0,14.0,0.175,0.1,0.1,0.41,0.8,0.5,3.8,3.4,2.0,5.0,3.5,2.7,3.4,1.8,0.16,3.1,486.217596383328
18.8,4.6,5.8,8.0,6.8,7.6,0.0,0.51,14.0,32.0,0.175,0.02,2.0,31.0,0.105,0.07,0.1,0.34,0.5,4.1,1.8,4.0,2.0,7.0,2.8,1.6,0.6,2.5,0.14,1.6,246.74221834096
20.0,11.8,9.4,24.8,24.8,34.0,0.0,0.51,14.0,34.0,0.14,0.03,2.0,28.0,0.14,0.04,0.1,0.36,3.3,2.3,4.8,4.2,14.0,23.0,2.5,3.7,1.9,0.7,0.44,3.4,608.784855008917
46.4,8.2,5.8,10.4,16.4,12.4,0.0,0.51,14.0,35.0,0.07,0.04,2.0,30.0,0.175,0.1,0.1,0.22,1.3,3.8,3.2,2.8,6.0,5.0,4.2,3.5,3.5,1.1,0.54,2.1,807.905304545909
51.2,3.4,3.4,17.6,11.6,20.8,0.0,0.5,14.0,27.0,0.175,0.07,2.0,28.0,0.07,0.01,0.1,0.4,1.2,2.0,3.6,4.1,6.0,8.0,3.7,4.7,0.9,3.7,1.19,1.0,741.648707202113
9.2,10.6,11.8,6.8,16.4,35.2,0.0,0.51,14.0,32.0,0.035,0.01,2.0,9.0,0.07,0.01,0.1,0.47,2.0,1.6,4.4,3.4,7.0,13.0,1.4,0.8,4.1,2.2,1.09,2.6,129.600272076972
38.0,7.0,2.2,18.8,21.2,49.6,0.0,0.5,14.0,24.0,0.105,0.04,2.0,13.0,0.105,0.05,0.1,0.22,2.5,1.6,4.8,4.8,24.0,9.0,3.9,5.0,4.5,1.4,1.1,1.8,661.320531413895
41.6,5.8,7.0,9.2,20.0,48.4,0.0,0.51,14.0,26.0,0.07,0.05,2.0,9.0,0.105,0.03,0.1,0.5,1.2,0.7,4.2,4.7,25.0,6.0,4.2,1.3,4.3,3.1,0.36,3.3,551.081732122539
9.2,13.0,9.4,10.4,15.2,23.2,0.0,0.5,14.0,27.0,0.07,0.02,2.0,26.0,0.035,0.01,0.1,0.16,1.0,2.2,2.8,2.1,29.0,9.0,1.8,3.8,1.3,2.7,0.57,1.9,187.901987595122
18.8,10.6,10.6,24.8,4.4,5.2,0.0,0.51,14.0,19.0,0.07,0.05,2.0,23.0,0.07,0.07,0.1,0.18,0.5,2.1,2.1,1.4,6.0,17.0,5.0,2.2,2.1,1.4,0.24,1.2,624.599910160723
30.8,10.6,4.6,20.0,17.6,36.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,10.0,0.07,0.01,0.1,0.46,2.2,3.0,3.4,3.2,23.0,12.0,4.9,4.8,0.1,1.4,1.51,3.1,745.397758532126
23.6,5.8,1.0,6.8,12.8,52.0,0.0,0.51,14.0,24.0,0.14,0.09,2.0,28.0,0.105,0.07,0.1,0.25,1.4,0.8,3.7,4.9,1.0,5.0,4.4,2.8,1.9,4.4,0.77,2.3,230.720876040378
40.4,1.0,2.2,11.6,3.2,40.0,0.0,0.5,14.0,25.0,0.07,0.07,2.0,22.0,0.14,0.06,0.1,0.23,0.3,2.9,1.5,1.6,11.0,11.0,2.3,1.1,3.0,1.1,0.13,1.2,241.525672145695
44.0,13.0,13.0,10.4,8.0,24.4,0.0,0.51,14.0,35.0,0.14,0.07,2.0,6.0,0.07,0.02,0.1,0.13,0.5,0.6,3.1,3.0,1.0,9.0,2.5,1.3,2.6,4.7,0.31,2.1,868.263714975806
51.2,4.6,2.2,4.4,9.2,38.8,0.0,0.51,14.0,28.0,0.175,0.03,2.0,9.0,0.07,0.02,0.1,0.18,1.0,3.1,4.7,3.5,26.0,3.0,0.7,3.5,2.6,4.9,0.7,2.8,401.035772831466
27.2,8.2,5.8,23.6,24.8,10.0,0.0,0.51,14.0,25.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.36,2.9,1.5,4.6,4.9,20.0,27.0,3.4,1.4,3.3,0.4,1.47,3.0,675.372012871556
46.4,4.6,5.8,8.0,4.4,8.8,0.0,0.5,14.0,35.0,0.14,0.02,2.0,15.0,0.175,0.1,0.1,0.4,0.5,1.8,2.7,3.6,17.0,20.0,3.3,0.3,3.6,0.3,0.14,1.5,588.595910696024
12.8,1.0,10.6,14.0,9.2,4.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,23.0,0.175,0.03,0.1,0.48,1.0,0.8,3.0,4.2,5.0,28.0,0.2,2.1,4.4,0.5,0.58,2.8,104.8163494061
44.0,2.2,5.8,4.4,5.6,12.4,0.0,0.5,14.0,11.0,0.14,0.07,2.0,10.0,0.07,0.03,0.1,0.33,0.6,0.2,3.0,5.0,16.0,20.0,0.2,0.5,3.4,4.2,0.13,1.6,299.165277283214
18.8,4.6,3.4,24.8,14.0,52.0,0.0,0.51,14.0,20.0,0.14,0.02,2.0,9.0,0.105,0.04,0.1,0.3,1.4,1.6,3.1,2.3,11.0,29.0,4.9,2.9,0.3,2.4,1.28,1.3,336.624663789403
46.4,5.8,10.6,12.8,6.8,42.4,0.0,0.5,14.0,28.0,0.175,0.08,2.0,35.0,0.07,0.01,0.1,0.25,0.4,2.1,1.9,2.5,30.0,5.0,1.1,4.6,2.1,5.0,0.21,1.0,759.395080651576
40.4,4.6,7.0,4.4,17.6,37.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,31.0,0.105,0.01,0.1,0.15,2.1,1.1,4.2,3.2,22.0,26.0,4.4,4.5,1.9,0.6,0.86,1.9,328.99505481429
36.8,1.0,5.8,18.8,14.0,8.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,28.0,0.14,0.1,0.1,0.4,1.8,2.7,4.2,4.2,19.0,24.0,1.4,2.1,3.3,0.1,0.52,3.8,271.755790454589
30.8,8.2,4.6,16.4,10.4,53.2,0.0,0.5,14.0,15.0,0.105,0.04,2.0,32.0,0.175,0.07,0.1,0.19,0.5,1.4,3.7,3.6,29.0,15.0,1.7,2.3,5.0,4.7,0.14,2.6,610.183887805148
9.2,1.0,5.8,22.4,8.0,22.0,0.0,0.5,14.0,27.0,0.175,0.02,2.0,21.0,0.105,0.06,0.1,0.44,0.4,2.5,2.7,3.7,20.0,28.0,0.1,3.3,4.2,4.1,0.36,1.9,84.3886583495768
50.0,5.8,7.0,14.0,11.6,30.4,0.0,0.51,14.0,23.0,0.035,0.03,2.0,35.0,0.105,0.09,0.1,0.4,0.7,2.7,3.2,4.3,3.0,29.0,0.6,3.1,4.7,1.5,0.69,1.8,876.246185967565
15.2,11.8,4.6,6.8,15.2,19.6,0.0,0.51,14.0,24.0,0.175,0.08,2.0,19.0,0.14,0.09,0.1,0.49,1.3,0.9,4.2,2.4,6.0,14.0,5.0,3.0,1.1,0.7,0.58,1.3,223.55335873394
18.8,11.8,11.8,15.2,18.8,34.0,0.0,0.51,14.0,17.0,0.14,0.05,2.0,13.0,0.07,0.01,0.1,0.26,2.2,2.1,4.2,4.9,20.0,18.0,3.4,1.6,1.5,1.8,0.71,3.1,447.823216378972
28.4,13.0,9.4,12.8,11.6,4.0,0.0,0.51,14.0,22.0,0.175,0.09,2.0,31.0,0.175,0.07,0.1,0.39,0.8,0.7,2.7,4.2,2.0,16.0,2.3,3.8,1.6,3.2,0.69,2.4,683.491520852187
48.8,2.2,1.0,11.6,15.2,26.8,0.0,0.51,14.0,26.0,0.14,0.04,2.0,33.0,0.175,0.04,0.1,0.37,1.4,2.7,3.1,3.4,19.0,5.0,2.8,2.0,1.7,3.9,0.78,2.2,429.335329374238
47.6,9.4,7.0,12.8,5.6,7.6,0.0,0.51,14.0,27.0,0.14,0.01,2.0,5.0,0.07,0.01,0.1,0.24,0.6,3.1,3.0,3.1,9.0,10.0,1.1,4.3,2.2,1.0,0.13,1.7,1002.92002432461
20.0,3.4,1.0,18.8,8.0,43.6,0.0,0.51,14.0,25.0,0.105,0.08,2.0,18.0,0.175,0.08,0.1,0.29,0.5,2.9,1.9,4.4,4.0,23.0,0.7,1.0,3.9,4.5,0.49,1.4,264.18874372175
40.4,4.6,4.6,15.2,23.6,50.8,0.0,0.51,14.0,32.0,0.14,0.01,2.0,16.0,0.035,0.02,0.1,0.07,2.3,4.2,4.5,4.6,4.0,22.0,0.6,1.9,1.4,2.4,0.35,2.8,582.812658182668
15.2,5.8,9.4,6.8,9.2,16.0,0.0,0.51,14.0,30.0,0.07,0.06,2.0,7.0,0.14,0.06,0.1,0.5,0.9,1.3,1.7,2.2,21.0,0.0,4.5,0.3,3.6,1.5,0.45,1.2,194.963980870168
12.8,5.8,9.4,21.2,10.4,36.4,0.0,0.5,14.0,17.0,0.175,0.08,2.0,23.0,0.105,0.09,0.1,0.14,1.3,1.6,3.7,4.1,12.0,4.0,0.9,4.3,2.9,2.2,0.38,2.9,270.781752922424
14.0,10.6,13.0,26.0,12.8,40.0,0.0,0.51,14.0,22.0,0.105,0.05,2.0,25.0,0.07,0.03,0.1,0.29,0.8,1.7,4.0,4.3,21.0,0.0,1.5,3.2,4.2,4.8,0.41,2.4,437.168617086226
38.0,10.6,11.8,21.2,24.8,50.8,0.0,0.5,14.0,23.0,0.14,0.09,2.0,31.0,0.105,0.1,0.1,0.24,2.0,0.9,4.5,5.0,3.0,13.0,4.5,1.9,1.1,2.5,0.79,3.6,978.928857514298
52.4,5.8,11.8,16.4,24.8,53.2,0.0,0.51,14.0,25.0,0.14,0.03,2.0,31.0,0.175,0.01,0.1,0.24,2.7,2.4,4.8,4.8,26.0,29.0,4.5,2.4,3.2,3.7,0.79,3.1,893.743756562215
38.0,2.2,7.0,15.2,4.4,23.2,0.0,0.5,14.0,35.0,0.175,0.03,2.0,34.0,0.175,0.05,0.1,0.22,0.5,3.2,1.2,2.7,21.0,24.0,4.3,2.9,3.9,3.7,0.18,1.1,420.784987495461
50.0,4.6,9.4,12.8,21.2,48.4,0.0,0.5,14.0,25.0,0.14,0.03,2.0,33.0,0.14,0.03,0.1,0.17,1.5,2.9,4.2,3.8,3.0,25.0,2.4,4.9,0.9,4.6,1.0,2.5,705.340664846549
39.2,9.4,11.8,23.6,17.6,49.6,0.0,0.5,14.0,35.0,0.14,0.09,2.0,27.0,0.175,0.03,0.1,0.31,2.2,1.6,5.0,2.2,9.0,1.0,1.7,0.2,2.4,1.7,1.07,1.3,1000.02976356424
48.8,3.4,13.0,10.4,6.8,8.8,0.0,0.51,14.0,22.0,0.105,0.1,2.0,31.0,0.07,0.01,0.1,0.26,0.3,2.5,3.5,4.1,14.0,13.0,1.8,4.3,2.0,2.4,0.16,1.2,625.424766685643
36.8,11.8,8.2,8.0,11.6,14.8,0.0,0.5,14.0,27.0,0.07,0.04,2.0,14.0,0.105,0.05,0.1,0.18,1.4,1.1,3.9,3.6,4.0,11.0,3.7,2.4,1.2,4.8,0.67,1.8,600.880754255657
11.6,2.2,9.4,11.6,11.6,50.8,0.0,0.5,14.0,29.0,0.175,0.07,2.0,32.0,0.07,0.04,0.1,0.33,0.8,0.2,4.8,4.9,9.0,23.0,0.9,3.8,3.5,2.3,0.16,1.5,124.120534459222
14.0,5.8,7.0,22.4,26.0,22.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,29.0,0.105,0.06,0.1,0.19,1.4,2.4,4.9,3.9,9.0,29.0,0.5,2.1,0.1,0.7,1.13,3.2,310.138899960405
50.0,3.4,10.6,6.8,9.2,5.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,12.0,0.14,0.02,0.1,0.15,0.7,1.2,1.9,3.2,15.0,10.0,2.2,0.7,1.7,2.5,0.5,1.7,540.949249994718
32.0,11.8,5.8,14.0,5.6,43.6,0.0,0.51,14.0,17.0,0.07,0.01,2.0,13.0,0.105,0.1,0.1,0.34,0.4,1.3,2.6,2.4,4.0,23.0,3.2,1.2,3.4,3.2,0.19,1.2,698.382673059686
11.6,9.4,4.6,12.8,8.0,14.8,0.0,0.5,14.0,17.0,0.07,0.03,2.0,31.0,0.14,0.02,0.1,0.18,0.9,1.2,3.3,4.2,29.0,15.0,3.4,3.5,1.3,1.3,0.61,2.7,245.227373970171
48.8,4.6,8.2,14.0,8.0,8.8,0.0,0.5,14.0,10.0,0.07,0.02,2.0,16.0,0.035,0.01,0.1,0.41,0.6,0.5,2.4,4.7,15.0,27.0,3.8,1.1,3.4,0.8,0.2,1.2,802.316920885114
34.4,5.8,7.0,4.4,10.4,38.8,0.0,0.51,14.0,34.0,0.105,0.04,2.0,23.0,0.105,0.03,0.1,0.38,0.8,4.6,3.1,3.8,22.0,2.0,4.1,1.4,4.7,2.6,0.1,2.6,297.400326788647
9.2,10.6,11.8,5.6,20.0,19.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,25.0,0.175,0.09,0.1,0.22,1.7,1.6,3.9,4.4,5.0,26.0,0.3,4.5,1.6,3.7,1.08,2.5,118.006868356358
16.4,4.6,3.4,23.6,20.0,41.2,0.0,0.51,14.0,26.0,0.14,0.02,2.0,29.0,0.14,0.02,0.1,0.34,2.6,2.5,4.5,4.3,10.0,30.0,0.1,2.2,2.0,1.1,0.98,2.9,280.241595714458
26.0,8.2,2.2,9.2,22.4,34.0,0.0,0.5,14.0,30.0,0.07,0.06,2.0,12.0,0.175,0.05,0.1,0.26,2.4,0.9,4.9,3.9,19.0,0.0,1.3,3.3,3.3,1.6,0.27,2.6,351.597872970971
30.8,3.4,3.4,6.8,17.6,29.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,34.0,0.14,0.01,0.1,0.44,1.9,1.7,3.5,2.8,14.0,12.0,2.6,2.1,4.4,4.2,0.52,2.0,293.373601816485
