w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,M2
41.6,3.4,10.6,17.6,17.6,42.4,0.0,0.5,14.0,33.0,0.175,0.08,2.0,32.0,0.14,0.06,0.1,0.14,2.1,2.3,3.8,2.8,22.0,29.0,0.4,3.2,0.6,0.1,1.99,2.4,113.947360545991
32.0,7.0,7.0,26.0,26.0,36.4,0.0,0.5,14.0,29.0,0.14,0.01,2.0,16.0,0.105,0.06,0.1,0.23,2.5,3.6,4.7,4.5,8.0,24.0,2.3,1.8,0.4,0.9,1.18,3.1,144.376624392413
42.8,10.6,5.8,24.8,17.6,12.4,0.0,0.51,14.0,35.0,0.14,0.09,2.0,31.0,0.105,0.09,0.1,0.31,0.8,3.1,4.0,4.9,6.0,25.0,1.5,3.8,1.0,2.4,0.55,1.3,250.587059865799
5.6,10.6,3.4,12.8,3.2,40.0,0.0,0.5,14.0,24.0,0.175,0.02,2.0,18.0,0.14,0.02,0.1,0.22,0.4,2.6,1.7,2.8,11.0,26.0,2.5,0.2,2.6,1.1,0.17,1.2,23.8974289651833
24.8,8.2,5.8,9.2,11.6,4.0,0.0,0.5,14.0,29.0,0.14,0.09,2.0,24.0,0.035,0.01,0.1,0.12,1.3,3.9,3.9,3.1,16.0,28.0,2.3,1.3,4.6,3.5,0.55,1.3,83.7212573669617
47.6,7.0,8.2,26.0,6.8,37.6,0.0,0.51,14.0,13.0,0.07,0.04,2.0,5.0,0.105,0.1,0.1,0.49,0.5,0.3,1.6,2.0,6.0,27.0,2.8,2.3,1.0,1.5,0.22,1.0,234.4463004228
28.4,2.2,5.8,9.2,14.0,23.2,0.0,0.51,14.0,33.0,0.14,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.6,2.9,3.5,4.0,24.0,29.0,3.2,3.9,0.5,3.5,0.88,1.2,53.2089491825312
24.8,9.4,10.6,16.4,24.8,8.8,0.0,0.51,14.0,22.0,0.175,0.04,2.0,27.0,0.105,0.06,0.1,0.27,2.3,2.7,4.7,3.9,16.0,1.0,4.5,3.3,3.3,4.3,1.55,3.4,119.96716798982
39.2,10.6,1.0,10.4,9.2,14.8,0.0,0.5,14.0,16.0,0.14,0.01,2.0,17.0,0.035,0.03,0.1,0.03,1.1,1.4,2.4,4.3,27.0,19.0,3.0,1.3,3.7,1.9,0.9,2.1,123.24747113333
33.2,2.2,8.2,18.8,14.0,28.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,18.0,0.07,0.06,0.1,0.24,1.1,0.4,3.6,2.9,12.0,15.0,0.2,4.1,0.6,4.4,0.15,2.5,76.645088570559
48.8,8.2,5.8,12.8,15.2,28.0,0.0,0.5,14.0,20.0,0.175,0.05,2.0,8.0,0.035,0.01,0.1,0.49,1.8,1.1,3.6,2.0,30.0,25.0,0.1,2.0,3.1,1.7,0.35,1.7,181.912118591595
36.8,8.2,7.0,14.0,26.0,50.8,0.0,0.5,14.0,11.0,0.175,0.09,2.0,22.0,0.105,0.05,0.1,0.48,2.5,0.8,4.5,4.2,13.0,29.0,2.7,2.9,3.4,4.8,0.15,3.7,133.251122080951
42.8,13.0,10.6,20.0,9.2,26.8,0.0,0.5,14.0,7.0,0.14,0.01,2.0,29.0,0.07,0.07,0.1,0.09,0.6,0.6,3.4,3.6,20.0,12.0,0.9,2.3,0.9,0.8,0.44,1.6,248.244715936645
38.0,7.0,5.8,6.8,6.8,7.6,0.0,0.5,14.0,15.0,0.105,0.09,2.0,9.0,0.105,0.08,0.1,0.46,0.8,1.8,2.0,2.2,4.0,12.0,0.5,2.9,4.7,0.1,0.79,1.5,100.62173671767
23.6,13.0,3.4,14.0,17.6,30.4,0.0,0.51,14.0,23.0,0.105,0.04,2.0,11.0,0.14,0.07,0.1,0.18,1.8,2.6,3.8,3.8,28.0,4.0,3.8,1.4,1.5,1.7,0.77,1.8,99.0556503229146
16.4,3.4,11.8,6.8,10.4,4.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,14.0,0.07,0.07,0.1,0.3,1.1,0.8,5.0,2.9,29.0,6.0,4.5,0.9,4.7,4.5,0.46,1.3,36.7798916452326
23.6,1.0,1.0,11.6,3.2,30.4,0.0,0.51,14.0,30.0,0.175,0.1,2.0,21.0,0.07,0.05,0.1,0.26,0.3,3.8,1.6,1.7,19.0,10.0,0.2,4.6,3.2,3.5,0.2,1.3,29.4622668690434
39.2,3.4,8.2,11.6,22.4,35.2,0.0,0.51,14.0,35.0,0.105,0.02,2.0,14.0,0.14,0.06,0.1,0.37,2.8,2.3,4.0,4.1,4.0,12.0,2.3,3.9,1.9,4.9,2.03,3.5,92.9226160766488
33.2,8.2,8.2,10.4,18.8,24.4,0.0,0.51,14.0,31.0,0.07,0.02,2.0,6.0,0.14,0.08,0.1,0.5,0.9,2.8,4.4,2.5,5.0,25.0,0.1,5.0,3.6,5.0,0.39,1.4,113.460654367129
46.4,7.0,9.4,22.4,11.6,46.0,0.0,0.51,14.0,19.0,0.105,0.03,2.0,4.0,0.105,0.02,0.1,0.09,1.2,1.7,2.4,1.3,30.0,14.0,3.3,0.2,3.9,3.0,0.17,1.1,204.54089223908
21.2,9.4,13.0,21.2,8.0,5.2,0.0,0.5,14.0,20.0,0.14,0.01,2.0,11.0,0.105,0.01,0.1,0.17,0.9,1.6,1.7,4.6,17.0,17.0,1.7,4.2,1.2,4.6,0.81,1.5,120.13743855803
17.6,10.6,9.4,16.4,18.8,28.0,0.0,0.51,14.0,22.0,0.14,0.04,2.0,19.0,0.14,0.07,0.1,0.43,1.4,1.3,4.3,4.6,28.0,5.0,2.0,4.3,0.8,2.5,1.09,3.6,87.2563920948646
35.6,2.2,4.6,9.2,20.0,4.0,0.0,0.5,14.0,25.0,0.035,0.02,2.0,32.0,0.105,0.07,0.1,0.48,2.2,1.7,4.8,3.8,0.0,20.0,4.9,0.3,0.5,3.5,1.18,3.5,69.115883316058
17.6,11.8,3.4,3.2,5.6,7.6,0.0,0.5,14.0,14.0,0.175,0.02,2.0,12.0,0.035,0.01,0.1,0.29,0.5,0.9,1.6,2.2,26.0,24.0,1.9,0.1,0.8,3.9,0.23,1.1,29.4793096780137
47.6,4.6,10.6,8.0,11.6,19.6,0.0,0.5,14.0,29.0,0.14,0.02,2.0,31.0,0.105,0.04,0.1,0.34,0.9,2.2,4.2,4.2,10.0,14.0,2.6,0.9,4.3,0.3,0.46,3.6,116.887894515076
30.8,3.4,2.2,21.2,24.8,28.0,0.0,0.5,14.0,16.0,0.14,0.03,2.0,12.0,0.105,0.03,0.1,0.33,3.2,1.4,4.5,3.9,16.0,17.0,2.4,1.5,2.4,2.6,1.33,3.6,80.0515870572676
48.8,8.2,2.2,14.0,12.8,36.4,0.0,0.5,14.0,30.0,0.14,0.08,2.0,6.0,0.105,0.05,0.1,0.47,0.8,3.4,4.1,1.9,6.0,12.0,0.7,4.4,1.6,1.3,0.55,1.6,173.494903322556
14.0,2.2,7.0,4.4,17.6,37.6,0.0,0.5,14.0,11.0,0.07,0.05,2.0,17.0,0.175,0.08,0.1,0.25,1.2,1.4,3.1,3.7,11.0,18.0,0.5,4.9,2.4,4.0,0.26,2.4,18.8782530586519
28.4,2.2,1.0,21.2,11.6,13.6,0.0,0.5,14.0,29.0,0.105,0.09,2.0,8.0,0.175,0.1,0.1,0.44,0.7,3.6,5.0,4.4,11.0,25.0,4.7,4.2,0.2,3.3,0.28,3.2,60.1679244045423
8.0,2.2,11.8,16.4,23.6,8.8,0.0,0.51,14.0,31.0,0.14,0.06,2.0,29.0,0.175,0.07,0.1,0.19,3.2,2.9,4.9,4.2,26.0,3.0,2.8,4.9,2.3,0.2,0.3,3.9,20.9315413405109
6.8,11.8,2.2,11.6,10.4,19.6,0.0,0.51,14.0,10.0,0.175,0.1,2.0,8.0,0.105,0.07,0.1,0.41,0.9,1.1,4.3,3.0,27.0,25.0,4.6,3.1,2.3,2.6,0.79,1.4,27.8374595081148
46.4,8.2,10.6,18.8,10.4,46.0,0.0,0.5,14.0,9.0,0.14,0.02,2.0,33.0,0.175,0.03,0.1,0.26,1.2,0.3,3.1,1.7,1.0,9.0,0.9,4.3,1.6,2.5,0.28,1.6,203.26408589996
17.6,5.8,7.0,9.2,11.6,49.6,0.0,0.5,14.0,19.0,0.07,0.01,2.0,10.0,0.14,0.02,0.1,0.38,0.7,2.3,2.9,2.3,11.0,23.0,4.9,4.2,3.3,0.5,0.51,1.3,48.3316322387213
35.6,11.8,10.6,23.6,11.6,42.4,0.0,0.5,14.0,31.0,0.175,0.03,2.0,18.0,0.14,0.03,0.1,0.26,1.2,2.5,3.5,5.0,14.0,9.0,4.5,4.7,1.8,2.6,1.12,2.6,212.266531408464
52.4,2.2,1.0,5.6,9.2,44.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.41,1.1,1.7,2.7,3.3,2.0,8.0,4.6,4.6,3.5,2.0,0.95,2.3,68.4763353502781
44.0,1.0,8.2,12.8,9.2,7.6,0.0,0.5,14.0,24.0,0.14,0.06,2.0,14.0,0.175,0.02,0.1,0.46,0.6,2.6,4.2,4.6,8.0,7.0,0.2,0.7,0.1,0.3,0.16,4.1,59.489172589377
22.4,8.2,8.2,9.2,4.4,22.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,10.0,0.14,0.05,0.1,0.35,0.3,2.5,1.6,3.4,21.0,27.0,2.9,4.6,1.2,0.9,0.12,1.2,72.4258148020846
8.0,8.2,2.2,11.6,22.4,35.2,0.0,0.51,14.0,29.0,0.105,0.1,2.0,34.0,0.105,0.09,0.1,0.17,1.0,2.1,5.0,4.2,28.0,6.0,4.0,2.1,0.6,3.7,0.84,1.8,26.2865928602733
18.8,11.8,9.4,23.6,15.2,19.6,0.0,0.51,14.0,27.0,0.105,0.04,2.0,21.0,0.14,0.01,0.1,0.44,1.9,2.0,4.7,2.9,6.0,28.0,3.6,1.3,1.3,4.4,1.0,1.7,117.563068055271
22.4,13.0,9.4,26.0,10.4,52.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,23.0,0.035,0.03,0.1,0.44,1.2,3.1,2.8,4.7,13.0,17.0,2.5,3.6,4.5,3.1,0.88,2.6,138.652672721917
11.6,1.0,5.8,17.6,6.8,5.2,0.0,0.51,14.0,10.0,0.14,0.02,2.0,26.0,0.07,0.02,0.1,0.25,0.7,0.8,3.4,4.4,27.0,26.0,1.1,2.2,0.5,4.6,0.15,1.5,18.7722517385477
45.2,5.8,4.6,21.2,9.2,19.6,0.0,0.5,14.0,34.0,0.105,0.02,2.0,29.0,0.105,0.01,0.1,0.14,0.7,3.2,4.6,4.6,6.0,30.0,1.4,3.4,1.1,2.9,0.61,2.6,182.35136875218
26.0,10.6,13.0,5.6,5.6,35.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,17.0,0.105,0.01,0.1,0.32,0.7,1.9,2.2,4.3,1.0,23.0,1.1,3.1,4.4,1.2,0.42,1.5,61.1829621427709
14.0,13.0,8.2,21.2,11.6,24.4,0.0,0.5,14.0,16.0,0.07,0.02,2.0,22.0,0.07,0.07,0.1,0.45,0.5,2.0,3.4,1.6,14.0,9.0,2.3,5.0,1.0,4.1,0.12,1.2,85.5946028296073
26.0,5.8,3.4,14.0,24.8,46.0,0.0,0.5,14.0,20.0,0.175,0.03,2.0,19.0,0.175,0.05,0.1,0.26,2.6,2.0,5.0,3.7,28.0,14.0,4.2,3.7,4.8,2.0,1.4,2.8,78.8218466297722
8.0,7.0,2.2,15.2,12.8,29.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.07,0.1,0.31,1.4,3.4,3.8,4.6,24.0,14.0,1.5,2.1,3.6,4.5,0.85,1.7,29.4721284169938
38.0,7.0,11.8,17.6,10.4,7.6,0.0,0.5,14.0,27.0,0.14,0.08,2.0,9.0,0.14,0.05,0.1,0.42,0.9,1.9,4.5,1.8,27.0,29.0,3.8,2.4,4.3,2.0,0.52,1.2,174.79499345303
27.2,4.6,9.4,23.6,22.4,20.8,0.0,0.51,14.0,17.0,0.105,0.01,2.0,20.0,0.035,0.02,0.1,0.33,1.9,0.5,4.3,4.7,19.0,29.0,1.3,3.5,1.9,1.8,0.22,3.8,105.6209844425
46.4,10.6,2.2,21.2,14.0,28.0,0.0,0.51,14.0,30.0,0.105,0.06,2.0,29.0,0.07,0.01,0.1,0.3,1.8,2.3,4.9,4.4,8.0,24.0,4.0,1.3,1.6,3.5,0.45,1.1,212.495400756565
26.0,13.0,10.6,10.4,22.4,18.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,33.0,0.14,0.03,0.1,0.47,2.4,3.8,4.8,4.5,18.0,3.0,5.0,4.3,4.3,5.0,1.05,4.4,102.492341138989
44.0,10.6,4.6,15.2,24.8,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,33.0,0.07,0.06,0.1,0.23,1.9,1.5,4.5,3.8,11.0,27.0,0.6,0.7,4.8,3.7,1.33,3.2,173.997124549629
14.0,2.2,7.0,10.4,5.6,30.4,0.0,0.51,14.0,28.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.3,0.3,2.8,3.3,3.3,3.0,0.0,1.6,2.1,3.1,2.5,0.27,1.3,27.7196569549191
27.2,8.2,10.6,17.6,11.6,37.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.31,0.7,3.3,3.0,2.7,1.0,0.0,0.8,3.1,1.0,4.8,0.48,1.9,122.929964584524
27.2,4.6,13.0,9.2,26.0,32.8,0.0,0.51,14.0,25.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.29,2.7,2.7,4.7,4.8,24.0,2.0,0.4,3.3,1.5,1.1,1.55,3.3,68.9284353562054
33.2,3.4,8.2,8.0,15.2,6.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.28,1.3,3.6,4.4,3.0,24.0,5.0,2.8,2.5,2.9,4.1,0.63,1.7,76.3637188864852
33.2,10.6,4.6,22.4,24.8,13.6,0.0,0.5,14.0,27.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.3,2.5,1.7,4.4,4.6,8.0,15.0,1.0,0.9,4.1,1.0,1.09,3.2,172.003237111676
45.2,7.0,3.4,24.8,10.4,50.8,0.0,0.51,14.0,19.0,0.175,0.09,2.0,14.0,0.14,0.07,0.1,0.31,0.5,0.7,3.2,2.1,8.0,13.0,4.8,0.6,0.7,3.3,0.3,1.7,194.79285947141
9.2,1.0,5.8,21.2,6.8,12.4,0.0,0.5,14.0,34.0,0.035,0.01,2.0,17.0,0.07,0.05,0.1,0.32,0.4,1.4,4.5,2.0,22.0,23.0,1.6,0.5,1.3,4.3,0.38,1.5,15.4051376468985
48.8,5.8,2.2,23.6,8.0,35.2,0.0,0.5,14.0,22.0,0.035,0.02,2.0,21.0,0.14,0.07,0.1,0.36,0.8,2.3,4.4,4.4,4.0,24.0,4.8,0.4,1.1,4.8,0.72,1.7,189.537017694406
46.4,9.4,8.2,22.4,26.0,44.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.48,3.5,0.5,4.4,4.7,15.0,10.0,2.0,3.4,2.8,3.2,0.3,4.0,221.065409153542
15.2,10.6,5.8,26.0,9.2,23.2,0.0,0.51,14.0,24.0,0.175,0.02,2.0,15.0,0.175,0.02,0.1,0.49,1.0,0.6,4.5,3.8,22.0,11.0,3.7,2.2,0.4,2.7,0.37,3.5,92.7556519389097
42.8,8.2,10.6,8.0,8.0,5.2,0.0,0.5,14.0,30.0,0.175,0.02,2.0,19.0,0.14,0.04,0.1,0.16,0.6,1.7,2.7,3.4,2.0,20.0,2.1,3.8,2.2,5.0,0.24,1.6,133.046339272374
12.8,9.4,5.8,17.6,16.4,38.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,29.0,0.14,0.09,0.1,0.45,1.0,3.2,4.6,2.6,15.0,29.0,0.9,1.5,4.5,2.3,0.67,2.5,60.2994637959417
23.6,3.4,4.6,18.8,24.8,29.2,0.0,0.51,14.0,26.0,0.175,0.09,2.0,14.0,0.105,0.07,0.1,0.5,1.6,1.9,4.8,3.2,7.0,18.0,1.6,0.9,2.3,3.0,0.36,3.1,70.5415110485305
10.4,7.0,4.6,5.6,26.0,38.8,0.0,0.51,14.0,31.0,0.07,0.03,2.0,10.0,0.14,0.03,0.1,0.26,1.2,0.4,4.8,4.0,15.0,13.0,4.7,2.9,1.7,1.6,0.25,3.9,21.6412415264035
17.6,5.8,13.0,16.4,21.2,29.2,0.0,0.51,14.0,18.0,0.14,0.01,2.0,21.0,0.14,0.08,0.1,0.28,2.7,1.5,4.8,4.7,16.0,26.0,4.8,0.1,5.0,3.3,1.32,4.5,67.2641497708763
20.0,3.4,7.0,18.8,9.2,50.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,23.0,0.105,0.01,0.1,0.36,0.6,0.6,4.8,3.4,22.0,18.0,3.4,4.2,2.7,1.3,0.14,1.0,57.7157059026828
30.8,11.8,11.8,14.0,4.4,4.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,35.0,0.14,0.03,0.1,0.33,0.4,1.9,1.3,3.2,8.0,0.0,3.6,0.2,1.0,4.8,0.3,1.0,152.829081378081
14.0,4.6,2.2,14.0,24.8,8.8,0.0,0.5,14.0,29.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.44,1.2,3.3,4.6,3.5,11.0,5.0,4.7,4.2,3.2,4.0,0.83,2.9,42.2815324879372
42.8,5.8,7.0,21.2,26.0,17.2,0.0,0.51,14.0,24.0,0.07,0.01,2.0,31.0,0.07,0.02,0.1,0.24,1.6,1.5,4.3,4.7,10.0,6.0,1.3,2.4,0.9,0.5,0.76,4.2,173.664847047706
16.4,13.0,2.2,5.6,22.4,22.0,0.0,0.5,14.0,28.0,0.035,0.01,2.0,24.0,0.14,0.02,0.1,0.46,2.2,2.3,4.3,4.4,19.0,4.0,0.5,2.1,2.8,1.8,0.19,2.5,36.6916124723358
39.2,4.6,13.0,6.8,9.2,37.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.035,0.01,0.1,0.14,0.5,1.7,4.8,1.9,30.0,0.0,2.1,1.8,2.2,5.0,0.43,1.3,84.1222685463379
40.4,8.2,2.2,20.0,18.8,13.6,0.0,0.51,14.0,20.0,0.14,0.06,2.0,22.0,0.105,0.04,0.1,0.45,2.2,2.3,4.1,3.6,16.0,15.0,1.3,0.9,2.2,4.4,1.95,3.1,164.258391946638
14.0,9.4,7.0,3.2,11.6,29.2,0.0,0.5,14.0,29.0,0.07,0.02,2.0,20.0,0.14,0.01,0.1,0.23,1.4,2.1,2.6,4.2,3.0,15.0,2.3,0.8,2.5,4.9,1.18,2.1,21.1883989573746
33.2,5.8,9.4,16.4,8.0,23.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,21.0,0.07,0.06,0.1,0.29,0.8,3.1,3.0,2.6,16.0,12.0,1.8,2.5,4.5,1.5,0.35,1.6,125.072187191789
52.4,9.4,13.0,22.4,20.0,52.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,15.0,0.07,0.04,0.1,0.5,2.0,4.3,3.8,3.5,16.0,11.0,0.2,4.6,2.3,1.5,1.7,2.4,256.497109837322
38.0,13.0,7.0,16.4,24.8,52.0,0.0,0.51,14.0,35.0,0.14,0.09,2.0,34.0,0.14,0.02,0.1,0.33,1.6,4.0,5.0,3.9,24.0,13.0,4.7,3.0,1.8,1.2,1.47,3.2,175.863576542488
16.4,11.8,9.4,21.2,23.6,22.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,28.0,0.14,0.03,0.1,0.5,1.4,1.4,5.0,5.0,1.0,18.0,2.5,1.8,0.1,3.7,0.72,4.5,98.3275230573015
24.8,4.6,11.8,16.4,23.6,32.8,0.0,0.5,14.0,23.0,0.175,0.03,2.0,24.0,0.105,0.1,0.1,0.43,1.6,1.4,4.7,3.8,19.0,10.0,4.9,2.7,1.6,3.5,0.35,3.6,82.7783784797391
27.2,2.2,1.0,4.4,9.2,25.6,0.0,0.5,14.0,28.0,0.105,0.07,2.0,19.0,0.035,0.02,0.1,0.21,0.6,1.0,3.1,3.9,23.0,17.0,0.4,1.9,4.7,0.2,0.5,2.9,34.7829298642467
34.4,7.0,2.2,20.0,4.4,7.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,24.0,0.105,0.1,0.1,0.22,0.5,0.7,2.1,4.1,24.0,11.0,0.6,4.0,3.8,5.0,0.27,1.2,153.833042915359
6.8,4.6,13.0,9.2,14.0,36.4,0.0,0.51,14.0,26.0,0.175,0.01,2.0,17.0,0.175,0.03,0.1,0.26,1.4,0.6,3.1,3.4,0.0,29.0,3.1,4.4,1.3,0.4,0.22,2.8,18.8108859512039
21.2,10.6,9.4,9.2,16.4,34.0,0.0,0.5,14.0,24.0,0.175,0.01,2.0,11.0,0.105,0.01,0.1,0.47,1.5,2.5,4.6,4.2,24.0,2.0,0.3,4.4,0.4,3.1,1.35,1.2,71.3600925060491
45.2,4.6,7.0,14.0,26.0,37.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,12.0,0.07,0.05,0.1,0.36,1.9,1.8,4.3,4.4,26.0,30.0,1.5,4.4,1.9,2.3,1.55,3.8,132.909656604176
26.0,10.6,7.0,11.6,8.0,36.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,11.0,0.14,0.04,0.1,0.27,1.0,2.0,3.5,1.4,16.0,3.0,1.8,0.1,3.6,0.2,0.7,1.2,100.199733103794
38.0,5.8,8.2,24.8,22.4,34.0,0.0,0.51,14.0,24.0,0.105,0.06,2.0,34.0,0.105,0.06,0.1,0.29,2.6,3.2,4.5,5.0,9.0,6.0,2.1,0.3,4.7,1.9,0.43,4.0,159.63585852962
46.4,2.2,9.4,14.0,10.4,34.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,20.0,0.035,0.03,0.1,0.32,1.2,3.8,3.6,3.2,4.0,25.0,4.1,5.0,2.7,1.8,0.94,1.1,94.4089539801995
45.2,8.2,10.6,18.8,21.2,50.8,0.0,0.51,14.0,9.0,0.07,0.04,2.0,33.0,0.175,0.05,0.1,0.43,2.5,0.8,5.0,4.0,23.0,2.0,3.6,0.2,4.5,3.2,0.39,3.6,191.977086122296
39.2,7.0,3.4,17.6,15.2,34.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.34,0.9,2.0,4.6,3.0,3.0,10.0,1.3,1.2,2.2,3.8,0.85,2.9,152.085981873412
29.6,7.0,5.8,10.4,11.6,29.2,0.0,0.5,14.0,18.0,0.07,0.03,2.0,24.0,0.035,0.02,0.1,0.07,1.0,1.7,3.0,4.0,25.0,27.0,0.9,2.4,3.9,4.1,0.75,1.1,94.9601169376192
35.6,5.8,11.8,6.8,3.2,30.4,0.0,0.51,14.0,34.0,0.14,0.01,2.0,29.0,0.035,0.02,0.1,0.11,0.4,1.1,1.6,4.9,24.0,14.0,3.9,1.8,2.5,2.6,0.2,1.3,82.9787734044322
6.8,2.2,10.6,14.0,10.4,20.8,0.0,0.5,14.0,35.0,0.105,0.07,2.0,26.0,0.175,0.08,0.1,0.5,1.3,3.7,2.6,3.3,25.0,13.0,2.1,2.3,3.3,0.2,0.66,2.4,16.7141641892838
16.4,7.0,5.8,9.2,3.2,5.2,0.0,0.51,14.0,29.0,0.105,0.03,2.0,16.0,0.175,0.1,0.1,0.31,0.4,2.2,1.7,2.5,15.0,26.0,0.7,2.4,3.9,0.4,0.26,1.1,54.3398741301032
36.8,1.0,1.0,16.4,5.6,24.4,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.175,0.1,0.1,0.48,0.4,2.5,3.4,4.6,6.0,18.0,1.1,1.2,3.4,2.6,0.18,1.8,47.9144558335639
10.4,3.4,3.4,10.4,26.0,12.4,0.0,0.51,14.0,21.0,0.175,0.01,2.0,27.0,0.07,0.02,0.1,0.16,1.3,0.7,4.4,4.7,12.0,24.0,3.5,4.0,0.7,0.8,0.14,4.0,25.6205670849873
9.2,4.6,2.2,16.4,6.8,20.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,11.0,0.175,0.05,0.1,0.27,0.7,1.3,2.6,3.6,15.0,7.0,2.4,1.4,1.8,4.5,0.28,1.2,31.1495596149537
38.0,13.0,9.4,8.0,6.8,42.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,26.0,0.035,0.01,0.1,0.11,0.4,1.9,2.8,4.9,19.0,8.0,1.7,2.5,4.0,2.0,0.21,1.0,118.112816998849
14.0,9.4,8.2,17.6,26.0,52.0,0.0,0.5,14.0,34.0,0.14,0.09,2.0,30.0,0.035,0.01,0.1,0.23,1.6,1.1,4.2,4.9,26.0,16.0,3.1,1.7,2.5,1.9,0.43,4.0,64.3093561550106
38.0,1.0,7.0,4.4,21.2,36.4,0.0,0.51,14.0,34.0,0.175,0.09,2.0,28.0,0.07,0.03,0.1,0.16,1.4,1.0,4.4,4.5,3.0,28.0,1.1,2.9,4.6,0.2,0.88,3.9,39.3712531404469
33.2,5.8,10.6,18.8,21.2,18.4,0.0,0.5,14.0,17.0,0.07,0.03,2.0,12.0,0.07,0.03,0.1,0.29,0.9,0.8,4.4,5.0,28.0,17.0,2.2,2.1,4.9,2.6,0.47,2.6,135.053220886336
28.4,8.2,3.4,22.4,4.4,34.0,0.0,0.5,14.0,23.0,0.175,0.01,2.0,5.0,0.175,0.06,0.1,0.4,0.4,2.9,1.7,2.2,2.0,4.0,1.5,1.9,0.2,4.6,0.17,1.6,135.939525903371
8.0,4.6,10.6,6.8,26.0,42.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,15.0,0.07,0.03,0.1,0.5,1.2,1.1,4.4,4.7,18.0,11.0,3.4,5.0,5.0,1.7,0.76,3.4,18.5919737663661
27.2,8.2,9.4,16.4,10.4,32.8,0.0,0.5,14.0,29.0,0.14,0.1,2.0,12.0,0.14,0.06,0.1,0.46,0.9,1.3,3.0,3.3,24.0,6.0,1.2,0.1,1.3,0.8,0.46,2.2,122.12780934143
23.6,8.2,1.0,8.0,4.4,43.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.07,0.04,0.1,0.39,0.4,1.9,2.8,1.9,24.0,16.0,3.2,3.0,0.4,4.7,0.24,1.4,61.0648701450922
20.0,11.8,8.2,18.8,17.6,23.2,0.0,0.5,14.0,18.0,0.105,0.03,2.0,9.0,0.14,0.03,0.1,0.3,2.0,2.0,4.9,3.6,21.0,25.0,1.8,1.0,2.4,2.3,1.69,2.9,106.792539448898
21.2,5.8,1.0,14.0,8.0,34.0,0.0,0.51,14.0,28.0,0.07,0.06,2.0,22.0,0.14,0.04,0.1,0.19,0.5,2.0,4.8,3.7,4.0,29.0,2.7,4.8,1.3,4.9,0.13,1.9,62.5995791850469
28.4,13.0,5.8,24.8,22.4,42.4,0.0,0.51,14.0,17.0,0.175,0.09,2.0,14.0,0.175,0.06,0.1,0.28,2.3,1.7,4.9,3.0,30.0,22.0,2.5,4.1,1.5,4.3,0.49,2.5,166.225498075006
12.8,4.6,3.4,22.4,5.6,43.6,0.0,0.51,14.0,28.0,0.105,0.01,2.0,21.0,0.105,0.06,0.1,0.36,0.6,3.6,1.8,3.3,30.0,16.0,4.5,0.6,4.7,0.1,0.52,1.4,45.3284974504642
