w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Rx_1
4.4,8.2,5.8,11.6,4.4,34.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,28.0,0.07,0.05,0.1,0.46,0.4,4.0,2.4,4.2,20.0,27.0,3.5,2.3,2.1,1.9,0.24,1.0,7.01644969595246
23.6,3.4,1.0,15.2,3.2,17.2,0.0,0.5,14.0,21.0,0.14,0.08,2.0,7.0,0.07,0.06,0.1,0.44,0.4,1.2,1.3,3.8,6.0,30.0,2.4,2.5,4.2,3.8,0.24,1.2,8.13866698077243
10.4,9.4,2.2,17.6,21.2,29.2,0.0,0.51,14.0,30.0,0.14,0.02,2.0,32.0,0.105,0.03,0.1,0.2,2.1,3.6,5.0,4.5,26.0,24.0,1.2,4.9,3.1,1.8,1.36,3.4,2.40842129799053
10.4,10.6,2.2,17.6,5.6,11.2,0.0,0.51,14.0,11.0,0.105,0.1,2.0,27.0,0.035,0.01,0.1,0.4,0.7,0.9,2.3,2.0,22.0,2.0,3.2,0.7,2.0,1.1,0.22,1.5,10.7522977938458
21.2,1.0,1.0,10.4,3.2,48.4,0.0,0.51,14.0,21.0,0.035,0.01,2.0,20.0,0.175,0.04,0.1,0.4,0.4,1.3,1.8,3.1,30.0,5.0,4.3,2.9,4.9,3.5,0.2,1.1,3.84937099098405
22.4,3.4,1.0,21.2,8.0,53.2,0.0,0.51,14.0,34.0,0.175,0.07,2.0,13.0,0.07,0.03,0.1,0.09,0.5,3.1,3.7,1.2,7.0,2.0,4.8,1.7,0.1,4.6,0.48,1.0,10.6989273215491
22.4,3.4,1.0,24.8,8.0,34.0,0.0,0.5,14.0,27.0,0.105,0.01,2.0,26.0,0.07,0.01,0.1,0.11,0.9,1.1,4.4,2.5,5.0,25.0,3.8,3.3,2.4,4.9,0.67,1.8,6.51058543123005
6.8,1.0,3.4,14.0,11.6,10.0,0.0,0.51,14.0,23.0,0.105,0.05,2.0,15.0,0.105,0.07,0.1,0.25,1.1,1.8,3.6,3.7,14.0,3.0,1.4,2.7,1.7,1.6,1.07,3.2,1.92162568435253
6.8,8.2,3.4,26.0,10.4,25.6,0.0,0.51,14.0,31.0,0.14,0.06,2.0,6.0,0.07,0.04,0.1,0.48,0.8,2.2,3.2,2.8,2.0,28.0,1.0,3.6,4.0,1.5,0.3,1.0,8.58698654802625
23.6,10.6,1.0,12.8,3.2,34.0,0.0,0.51,14.0,25.0,0.105,0.02,2.0,22.0,0.105,0.07,0.1,0.36,0.3,1.8,1.7,1.8,15.0,29.0,1.5,4.7,4.1,3.7,0.19,1.2,6.07072272977419
6.8,5.8,3.4,14.0,17.6,50.8,0.0,0.51,14.0,29.0,0.035,0.02,2.0,23.0,0.07,0.03,0.1,0.39,1.0,0.6,4.2,4.3,6.0,20.0,0.2,1.1,5.0,4.2,0.59,3.2,3.4478618803557
24.8,1.0,1.0,5.6,9.2,4.0,0.0,0.51,14.0,32.0,0.105,0.05,2.0,34.0,0.175,0.09,0.1,0.28,0.9,3.5,2.2,2.1,25.0,15.0,3.4,0.3,4.7,2.8,0.75,1.3,3.43034137071471
11.6,7.0,2.2,10.4,16.4,16.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,12.0,0.07,0.02,0.1,0.39,1.9,0.8,4.5,4.0,6.0,26.0,2.0,2.6,2.1,1.0,0.23,2.1,4.47248707050531
24.8,5.8,1.0,12.8,6.8,24.4,0.0,0.5,14.0,34.0,0.175,0.06,2.0,22.0,0.14,0.05,0.1,0.3,0.7,1.2,1.9,4.5,4.0,11.0,3.2,2.8,4.4,4.8,0.31,1.0,5.37520086768541
11.6,8.2,2.2,14.0,4.4,40.0,0.0,0.5,14.0,6.0,0.14,0.09,2.0,7.0,0.14,0.06,0.1,0.34,0.5,0.5,2.1,4.7,17.0,11.0,1.3,2.7,4.4,4.9,0.14,1.6,3.18103390636157
24.8,11.8,1.0,8.0,6.8,10.0,0.0,0.51,14.0,18.0,0.105,0.08,2.0,15.0,0.105,0.07,0.1,0.19,0.7,1.7,2.3,4.9,29.0,26.0,3.7,4.1,4.0,2.1,0.54,1.2,6.19006086318339
11.6,2.2,2.2,9.2,20.0,28.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,21.0,0.175,0.07,0.1,0.42,2.4,2.4,3.3,3.4,25.0,30.0,0.3,0.2,0.6,3.8,1.03,3.2,1.41176288141683
11.6,2.2,2.2,8.0,15.2,17.2,0.0,0.51,14.0,24.0,0.07,0.03,2.0,34.0,0.105,0.04,0.1,0.12,1.8,3.0,4.2,4.4,22.0,14.0,2.4,2.4,2.4,4.6,0.73,1.1,5.02896058303148
11.6,1.0,2.2,2.0,5.6,34.0,0.0,0.5,14.0,35.0,0.175,0.03,2.0,27.0,0.105,0.01,0.1,0.49,0.5,0.3,2.9,4.0,22.0,5.0,1.0,4.0,2.8,0.8,0.16,2.0,9.19126848470858
10.4,1.0,2.2,17.6,14.0,30.4,0.0,0.51,14.0,18.0,0.07,0.02,2.0,32.0,0.14,0.02,0.1,0.14,1.5,1.4,3.7,4.2,16.0,0.0,4.9,1.0,3.3,0.4,0.4,3.2,1.86321492700845
5.6,3.4,4.6,21.2,12.8,20.8,0.0,0.51,14.0,27.0,0.07,0.02,2.0,8.0,0.07,0.01,0.1,0.31,1.5,2.9,4.0,2.9,28.0,20.0,1.6,2.5,2.2,3.7,1.16,1.1,7.34464979235933
5.6,8.2,4.6,17.6,9.2,8.8,0.0,0.51,14.0,24.0,0.105,0.04,2.0,31.0,0.175,0.09,0.1,0.2,1.2,0.8,1.7,3.1,24.0,27.0,4.9,2.8,3.2,3.8,0.28,1.5,2.62017028565721
11.6,9.4,2.2,16.4,18.8,28.0,0.0,0.5,14.0,18.0,0.105,0.03,2.0,19.0,0.14,0.08,0.1,0.31,1.5,2.4,3.7,4.9,15.0,22.0,4.7,0.7,3.4,1.3,0.54,2.4,2.50043271763822
27.2,4.6,1.0,12.8,3.2,24.4,0.0,0.51,14.0,3.0,0.14,0.02,2.0,5.0,0.07,0.04,0.1,0.26,0.4,0.3,1.4,2.8,27.0,30.0,2.4,3.4,3.8,4.2,0.28,1.1,7.2981586209867
8.0,10.6,3.4,11.6,15.2,10.0,0.0,0.5,14.0,31.0,0.14,0.01,2.0,18.0,0.175,0.04,0.1,0.32,1.8,1.2,4.6,3.0,9.0,18.0,0.1,1.3,3.0,3.2,0.88,1.1,2.5416616328629
11.6,9.4,2.2,17.6,20.0,41.2,0.0,0.5,14.0,16.0,0.035,0.02,2.0,34.0,0.07,0.06,0.1,0.16,0.9,1.5,4.4,2.9,23.0,19.0,4.0,0.1,5.0,0.3,0.16,2.4,4.30887909906627
11.6,3.4,2.2,17.6,18.8,24.4,0.0,0.51,14.0,18.0,0.07,0.05,2.0,35.0,0.175,0.01,0.1,0.46,0.9,1.1,4.9,4.7,11.0,7.0,0.9,2.2,2.1,2.9,0.72,3.9,1.43094779505892
8.0,10.6,3.4,21.2,12.8,18.4,0.0,0.51,14.0,21.0,0.175,0.01,2.0,6.0,0.14,0.06,0.1,0.34,1.0,2.7,3.6,2.5,4.0,14.0,1.7,3.5,4.0,2.2,0.87,1.7,2.95295557291141
27.2,1.0,1.0,12.8,5.6,47.2,0.0,0.5,14.0,33.0,0.175,0.09,2.0,28.0,0.105,0.09,0.1,0.13,0.5,1.5,3.5,2.1,10.0,20.0,5.0,1.7,3.5,2.0,0.28,1.0,2.77245938334318
8.0,3.4,3.4,8.0,9.2,11.2,0.0,0.51,14.0,25.0,0.07,0.06,2.0,33.0,0.14,0.01,0.1,0.37,0.6,1.5,4.2,3.5,5.0,3.0,5.0,1.3,2.2,4.4,0.2,3.1,1.89999118473483
28.4,11.8,1.0,14.0,4.4,44.8,0.0,0.51,14.0,33.0,0.14,0.07,2.0,12.0,0.07,0.02,0.1,0.21,0.5,3.4,2.3,2.2,2.0,16.0,3.2,2.0,1.3,0.8,0.11,1.6,7.24915915435894
12.8,2.2,2.2,3.2,5.6,6.4,0.0,0.51,14.0,28.0,0.07,0.06,2.0,11.0,0.175,0.1,0.1,0.43,0.4,3.3,2.3,3.1,27.0,14.0,2.9,1.8,4.6,2.9,0.14,1.8,2.41314850346591
8.0,2.2,3.4,15.2,22.4,29.2,0.0,0.51,14.0,14.0,0.175,0.05,2.0,18.0,0.105,0.04,0.1,0.33,2.9,1.8,4.5,3.9,28.0,1.0,1.0,0.6,3.3,0.7,0.33,3.7,7.3301050092537
12.8,2.2,2.2,20.0,8.0,10.0,0.0,0.5,14.0,15.0,0.105,0.07,2.0,14.0,0.105,0.1,0.1,0.3,0.7,0.3,5.0,4.8,23.0,27.0,3.6,3.2,2.1,2.2,0.19,2.1,4.13274011506372
12.8,11.8,2.2,17.6,5.6,38.8,0.0,0.51,14.0,26.0,0.175,0.06,2.0,23.0,0.105,0.01,0.1,0.18,0.6,1.2,2.7,3.5,24.0,12.0,1.1,1.1,3.6,0.3,0.49,2.2,3.19459816628896
8.0,8.2,3.4,5.6,14.0,49.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,30.0,0.175,0.03,0.1,0.28,0.8,1.0,3.0,3.8,15.0,30.0,3.9,3.2,2.2,2.8,0.44,2.0,1.85994849129738
12.8,3.4,2.2,17.6,20.0,12.4,0.0,0.5,14.0,34.0,0.105,0.09,2.0,15.0,0.14,0.09,0.1,0.22,1.7,1.6,4.5,5.0,23.0,17.0,4.0,4.1,1.0,3.9,0.77,2.9,2.07767272244253
12.8,13.0,2.2,18.8,17.6,43.6,0.0,0.51,14.0,28.0,0.14,0.04,2.0,13.0,0.07,0.05,0.1,0.17,1.7,2.2,4.1,2.9,16.0,10.0,4.5,2.8,0.1,4.8,1.33,1.5,6.29569728658621
8.0,13.0,3.4,23.6,10.4,43.6,0.0,0.51,14.0,26.0,0.14,0.08,2.0,13.0,0.14,0.03,0.1,0.24,1.0,2.9,3.5,4.1,29.0,2.0,1.8,3.4,3.7,2.3,0.88,2.1,2.76915248725202
12.8,4.6,2.2,23.6,20.0,16.0,0.0,0.51,14.0,11.0,0.07,0.01,2.0,27.0,0.14,0.09,0.1,0.26,2.1,0.3,4.3,3.8,7.0,18.0,4.9,1.5,4.3,3.5,0.21,2.2,3.43573703629831
12.8,4.6,2.2,8.0,6.8,53.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,31.0,0.14,0.08,0.1,0.32,0.3,0.3,3.2,3.5,19.0,7.0,1.1,1.1,4.9,5.0,0.25,1.9,2.72241141931718
12.8,13.0,2.2,12.8,23.6,29.2,0.0,0.51,14.0,21.0,0.105,0.09,2.0,13.0,0.14,0.09,0.1,0.33,1.5,1.9,4.5,4.5,6.0,20.0,4.1,3.9,4.4,1.0,1.04,3.3,1.92603762005491
12.8,3.4,2.2,23.6,23.6,24.4,0.0,0.51,14.0,18.0,0.07,0.05,2.0,14.0,0.14,0.06,0.1,0.45,2.5,1.8,4.8,3.8,26.0,10.0,0.1,2.7,0.4,3.9,0.86,3.1,2.06956528581842
4.4,1.0,5.8,9.2,9.2,41.2,0.0,0.5,14.0,35.0,0.105,0.09,2.0,17.0,0.14,0.01,0.1,0.44,0.4,4.8,2.8,3.0,27.0,29.0,2.1,4.0,0.9,3.4,0.1,1.5,2.93182746544386
9.2,7.0,3.4,2.0,4.4,31.6,0.0,0.51,14.0,9.0,0.07,0.04,2.0,7.0,0.105,0.1,0.1,0.19,0.4,1.1,2.8,4.6,16.0,29.0,1.0,1.5,3.0,1.2,0.28,1.1,5.00532931273001
6.8,8.2,4.6,2.0,3.2,34.0,0.0,0.51,14.0,21.0,0.14,0.04,2.0,18.0,0.14,0.05,0.1,0.13,0.4,2.2,1.1,3.1,2.0,12.0,3.1,1.4,4.4,3.6,0.29,1.0,4.77233737017433
12.8,5.8,2.2,15.2,21.2,43.6,0.0,0.5,14.0,14.0,0.105,0.02,2.0,27.0,0.14,0.05,0.1,0.32,2.4,1.3,3.8,3.0,26.0,12.0,1.9,0.4,4.8,1.1,1.28,2.9,1.98389158062172
12.8,7.0,2.2,17.6,17.6,52.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,17.0,0.105,0.03,0.1,0.21,0.8,1.7,4.3,3.1,2.0,20.0,1.9,4.2,1.2,0.9,0.74,2.4,3.15250733195014
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,5.02812325406756
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,5.02812325406756
32.0,4.6,2.2,12.8,22.4,7.6,0.0,0.5,14.0,29.0,0.105,0.04,2.0,31.0,0.07,0.04,0.1,0.43,2.7,2.3,5.0,4.7,5.0,21.0,4.8,3.9,3.9,1.9,0.48,4.4,5.02812325406756
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,4.76761835684037
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,4.76761835684037
29.6,8.2,1.0,14.0,6.8,52.0,0.0,0.5,14.0,22.0,0.105,0.08,2.0,14.0,0.105,0.1,0.1,0.33,0.7,0.9,2.8,3.3,13.0,29.0,1.7,2.5,3.2,4.3,0.55,1.7,4.76761835684037
8.0,3.4,3.4,22.4,14.0,43.6,0.0,0.51,14.0,22.0,0.175,0.1,2.0,35.0,0.07,0.06,0.1,0.5,1.7,1.2,4.5,4.8,9.0,8.0,0.4,4.2,1.7,3.3,0.89,2.3,4.23440612369695
6.8,11.8,4.6,24.8,6.8,42.4,0.0,0.51,14.0,4.0,0.105,0.03,2.0,27.0,0.105,0.01,0.1,0.24,0.9,0.5,2.6,4.9,11.0,9.0,2.5,4.4,2.2,3.1,0.21,1.3,5.25539683865458
30.8,5.8,1.0,10.4,6.8,28.0,0.0,0.51,14.0,25.0,0.07,0.01,2.0,16.0,0.14,0.06,0.1,0.42,0.6,2.2,1.1,2.1,17.0,8.0,1.4,1.6,4.7,1.2,0.11,1.0,5.63880831053011
9.2,7.0,3.4,10.4,20.0,43.6,0.0,0.51,14.0,29.0,0.07,0.03,2.0,17.0,0.14,0.04,0.1,0.29,2.7,1.9,5.0,2.1,12.0,16.0,2.6,0.6,2.7,2.5,0.15,1.9,8.2835864623565
14.0,3.4,2.2,26.0,20.0,20.8,0.0,0.5,14.0,24.0,0.175,0.04,2.0,28.0,0.175,0.1,0.1,0.47,2.5,0.4,4.3,5.0,30.0,26.0,3.1,1.7,4.6,5.0,0.12,2.1,2.83965218975427
32.0,7.0,1.0,5.6,5.6,28.0,0.0,0.51,14.0,34.0,0.105,0.05,2.0,20.0,0.14,0.06,0.1,0.23,0.3,0.9,3.5,2.2,4.0,10.0,0.9,1.3,1.3,0.6,0.24,1.9,3.94130002818891
12.8,5.8,2.2,22.4,18.8,42.4,0.0,0.51,14.0,15.0,0.14,0.09,2.0,18.0,0.14,0.08,0.1,0.37,1.2,1.3,4.0,4.9,5.0,1.0,3.3,4.3,2.2,4.5,0.75,2.9,2.11539499461111
14.0,3.4,2.2,20.0,14.0,41.2,0.0,0.51,14.0,34.0,0.14,0.1,2.0,14.0,0.07,0.07,0.1,0.2,1.3,4.1,3.1,3.2,8.0,5.0,4.8,0.5,0.1,0.9,0.12,2.2,4.55311675019034
14.0,9.4,2.2,23.6,17.6,11.2,0.0,0.51,14.0,19.0,0.14,0.02,2.0,25.0,0.105,0.03,0.1,0.31,1.6,2.5,3.5,3.5,5.0,15.0,1.5,2.8,2.5,3.4,0.18,1.9,4.00882973676536
30.8,2.2,1.0,5.6,6.8,49.6,0.0,0.5,14.0,19.0,0.175,0.09,2.0,24.0,0.175,0.05,0.1,0.19,0.4,0.8,2.8,4.2,10.0,1.0,0.8,0.1,2.2,0.7,0.38,2.3,3.2990586793072
3.2,8.2,13.0,2.0,4.4,29.2,0.0,0.51,14.0,12.0,0.175,0.05,2.0,12.0,0.14,0.03,0.1,0.44,0.2,0.5,2.7,3.3,15.0,27.0,0.8,0.9,0.2,0.6,0.18,1.3,2.44260167373692
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,3.56892457589674
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,3.56892457589674
5.6,8.2,5.8,20.0,3.2,42.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,30.0,0.175,0.09,0.1,0.29,0.3,2.6,1.5,4.7,3.0,11.0,4.4,3.6,4.0,5.0,0.14,1.1,3.56892457589674
14.0,4.6,2.2,11.6,15.2,49.6,0.0,0.51,14.0,34.0,0.175,0.04,2.0,33.0,0.105,0.01,0.1,0.29,0.8,0.6,4.7,2.4,25.0,19.0,4.7,4.8,3.7,2.8,0.42,1.8,3.50650212840609
9.2,13.0,3.4,18.8,18.8,11.2,0.0,0.51,14.0,24.0,0.14,0.08,2.0,28.0,0.175,0.07,0.1,0.35,1.4,1.7,4.7,4.4,11.0,8.0,2.9,1.8,2.6,4.1,0.69,2.5,3.62758182165219
9.2,1.0,3.4,3.2,16.4,46.0,0.0,0.51,14.0,31.0,0.14,0.03,2.0,28.0,0.105,0.03,0.1,0.23,1.7,3.5,3.9,4.4,28.0,7.0,0.1,0.7,2.8,4.0,1.15,1.7,3.08113491159895
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,4.28481927720031
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,4.28481927720031
14.0,2.2,2.2,11.6,26.0,25.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.29,3.1,1.3,4.4,4.1,22.0,28.0,1.6,4.4,4.0,3.6,0.2,3.6,4.28481927720031
9.2,5.8,3.4,10.4,12.8,13.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,15.0,0.14,0.03,0.1,0.5,0.8,1.9,3.3,4.6,14.0,18.0,2.8,3.6,4.3,4.7,0.78,2.6,3.95702239372124
14.0,4.6,2.2,10.4,17.6,32.8,0.0,0.51,14.0,24.0,0.175,0.01,2.0,9.0,0.14,0.09,0.1,0.39,1.7,0.9,3.3,4.6,12.0,16.0,4.5,0.2,3.4,4.6,0.19,2.6,2.19340876191562
30.8,4.6,1.0,11.6,8.0,29.2,0.0,0.5,14.0,19.0,0.105,0.07,2.0,29.0,0.07,0.06,0.1,0.35,0.7,1.3,4.5,4.3,6.0,30.0,4.1,1.0,1.1,3.0,0.34,1.0,11.146943159476
5.6,5.8,5.8,8.0,11.6,19.6,0.0,0.51,14.0,28.0,0.175,0.02,2.0,20.0,0.14,0.08,0.1,0.46,0.5,3.4,4.8,4.6,9.0,30.0,1.0,4.6,2.5,0.1,0.35,3.5,1.86089758698454
14.0,13.0,2.2,14.0,16.4,43.6,0.0,0.5,14.0,29.0,0.175,0.05,2.0,25.0,0.035,0.01,0.1,0.27,0.7,3.7,4.0,3.5,8.0,29.0,3.7,1.7,2.8,0.8,0.22,2.4,8.17311558133173
4.4,4.6,7.0,21.2,3.2,53.2,0.0,0.5,14.0,23.0,0.035,0.02,2.0,6.0,0.175,0.06,0.1,0.37,0.2,1.8,1.6,1.2,15.0,6.0,2.9,2.3,0.2,1.5,0.11,1.0,3.80344589708407
5.6,4.6,5.8,4.4,18.8,5.2,0.0,0.5,14.0,23.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.13,1.0,3.1,4.6,2.7,2.0,12.0,4.9,1.6,5.0,1.2,0.11,1.9,4.61563137915984
33.2,5.8,1.0,8.0,5.6,41.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,16.0,0.175,0.09,0.1,0.49,0.5,0.5,4.1,3.3,13.0,1.0,2.0,3.2,3.0,0.6,0.49,1.0,5.45630963076739
9.2,3.4,3.4,10.4,8.0,50.8,0.0,0.51,14.0,28.0,0.175,0.02,2.0,7.0,0.105,0.06,0.1,0.1,1.0,2.1,4.2,4.1,3.0,1.0,3.8,4.2,3.6,4.1,0.18,1.9,3.15340138064269
9.2,11.8,3.4,16.4,14.0,35.2,0.0,0.5,14.0,35.0,0.035,0.03,2.0,10.0,0.105,0.06,0.1,0.5,1.4,3.4,4.6,3.9,16.0,27.0,3.3,0.1,4.9,2.4,0.54,3.4,2.33315656344917
6.8,9.4,4.6,24.8,11.6,38.8,0.0,0.51,14.0,29.0,0.07,0.04,2.0,21.0,0.105,0.06,0.1,0.19,1.4,3.6,3.9,3.6,21.0,12.0,3.8,2.0,2.8,4.3,0.62,3.1,2.56456058330659
9.2,5.8,3.4,21.2,10.4,32.8,0.0,0.51,14.0,24.0,0.105,0.06,2.0,8.0,0.14,0.02,0.1,0.27,0.9,2.8,4.8,4.7,30.0,2.0,0.6,2.9,4.3,2.3,0.22,1.1,4.51262156348578
14.0,7.0,2.2,9.2,9.2,43.6,0.0,0.5,14.0,8.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.37,1.1,0.7,2.8,1.2,15.0,0.0,2.4,4.6,2.0,1.9,0.67,1.1,3.9451817545006
34.4,5.8,1.0,2.0,3.2,19.6,0.0,0.5,14.0,26.0,0.14,0.05,2.0,29.0,0.14,0.01,0.1,0.41,0.2,3.1,1.4,4.9,30.0,9.0,0.1,2.1,4.6,4.1,0.16,1.0,5.84320726052992
5.6,9.4,5.8,15.2,5.6,42.4,0.0,0.5,14.0,31.0,0.105,0.05,2.0,17.0,0.14,0.05,0.1,0.21,0.7,3.8,3.0,2.7,11.0,22.0,4.3,4.6,3.3,0.4,0.17,2.0,2.34148349649386
9.2,3.4,3.4,16.4,8.0,37.6,0.0,0.51,14.0,31.0,0.175,0.02,2.0,10.0,0.14,0.01,0.1,0.46,0.9,2.2,4.6,5.0,25.0,15.0,4.3,0.9,2.9,3.6,0.15,2.2,2.41493017427479
10.4,3.4,3.4,8.0,26.0,4.0,0.0,0.5,14.0,34.0,0.07,0.02,2.0,14.0,0.07,0.05,0.1,0.33,3.3,4.1,4.6,4.0,6.0,12.0,0.6,3.2,0.8,4.1,0.64,3.8,3.144106520242
5.6,4.6,5.8,24.8,8.0,31.6,0.0,0.5,14.0,35.0,0.175,0.05,2.0,25.0,0.105,0.06,0.1,0.19,0.7,3.0,4.5,3.4,6.0,23.0,1.0,2.2,1.3,3.8,0.61,2.7,3.1729474501376
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.03054547241846
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.03054547241846
15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,5.03054547241846
5.6,3.4,5.8,16.4,9.2,26.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,5.0,0.105,0.09,0.1,0.35,1.1,1.6,4.5,2.5,26.0,13.0,1.7,5.0,0.5,3.5,0.57,2.1,2.8375921531692
15.2,9.4,2.2,11.6,9.2,32.8,0.0,0.51,14.0,28.0,0.175,0.04,2.0,23.0,0.035,0.02,0.1,0.47,1.2,1.1,3.6,2.9,11.0,21.0,4.8,1.7,2.6,3.3,0.49,2.7,6.78127850099227
33.2,8.2,1.0,6.8,11.6,26.8,0.0,0.5,14.0,21.0,0.035,0.02,2.0,33.0,0.14,0.08,0.1,0.23,1.4,2.0,5.0,2.2,2.0,4.0,3.6,3.7,3.6,4.4,0.38,1.0,6.20355235379958
15.2,11.8,2.2,11.6,15.2,16.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,34.0,0.105,0.1,0.1,0.15,1.6,2.8,4.8,4.9,23.0,21.0,4.0,3.2,0.1,2.5,0.15,4.1,2.33682070592177
15.2,4.6,2.2,9.2,3.2,50.8,0.0,0.51,14.0,30.0,0.175,0.05,2.0,5.0,0.14,0.07,0.1,0.34,0.3,3.2,2.1,2.0,29.0,2.0,1.3,1.8,1.9,1.7,0.16,1.0,4.72632990612933
8.0,7.0,4.6,5.6,3.2,30.4,0.0,0.51,14.0,32.0,0.175,0.08,2.0,27.0,0.175,0.04,0.1,0.22,0.3,0.9,1.4,4.8,24.0,27.0,4.3,1.3,0.7,3.9,0.14,1.2,2.70404415611479
10.4,9.4,3.4,15.2,15.2,50.8,0.0,0.51,14.0,13.0,0.105,0.03,2.0,13.0,0.175,0.06,0.1,0.4,0.6,1.3,2.8,3.6,5.0,29.0,3.8,3.2,0.7,3.0,0.47,1.8,2.36687730299145
15.2,11.8,2.2,12.8,17.6,31.6,0.0,0.5,14.0,25.0,0.105,0.1,2.0,14.0,0.14,0.09,0.1,0.46,1.7,1.4,4.5,3.9,22.0,7.0,4.8,4.0,0.2,3.7,1.35,3.7,1.78281882588786
4.4,2.2,8.2,5.6,5.6,13.6,0.0,0.51,14.0,35.0,0.14,0.07,2.0,22.0,0.07,0.04,0.1,0.24,0.6,4.3,3.8,4.4,9.0,13.0,2.4,0.8,4.3,0.6,0.13,1.1,6.24628066087052
22.4,5.8,3.4,16.4,5.6,7.6,0.0,0.5,14.0,19.0,0.105,0.01,2.0,25.0,0.105,0.06,0.1,0.27,0.4,1.3,1.4,3.1,18.0,26.0,0.3,3.9,0.4,3.4,0.18,1.0,10.7843639709756
15.2,4.6,2.2,22.4,23.6,19.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,25.0,0.105,0.07,0.1,0.16,2.5,1.2,5.0,4.0,25.0,26.0,4.6,2.2,2.2,4.2,0.99,3.4,2.46721921884953
34.4,5.8,1.0,4.4,14.0,24.4,0.0,0.51,14.0,27.0,0.105,0.09,2.0,13.0,0.175,0.01,0.1,0.43,1.7,2.5,4.7,4.5,4.0,10.0,0.4,3.1,0.5,2.6,0.61,4.4,1.82160538220085
